"文獻名稱.","年份","摘要","索引關鍵字"
"Effect of MyTeen SMS-Based Mobile Intervention for Parents of Adolescents: A Randomized Clinical Trial",2019,"Importance: There is global pressure to respond to the burden posed by adolescent mental health problems. The National Mental Health Commission has made a call for investment in mobile health services directed at prevention and early intervention to relieve the demand on targeted mental health services that are costly to provide. Parents and primary caregivers play a significant role in the lives of adolescents and are important targets for such efforts. Currently, there is no evidence for the effectiveness of programs delivered solely via text message for parents of adolescents. Objective: To evaluate the effects of a text-messaging program (MyTeen) on promoting parental competence and mental health literacy for parents of adolescents. Design, Setting, and Participants: A parallel 2-group randomized clinical trial was conducted in New Zealand. A total of 221 parents and primary caregivers of adolescents aged 10 to 15 years were recruited from March 19 to August 17, 2018, via community outreach and social media and were randomly allocated 1:1 into the control or the intervention group. Statistical analysis was performed on the principle of intention to treat with adjustment for baseline factors and ethnicity. Intervention: A text-messaging program for parents of adolescents (age 10-15 years) to promote parental competence and mental health literacy. Participants received 1 daily text message over 4 weeks. Main Outcomes and Measures: Parental competence, assessed at 1 month after randomization by the Parenting Sense of Competence Scale. Results: In total, 221 participants (214 [96.8%] female) were randomized, 109 to the intervention group and 112 to the control group; 201 participants (91%) completed the trial at 3 months. Significant group difference was observed on the primary outcome at the end of 1 month of intervention, with participants reporting a higher level of parental competence than those in the control group (estimated mean difference, 3.33 points; 95% CI, 1.37-5.29 points; P?=?.002). Except for knowledge about mental health, all secondary outcomes were significant, including continued improvement in parental competence at 3 months (estimated mean difference, 4.08 points; 95% CI, 1.96-6.20 points; P?<?.001), knowledge of help seeking (estimated mean difference, 0.99 points; 95% CI, 0.49-1.50 points; P?<?.001), parental distress (estimated mean difference, -2.39 points; 95% CI, -4.37 to -0.40 points; P?=?.02), and parent-adolescent communication (estimated mean difference, 2.21 points; 95% CI, 0.48-3.95 points; P?=?.01), with participants in the intervention group reporting better parenting-related outcomes than the control group at 1 and 3 months after the intervention. Conclusions and Relevance: This text-messaging program for parents of adolescents appears to be an effective and feasible way to facilitate the implementation and delivery of evidence-based information to populations that are not easily reached with other intervention modalities. The program can be easily scaled up for delivery as an early preventive intervention and may represent a less expensive option for service delivery. Trial Registration: anzctr.org.au Identifier: ACTRN12618000117213.",""
"A soft exoglove equipped with a wearable muscle-machine interface based on forcemyography and electromyography",2019,"Soft, lightweight, underactuated assistive gloves (exogloves) can be useful for enhancing the capabilities of a healthy individual or to assist the rehabilitation of patients who suffer from conditions that limit the mobility of their fingers. However, most solutions found in the literature do not offer individual control of the fingers, hindering the execution of different types of grasps. In this letter, we focus on the development of a soft, underactuated, tendon-driven exo-glove that is equipped with a muscle-machine interface combining Electromyography and Forcemyography sensors to decode the user intent and allow the execution of specific grasp types. The device is experimentally tested and evaluated using different types of experiments: first, grasp experiments to assess the capability of the proposed muscle machine interface to discriminate between different grasp types and second, force exertion capability experiments, which evaluate the maximum forces that can be applied for different grasp types. The proposed device weighs 1150 g and costs \sim 1000 USD (in parts). The exoglove is capable of considerably improving the grasping capabilities of the user, facilitating the execution of different types of grasps and exerting forces up to 20 N. ? 2016 IEEE.","Exoskeleton (Robotics); Patient rehabilitation; Wearable technology; Assistive devices; Force exertion; Healthy individuals; Human performance; Individual control; Machine interfaces; Maximum forces; Tendon driven; Muscle"
"Identification of MRP2 as a targetable factor limiting oxaliplatin accumulation and response in gastrointestinal cancer",2019,"Oxaliplatin is important for the clinical treatment of colorectal cancer and other gastrointestinal malignancies, but tumour resistance is limiting. Several oxaliplatin transporters were previously identified but their relative contributions to determining oxaliplatin tumour responses and gastrointestinal tumour cell sensitivity to oxaliplatin remains unclear. We studied clinical associations between tumour expression of oxaliplatin transporter candidate genes and patient response to oxaliplatin, then experimentally verified associations found with MRP2 in models of human gastrointestinal cancer. Among 18 oxaliplatin transporter candidate genes, MRP2 was the only one to be differentially expressed in the tumours of colorectal cancer patients who did or did not respond to FOLFOX chemotherapy. Over-expression of MRP2 (endogenously in HepG2 and PANC-1 cells, or induced by stable transfection of HEK293 cells) decreased oxaliplatin accumulation and cytotoxicity but those deficits were reversed by inhibition of MRP2 with myricetin or siRNA knockdown. Mice bearing subcutaneous HepG2 tumour xenografts were sensitised to oxaliplatin antitumour activity by concurrent myricetin treatment with little or no increase in toxicity. In conclusion, MRP2 limits oxaliplatin accumulation and response in human gastrointestinal cancer. Screening tumour MRP2 expression levels, to select patients for treatment with oxaliplatin-based chemotherapy alone or in combination with a MRP2 inhibitor, could improve treatment outcomes. ? 2019, The Author(s).",""
"A pilot randomized controlled trial of a digital intervention aimed at improving food purchasing behavior: The front-of-pack food labels impact on consumer choice study",2019,"Background: Most food in the United Kingdom is purchased in supermarkets, and many of these purchases are routinely tracked through supermarket loyalty card data. Using such data may be an effective way to develop remote public health interventions and to measure objectively their effectiveness at changing food purchasing behavior. Objective: The Front-of-pack food Labels: Impact on Consumer Choice (FLICC) study is a pilot randomized controlled trial of a digital behavior change intervention. This pilot trial aimed to collect data on recruitment and retention rates and to provide estimates of effect sizes for the primary outcome (healthiness of ready meals and pizzas purchased) to inform a larger trial. Methods: The intervention consisted of a website where participants could access tailored feedback on previous purchases of ready meals and pizzas, set goals for behavior change, and model and practice the recommended healthy shopping behavior using traffic light labels. The control consisted of Web-based information on traffic light labeling. Participants were recruited via email from a list of loyalty card holders held by the participating supermarket. All food and drink purchases for the participants for the 6 months before recruitment, during the 6-week intervention period, and during a 12-week washout period were transferred to the research team by the participating supermarket. Healthiness of ready meals and pizzas was measured using a predeveloped scale based solely on the traffic light colors on the foods. Questionnaires were completed at recruitment, end of the intervention, and end of washout to estimate the effect of the intervention on variables that mediate behavior change (eg, belief and intention formation). Results: We recruited 496 participants from an initial email to 50,000 people. Only 3 people withdrew from the study, and purchase data were received for all other participants. A total of 208 participants completed all 3 questionnaires. There was no difference in the healthiness of purchased ready meals and pizzas between the intervention and control arms either during the intervention period (P=.32) or at washout (P=.59). Conclusions: Although the FLICC study did not find evidence of an impact of the intervention on food purchasing behavior, the unique methods used in this pilot trial are informative for future studies that plan to use supermarket loyalty card data in collaboration with supermarket partners. The experience of the trial showcases the possibilities and challenges associated with the use of loyalty card data in public health research. ? 2019 Journal of Medical Internet Research. All rights reserved.","adult; article; behavior change; consumer; controlled study; convenience food; diet; e-mail; effect size; female; human; human experiment; major clinical study; male; outcome assessment; public health; purchasing; questionnaire; randomized controlled trial; shopping"
"Beyond the headlines: Fetal movement awareness is an important stillbirth prevention strategy",2019,"[無可用摘要]","Editorial; female; fetus movement; gestational age; human; medical information; patient education; pregnant woman; priority journal; public health; stillbirth; third trimester pregnancy"
"Cell-Type-Specific Gene Expression Profiling in Adult Mouse Brain Reveals Normal and Disease-State Signatures",2019,"The role of brain cell-type-specific functions and profiles in pathological and non-pathological contexts is still poorly defined. Such cell-type-specific gene expression profiles in solid, adult tissues would benefit from approaches that avoid cellular stress during isolation. Here, we developed such an approach and identified highly selective transcriptomic signatures in adult mouse striatal direct and indirect spiny projection neurons, astrocytes, and microglia. Integrating transcriptomic and epigenetic data, we obtained a comprehensive model for cell-type-specific regulation of gene expression in the mouse striatum. A cross-analysis with transcriptomic and epigenomic data generated from mouse and human Huntington's disease (HD) brains shows that opposite epigenetic mechanisms govern the transcriptional regulation of striatal neurons and glial cells and may contribute to pathogenic and compensatory mechanisms. Overall, these data validate this less stressful method for the investigation of cellular specificity in the adult mouse brain and demonstrate the potential of integrative studies using multiple databases. The contributions of neuronal and non-neuronal populations in cerebral functions are increasingly studied, but a robust and stress-limited method for cell-type-specific isolation is lacking. Merienne et al. optimize a laser-capture microdissection approach and characterize transcriptomic and epigenetic mechanisms in normal or pathological mouse and human Huntington's disease (HD) brains. ? 2019 The Author(s)","messenger RNA; microRNA; adult; animal experiment; animal model; animal tissue; Article; astrocyte; brain disease; brain function; cell specificity; controlled study; corpus striatum; DNA conformation; down regulation; epigenetics; gene expression profiling; gene expression regulation; gene function; genome analysis; Huntington chorea; male; mouse; nerve cell; nonhuman; predictive value; priority journal; sequence analysis; transcription regulation; upregulation"
"Caregiver's readiness for change as a predictor of outcome and attendance in an intervention programme for children and adolescents with obesity: A secondary data analysis",2019,"Objective/design It remains unclear as to the efficacy of readiness for change measurements in child and adolescent obesity intervention programmes. This observational study aimed to determine whether the caregiver's stage of change could predict outcome and adherence to treatment in an intensive intervention programme for children and adolescents with obesity. Setting Participants were from the Wh? nau Pakari randomised clinical trial, a community based multi-disciplinary intervention programme for obesity in Taranaki, New Zealand. Participants Eligible participants (recruited January 2012 to August 2014) were aged 5-16 years and had a body mass index (BMI) ?98th centile or BMI >91st centile with weight-related comorbidities. Interventions This study only assessed participants randomised to the high-intensity intervention programme (6-month assessments with weekly group sessions for 12 months) given attendance data were required (n=96). Primary and secondary outcome measures Primary trial outcome was BMI SD score (SDS). Secondary outcome measures included indices such as fruit and vegetable intake, 550-m run/walk time and quality of life scores. At baseline assessment, participants (if >11 years old) and their accompanying adult were assessed for readiness to make healthy lifestyle change. Results A quantitative measure of stage of change in caregivers was not a predictor of primary or secondary outcomes (change in BMI SDS pre-contemplation/contemplation -0.08, 95% CI -0.18 to 0.03, action -0.16, 95% CI -0.27 to -0.05, p=0.27), or overall attendance in the weekly activity sessions (40.0% vs 37.1%, respectively, p=0.54) in the child or adolescent. Conclusions Caregiver's stage of change was not a predictor of success in this multi-disciplinary assessment and intervention programme for children and adolescents with obesity. Future research needs to determine participants' factors for success. Trial registration number ANZCTR12611000862943; Post-results. ? Author(s) (or their employer(s)) 2018. Re-use permitted under CC BY-NC. No commercial re-use. See rights and permissions. Published by BMJ.","hemoglobin A1c; adolescent; adolescent obesity; Article; biochemical analysis; body mass; body weight; caregiver; caregiver support; checklist; child; childhood obesity; clinical assessment; comorbidity; controlled study; early intervention; eating habit; female; follow up; food intake; fruit; health program; healthy lifestyle; human; infant; lifestyle modification; major clinical study; male; meal; New Zealand; newborn; observational study; outcome assessment; patient attendance; patient compliance; physical activity; quality of life; quantitative analysis; randomized controlled trial; running; vegetable; waist circumference; walking"
"Molecular studies of CGRP and the CGRP family of peptides in the central nervous system",2019,"Background: Calcitonin gene-related peptide is an important target for migraine and other painful neurovascular conditions. Understanding the normal biological functions of calcitonin gene-related peptide is critical to understand the mechanisms of calcitonin gene-related peptide-blocking therapies as well as engineering improvements to these medications. Calcitonin gene-related peptide is closely related to other peptides in the calcitonin gene-related peptide family of peptides, including amylin. Relatedness in peptide sequence and in receptor biology makes it difficult to tease apart the contributions that each peptide and receptor makes to physiological processes and to disorders. Summary: The focus of this review is the expression of calcitonin gene-related peptide, related peptides and their receptors in the central nervous system. Calcitonin gene-related peptide is expressed throughout the nervous system, whereas amylin and adrenomedullin have only limited expression at discrete sites in the brain. The components of two receptors that respond to calcitonin gene-related peptide, the calcitonin gene-related peptide receptor (calcitonin receptor-like receptor with receptor activity-modifying protein 1) and the AMY 1 receptor (calcitonin receptor with receptor activity-modifying protein 1), are expressed throughout the nervous system. Understanding expression of the peptides and their receptors lays the foundation for more deeply understanding their physiology, pathophysiology and therapeutic use. ? International Headache Society 2018.","adrenomedullin; adrenomedullin 2; amylin; amylin receptor; calcitonin; calcitonin gene related peptide; calcitonin gene related peptide receptor; calcitonin gene related peptide receptor antagonist; calcitonin receptor like receptor with receptor activity modifying protein 1; calcitonin receptor with receptor activity modifying protein 1; peptide derivative; receptor activity modifying protein; unclassified drug; binding site; blood brain barrier; brain region; carboxy terminal sequence; central nervous system; central nervous system disease; disease course; hormone binding; human; migraine; molecular biology; nonhuman; pathophysiology; physiological process; protein content; protein expression; protein family; protein function; protein localization; protein protein interaction; Review"
"Fibroblast growth factor 23 levels decline following sleeve gastrectomy",2019,"Objective: Levels of fibroblast growth factor 23 (FGF23) have been positively associated with measures of adiposity, cardiovascular disease and mortality. It is unclear whether the relationship of FGF23 with cardiovascular disease and mortality is confounded by obesity. We aimed to determine whether FGF23 concentrations decline following a reduction in adiposity after sleeve gastrectomy (SG). Design: The effect of SG on FGF23 was evaluated in 22 obese adults (59% male) with type 2 diabetes. Fat mass, weight, BMI, plasma intact FGF23, parathyroid hormone (PTH) and leptin were determined at baseline and at 12?months following SG. Results: At baseline, median (IQR) age was 51 (43-54) years, fat mass 47.8 (41.0-59.4)?kg, BMI 40.9 (36.9-46.9)?kg/m2 and FGF23 66.2 (55.3-82.9)?pg/mL. Significant changes in median BMI (?10.8?kg/m2, 95% CI: ?12.9 to ?7.2, P?&lt;?0.0001), fat mass (?20.0?kg, 95% CI: ?26.7 to ?12.4, P?&lt;?0.0001) and weight (?34.7?kg, 95% CI ?40.0 to ?23.1, P?&lt;?0.0001) were observed after SG. FGF23 (?12.4?pg/mL, 95% CI: ?19.5 to 2.0, P?=?0.005), PTH (?1.1?pmol/L, 95% CI: ?1.7 to 0.2, P?=?0.009) and leptin (?1687?pg/mL, 95% CI ?4524 to ?563, P?=?0.01) declined following SG. Change in FGF23 was not significantly associated with change in measures of adiposity, PTH or leptin. Conclusions: FGF23 concentrations decline in the setting of significant weight loss following SG, implying that increased FGF23 concentrations are a downstream consequence of obesity, which may confound its association with cardiometabolic dysfunction. Mediators of the relationship between adiposity and FGF23 require further elucidation. ? 2019 John Wiley & Sons Ltd","2,4 thiazolidinedione derivative; 25 hydroxyvitamin D; calcium; colecalciferol; dipeptidyl peptidase IV inhibitor; fibroblast growth factor 23; hemoglobin A1c; insulin; leptin; metformin; parathyroid hormone; sulfonylurea; vitamin D; adult; Article; body weight; body weight loss; clinical article; controlled study; double blind procedure; dual energy X ray absorptiometry; fat mass; female; human; male; non insulin dependent diabetes mellitus; obesity; parathyroid hormone blood level; priority journal; randomized controlled trial; Roux-en-Y gastric bypass; secondary hyperparathyroidism; sleeve gastrectomy"
"Comparison of the accuracy of human readers versus machine-learning algorithms for pigmented skin lesion classification: an open, web-based, international, diagnostic study",2019,"Background: Whether machine-learning algorithms can diagnose all pigmented skin lesions as accurately as human experts is unclear. The aim of this study was to compare the diagnostic accuracy of state-of-the-art machine-learning algorithms with human readers for all clinically relevant types of benign and malignant pigmented skin lesions. Methods: For this open, web-based, international, diagnostic study, human readers were asked to diagnose dermatoscopic images selected randomly in 30-image batches from a test set of 1511 images. The diagnoses from human readers were compared with those of 139 algorithms created by 77 machine-learning labs, who participated in the International Skin Imaging Collaboration 2018 challenge and received a training set of 10 015 images in advance. The ground truth of each lesion fell into one of seven predefined disease categories: intraepithelial carcinoma including actinic keratoses and Bowen's disease; basal cell carcinoma; benign keratinocytic lesions including solar lentigo, seborrheic keratosis and lichen planus-like keratosis; dermatofibroma; melanoma; melanocytic nevus; and vascular lesions. The two main outcomes were the differences in the number of correct specific diagnoses per batch between all human readers and the top three algorithms, and between human experts and the top three algorithms. Findings: Between Aug 4, 2018, and Sept 30, 2018, 511 human readers from 63 countries had at least one attempt in the reader study. 283 (55·4%) of 511 human readers were board-certified dermatologists, 118 (23·1%) were dermatology residents, and 83 (16·2%) were general practitioners. When comparing all human readers with all machine-learning algorithms, the algorithms achieved a mean of 2·01 (95% CI 1·97 to 2·04; p<0·0001) more correct diagnoses (17·91 [SD 3·42] vs 19·92 [4·27]). 27 human experts with more than 10 years of experience achieved a mean of 18·78 (SD 3·15) correct answers, compared with 25·43 (1·95) correct answers for the top three machine algorithms (mean difference 6·65, 95% CI 6·06–7·25; p<0·0001). The difference between human experts and the top three algorithms was significantly lower for images in the test set that were collected from sources not included in the training set (human underperformance of 11·4%, 95% CI 9·9–12·9 vs 3·6%, 0·8–6·3; p<0·0001). Interpretation: State-of-the-art machine-learning classifiers outperformed human experts in the diagnosis of pigmented skin lesions and should have a more important role in clinical practice. However, a possible limitation of these algorithms is their decreased performance for out-of-distribution images, which should be addressed in future research. Funding: None. ? 2019 Elsevier Ltd","actinic keratosis; adult; Article; basal cell carcinoma; Bowen disease; carcinoma; clinical practice; comparative study; cutaneous melanoma; dermatofibroma; dermatologist; disease classification; epiluminescence microscopy; female; general practitioner; human; intraepithelial carcinoma; lentigo; lichen planus; machine learning; male; medical expert; outcome assessment; pigmented nevus; priority journal; retrospective study; seborrheic keratosis; skin defect; solar lentigo; vascular lesion"
"The food supply prior to the implementation of the chilean law of food labeling and advertising",2019,"This study aimed to evaluate the composition of the food supply ahead of the implementation of the Chilean Law of Food Labeling and Advertising (Law 20.606) in June 2016. The INFORMAS (International Network for Food and Obesity/Non-communicable Diseases (NCDs) Research, Monitoring and Action Support) framework for monitoring the composition of the food supply was used. The Law’s initial (2016) and final (2019) limits were used to evaluate if foods would receive a “High in” warning for Calories, Sodium, Sugars and/or Saturated Fats (initial/final, solids: >350/275 kcal; >800/400 mg; >22.5/10 g; >6/4 g; liquids: >100/70 kcal; >100/100 mg; >6/5 g; >3/3 g respectively). Foods were excluded if they required reconstitution, had missing information or if total labeled energy was estimated as incorrect (n = 942). In February 2015 and 2016, fieldworkers photographed a purposeful sample of packaged food and beverage products (n = 5421 and n = 5479) from 6 different supermarkets in Santiago, Chile. Seven percent of foods had no added critical nutrients (n = 720). Two-thirds of products had critical nutrients exceeding at least one initial limit indicative of a “high in” warning. Under the final phase limits, only 17% of foods would have zero warning labels. By 2019, 10 of the 17 food and beverage categories studied are predicted to have less than half of their products without a high in sodium warning label. While 8 of the 17 categories studied are predicted to have less than half their products without a high in total sugars or a high in total calories warning label, respectively; while even fewer food and beverage categories are predicted to be without a high in saturated fat warning label. Most products will have to be reformulated to avoid at least one front-of-package warning label. ? 2018 by the authors. Licensee MDPI, Basel, Switzerland.","glucose; saturated fatty acid; sodium; Article; beverage; catering service; Chilean Law of Food Labeling and Advertising; consumer health information; dietary compliance; food composition; food industry; food packaging; food processing; health care planning; health care policy; human; law; marketing; monitoring; nutritional assessment; advertising; Chile; legislation and jurisprudence; nutrition policy; nutritional value; Advertising as Topic; Chile; Food Labeling; Food Packaging; Food Supply; Humans; Nutrition Policy; Nutritive Value"
"Augmented pseudo-likelihood estimation for two-phase studies",2019,"In many public health and medical research settings, information on key covariates may not be readily available or too expensive to gather for all individuals in the study. In such settings, the two-phase design provides a way forward by first stratifying an initial (large) phase I sample on the basis of covariates readily available (including, possibly, the outcome), and sub-sampling participants at phase II to collect the expensive measure(s). When the outcome of interest is binary, several methods have been proposed for estimation and inference for the parameters of a logistic regression model, including weighted likelihood, pseudo-likelihood and maximum likelihood. Although these methods yield consistent estimation and valid inference, they do so solely on the basis of the phase I stratification and the detailed covariate information obtained at phase II. Moreover, they ignore any additional information that is readily available at phase I but was not used as part of the stratified sampling design. Motivated by the potential for efficiency gains, especially concerning parameters corresponding to the additional phase I covariates, we propose a novel augmented pseudo-likelihood estimator for two-phase studies that makes use of all available information. In contrast to recently-proposed weighted likelihood-based methods that calibrate to the influence function of the model of interest, the methods we propose do not require the development of additional models and, therefore, enjoy a degree of robustness. In addition, we expand the broader framework for pseudo-likelihood based estimation and inference to permit link functions for binary regression other than the logit link. Comprehensive simulations, based on a one-time cross sectional survey of 82,887 patients undergoing anti-retroviral therapy in Malawi between 2005 and 2007, illustrate finite sample properties of the proposed methods and compare their performance competing approaches. The proposed method yields the lowest standard errors when the model is correctly specified. Finally, the methods are applied to a large implementation science project examining the effect of an enhanced community health worker program to improve adherence to WHO guidelines for at least four antenatal visits, in Dar es Salaam, Tanzania. ? The Author(s) 2019.","adult; antiretroviral therapy; article; calibration; controlled study; error; female; health auxiliary; human; human tissue; implementation science; major clinical study; Malawi; male; maximum likelihood method; phase 1 clinical trial (topic); practice guideline; simulation; stratified sample; Tanzania"
"Adult cancer risk in women who were breastfed as infants: large UK prospective study",2019,"There are known short-term benefits in breastfed infants versus bottle-fed infants in terms of lower risks of infection and obesity in infancy and childhood, but the long-term effect on the risk of adult cancers is unclear. In a cohort of 1 in 4 UK women born in 1935–1950 we report the incidence of adult cancers in relation to having been breastfed in infancy. In median year 2001 (interquartile range 2000–2003) 548,741 women without prior cancer reported whether they had been breastfed. There was 81% agreement between women’s report of having been breastfed and information on breastfeeding recorded when they were 2?years old. Participants were followed by record-linkage to national cancer registration, hospital admission and death databases. Cox regression yielded adjusted relative risks (RRs) and 95% confidence intervals (CI) by having been breastfed or not for eight cancer sites with > 2000 incident cases and for related conditions, where appropriate. Of the eight cancers examined here one association was highly statistically significant: an increase in colorectal cancer incidence among women who had been breastfed versus not (RR 1.18, 95% CI 1.12–1.24, n = 8651). To investigate further the findings for colorectal cancer, we studied eight other gastro-intestinal conditions, and found increased risks in women who had been breastfed versus not for benign colorectal polyps (RR 1.09, 95% CI 1.05–1.13, n = 17,677) and for appendicitis (RR 1.19, 95% CI 1.07–1.31, n = 2108). The greater risks of adult colorectal cancer, colorectal polyps and appendicitis associated with having been breastfed in infancy suggest possible long-term effects of infant feeding practices on the gastrointestinal tract. Further studies are required to clarify this novel association. ? 2019, The Author(s).","adult; alcohol consumption; appendicitis; Article; birth weight; body mass; breast cancer; caloric intake; cancer incidence; cancer localization; cancer registry; cancer risk; colorectal cancer; colorectal polyp; controlled study; disease association; female; follow up; hospital admission; human; infant feeding; inflammatory bowel disease; major clinical study; prospective study; United Kingdom; age distribution; aged; breast feeding; cohort analysis; colorectal tumor; comparative study; feeding behavior; gastrointestinal disease; incidence; infant; medical record; middle aged; obesity; risk factor; very elderly; Age Distribution; Aged; Aged, 80 and over; Breast Feeding; Cohort Studies; Colorectal Neoplasms; Feeding Behavior; Female; Gastrointestinal Diseases; Humans; Incidence; Infant; Medical Record Linkage; Middle Aged; Obesity; Prospective Studies; Risk Factors; United Kingdom"
"Study protocol: Associations between dietary patterns, cognitive function and metabolic syndrome in older adults - A cross-sectional study",2019,"Background: Loss of cognitive function is a significant issue as the world's population ages. Preserving cognitive function maintains independence in older adults bringing major societal and financial benefits. Lifestyle factors such as diet are modifiable risk factors, which may help preserve cognitive function. Most nutrition research aimed at preserving cognitive function and metabolic health has focussed on individual nutrients and foods, not allowing for food combinations and interactions. A dietary pattern approach considers the entire diet including its complexity. Previous research investigating dietary patterns and cognitive function has not always considered relevant covariates such as physical activity and the Apolipoprotein E genotype, which are known to have associations with cognitive function. The aim of the REACH (Researching Eating, Activity and Cognitive Health) study is to investigate associations between dietary patterns, cognitive function and metabolic syndrome, accounting for a range of covariates. Methods: This cross-sectional study design will recruit older, community-living adults (65-74 years) from Auckland, New Zealand. Dietary data will be collected via a 109-item food frequency questionnaire validated using a 4-day food record. Cognitive function will be assessed using the Montreal Cognitive Assessment (paper based) and the Computerised Mental Performance Assessment System (COMPASS) - a testing suite covering six domains. Additional data will include genetic (Apolipoprotein E ?4) and biochemical markers (fasting glucose, HbA1c, lipids profile), anthropometric measurements (weight, height, waist and hip circumference, body composition using dual X-ray absorptiometry), blood pressure, physical activity (International Physical Activity Questionnaire - short form) and health and demographics (questionnaire). Dietary patterns will be derived by principal component analysis. Associations between cognitive function and dietary patterns will be examined using multiple regression analysis. Covariates and interaction factors will include age, education, socio-economic status, physical activity, Apolipoprotein E ?4 genotype, family history of dementia or cognitive impairment, and lifestyle factors. Differences between participants with and without metabolic syndrome will also be examined. Discussion: This study will bring new knowledge regarding associations between dietary patterns and cognitive function and metabolic health in older adults living in New Zealand. This is important for developing nutrition related recommendations to help older adults maintain cognitive function. ? 2019 The Author(s).","aged; body weight; cognition; cognitive defect; cross-sectional study; diet; exercise; female; food preference; geriatric nutrition; human; lifestyle; male; metabolic syndrome X; New Zealand; physiology; psychology; questionnaire; risk factor; statistics and numerical data; Aged; Body Weight; Cognition; Cognitive Dysfunction; Cross-Sectional Studies; Diet; Elder Nutritional Physiological Phenomena; Exercise; Female; Food Preferences; Humans; Life Style; Male; Metabolic Syndrome; New Zealand; Risk Factors; Surveys and Questionnaires"
"Body composition: Population epidemiology and concordance in Australian children aged 11-12 years and their parents",2019,"Objectives Overweight and obesity remain at historically high levels, cluster within families and are established risk factors for multiple diseases. We describe the epidemiology and cross-generational concordance of body composition among Australian children aged 11-12 years and their parents. Design The population-based cross-sectional Child Health CheckPoint study, nested within the Longitudinal Study of Australian Children (LSAC). Setting Assessment centres in seven major Australian cities and eight regional cities, or home visits; February 2015-March 2016. Participants Of all participating CheckPoint families (n=1874), body composition data were available for 1872 children (49% girls) and 1852 parents (mean age 43.7 years; 88% mothers), including 1830 biological parentchild pairs. Measures Height, weight, body mass index (BMI), waist circumference and waist-to-height ratio for all participants; body fat and fat-free mass by four-limb bioimpedence analysis (BIA) at assessment centres, or body fat percentage by two-limb BIA at home visits. Analysis: Parent-child concordance was assessed using (i) Pearson's correlation coefficients, and (ii) partial correlation coefficients adjusted for age, sex and socioeconomic disadvantage. Survey weights and methods accounted for LSAC's complex sample design. Results 20.7% of children were overweight and 6.2% obese, as were 33.5% and 31.6% of parents. Boys and girls showed similar distributions for all body composition measures but, despite similar BMI and waist-to-height ratio, mothers had higher proportions of total and truncal fat than fathers. Parent-child partial correlations were greatest for height (0.37, 95% CI 0.33 to 0.42). Other anthropometric and fat/lean measures showed strikingly similar partial correlations, ranging from 0.25 (95% CI 0.20 to 0.29) for waist circumference to 0.30 (95% CI 0.25 to 0.34) for fat-free percentage. Whole-sample and sex-specific percentile values are provided for all measures. Conclusions Excess adiposity remains prevalent in Australian children and parents. Moderate crossgenerational concordance across all measures of leanness and adiposity is already evident by late childhood. ? 2019 Author(s).","adult; Article; Australian; body composition; body fat; body height; body mass; body weight; child; child parent relation; cross-sectional study; fat free mass; father; female; human; longitudinal study; male; mother; obesity; population research; school child; sex difference; waist circumference; waist to height ratio"
"Relationships of maternal body mass index and plasma biomarkers with childhood body mass index and adiposity at 6?years: The Children of SCOPE study",2019,"Background: Maternal obesity has been implicated in the origins of childhood obesity through a suboptimal environment in-utero. Objective: We examined relationships of maternal early pregnancy body mass index (BMI), overweight/obesity, and plasma biomarkers of obesity, inflammation, insulin resistance, and placental function with measures of childhood BMI and adiposity. Methods: BMI z-score, sum of skinfold thicknesses (SST), body fat percentage (BFP, by bioelectrical impedance), and waist, arm, and hip circumferences were measured in 1173 6-year-old children of nulliparous pregnant women in the Screening for Pregnancy Endpoints (SCOPE) study, New Zealand. Relationships of maternal early pregnancy (15?weeks' gestation) BMI and biomarkers with these childhood anthropometric measures were assessed by linear regression, with appropriate adjustment. Results: 28.1% of mothers were classified as overweight and 10.1% with obesity; compared with normal weight mothers, the BFP of their children were 5.3% higher (0.16 SD [95% CI, 0.04-0.29] p?=.01) and 7.8% higher (0.27 [0.08-0.47] p?=.006) with comparable values for BMI z-score and arm, waist, and hip circumferences. Early pregnancy maternal BMI and plasma placental growth factor (PlGF) were associated with higher child's SST, BMI z-score, hip circumference, and BFP. None of the metabolic or inflammatory maternal biomarkers were associated with childhood obesity. Conclusion: In this contemporary large prospective cohort study with extensive maternal/childhood phenotyping and a high prevalence of maternal overweight/obesity, we found independent relationships of maternal early pregnancy BMI with childhood BMI and adiposity; similar associations were observed with PlGF, which may imply a role for placenta function in the developmental programming of childhood obesity risk. ? 2019 World Obesity Federation","placental growth factor; adult; anthropometry; arm circumference; Article; body composition; body fat; body height; body mass; body weight; child; child nutrition; childhood obesity; clinical study; cohort analysis; controlled study; cross-sectional study; female; first trimester pregnancy; gestational age; hip circumference; human; impedance; inflammation; insulin resistance; linear regression analysis; major clinical study; male; maternal nutrition; maternal obesity; New Zealand; nullipara; placenta function; pregnancy complication; pregnant woman; preschool child; priority journal; protein blood level; skinfold thickness; waist circumference"
