作者,作者身分,"文獻名稱	",年份,施引文獻,連結,摘要,作者,索引關鍵字,EID
"Lo T.-Y., Wei P.-Y., Yen C.-H., Lirng J.-F., Yang M.-H., Chu P.-Y., Ho S.-Y.",57205881612;57195126508;56369043700;7006815442;7404926652;7402159446;57149577700;,Prediction of metastasis in head and neck cancer from computed tomography images,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061555845&doi=10.1145%2f3297097.3297108&partnerID=40&md5=4df3b61566a1cd146dae2dda40fbb4cc,"The current medical method for determining whether the malignant tumor of the head and neck metastasizes to the lymph is to interpret the pathological section of the patient's lymph. This study proposes a support vector machine (SVM) based method Pred-Meta to predict metastasis of a malignant tumor from a patient's computed tomography (CT) image. Pred-Meta utilizes three feature types, including texture, morphology, and grayscale, and an optimal feature selection method cooperated with SVM. The data set consists of 75 samples from 70 patients in head and neck cancer provided by Taipei Veterans General Hospital of Taiwan with a record of lymphatic metastasis. Pred-Meta using leave-one-out cross-validation achieved 100% in predicting metastasis. The merit of the Pred-Meta method is its non-invasiveness and low cost. Auxiliary physicians screen out patients with high risk of diversion in the early stages to help plan treatment guidelines. The limitation of Pred-Meta suffers from the small number of training samples. It is expected that Pred-Meta would perform better in testing independent cohort when the number of training samples significantly increases. ? 2018 Association for Computing Machinery.",Head; Machine learning; Metastasis; Neck cancer; Support vector machine,Artificial intelligence; Body fluids; Diseases; Forecasting; Learning systems; Pathology; Patient treatment; Robotics; Sampling; Support vector machines; Textures; Tumors; Computed tomography images; Head; Leave-one-out cross validations; Lymphatic metastasis; Metastasis; Neck cancer; Optimal feature selections; Pathological section; Computerized tomography,2-s2.0-85061555845
"Chen L.-R., Yang B.-S., Chang C.-N., Yu C.-M., Chen K.-H.",7409444329;8604105500;57202888157;57204688255;35776021000;,Additional vitamin and mineral support for patients with severe burns: A nationwide experience from a catastrophic color-dust explosion event in Taiwan,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056738554&doi=10.3390%2fnu10111782&partnerID=40&md5=d069815547c742dc100a6d49d8aed1ac,"Major burn injuries, which encompass ?20% of the total body surface area (TBSA), are the most severe form of trauma because of the stress response they provoke, which includes hypermetabolism, muscle wasting, and stress-induced diabetes. In 2015, a color-dust explosion disaster occurred in the Formosa Fun Coast of Taiwan and injured 499 people, who were transferred via a nationwide emergency delivery system. Some recommendations are currently available regarding vitamin and mineral support for wound healing and recovery in severe burns, but there is a lack of evidence to confirm the benefits. Thus, the current study aimed to investigate the effects of additional vitamin and mineral support for patients with severe burn injuries. Sixty-one hospitalized individuals with major burns (full thickness and ?20% TBSA) were classified into the supplement (n = 30) and control (n = 31) groups, according to whether they received supplementation with additional vitamins, calcium, and magnesium. There were significant differences between the supplement and control groups in the incidence of wound infection (30.0% vs. 77.4%, p < 0.001), sepsis (13.3% vs. 41.9%, p = 0.021), and hospitalization days (51.80 vs. 76.81, p = 0.025). After adjustment, logistic regression analysis revealed that, compared to those in the control group, patients in the supplement group had a lower risk for wound infection (OR 0.11; 95% CI 0.03–0.43; p = 0.002) and sepsis (OR 0.09; 95% CI 0.01–0.61; p = 0.014). Supplementation of multiple vitamins, calcium, and magnesium reduced the risk of wound infection and sepsis, shortened the time of hospitalization, and can be considered for use in major burns. ? 2018 by the authors. Licensee MDPI, Basel, Switzerland.",Burns; Mineral; Nutritional support; Vitamin,albumin; alpha tocopherol; ascorbic acid; calcium; cyanocobalamin; magnesium; mineral; pyridoxine; retinol; thiamine; vitamin; vitamin D; trace element; vitamin; adult; Article; burn; cohort analysis; controlled study; diet supplementation; female; hospitalization; human; longitudinal study; major clinical study; male; retrospective study; sepsis; stress; terminal disease; wound healing; wound infection; adolescent; blast injury; body mass; burn; case control study; dietary supplement; dust; explosion; incidence; sepsis; Taiwan; wound infection; young adult; Adolescent; Adult; Blast Injuries; Body Mass Index; Burns; Case-Control Studies; Dietary Supplements; Dust; Explosions; Female; Humans; Incidence; Male; Sepsis; Taiwan; Trace Elements; Vitamins; Wound Healing; Wound Infection; Young Adult,2-s2.0-85056738554
"Chen M., Xu D.-Z., Wu A.Z., Guo S., Wan J., Yin D., Lin S.-F., Chen Z., Rubart-von der Lohe M., Everett T.H., 4th, Qu Z., Weiss J.N., Chen P.-S.",57201680511;57191344913;57191342239;57203066853;57194093712;56900504300;7407162443;55540816700;6701835963;6701353337;7202671256;35400314700;27167890900;,Concomitant SK current activation and sodium current inhibition cause J wave syndrome,2018,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059100850&doi=10.1172%2fjci.insight.122329&partnerID=40&md5=d366afbae3248e536a7ef4413ff4d1d4,"The mechanisms of J wave syndrome (JWS) are incompletely understood. Here, we showed that the concomitant activation of small-conductance calcium-activated potassium (SK) current (IKAS) and inhibition of sodium current by cyclohexyl-[2-(3,5-dimethyl-pyrazol-1-yl)-6-methyl-pyrimidin-4-yl]-amine (CyPPA) recapitulate the phenotypes of JWS in Langendorff-perfused rabbit hearts. CyPPA induced significant J wave elevation and frequent spontaneous ventricular fibrillation (SVF), as well as sinus bradycardia, atrioventricular block, and intraventricular conduction delay. IKAS activation by CyPPA resulted in heterogeneous shortening of action potential (AP) duration (APD) and repolarization alternans. CyPPA inhibited cardiac sodium current (INa) and decelerated AP upstroke and intracellular calcium transient. SVFs were typically triggered by short-coupled premature ventricular contractions, initiated with phase 2 reentry and originated more frequently from the right than the left ventricles. Subsequent IKAS blockade by apamin reduced J wave elevation and eliminated SVF. β-Adrenergic stimulation was antiarrhythmic in CyPPA-induced electrical storm. Like CyPPA, hypothermia (32.0°C) also induced J wave elevation and SVF. It facilitated negative calcium-voltage coupling and phase 2 repolarization alternans with spatial and electromechanical discordance, which were ameliorated by apamin. These findings suggest that IKAS activation contributes to the development of JWS in rabbit ventricles.",Arrhythmias; Cardiology; Cardiovascular disease; Ion channels,,2-s2.0-85059100850
"El Naqa I., Pandey G., Aerts H., Chien J.-T., Andreassen C.N., Niemierko A., Ten Haken R.K.",35472734900;12752834100;16479697600;7202435221;6505824901;7003986930;57201971535;,Radiation Therapy Outcomes Models in the Era of Radiomics and Radiogenomics: Uncertainties and Validation,2018,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054902343&doi=10.1016%2fj.ijrobp.2018.08.022&partnerID=40&md5=6c5ac7dbf97d1d607636c0262d2a4a4c,[無可用摘要],,"biotechnology; cancer control; cancer radiotherapy; Editorial; entropy; human; machine learning; prescription; priority journal; prognosis; proteomics; radiation oncology; radiation response; risk factor; transcriptomics; treatment outcome; treatment response; uncertainty; genomics; image processing; radiotherapy; treatment outcome; uncertainty; validation study; Genomics; Image Processing, Computer-Assisted; Radiotherapy; Treatment Outcome; Uncertainty",2-s2.0-85054902343
"Hsiao Y.-J., Tsai Y.-T., Tsai L.-K., Fang C.-W.",57203178402;57201270013;7203034070;35810019600;,Idarucizumab-facilitated intravenous thrombolysis in acute ischemic stroke: A therapeutic strategy requiring further investigation,2018,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054163017&doi=10.1016%2fj.jns.2018.09.017&partnerID=40&md5=2e1aadccc3e668233c88f9208bcdeda5,[無可用摘要],Dabigatran; Hemorrhagic transformation; Idarucizumab; Ischemic stroke; Thrombolysis,"dabigatran; idarucizumab; idarucizumab; monoclonal antibody; anticoagulation; artificial embolization; blood clot lysis; brain hemorrhage; brain ischemia; clinical effectiveness; clinical practice; clinical trial (topic); disease severity; drug effect; drug safety; evidence based practice; hemorrhagic transformation; human; laboratory test; Letter; low risk patient; outcome assessment; percutaneous thrombectomy; phase 3 clinical trial (topic); priority journal; risk assessment; risk factor; stroke patient; treatment indication; brain ischemia; cerebrovascular accident; complication; fibrinolytic therapy; immunology; procedures; Antibodies, Monoclonal, Humanized; Brain Ischemia; Clinical Trials as Topic; Dabigatran; Humans; Stroke; Thrombolytic Therapy",2-s2.0-85054163017
"Ganganboina A.B., Doong R.-A.",57194456922;7006956479;,The biomimic oxidase activity of layered V2O5 nanozyme for rapid and sensitive nanomolar detection of glutathione,2018,7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049758137&doi=10.1016%2fj.snb.2018.07.038&partnerID=40&md5=85c7a347d27d9871d094fa3eeefc7043,"The development of efficient sensing element for rapid and sensitive measurement of glutathione is important on early detection of human diseases. Herein, we introduce the V2O5 nanosheets (NS) as a novel nanozyme to biomimic the oxidase activity toward the rapid detection of glutathione. The 5–6 layered V2O5 NS with 300–600 nm in size is successfully fabricated by ultra-sonication assisted exfoliation of bulk V2O5 using N, N-dimethyl formamide as the intercalation reagent. The sensing mechanism involves the oxidation of 3,3′,5,5′-tetramethylbenzidine (TMB) by V2O5 NS with the concomitant increase in absorption intensity. Upon introduction of glutathione, the oxidized TMB is converted back to its original form and results in the simultaneous decrease in peak intensity at 650 nm. The sensor exhibits a good linear response to glutathione in the range of 10–500 nM with a limit of detection of 2.4 nM. Moreover, the V2O5-TMB sensor exhibits a good selectivity and high speci?city, which makes the detection of glutathione applicable in diluted human serum samples. Since no functionalization of the V2O5 NS is required, this sensing system can open a new avenue to serve as an efficiently biomimic oxidase for glutathione detection in biological fluid samples. ? 2018 Elsevier B.V.","3,3′,5,5′-Tetramethylbenzidine (TMB); Biomimic oxidase activity; Glutathione; Nanozyme; V2O5 nanosheets","Amides; Body fluids; Nanosheets; Vanadium pentoxide; Absorption intensity; Glutathiones; N ,N-Dimethylformamide; Nanomolar detection; Nanozyme; Oxidase activity; Sensitive measurement; Tetramethylbenzidine; Peptides",2-s2.0-85049758137
"Chao P.C.-P., Chiang P.-Y., Kao Y.-H., Tu T.-Y., Yang C.-Y., Tarng D.-C., Wey C.-L.",7102134450;57162340800;57212659796;25634739500;36198901000;22986682100;56003597300;,"A portable, wireless photoplethysomography sensor for assessing health of arteriovenous Fistula using class-weighted support vector machine",2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056515227&doi=10.3390%2fs18113854&partnerID=40&md5=81b2fa6192a8aa591e333aa81f71daec,"A portable, wireless photoplethysomography (PPG) sensor for assessing arteriovenous fistula (AVF) by using class-weighted support vector machines (SVM) was presented in this study. Nowadays, in hospital, AVF are assessed by ultrasound Doppler machines, which are bulky, expensive, complicated-to-operate, and time-consuming. In this study, new PPG sensors were proposed and developed successfully to provide portable and inexpensive solutions for AVF assessments. To develop the sensor, at first, by combining the dimensionless number analysis and the optical Beer Lambert’s law, five input features were derived for the SVM classifier. In the next step, to increase the signal-noise ratio (SNR) of PPG signals, the front-end readout circuitries were designed to fully use the dynamic range of analog-digital converter (ADC) by controlling the circuitries gain and the light intensity of light emitted diode (LED). Digital signal processing algorithms were proposed next to check and fix signal anomalies. Finally, the class-weighted SVM classifiers employed five different kernel functions to assess AVF quality. The assessment results were provided to doctors for diagonosis and detemining ensuing proper treatments. The experimental results showed that the proposed PPG sensors successfully achieved an accuracy of 89.11% in assessing health of AVF and with a type II error of only 9.59%. ? 2018 by the authors. Licensee MDPI, Basel, Switzerland.",Arteriovenous fistula (AVF); Photoplethysmography (PPG) sensor; Support vector machine (SVM),"Analog to digital conversion; Digital signal processing; Photoplethysmography; Signal to noise ratio; Analog-digital converter; Arteriovenous fistulas; Digital signal processing algorithms; Dimensionless number; Photoplethysmography (PPG); Readout circuitry; Signal-noise ratio; Weighted support vector machine; Support vector machines; algorithm; arteriovenous fistula; devices; diagnostic imaging; echography; genetic procedures; hospital; human; outcome assessment; photoelectric plethysmography; signal noise ratio; signal processing; support vector machine; wireless communication; Algorithms; Arteriovenous Fistula; Biosensing Techniques; Hospitals; Humans; Outcome Assessment (Health Care); Photoplethysmography; Signal Processing, Computer-Assisted; Signal-To-Noise Ratio; Support Vector Machine; Ultrasonography; Wireless Technology",2-s2.0-85056515227
"Morrell T.E., Rafalska-Metcalf I.U., Yang H., Chu J.-W.",55075401800;18438456700;35338379100;7402881132;,Compound Molecular Logic in Accessing the Active Site of Mycobacterium tuberculosis Protein Tyrosine Phosphatase B,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055852366&doi=10.1021%2fjacs.8b08070&partnerID=40&md5=a105f587976c196e642b7ff7bbd802df,"Protein tyrosine phosphatase B (PtpB) from Mycobacterium tuberculosis (Mtb) extends the bacteria's survival in hosts and hence is a potential target for Mtb-specific drugs. To study how Mtb-specific sequence insertions in PtpB may regulate access to its active site through large-amplitude conformational changes, we performed free-energy calculations using an all-atom explicit solvent model. Corroborated by biochemical assays, the results show that PtpB's active site is controlled via an ""either/or"" compound conformational gating mechanism, an unexpected discovery that Mtb has evolved to bestow a single enzyme with such intricate logical operations. In addition to providing unprecedented insights for its active-site surroundings, the findings also suggest new ways of inactivating PtpB. ? Copyright 2018 American Chemical Society.",,"Amino acids; Phosphatases; Biochemical assay; Conformational change; Free-energy calculations; Logical operations; Mycobacterium tuberculosis; Potential targets; Protein-tyrosine phosphatase; Specific sequences; Free energy; bacterial protein; protein tyrosine phosphatase B; unclassified drug; protein tyrosine phosphatase; alpha helix; Article; atom; bacterium identification; biochemical analysis; conformational transition; controlled study; coupling factor; enzyme active site; enzyme conformation; enzyme inactivation; enzyme kinetics; enzyme mechanism; enzyme structure; histogram; molecular mechanics; Mycobacterium tuberculosis; nonhuman; chemistry; enzyme active site; enzymology; metabolism; molecular model; Mycobacterium tuberculosis; protein conformation; thermodynamics; Catalytic Domain; Models, Molecular; Mycobacterium tuberculosis; Protein Conformation; Protein Tyrosine Phosphatases; Thermodynamics",2-s2.0-85055852366
"Chowdhury A.D., Ganganboina A.B., Nasrin F., Takemura K., Doong R.-A., Utomo D.I.S., Lee J., Khoris I.M., Park E.Y.",55266487300;57194456922;57203894558;57192395125;7006956479;57204214850;56308871000;57204214561;7402224773;,Femtomolar Detection of Dengue Virus DNA with Serotype Identification Ability,2018,7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054969424&doi=10.1021%2facs.analchem.8b01802&partnerID=40&md5=dc5f77bcfe2c19d9ce5671f895fe640d,"Dengue surveillance trusts only on reverse transcription-polymerase chain reaction (RT-PCR) type methodologies for confirmation of dengue virus serotypes; however, its real time application is restricted due to the expensive, complicated, and time-consuming process. In search of a new sensing system, here, we have reported a two-way-detection method for Dengue virus (DENV) serotype identification along with DNA quantification by using a new class of nanocomposite of gold nanoparticles (AuNP) and nitrogen, sulfur codoped graphene quantum dots (N,S-GQDs). The N,S-GQDs@AuNP has been used for serotype detection via a simple fluorescence technique using four dye-combined probe DNAs which is further validated by confocal microscopy. The quantification of the DNA has been measured by the differential pulse voltammetric (DPV) technique using methyelene blue as a redox indicator. Results obtained in this study, clearly demonstrate that the N,S-GQDs@AuNP can efficiently detect the four serotypes of DENV individually in the concentration range of 10 -14 to 10 -6 M with the LOD of 9.4 fM. In addition, to confirm its applicability in long chained complex DNA system, the sensor was also applied to the clinically isolated DENV DNA and showed satisfactory performances for serotype identification as well as quantification. We hope this simple and reliable method can pave an avenue for the development of sensitive and robust sensing probes in biomedical applications. ? 2018 American Chemical Society.",,"DNA; Gold nanoparticles; Medical applications; Nucleic acids; Probes; Semiconductor quantum dots; Viruses; Biomedical applications; Concentration ranges; Detection methods; Differential pulse; DNA quantification; Fluorescence technique; Real-time application; Reverse transcription-polymerase chain reaction; Polymerase chain reaction; nanocomposite; virus DNA; chemistry; Dengue virus; DNA probe; electrochemical analysis; genetic procedures; genetics; human; particle size; reverse transcription polymerase chain reaction; serotype; surface property; Biosensing Techniques; Dengue Virus; DNA Probes; DNA, Viral; Electrochemical Techniques; Humans; Nanocomposites; Particle Size; Reverse Transcriptase Polymerase Chain Reaction; Serogroup; Surface Properties",2-s2.0-85054969424
"Liu C., Wong J., Doytchinova A., Chen P.-S., Lin S.-F.",57204883187;57201373124;56377886400;27167890900;7407162443;,Method for Detection and Quantification of Non-Invasive Skin Sympathetic Nerve Activity,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057629553&doi=10.1109%2fICSSE.2018.8520024&partnerID=40&md5=deecbc86f99f7c358d1b706c5e2e2e11,"Sympathetic nerve activity is an important trigger of cardiac arrhythmia. Our laboratory recently developed a new method for non-invasive recording of the skin sympathetic nerve activity (SKNA) using conventional electrocardiography (ECG) patch electrodes. Recent studies showed that SKNA can adequately estimate sympathetic tone in humans. In order to improve the analysis of SKNA, we developed automatic standard assessment system based on the concept of microneurography and applied to non-invasive SKNA recording via 4 steps of signal processing. Every parameters in procedures can be manually selected by users in order to meet requirements. After using these signal processing, the results obtained by this system show improved nerve burst morphology and trend. Intuitive nerve discharge pattern and occurrence frequency can be automatically generated. Verification of the method with the cold water pressor test data further established the reliability and usefulness of the system. This new method offered a convenient tool to evaluate SKNA for comprehensive and detailed application in neurocardiology. The analysis system may facilitate the study between SKNA and cardiac arrhythmia, thus advance the field of neurocardiology research. ? 2018 IEEE.",Cold water pressor test; Microneurography; Nerve assessment system; Skin Sympathetic Nerve Activity,Diseases; Electrocardiography; Assessment system; Automatically generated; Cold waters; Detection and quantifications; Microneurography; Non-invasive recording; Occurrence frequencies; Sympathetic nerve activity; Biomedical signal processing,2-s2.0-85057629553
"Chin C.-Y., Hsieh S.-Y., Tseng V.S.",54897866900;7202056469;6507335623;,EDram: Effective early disease risk assessment with matrix factorization on a large-scale medical database: A case study on rheumatoid arthritis,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057158658&doi=10.1371%2fjournal.pone.0207579&partnerID=40&md5=8652580bea82f231a0f73ba8b12118d9,"Recently, a number of analytical approaches for probing medical databases have been developed to assist in disease risk assessment and to determine the association of a clinical condition with others, so that better and intelligent healthcare can be provided. The early assessment of disease risk is an emerging topic in medical informatics. If diseases are detected at an early stage, prognosis can be improved and medical resources can be used more efficiently. For example, if rheumatoid arthritis (RA) is detected at an early stage, appropriate medications can be used to prevent bone deterioration. In early disease risk assessment, finding important risk factors from large-scale medical databases and performing individual disease risk assessment have been challenging tasks. A number of recent studies have considered risk factor analysis approaches, such as association rule mining, sequential rule mining, regression, and expert advice. In this study, to improve disease risk assessment, machine learning and matrix factorization techniques were integrated to discover important and implicit risk factors. A novel framework is proposed that can effectively assess early disease risks, and RA is used as a case study. This framework comprises three main stages: data preprocessing, risk factor optimization, and early disease risk assessment. This is the first study integrating matrix factorization and machine learning for disease risk assessment that is applied to a nation-wide and longitudinal medical diagnostic database. In the experimental evaluations, a cohort established from a large-scale medical database was used that included 1007 RA-diagnosed patients and 921,192 control patients examined over a nine-year follow-up period (2000–2008). The evaluation results demonstrate that the proposed approach is more efficient and stable for disease risk assessment than state-of-the-art methods. ? 2018 Chin et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,"adult; Article; clinical evaluation; cohort analysis; controlled study; data base; data processing; early diagnosis; female; follow up; human; machine learning; major clinical study; male; medical informatics; noise reduction; outpatient; patient coding; rheumatoid arthritis; risk assessment; risk factor; aged; factual database; machine learning; middle aged; pathology; prognosis; rheumatoid arthritis; Adult; Aged; Arthritis, Rheumatoid; Cohort Studies; Databases, Factual; Female; Humans; Machine Learning; Male; Middle Aged; Prognosis; Risk Assessment; Risk Factors",2-s2.0-85057158658
"Huang C.-F., Yeh M.-L., Huang C.-I., Liang P.-C., Lin Y.-H., Lin Z.-Y., Chen S.-C., Huang J.-F., Dai C.-Y., Chuang W.-L., Yu M.-L.",23088951200;36899823200;35190618700;56468705900;56468220200;7404230145;57135626800;7407186708;57202566478;57211554939;56670602600;,Post-treatment fibrotic modifications overwhelm pretreatment liver fibrosis in predicting HCC in CHC patients with curative antivirals,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056448049&doi=10.1007%2fs12072-018-9908-4&partnerID=40&md5=eb9b298d9cd7a67e6497b8ec887d2354,"Background/aims: Liver fibrosis determined hepatocellular carcinoma (HCC) occurrence in chronic hepatitis C patients with sustained virological response (SVR). We aimed to determine whether post-treatment fibrotic modification overwhelmed pretreatment fibrotic status in terms of long-term HCC prediction. Methods: 265 SVR patients with paired biopsies before and after antiviral therapy were enrolled for analysis of the association of fibrotic changes with HCC. Results: Eighteen (6.8%) of the 265 patients developed HCC over 1931 person-years. Cox regression analysis without post-treatment fibrosis as a covariant revealed that factors predicted HCC included age (hazard ratio [HR]/confidence intervals [CI] 1.07/1.01–1.13, p = 0.01), male gender (HR/CI 4.57/1.45–14.36, p = 0.009), diabetes (HR/CI 3.60/1.32–9.85, p = 0.01) and pretreatment advanced fibrosis (HR/CI 2.73/1.05–7.07, p = 0.039). Advanced fibrosis in post-treatment status replaced pretreatment fibrosis as the most critical determinant of HCC when it was included for analysis (HR/CI 3.53/1.34–9.30, p = 0.01). The incidences of HCC among patients with fibrotic modification from F0–2 to F0–2, F34 to F0–2, F0–2 to F34 and F34 to F34 were 0.41%, 0.84%, 1.68%, and 3.05%, respectively (p = 0.004). Compared to patients whose fibrotic stage remained at F0–2 before and after treatment, the HCC risk decreased and did not differ among those whose fibrotic stage improved from F34 to F0–2. However, HCC risk increased significantly and gradually in patients whose fibrotic stages changed from F0–2 to F34 (HR/CI 4.13/1.11–15.36, p = 0.035) and whose fibrotic stages remained at F34 before and after treatment (HR/CI 7.47/2.37–23.55, p = 0.001) (trend p = 0.003). Conclusions: Post-treatment fibrotic modifications overwhelmed pretreatment fibrotic statuses in predicting HCC. ? 2018, Asian Pacific Association for the Study of the Liver.",Fibrosis; HCC; HCV; Post-treatment; SVR,"adult; age; antiviral therapy; Article; cancer incidence; cancer risk; cancer susceptibility; chronic hepatitis C; controlled study; diabetes mellitus; disease association; disease severity; female; gender; human; liver biopsy; liver cell carcinoma; liver fibrosis; longitudinal study; major clinical study; male; priority journal; risk reduction; sustained virologic response; treatment outcome; biopsy; chronic hepatitis C; complication; liver; liver cell carcinoma; liver cirrhosis; liver tumor; middle aged; pathology; severity of illness index; virology; antivirus agent; Adult; Antiviral Agents; Biopsy; Carcinoma, Hepatocellular; Female; Hepatitis C, Chronic; Humans; Liver; Liver Cirrhosis; Liver Neoplasms; Male; Middle Aged; Severity of Illness Index; Sustained Virologic Response",2-s2.0-85056448049
"Jang T.-Y., Yeh M.-L., Huang C.-I., Lin Z.-Y., Chen S.-C., Hsieh M.-H., Dai C.-Y., Huang J.-F., Huang C.-F., Chuang W.-L., Yu M.-L.",57192374800;36899823200;35190618700;7404230145;57135626800;35278180100;57202566478;7407186708;23088951200;57211554939;56670602600;,Association of hyperuricemia with disease severity in chronic hepatitis c patients,2018,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056242233&doi=10.1371%2fjournal.pone.0207043&partnerID=40&md5=a045af6d507b4e309c28ed42074d8c26,"Background/aims Hepatitis C virus (HCV) infection is associated with extrahepatic manifestations such as metabolic abnormalities. The association between chronic hepatitis C (CHC) and uric acid levels has rarely been investigated. We aimed to evaluate the levels of serum uric acid in CHC patients. Methods Three hundred and seventy-three histologically confirmed CHC patients who were scheduled to receive antiviral therapy were consecutively enrolled, and 746 age- and sex-matched uninfected controls were included for comparison. Hyperuricemia was defined as a uric acid level > 7 mg/dL in men and > 6.0 mg/dL in women. Results Hyperuricemia was identified in 15.8% of the CHC patients. The uric acid levels did not differ between the CHC patients and the controls (5.54 ± 1.20 mg/dL vs. 5.45 ± 1.45 mg/dL, P = 0.3). Among the 373 CHC patients, the factors associated with hyperuricemia included body mass index (BMI) (OR/CI: 1.13/1.04–1.21, P = 0.003) and estimated glomerular filtration rate (eGFR) (OR/CI: 0.98/0.97–1.00, P = 0.02). Logistic regression analysis revealed that the factors associated with hyperuricemia in male patients included BMI (OR/CI: 1.12/1.05–1.30, P = 0.006) and advanced fibrosis (F3-4) (OR/CI: 0.27/0.09–0.83, P = 0.02), whereas the factors associated with hyperuricemia in female patients included eGFR (OR/CI: 0.97/0.95–0.99, P = 0.02) and diabetes (OR/CI: 3.03/1.11–8.25, P = 0.03). There was a significant decreasing trend of serum uric acid levels with the progression of fibrotic stages among male patients (6.21 ± 1.03 mg/dL 5.82 ± 1.16 mg/dL and 5.44 ± 1.28 mg/dL in stages F0-2, F3, and F4, respectively, trend P = 0.01). Conclusions Hyperuricemia was inversely associated with liver disease severity in CHC male patients. ? 2018 Jang et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,"creatinine; uric acid; uric acid; adult; Article; body mass; chronic hepatitis C; controlled study; diabetes mellitus; disease association; disease severity; estimated glomerular filtration rate; female; fibrosis; histopathology; human; human tissue; hyperuricemia; major clinical study; male; uric acid blood level; adolescent; aged; case control study; chronic hepatitis C; cohort analysis; complication; hyperuricemia; metabolism; middle aged; pathology; very elderly; young adult; Adolescent; Adult; Aged; Aged, 80 and over; Case-Control Studies; Cohort Studies; Female; Hepatitis C, Chronic; Humans; Hyperuricemia; Male; Middle Aged; Uric Acid; Young Adult",2-s2.0-85056242233
"Huang L.-H., Kuo H.-C., Pan C.-T., Lin Y.-S., Huang Y.-H., Li S.-C.",57193309710;9433506500;40361307600;8216653200;36910109600;14058199200;,Multiomics analyses identified epigenetic modulation of the S100A gene family in Kawasaki disease and their significant involvement in neutrophil transendothelial migration,2018,6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055849236&doi=10.1186%2fs13148-018-0557-1&partnerID=40&md5=a6030a9b859cb84bb083db9e7c755b9a,"BACKGROUND: Kawasaki disease (KD) is a prevalent pediatric disease worldwide and can cause coronary artery aneurysm as a severe complication. Typically, DNA methylation is thought to repress the expression of nearby genes. However, the cases in which DNA methylation promotes gene expression have been reported. In addition, globally, to what extent DNA methylation affects gene expression and how it contributes to the pathogenesis of KD are not yet well understood. METHODS: To address these important biological questions, we enrolled subjects, collected DNA and RNA samples from the subjects' total white blood cells, and performed DNA methylation (M450K) and gene expression (HTA 2.0) microarray assays. RESULTS: By analyzing the variation ratios of CpG beta values (methylation percentage) and gene expression intensities, we first concluded that the CpG markers close (-?1500?bp to +?500?bp) to the transcription start sites had higher variation ratios, reflecting significant regulation capacities. Next, we observed that, globally speaking, gene expression was modestly negatively correlated (correlation rho???-?0.2) with the DNA methylation status of both upstream and downstream CpG markers in the promoter region. Third, we found that specific CpG markers were hypo-methylated in disease samples compared with healthy samples and hyper-methylated in convalescent samples compared with disease samples, promoting and repressing S100A genes' expressions, respectively. Finally, using an in vitro cell model, we demonstrated that S100A family proteins enhanced leukocyte transendothelial migration in KD. CONCLUSIONS: This is the first study to integrate genome-wide DNA methylation with gene expression assays in KD and showed that the S100A family plays important roles in the pathogenesis of KD.",Correlation; CpG marker; DNA methylation; Gene expression; Kawasaki disease; Leukocyte transendothelial migration; S100A gene family,"protein S 100; cell line; CpG island; DNA methylation; DNA sequence; epigenetics; female; gene expression profiling; gene expression regulation; genetic epigenesis; genetics; genome-wide association study; human; mucocutaneous lymph node syndrome; procedures; promoter region; transendothelial and transepithelial migration; Cell Line; CpG Islands; DNA Methylation; Epigenesis, Genetic; Epigenomics; Female; Gene Expression Profiling; Gene Expression Regulation; Genome-Wide Association Study; Humans; Mucocutaneous Lymph Node Syndrome; Promoter Regions, Genetic; S100 Proteins; Sequence Analysis, DNA; Transendothelial and Transepithelial Migration",2-s2.0-85055849236
