"文獻名稱.","年份","摘要","索引關鍵字"
"Gender Variance and the Autism Spectrum: An Examination of Children Ages 6–12 Years","2019","Gender variance (GV) and autism spectrum disorder (ASD) frequently co-occur in clinical populations. We investigated GV in association with ASD characteristics in nonclinical children and in children with developmental/mental health diagnoses. In 6–12-year-olds (N = 2445; 51% birth-assigned boys), the Gender Identity Questionnaire for Children measured GV and the Children’s Social Behavior Questionnaire measured six subdomains of ASD characteristics. Among nonclinical children, GV was associated with parent-reported difficulties orienting socially and stereotyped behaviors. GV was also associated with parent-reported clinical diagnoses of ASD, sensory processing disorder, and oppositional defiant disorder. These findings suggest associations between specific ASD characteristics and GV in nonclinical children. Also, childhood GV should be further examined in a range of clinical populations, including ASD individuals. ? 2018, Springer Science+Business Media, LLC, part of Springer Nature.","academic achievement; anxiety disorder; Article; attention deficit disorder; auditory processing disorder; autism; child; developmental coordination disorder; developmental delay; female; fetal alcohol syndrome; gender identity; Gilles de la Tourette syndrome; human; learning disorder; major clinical study; male; mood disorder; obsessive compulsive disorder; oppositional defiant disorder; preschool child; priority journal; school child; sex difference; sexual orientation; social behavior; speech sound disorder; stereotypy; wellbeing; attention deficit disorder; autism; child parent relation; cross-sectional study; physiology; psychology; questionnaire; sensory dysfunction; transgender; Attention Deficit and Disruptive Behavior Disorders; Autism Spectrum Disorder; Child; Cross-Sectional Studies; Female; Humans; Male; Parents; Sensation Disorders; Stereotyped Behavior; Surveys and Questionnaires; Transgender Persons"
"Prophage excision in streptococcus pneumoniaeserotype 19A ST320 promote colonization: Insight into its evolution from the ancestral clone Taiwan 19F-14 (ST236)","2019","Streptococcus pneumoniae 19A ST320, a multidrug-resistant strain with high disease severity that notoriously spread before the use of expanded pneumococcal conjugate vaccines, was derived from a capsular switching event between an international strain Taiwan 19F-14 (ST236) and a serotype 19A strain. However, the molecular mechanisms underlying the adaptive evolution of 19F ST236 to 19A ST320 are unknown. In this study, we compared 19A ST320 to its ancestral clone, 19F ST236, in terms of adherence to respiratory epithelial cells, whole transcriptome, and ability to colonize a young mouse model. Serotype 19A ST320 showed five-fold higher adherence to A549 cells than serotype 19F ST236. High-throughput mRNA sequencing identified a prophage region located between dnaN and ychF in both strains; however, the genes in this region were expressed at significantly higher levels in 19A ST320 than in 19F ST236. Analysis by polymerase chain reaction (PCR) showed that the prophage is able to spontaneously excise from the chromosome and form a circular episome in 19A ST320, but not in 19F ST236. Deletion of the integrase in the prophage of 19A ST320 decreased spontaneous excision and cell adherence, which were restored by complementation. Competition experiments in mice showed that the integrase mutant was six-fold less competitive than the 19A ST320 parent (competitive index [CI]: 0.16; p = 0.02). The 19A ST320 prophage-deleted strain did not change cell adherence capacity, whereas prophage integration strains (integrase mutant and 19F) had decreased expression of the down-stream ychF gene compared to that of 19A ST320. Further deletion of ychF significantly reduced cell adherence. In conclusions, these findings suggest that spontaneous prophage induction confers a competitive advantage to virulent pneumococci. ? 2007 - 2019 Frontiers Media S.A. All Rights Reserved.","integrase; transcriptome; A-549 cell line; airway epithelium cell; animal cell; animal experiment; Article; bacterial cell wall; bacterial colonization; bacterial growth; bacterial strain; cell adhesion; cell adhesion assay; colony forming unit; controlled study; deletion mutant; disease severity; excision; female; gene amplification; gene deletion; gene expression; growth curve; human; human cell; mouse; mRNA expression level; nonhuman; prophage; real time polymerase chain reaction; regulatory mechanism; reverse transcription polymerase chain reaction; RNA sequence; serotype; Streptococcus pneumoniae; transcriptomics"
"Cost minimization comparison of oral UFT/leucovorin versus 5-fluorouracil/leucovorin as adjuvant therapy for colorectal cancer in Taiwan","2019","Aim: Oral uracil-tegafur/leucovorin (UFT/LV) and intravenous 5-fluorouracil (FU)/LV are common adjuvant therapies for Stages II and III colorectal cancer. This study aims to determine the most cost-effective treatment alternative between UFT/LV and 5-FU/LV in Stages II and III colorectal cancer from Taiwan's National Health Insurance perspective. Patients & methods: The costs were referenced directly from the National Health Insurance reimbursement price. Chemotherapy regimen considered for the cost analysis calculation was adapted from NSABP-C-06 study, and, a time saving calculation was also included. In addition, we compare the treatment outcome. Result: A total cost saving of US$3620.80-$3709.16 per patient per treatment was achieved with the UFT/LV treatment. UFT/LV provides the comparable outcome to 5-FU/LV. Conclusion: UFT/LV was the more cost-effective treatment as adjuvant chemotherapy. ? 2019 2018 Future Medicine Ltd.","fluorouracil; folinic acid; UFT; ufur; Article; cancer chemotherapy; cancer staging; clinical article; colorectal cancer; controlled study; cost benefit analysis; cost control; cost effectiveness analysis; disease free survival; drug cost; hospital admission; human; multiple cycle treatment; overall survival; priority journal; Taiwan; treatment outcome"
"Trends in pesticide suicide in South Korea, 1983-2014","2019","AimsSelf-poisoning using pesticides is among the major methods of suicide worldwide, and accounts for one-fifth of suicides in 2006-2010 in South Korea. We investigated long-term trends in pesticide suicide rates in South Korea and factors related to these trends.MethodsWe calculated age-standardised rates of pesticide suicide in South Korea (1983-2014) using registered death data. We used graphical approach and joinpoint regression analysis to examine secular trends in pesticide suicide by sex, age and area, and a time-series analysis to investigate association of pesticide suicide rate with socioeconomic and agriculture-related factors. Age, period and cohort effects were examined using the intrinsic estimator method.ResultsAge-standardised rate of pesticide suicide fluctuated between 1983 and 2000 before it markedly increased in 2000-2003 (annual percent change 29.7%), followed by a gradual fall (annual percent change ?'6.3%) in 2003-2011. Following the paraquat ban (2011-2012), there was a marked reduction (annual percent change ?'28.2%) in 2011-2014. Trend in pesticide suicide was associated with divorce rate but not with other factors studied. Declines in pesticide suicide in 2003-2011 were most noticeable in younger groups and metropolises; by contrast, elderly adults aged 70+ living in rural areas showed an upward trend until after the 2011-2012 paraquat ban, when it turned downward. In the age-period-cohort modelling, having been born between 1938 and 1947 was associated with higher pesticide suicide rates.ConclusionsPesticide suicide trend changed substantially in South Korea over the last three decades. Effective prevention should include close monitoring of trends and strong regulations of toxic pesticides. ? 2019 Cambridge University Press.",""
"Comparison of two-and three-dimensional nuclear to cytoplasm ratios in analyzing lung cancer cell lines","2019","Histological examination has been the primary imaging modality in the diagnosis of eases such as cancer. However, since cells are three-dimensional in nature, the use of traditional nucleus to cytoplasm ratio (N/C) in two dimensions does not represent their three-dimensional structures. In this study, we used two-photon microscopy to acquired threedimensional images of normal human lung cell line Beas2B, human lung adenocarcinoma CL1-0 and CL1-5 cell lines. We determined N/C ratios in two-and three-dimensions and found that 2D N/C-ratio is more precise than 3D N/C-ratio in discriminating normal and cancer cells. ? 2019 SPIE.","Biological organs; Biomolecules; Cell culture; Diseases; Histology; Photons; Respiratory system; Tissue; Histological examination; Lung adecarcinoma; Lung cancer cells; Nucleus to cytoplasm ration; Three dimensional images; Three-dimensional structure; Two photon; Two photon microscopy; Cells"
"Outcomes of Kawasaki disease children with spontaneous defervescence within 10 days","2019","Background Kawasaki disease (KD) is one of the most common vasculitis in childhood. Intravenous γ-immunoglobulin (IVIG) is recommended to be administrated within 10 days after fever onset. However, some patients didn't have IVIG therapies because of atypical disease presentations or spontaneous defervescence. We aimed to evaluate the coronary outcomes of the KD patients who didn't receive IVIG and had defervescence within 10 days. Methods We retrospectively reviewed the KD patients in NTUCH between 2008 and 2015. The patients with a diagnosis of KD and had a febrile length between 5 to 10 days were enrolled. Days of fever, clinical symptoms, laboratory data at the acute stage and series of coronary artery measurements within a minimum of 3 months after disease onset were recorded. Risk factors associated with coronary lesions one month after KD onset were also analyzed. Results 293 eligible KD patients were enrolled (Male: 55.1%, mean age of onset: 1.8 years old). 37 patients had spontaneous defervescence without IVIG treatment. The incidence of coronary aneurysms at the 4th week after disease onset was higher in spontaneously defervesced KD patients than those treated with IVIG (18.9% vs. 20.3%, p = 0.002). Interestingly, of the 238 KD patients without coronary lesions at their acute phase, percentages of emerging coronary aneurysms became significantly higher if they didn't have IVIG therapies due to spontaneous defervescence (4/31), compared with those who received IVIG (3/208). Further analysis showed the development of coronary lesions at one month after disease onset was associated with younger age (< 12 months old, p = 0.024), and leukocytosis (WBC > 17,000/cumm, p = 0.031). Conclusions: 18.9% of KD patients with spontaneous defervescence had coronary aneurysms. Even without initial coronary lesions, such patients were still riskier to develop coronary aneurysms, compared with KD patients who received IVIG therapies. Such findings address the importance of refining the strategy for use of IVIG in the spontaneously defervesced KD patients within 10 days after fever onset, at least in those with age younger than one year and those with leukocytosis. ? 2019 Hu, Liu, Lin, Chen, Chiu, Lu, Chang, Wang and Wu.","aspartate aminotransferase; C reactive protein; hemoglobin; immunoglobulin; Article; aspartate aminotransferase blood level; child; clinical feature; clinical outcome; comparative study; controlled study; coronary artery; coronary artery aneurysm; coronary artery disease; female; fever; hemoglobin blood level; human; incidence; left anterior descending coronary artery; left coronary artery; leukocytosis; major clinical study; male; mucocutaneous lymph node syndrome; onset age; preschool child; retrospective study; risk factor"
"Reduction in MnSOD promotes the migration and invasion of squamous carcinoma cells","2019","Reactive oxygen species (ROS) homeostasis is maintained at a higher level in cancer cells, which promotes tumorigenesis. Oxidative stress induced by anticancer drugs may further increase ROS to promote apoptosis, but can also enhance the metastasis of cancer cells. The effects of ROS homeostasis on cancer cells remain to be fully elucidated. In the present study, the effect of a reduction in manganese superoxide dismutase (MnSOD) on the migration and invasion of A431 cells was investigated. Our previous micro-assay data revealed that the mRNA expression of MnSOD was higher in the invasive A431-III cell line compared with that in the parental A431 cell line (A431-P). In the present study, high protein levels of MnSOD and H 2 O 2 production were observed in A431-III cells; however, catalase protein levels were significantly lower in A431-III cells compared with those in the A431-P cell line. The knockdown of MnSOD increased H 2 O 2 levels, enzyme activity, the mRNA levels of matrix metalloproteinase-1, -2 and -9, and the migratory and invasive abilities of the cells. Inducing a reduction in H 2 O 2 using diphenyleneiodonium (DPI) and N.acetyl-l-cysteine decreased the migratory abilities of the cell lines, and DPI attenuated the migratory ability that had been increased by MnSOD small interfering RNA knockdown. Luteolin (Lu) and quercetin (Qu) increased the expression of catalase and reduced H 2 O 2 levels, but without an observed change in the protein levels of MnSOD. Taken together, these data suggest that reduced MnSOD may induce ROS imbalance in cells and promote the metastatic ability of cancer cells. Lu and Qu may attenuate these processes and may be promising potential anticancer agents. ? 2019 Spandidos Publications. All rights reserved.","acetylcysteine; catalase; diphenyliodonium salt; gelatinase A; gelatinase B; hydrogen peroxide; interstitial collagenase; luteolin; manganese superoxide dismutase; messenger RNA; quercetin; reactive oxygen metabolite; acetylcysteine; cation; manganese superoxide dismutase; matrix metalloproteinase; reactive oxygen metabolite; superoxide dismutase; A-431 cell line; A431-III cell line; Article; biosynthesis; carcinoma cell; cell invasion; cell migration; controlled study; drug mechanism; enzyme activity; enzyme regulation; gene expression; gene knockdown; human; human cell; priority journal; squamous cell carcinoma; squamous cell carcinoma cell line; cell motion; down regulation; drug effect; gene expression regulation; genetics; metabolism; squamous cell carcinoma; tumor invasion; Acetylcysteine; Carcinoma, Squamous Cell; Cell Movement; Down-Regulation; Gene Expression Regulation, Neoplastic; Gene Knockdown Techniques; Humans; Luteolin; Matrix Metalloproteinases; Neoplasm Invasiveness; Onium Compounds; Quercetin; Reactive Oxygen Species; Superoxide Dismutase"
"The effect of radial pulse spectrum on the risk of major adverse cardiovascular events in patients with type 2 diabetes","2019","Radial pulse spectrum has been shown to correlate with coronary stenosis in patients with type 2 diabetes mellitus (T2DM). In academia, it has not been demonstrated that the radial artery pulse spectrum is an independent risk factor for major adverse cardiovascular events (MACE), including myocardial infarction, stroke, and all-cause mortality. The primary objective of this study is to assess the risk of MACE, in patients with T2DM and to determine if an increase in MACE would be associated with a first harmonic (C1) increase in the radial artery pulse. 1972 consecutive patients with T2DM were enrolled. All subjects received measurements of radial pulse waves at baseline. Harmonic analysis of radial pressure wave was performed. The hazard ratios for MACE and its 95% confident interval were estimated using Cox proportional hazard model. The follow-up period lasted for one year. MACE was detected in 232 (11.8%) of those with T2DM. The log-rank test demonstrated that the cumulative incidence of patients with C1 above 0.96 was greater than those with C1 bellow 0.96. Comparing the patients with C1 smaller than first quartile to the patients with C1 greater than third quartile, higher C1 increased the cardiovascular risks as follows: MACE (Hazard ratio,1.93; 95% CI,1.31–2.86), stroke (Hazard ratio, 1.61; 95% CI, 0.90–2.90), myocardial infarction (Hazard ratio, 2.23; 95% CI, 1.33–3.74). The risk for the composite MACE increased continuously as C1 increased (P < 0.001 for trend). The hazard ratio and trend for all-cause mortality were not significant. Increased C1 resulted in increased risk for nonfatal stroke, and nonfatal myocardial infarction among patients with T2DM. Our results indicate that the degree of C1 is a risk factor for nonfatal MACE. Therefore, the radial pulse spectrum could identify patients with T2DM at high risk of nonfatal MACE. ? 2018 Elsevier Inc.","hemoglobin A1c; high density lipoprotein cholesterol; low density lipoprotein cholesterol; adult; aged; all cause mortality; Article; cardiac patient; cardiovascular disease; cardiovascular risk; cerebrovascular accident; coronary artery obstruction; correlational study; diabetic patient; diastolic blood pressure; disease association; disease severity; female; follow up; heart infarction; human; interrater reliability; major clinical study; male; medical history; non insulin dependent diabetes mellitus; outcome assessment; physical examination; priority journal; proportional hazards model; pulse rate; pulse wave; radial artery; radial pulse spectrum; systolic blood pressure"
"Crohn's disease initiated with extraintestinal features","2019","Crohn's disease (CD) is a multifactorial, chronic immune-mediated disorder. The oral cavity is involved in 0.5% to 20% of the patients with CD. Oral manifestations of CD are sometimes nonspecific and can be overlooked by the clinicians. These manifestations may precede intestinal symptoms and can serve as indicators for early diagnosis. To increase awareness and to contribute to the standard intervention, here we report a paediatric case with persistent idiopathic swelling of the lower lip and perianal fistula. Microscopic examinations revealed multiple non-necrotising granulomas with chronic inflammation, oedema and lymphangiectasia. The patient was treated with metronidazole 500 mg and ciprofloxacin 500 mg twice a day for one month. The perioral lesions were managed with topical 0.03% tacrolimus and oral prednisone 10 mgtwice a day for one month, followed by a tapered regimen of 10 mg/day for another month. The patient's symptoms improved without full remission at the 6-month follow-up. ? BMJ Publishing Group Limited 2019. No commercial re-use. See rights and permissions. Published by BMJ.","ciprofloxacin; metronidazole; prednisone; tacrolimus; abdominal radiography; Article; case report; child; clinical article; Crohn disease; enteritis; follow up; human; inflammatory infiltrate; lymphangiectasis; male; microscopy; mouth lesion; mycobacteriosis; mycosis; nuclear magnetic resonance imaging; orofacial granulomatosis; priority journal; punch biopsy; sarcoidosis; school child; syphilis; complication; Crohn disease; lip disease; rectum fistula; Child; Crohn Disease; Humans; Lip Diseases; Male; Rectal Fistula"
"Effectiveness of Treatments for Advanced Non–Small-Cell Lung Cancer With Exon 20 Insertion Epidermal Growth Factor Receptor Mutations","2019","Background: Two main categories of epidermal growth factor receptor (EGFR) mutations in non–small-cell lung cancer (NSCLC) patients are deletions in exon 19 and L858R in exon 21. Treatments of advanced NSCLC patients with these mutations are well documented, and clinical responses to tyrosine kinase inhibitors (TKIs) are favorable. However, effective treatments for patients with exon 20 insertion mutations are not well verified. We investigated the clinical response to various treatments (chemotherapy and TKIs) of advanced NSCLC patients with EGFR exon 20 insertions. Patients and Methods: In this study, specimens from 3805 NSCLC patients were examined for EGFR mutations. Different first-line treatments and their effectiveness in NSCLC patients with exon 20 insertion EGFR mutations were investigated. Results: In the cohort of the 3805 patients, 2112 (55.5%) had EGFR mutations, including 84 patients (4.0%) with exon 20 insertion mutations. Efficacy of different first-line chemotherapy or TKIs were evaluated. Pemetrexed-containing therapies were related to better progression-free survival (6.2 vs. 2.7 months; P < .001) and overall survival (28.0 vs. 15.4 months; P = .009) than regimens without pemetrexed. Patients with exon 20 insertions had a poor response to TKIs. However, the mutation Ala763_Tyr764insPheGlnGluAla (A763_Y764 insFQEA) was related to a favorable response to TKIs. Conclusion: Exon 20 insertion EGFR mutations comprised a considerable group of the entire population of patients with EGFR mutations. Different first-line treatments and variants of the exon 20 insertions might be related to different outcomes in advanced NSCLC patients. ? 2019 Elsevier Inc.There are no approved effective treatments in advanced non–small-cell lung cancer (NSCLC) patients with exon 20 insertion epidermal growth factor receptor (EGFR) mutations. In the present survey of 3805 NSCLC patients screened for EGFR mutations, 84 patients had an exon 20 insertion. First-line pemetrexed-containing therapies were related to better outcomes. The mutation Ala763_Tyr764insPheGlnGluAla (A763_Y764 insFQEA) was related to a favorable response to tyrosine kinase inhibitors. ? 2019 Elsevier Inc.","afatinib; carboplatin; cisplatin; docetaxel; epidermal growth factor receptor; erlotinib; gefitinib; gemcitabine; paclitaxel; pemetrexed; vinorelbine tartrate; adult; advanced cancer; aged; cancer combination chemotherapy; cancer patient; clinical effectiveness; clinical feature; cohort analysis; Conference Paper; controlled study; exon; female; gene deletion; gene insertion; genetic screening; human; human tissue; major clinical study; male; medical record review; non small cell lung cancer; overall survival; progression free survival; treatment response; very elderly"
"Cardiac characteristics and natural progression in Taiwanese patients with mucopolysaccharidosis III","2019","Background: Mucopolysaccharidosis type III (MPS III), or Sanfilippo syndrome, is caused by a deficiency in one of the four enzymes involved in the lysosomal degradation of heparan sulfate. Cardiac abnormalities have been observed in patients with all types of MPS except MPS IX, however few studies have focused on cardiac alterations in patients with MPS III. Methods: We reviewed medical records, echocardiograms, and electrocardiograms of 26 Taiwanese patients with MPS III (five with IIIA, 20 with IIIB, and one with IIIC; 14 males and 12 females; median age, 7.4 years; age range, 1.8-26.5 years). The relationships between age and each echocardiographic parameter were analyzed. Results: Echocardiographic examinations (n = 26) revealed that 10 patients (38%) had valvular heart disease. Four (15%) and eight (31%) patients had valvular stenosis or regurgitation, respectively. The most prevalent cardiac valve abnormality was mitral regurgitation (31%), followed by aortic regurgitation (19%). However, most of the cases of valvular heart disease were mild. Three (12%), five (19%) and five (19%) patients had mitral valve prolapse, a thickened interventricular septum, and asymmetric septal hypertrophy, respectively. The severity of aortic regurgitation and the existence of valvular heart disease, aortic valve abnormalities and valvular stenosis were all positively correlated with increasing age (p < 0.05). Z scores > 2 were identified in 0, 38, 8, and 27% of left ventricular mass index, interventricular septal end-diastolic dimension, left ventricular posterior wall end-diastolic dimension, and aortic diameter, respectively. Electrocardiograms in 11 patients revealed the presence of sinus arrhythmia (n = 3), sinus bradycardia (n = 2), and sinus tachycardia (n = 1). Six patients with MPS IIIB had follow-up echocardiographic data at 1.9-18.1 years to compare with the baseline data, which showed some patients had increased thickness of the interventricular septum, as well as more patients had valvular abnormalities at follow-up. Conclusions: Cardiac involvement in MPS III is less common and milder compared with other types of MPS. The existence of valvular heart disease, aortic valve abnormalities and valvular stenosis in the patients worsened with increasing age, reinforcing the concept of the progressive nature of this disease. ? 2019 The Author(s).","adolescent; adult; age distribution; aging; aorta; aortic regurgitation; Article; cardiovascular parameters; child; clinical article; clinical feature; controlled study; disease course; disease severity; echocardiography; electrocardiography; female; follow up; heart disease; heart hypertrophy; heart left ventricle mass; heart left ventricle posterior wall enddiastolic dimension; heart valve stenosis; heart ventricle septum defect; human; interventricular septum end diastolic dimension; interventricular septum hypertrophy; male; medical record review; mitral valve prolapse; mitral valve regurgitation; preschool child; retrospective study; Sanfilippo syndrome; school child; sinus arrhythmia; sinus bradycardia; sinus tachycardia; Taiwanese; valvular heart disease; young adult"
"Muscle radiodensity loss during cancer therapy is predictive for poor survival in advanced endometrial cancer","2019","Background: Treatment-related toxicities and decreased levels of patient performance during cancer therapy might contribute to body composition changes and thereby impact outcomes. However, the effect of longitudinal body composition changes on outcomes in patients with advanced endometrial cancer is unknown. This study investigated the association between body composition changes during staging surgery and adjuvant chemoradiotherapy and outcomes in patients with stage III endometrial cancer. Methods: Pretreatment and post-treatment computed tomography (CT) images of 131 patients with stage III endometrial cancer who were treated between 2008 and 2016 were analysed. All CT images were contrast enhanced and acquired according to the standardized protocol. The skeletal muscle index (SMI), skeletal muscle radiodensity (SMD), and total adipose tissue index were measured from two sets of CT images obtained at the level of the third lumbar vertebra. The skeletal muscle gauge was calculated by multiplying SMI by SMD (SMI × SMD). Predictors of overall survival and progression-free survival were identified using Cox regression models. Results: The median follow-up was 50.6 (range 12.1–117.0) months. Overall, body mass index (BMI) changes during treatment were 0.4% per 210 days (95% confidence interval: ?0.6 to 1.4; P = 0.41), and patients experienced an average SMD loss of 2.1% per 210 days (95% confidence interval: ?4.0 to ?0.2; P = 0.03). Weight loss and SMD loss ?5% were observed in 23 (17.6%) and 54 (41.2%) patients, respectively. The changes in SMD did not correlate with those in BMI (Spearman's ρ for SMD, ?0.13; P = 0.13). SMD change (per 1 Hounsfield unit/210 days decrease) was independently associated with poorer overall survival (hazard ratio: 1.32, 95% confidence interval: 1.14–1.52; P < 0.001) and progression-free survival (hazard ratio: 1.28, 95% confidence interval: 1.12–1.43; P < 0.001). Our results did not show association between survival and pretreatment myosteatosis and sarcopenia or changes in SMI and total adipose tissue index during treatment. The pretreatment skeletal muscle gauge was associated with treatment modifications such as delays, dose reductions, and discontinuation of chemotherapy. Conclusions: Skeletal muscle radiodensity decreased significantly during treatment and was independently associated with poorer survival in patients with stage III endometrial cancer who underwent staging surgery and adjuvant chemoradiotherapy. SMD loss was occult and occurred independently of BMI change. ? 2019 The Authors. Journal of Cachexia, Sarcopenia and Muscle published by John Wiley & Sons Ltd on behalf of the Society on Sarcopenia, Cachexia and Wasting Disorders","carboplatin; paclitaxel; adipose tissue; adjuvant chemoradiotherapy; adult; advanced cancer; Article; body composition; body weight loss; brachytherapy; cancer staging; cancer survival; cancer therapy; clinical outcome; computer assisted tomography; contrast enhancement; endometrium cancer; female; follow up; human; hysterectomy; intensity modulated radiation therapy; lymph node dissection; major clinical study; middle aged; multiple cycle treatment; muscle radiodensity; musculoskeletal system parameters; overall survival; predictive value; priority journal; progression free survival; radiation dose fractionation; retrospective study; salpingooophorectomy; sarcopenia; skeletal muscle; third lumbar vertebra"
"Adlay (Coix lachryma-jobi L. Var. Ma-yuen Stapf.) hull extract and active compounds inhibit proliferation of primary human leiomyoma cells and protect against sexual hormone-induced mice smooth muscle hyperproliferation","2019","Uterine leiomyomas, also known as fibroids, are benign neoplasms of the uterus and have a high incidence rate in women of reproductive age. Hysterectomy or myomectomy is the initial treatment, but fibroids will recur if the patient is still exposed to similar risk factors. Therefore, developing new therapeutic strategies are urgently necessary. In this study, the anti-proliferation effects of each fraction of adlay seeds were evaluated in uterine leiomyomas, and we identified the potential phytochemical compounds. We found that the ethyl acetate fraction of adlay hull (AHE-ea) appeared to be highly efficient in the anti-proliferation of rat uterine leiomyoma ELT3 cells and primary human uterine leiomyoma (hUL) cells. The proliferation of primary human normal uterine smooth muscle (UtSMC) and normal uterine myometrial (hUM) cells were also suppressed by AHE-ea. Two phytosterols, stigmasterol and β-sitosterol, were identified from AHE-ea fraction. Mice treated with AHE-ea and stigmasterol alone demonstrated reduced diethylstilbestrol/medroxyprogesterone 17-acetate (DES/MPA)-induced uterine myometrial hyperplasia, which is the critical step for the development of leiomyoma. Taken together, our results suggest that the AHE-ea fraction could be considered as a natural plant-based medicine in the prevention or treatment of uterine leiomyoma growth. ? 2019 by the authors.","diethylstilbestrol; medroxyprogesterone acetate; plant extract; animal; cell proliferation; chemically induced; chemistry; Coix; drug effect; female; human; leiomyoma; mouse; phosphorylation; rat; tumor cell line; uterus cancer; Animals; Cell Line, Tumor; Cell Proliferation; Coix; Diethylstilbestrol; Female; Humans; Leiomyoma; Medroxyprogesterone Acetate; Mice; Phosphorylation; Plant Extracts; Rats; Uterine Neoplasms"
"Prevention of Vascular Inflammation by Pterostilbene via Trimethylamine-N-Oxide Reduction and Mechanism of Microbiota Regulation","2019","Scope: A gut-microbiota-dependent metabolite of L-carnitine, trimethylamine-N-oxide (TMAO), has been recently discovered as an independent and dose-dependent risk factor for cardiovascular disease (CVD). This study aims to investigate the effects of pterostilbene on reducing TMAO formation and on decreasing vascular inflammation in carnitine-feeding mice. Methods and results: C57BL/6 mice are treated with 1.3% carnitine in drinking water with or without pterostilbene supplementation. Using LC-MS/MS, the result shows that mice treated with 1.3% carnitine only significantly increased the plasma TMAO and pterostilbene supplementation group can reverse it. Additionally, pterostilbene decreases hepatic flavin monooxygenase 3 (FMO3) mRNA levels compared to carnitine only group. It appears that pterostilbene can alter host physiology and create an intestinal microenvironment favorable for certain gut microbiota. Gut microbiota analysis reveals that pterostilbene increases the abundance of Bacteroides. Further, pterostilbene decreases mRNA levels of vascular inflammatory markers tumor necrosis factor-α (TNF-α), vascular cell adhesion molecule 1 (VCAM-1), and E-selectin). Conclusion: These data suggest that amelioration of carnitine-induced vascular inflammation after consumption of pterostilbene is partially mediated via modulation of gut microbiota composition and hepatic enzyme FMO3 gene expression. ? 2019 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim",""
"Obliquely-arranged double skin paddles: A novel design to reconstruct extensive head and neck defects with a single fibula or peroneal flap","2019","Objective: To reconstruct extensive head and neck defects usually necessitates double free flaps, which require a time-and-manpower-consuming surgical procedure. We present using a single fibula or peroneal flap with the novel design of obliquely-arranged double skin paddles to reconstruct an extensive head and neck defect. Methods: From 1998 to 2016, eight patients with the age of 52.25 (35–71) years old had extensive head and neck defects after oral cancer ablation. All of the defects were through and through with the size of 16.25 (12–24) cm × 8.8 (4.5–11) cm. Six of the defects were due to buccal cancer. One was due to tongue cancer, and another one was due to gingiva cancer. All the defects were reconstructed with obliquely-arranged double-paddle free fibula or peroneal flaps. The long axis of the skin paddles was arranged at certain angle (30–45 degrees) to the long axis of lower leg, and the two separate skin paddles were used as the form of island flaps by isolating the cutaneous perforators to create a true chimeric flap. Results: The skin paddle sizes were 14 cm × 3 cm–24 cm × 11 cm and 9.5 cm × 4.5 cm–13 cm × 8 cm. The average length of harvested fibula was 19 (10–30) cm. All of the eight flaps survived without obvious donor site morbidity. One patient had partial skin necrosis over recipient site, requiring surgical debridements and closure. One patient had superficial necrosis over the edge of outer skin paddle, which healed spontaneously. After the follow-up periods of 1 month to 3 year and 8 months, two patients died of sepsis. Six of them could resume soft diet and had no saliva drooling. The remaining two remained nasogastric diet and had saliva drooling. Conclusion: With the design of obliquely-arranged double paddles, we may maximize the harvested skin area of lateral lower leg to reconstruct an extensive head and neck defect with a single free flap. ? 2018 Wiley Periodicals, Inc.","adult; aged; Article; cause of death; chimeric flap; clinical article; debridement; donor site; fibula graft; follow up; gingiva tumor; graft recipient; head and neck malformation; head and neck surgery; human; hypersalivation; male; mandible resection; medical history; middle aged; morbidity; mouth cancer; mouth cavity; myocutaneous flap; obliquely arranged double skin paddle; peroneal flap; peroneus muscle; priority journal; sepsis; skin island flap; skin necrosis; soft diet; surgical technique; tongue cancer; wide excision; wound closure; cohort analysis; convalescence; esthetics; female; fibula; free tissue graft; head and neck tumor; mortality; neck dissection; pathology; physiology; procedures; quality of life; reconstructive surgery; retrospective study; risk assessment; skin transplantation; surgery; survival rate; transplantation; treatment outcome; vascularization; wound healing; Adult; Aged; Cohort Studies; Esthetics; Female; Fibula; Free Tissue Flaps; Head and Neck Neoplasms; Humans; Male; Middle Aged; Neck Dissection; Quality of Life; Reconstructive Surgical Procedures; Recovery of Function; Retrospective Studies; Risk Assessment; Skin Transplantation; Survival Rate; Treatment Outcome; Wound Healing"
