"文獻名稱.","年份","摘要","索引關鍵字"
"Bovine Serum Albumin-Templated Synthesis of Manganese-Doped Copper Selenide Nanoparticles for Boosting Targeted Delivery and Synergistic Photothermal and Photodynamic Therapy",2019,"Multifunctional nanohybrids integrating diagnostic imaging with photodynamic or photothermal therapy in a single agent feature the next generation of on-demand nanomedicine to meet the challenges in cancer therapy. In the present study, bovine serum albumin (BSA) protein through one pot biomimetic mineralization at its metal binding site synthesized and stabilized manganese-doped copper selenide nanoparticles (Mn:CuSe) with excellent biocompatibility, near-infrared absorption, water solubility, and rich functional groups for further bioconjugation. Mn doping not only imparted the magnetic resonance imaging (MRI) function to the Mn:CuSe@BSA but also enhanced its heat generation ability. By taking advantage of BSA's extraordinary ligand binding capacity, folic acid (FA) and chlorin e6 (Ce6) were then conjugated onto the BSA corona to construct the Mn:CuSe@BSA-FA-Ce6 nanohybrid for specific targeting of overexpressed folate receptor cancer cells. The obtained theranostic agent exhibited dual MRI signal enhancement and synergistic photothermal/photodynamic therapy (PTT/PDT) effect, which was demonstrated in vitro on HeLa cells. As a consequence, dual modal therapy with 1 min PDT laser irradiation doubled cell killing efficiency compared to the single PDT treatment. Having better efficacy regarding biocompatibility and synergistic light-activation therapy, the Mn:CuSe@BSA-FA-Ce6 nanohybrid holds the promise for image-guided cancer therapy. ? 2019 American Chemical Society.","Biocompatibility; Biomimetics; Biosynthesis; Copper compounds; Diseases; Infrared devices; Lanthanum compounds; Light absorption; Magnetic resonance imaging; Mammals; Manganese compounds; Manganese removal (water treatment); Medical nanotechnology; Metal nanoparticles; Nanostructured materials; Oncology; Signal systems; Surface plasmon resonance; Water absorption; Biomimetic mineralization; Bovine serum albumin proteins (BSA); Bovine serum albumins; Copper selenide; Ligand binding capacity; Near-infrared absorption; Photothermal therapy; Templated synthesis; Photodynamic therapy"
"Intelligent Systems for Smart Health Care: Leveraging Information for Better Well-Being",2019,"Recently, intelligent systems have increased opportunities to leverage information for proactive and preventive health care. They also offer a way to incorporate patients into their health care as important players in disease management, thus reducing costs and improving diagnostics and treatment outcomes. By making measurements and analysis automatic, intelligent systems trigger new smart health care, leading to revolutionary human medical care together with progress in computer science, data science, and telecommunications. In this special section, interesting research articles on electroencephalogram (EEG), posture, heart rate, and biomechanics are presented to show how health care can be advanced with smart and intelligent technologies. ? 2012 IEEE.","Diseases; Electroencephalography; Intelligent systems; Patient treatment; Disease management; Electro-encephalogram (EEG); Heart rates; Intelligent technology; Reducing costs; Special sections; Treatment outcomes; Well being; Medical computing"
"Large-area blade-coated organic solar cells processed from halogen-free solvent",2019,"High performance organic solar cells (OSCs) are generally prepared by halogenated solvents, which are detrimental to the environment and human health. The replacement of hazardous halogenated solvents is a priority in the commercialization of solution-processed OSCs. In this study, poly[4,8?bis(5?(2?ethylhexyl)thiophen?2?yl)benzo[1,2?b;4,5?b’]dithiophene?2,6?diyl?alt?(4?(2?ethylhexyl)?3?fluorothieno[3,4?b]thiophene?)?2?carboxylate?2?6-diyl)] (PBDTTT?EFT):[6,6]-phenyl C71-butyric acid methyl ester (PC71BM)-based device processed with binary halogen-free solvents (toluene and N-methyl-2-pyrrolidone) is fabricated by blade-coating method. Through the combination of morphological manipulation of active layer and interfacial engineering, the resulting OSCs deliver a promising power conversion efficiency (PCE) up to 11.09%. Importantly, large-area (216 cm2) blade-coated bulk-heterojunction OSCs is also demonstrated, and the resulting devices deliver a high PCE up to 5.03%, which is comparable to those of the devices processed with halogenated solvents (PCE = 5.20%). Additionally, the devices processed with halogen-free solvents also exhibit superior stability, maintaining 88% of its initial efficiency after 3960 h of continuous operation. More encouragingly, halogen-free solvents-based manufacturing process can also be performed under ambient conditions, and a moderate PCE of 3.67% is attained for large-area (216 cm2) OSCs. To the best of our knowledge, 3.67% represents the highest efficiency ever reported for air-processed large-area OSCs. This work paves the way towards the realization of environmentally-friendly large-area OSCs with high performance and long-term stability. ? 2019 Elsevier B.V.","Butyric acid; Carboxylation; Coatings; Efficiency; Halogenation; Heterojunctions; Organic solvents; Air processing; Blade coatings; Halogen-free; Large area; Manufacturing process; Morphological manipulations; N-methyl-2-pyrrolidone; Power conversion efficiencies; Organic solar cells"
"Reliability of a stochastic intermodal logistics network under spoilage and time considerations",2019,"In an intermodal logistics network, there is a carrier along each route whose capacity (number of available containers) is stochastic because the containers may be occupied by other customers. Hence this paper focuses on single commodity in a stochastic intermodal logistics network (SILN) with cargo terminals, transit stations, and routes. In particular, commodities may rot or be spoilt during delivery due to traffic accidents, collisions, natural disasters, weather, etc., and thus the intact commodities may not satisfy the market demand. The arrival time at the cargo terminal should be in the time window which is the interval between the earliest and latest acceptable arrival times. The delivery time depends on the number of containers and type of vehicle. So we propose an algorithm to evaluate the network reliability, the probability that the SILN can successfully deliver sufficient amount of commodity to meet market demand under the time and delivery spoilage constraints. Finally, a practical case of starting motor distribution between Taiwan and China is presented to demonstrate the effectiveness of the proposed algorithm. ? 2017, Springer Science+Business Media, LLC.",""
"Developing a health risk evaluation method for triple H",2019,"The development of a health evaluation system from human-related data is an important issue in preventive medicine. Previously, most studies have focused on disease assessment and prevention in patients. However, even if certain risk factors are all within normal ranges, individuals may not necessarily be completely healthy. This study focused on healthy individuals to develop a new index to assess health risks; this index can be used for the prevention of multiple diseases in healthy people. The kernel density technique was proposed to estimate the distribution of common risk factors and to develop a health risk index. A dataset of hypertension, hyperlipidemia, and hyperglycemia (Triple H) data from the National Health Insurance Research Database in Taiwan was used to demonstrate the proposed analytical process. The results of risk factor changes after six weeks of exercise were used to calculate the health risk index. The results showed that the subjects experienced a 7.29% reduction in their health risk index after the exercise intervention. This finding demonstrates the potential impact of an important reference index on quantifying the effect of maintenance in healthy people. ? 2019 by the authors. Licensee MDPI, Basel, Switzerland.","data set; disease prevalence; health care; health risk; hypertension; public health; risk factor; adolescent; Article; controlled study; exercise; female; health hazard; health status; human; hyperglycemia; hyperlipidemia; hypertension; kernel method; male; mathematical model; risk assessment; risk factor; risk reduction; Taiwan; hyperglycemia; hyperlipidemia; hypertension; risk assessment; Taiwan; Exercise; Female; Humans; Hyperglycemia; Hyperlipidemias; Hypertension; Male; Risk Assessment; Risk Factors; Taiwan"
"Single step and mask-free 3D wax printing of microfluidic paper-based analytical devices for glucose and nitrite assays",2019,"Microfluidic paper-based analytical devices (μPADs) have recently emerged as a simple, portable, user-friendly, and affordable alternative to more instrument-intensive analytical approaches for point-of-care testing (POCT), food safety analysis, and environmental monitoring. However, most of the existing methods for the fabrication of μPADs still face a great challenge because of different trade-offs among cost, convenience, and the pattern resolution. In this work, we report a facile one-step approach to prepare a μPAD using an affordable, easy-to-build 3D printer to generate patterns of solid wax on laboratory filter paper. The presented wax printing method did not require the use of predesigned masks and an external heat source to form complete hydrophobic wax barrier through the use of a custom-made extruder. The results revealed a strong linear relationship (R2 = 0.985) between the nominal and the printed widths of the wax barriers. The achievable resolution of the wax barrier printed on filter paper was 468 ± 72 ?m, which was lower than previously reported minimum barrier feature sizes achieved by wax printing and other wax patterning techniques, such as stamping and screen-printing. The analytical utility of the fabricated μPADs was evaluated for colorimetric nitrite and glucose detection in artificial solutions. It was found that the fabricated μPADs provided adequate accuracy and reproducibility for quantitative determination of nitrite and glucose within concentration ranges relevant to the disease detection in human saliva and urine. The wax printing approach reported here provides a simple, rapid, and cost-effective fabrication method for paper-based microfluidics and may bring benefits to medical diagnostics in the developing world. ? 2018 Elsevier B.V.","Analytic equipment; Body fluids; Colorimetry; Cost effectiveness; Costs; Developing countries; Diagnosis; Economic and social effects; Fabrication; Glucose; Instrument testing; Microfluidics; Paper; Safety testing; Screen printing; 3-D printing; Colorimetric assays; Cost-effective fabrication; Low cost fabrication; Micro-fluidic devices; Paper-based analytical devices; Paper-based microfluidics; Quantitative determinations; 3D printers; glucose; nitrite; wax; chemistry; colorimetry; devices; lab on a chip; paper; three dimensional printing; Colorimetry; Glucose; Lab-On-A-Chip Devices; Nitrites; Paper; Printing, Three-Dimensional; Waxes"
"BIM-based AR maintenance system (BARMS) as an intelligent instruction platform for complex plumbing facilities",2019,"The traditional architectural design of facilities requires that maintenance workers refer between plumbing layout drawings and the actual facilities in complex, hidden, sealed in-wall, or low illumination environments. The purpose of a Building information modeling-based Augmented Reality Maintenance System (BARMS) in this study was to provide a smartphone-based platform and a new application scenario for cooling tower and pipe shutdown protocol in a real-world old campus building. An intelligent instruction framework was built considering subject, path, and actions. Challenges and solutions were created to monitor the subject and maintenance protocol while moving from inside to outside, between bright and dark environments, and when crossing building enclosures at roof level. Animated instruction using AR was interactive and followed the knowledge and management protocols of associated instruction aids. The results demonstrated a straightforward mapping of in-wall pipes and their connected valves, with practical auxiliary components of walking direction and path guidance. The suggested maintenance routes also ensured a worker's safety. Statistical analysis showed a positive user response. ? 2019 by the authors.",""
"Nifedipine modulates renal lipogenesis via the ampk-srebp transcriptional pathway",2019,"Lipid accumulation in renal cells has been implicated in the pathogenesis of obesity-related kidney disease, and lipotoxicity in the kidney can be a surrogate marker for renal failure or renal fibrosis. Fatty acid oxidation provides energy to renal tubular cells. Ca2+ is required for mitochondrial ATP production and to decrease reactive oxygen species (ROS). However, how nifedipine (a calcium channel blocker) affects lipogenesis is unknown. We utilized rat NRK52E cells pre-treated with varying concentrations of nifedipine to examine the activity of lipogenesis enzymes and lipotoxicity. A positive control exposed to oleic acid was used for comparison. Nifedipine was found to activate acetyl Coenzyme A (CoA) synthetase, acetyl CoA carboxylase, long chain fatty acyl CoA elongase, ATP-citrate lyase, and 3-hydroxy-3-methyl-glutaryl-coenzyme A (HMG CoA) reductase, suggesting elevated production of cholesterol and phospholipids. Nifedipine exposure induced a vast accumulation of cytosolic free fatty acids (FFA) and stimulated the production of reactive oxygen species, upregulated CD36 and KIM-1 (kidney injury molecule-1) expression, inhibited p-AMPK activity, and triggered the expression of SREBP-1/2 and lipin-1, underscoring the potential of nifedipine to induce lipotoxicity with renal damage. To our knowledge, this is the first report demonstrating nifedipine-induced lipid accumulation in the kidney. ? 2019 by the authors. Licensee MDPI, Basel, Switzerland.","acetate coenzyme A ligase; acetyl coenzyme A carboxylase; adenosine triphosphate citrate synthase; CD36 antigen; cholesterol; fatty acid; hydroxymethylglutaryl coenzyme A reductase; kidney injury molecule 1; long chain fatty acyl CoA elongase; nifedipine; oleic acid; phospholipid; reactive oxygen metabolite; sterol regulatory element binding protein; unclassified drug; CD36 antigen; cholesterol; hydroxymethylglutaryl coenzyme A reductase kinase; nifedipine; peroxisome proliferator activated receptor alpha; reactive oxygen metabolite; sterol regulatory element binding protein 1; AMPK signaling; animal cell; Article; cell survival; cell viability; colorimetry; controlled study; fluorometry; kidney injury; lipid analysis; lipid peroxidation; lipid storage; lipogenesis; lipotoxicity; nonhuman; protein expression; rat; staining; upregulation; Western blotting; animal; biological model; biosynthesis; cell line; down regulation; drug effect; enzymology; genetic transcription; injuries; intracellular space; kidney; lipogenesis; metabolism; phosphorylation; AMP-Activated Protein Kinases; Animals; Biosynthetic Pathways; CD36 Antigens; Cell Line; Cell Survival; Cholesterol; Down-Regulation; Intracellular Space; Kidney; Lipogenesis; Models, Biological; Nifedipine; Phosphorylation; PPAR alpha; Rats; Reactive Oxygen Species; Sterol Regulatory Element Binding Protein 1; Transcription, Genetic; Up-Regulation"
"A novel Sb-doped Mo(O,S)3 oxy-sulfide photocatalyst for degradation of methylene blue dye under visible light irradiation",2019,"Environmentally toxic methylene blue organic pollutants are of more concerns due to their antagonistic effects on human health, animals, and plants, thus needs serious attention for their removal. For elimination purpose, the Sb-doped Mo(O,S)3 oxy-sulfide nanoplate catalyst with different Sb contents was synthesized at low temperature of 95 °C via a facile method. The structural, morphological, chemical composition, optical properties, and electrical conductivity of the catalyst were characterized with different techniques. The photocatalytic performance of Sb-Mo(O,S)3 at various Sb contents was investigated for the degradation of methylene blue dye under visible light irradiation using hydrogen peroxide as an effective electron scavenger to further accelerate the reaction. It was observed that the incorporation of Sb enhanced the catalytic activity. Sb-Mo(O,S)3-10 was the most efficient catalyst with excellent activity to degrade 99.7% of the dye within 60 min irradiation time. The degradation kinetics follows a pseudo-first-order reaction with a rate constant 8.78 × 10?2 min?1, which is 3-fold higher than that for Sb- Mo(O,S)3-0 catalyst. Sb-Mo(O,S)3-10 showed slower recombination of photogenerated charge carriers and lower charge transfer resistance which proved to be capable for the removal of toxic methylene blue organic pollutant. ? 2019 Elsevier B.V.","Antimony; Aromatic compounds; Catalyst activity; Charge transfer; Degradation; Irradiation; Light; Nanocatalysts; Optical properties; Photocatalysts; Photocatalytic activity; Photodegradation; Rate constants; Sulfur compounds; Temperature; Charge transfer resistance; Chemical compositions; Electrical conductivity; Methylene Blue; Photocatalytic performance; Photogenerated charge carriers; Pseudo-first order reactions; Visible-light irradiation; Organic pollutants"
"Interactions between HIV-1 protease, silver nanoparticles, and specific peptides",2019,"Use of silver nanoparticles (Ag NP's) as inhibitor for HIV-1 protease (PR) has practical interest. However, the interactions between the Ag NP's, HIV-1 PR, and the target peptides are not well demonstrated. This study experimentally revealed the interactions of the synthesized Ag NP's, HIV-1 PR, and five specific peptides with similar amino acid sequences to HIV's polyproteins. The Ag NP's can bind with either HIV-1 PR or the peptides. Incubating Ag NP's with peptide for 24 h can efficiently inhibit activity of HIV-1 PR. But HIV-1 PR would cleave peptides faster than the binding rate of Ag NP's and the peptides; therefore, late presence of Ag NP's would have no inhibition on the HIV-1 PR activity. ? 2019 Taiwan Institute of Chemical Engineers","Enzyme inhibition; Metal nanoparticles; Peptides; Amino acid sequence; Binding rate; Cleavage; HIV-1 protease; Polyproteins; Silver nanoparticles"
"Observational study of a new strategy and management policy for measles prevention in medical personnel in a hospital setting",2019,"Background: At the end of March 2018, a clustered outbreak of measles associated with health care workers occurred in northern Taiwan. Prior to this study, the policy for measles vaccination for physicians and nurses in MacKay Memorial Hospital, Taiwan was encouragement of vaccination in medical personnel working in the emergency room or other high risk divisions without prior testing for measles antibody, and vaccination coverage was only 85.3%. It was important to urgently formulate a new strategy to achieve zero tolerance for intra-hospital transmission and epidemic prevention. This study aimed to explore the effectiveness of a new strategy for the prevention of an outbreak of measles. Methods: This study was conducted from April 23, 2018 to May 22, 2018 in the MacKay Memorial Hospital, a medical center and tertiary teaching hospital with 2200 beds in northern Taiwan. First-line medical personnel in the hospital underwent a free screening for measles antibody as a new strategy for measles outbreak prevention. Susceptible medical personnel were advised to receive measles vaccination. Results: A total of 719 first-line medical personnel were enrolled for the general survey. Measles seropositivity was 76.1% (287/377) in the generation born after 1978 (vaccinated), and 96.5% (330/342) in the generation born before 1978 (p < 0.001), while the overall seropositivity was 85.8% (617/719). Vaccination coverage of susceptible personnel under the new strategy reached 86.3% in the first month (88/102) following the survey. At the end of the first month after implementation of the new strategy, 98.1% of the medical personnel were seropositive or revaccinated, and reached 99.4% at the end of the second month. Conclusions: In this study, rapid, free antibody screening during a measles outbreak and subsequent vaccination of those susceptible resulted in most of the first-line medical personnel being seropositive or revaccinated. The new strategy was effective, time saving, used little manpower, and of low cost. Screening for measles antibody free of charge followed by vaccination of seronegative medical personnel can be regarded as an effective health management strategy to reduce and prevent the spread of measles infection. ? 2019 The Author(s).","measles antibody; measles vaccine; adult; aged; Article; controlled study; epidemic; hospital personnel; hospital physician; hospital policy; human; infection prevention; infection sensitivity; major clinical study; measles; nurse; observational study; protocol compliance; revaccination; screening; Taiwan; teaching hospital; tertiary care center; vaccination coverage; cross infection; epidemic; female; health care personnel; health care policy; infection control; male; measles; middle aged; organization and management; pregnancy; procedures; questionnaire; standards; statistics and numerical data; vaccination; vaccination coverage; young adult; Adult; Aged; Cross Infection; Disease Outbreaks; Female; Health Personnel; Health Policy; Hospitals, Teaching; Humans; Infection Control; Male; Measles; Measles Vaccine; Middle Aged; Pregnancy; Surveys and Questionnaires; Taiwan; Tertiary Care Centers; Vaccination; Vaccination Coverage; Young Adult"
"Combining Photogrammetry and Virtual Reality for Exploration of Otanaha Fortress Heritage of Indonesia",2019,"Mobile virtual reality has gained new interest amongst the industry and researchers. Along the development, Virtual Reality continues to be used for visualizing Heritage Sites. Virtual Reality can bring users feels like in a physical location without limits of location and time. The experience to explore the virtual world depends on the quality of the virtual environment and how to navigate in the virtual world. Researchers race to make the virtual environment more realistic with a variety of techniques and methods. The more realistic the environment and the more natural the way to explore, the deeper experience immerse the user. In this research we did photogrammetry experiment using Drone camera and handheld camera for heritage site 3D reconstruction. We describe the technique to capture and produce a 3D realistic model. This study discusses the data acquisition model, and the tools we used. This research utilizes accelerometer and gyroscope provided by smartphone sensors to detect running and jumping motions. Users can move in a virtual world simply by standing and walking in place. The result of this system can provide a realistic view and natural interaction that becomes an innovation to enhances the experience of exploring the virtual world for Heritage sites. ? 2018 IEEE.","3D modeling; Accelerometers; Cameras; Data acquisition; Image reconstruction; Photogrammetry; Walking aids; 3d realistic modeling; 3D reconstruction; Acquisition models; component; Heritage sites; Natural interactions; Physical locations; Walking-in-place; Virtual reality"
"Biodegradable redox-sensitive star polymer nanomicelles for enhancing doxorubicin delivery",2019,"A typical amphiphilic star polymer adamantane-[poly(lactic-co-glycolic acid)- bis(2-carboxyethyl) sulfide-poly(ethylene glycol) monomethyl ether)] 4 with a specific hydrophilic/redox-sensitive/hydrophobic structure was designed and synthesized through ring opening and esterification reactions. The self-assembled nanomicelles were used as doxorubicin (DOX) delivery vehicles with suitable critical micelle concentrations (5.0 mg/L). After the drug being loaded, drug-loaded micelles showed good drug-loading efficiency (10.39%), encapsulation efficiency (58.1%), and drug release (up to 60%) under simulated biological environment conditions. In addition, the backbone structure of the biodegradable polymer was easily hydrolyzed by the action of biological enzymes. As expected, cell-based studies showed that the designed polymer micelles possessed good biocompatibility (a survival rate of 85% for NH-3T3 cells). Moreover, the drug (DOX) still maintained good anti-cancer effects after being loaded, which caused 40% of MCF-7 cells to survive. These redox-sensitive micelles showed anti-tumor therapeutic potential. ? 2019 by the authors. Licensee MDPI, Basel, Switzerland.",""
"Sonochemical-assisted green synthesis of nitrogen-doped carbon dots from crab shell as targeted nanoprobes for cell imaging",2019,"A one-pot sonochemical method was developed for the green synthesis of highly fluorescent carbon dots with nitrogen dopants (N@C-dots) derived from crab shells. The synthesized N@C-dots exhibited excellent water solubility with a fluorescence quantum yield of 14.5%. The N@C-dots then conjugated with folic acid (FA) to construct the N@C-dots-FA nanoprobe with the ability to selectively target folate-receptor positive cancer cells. Moreover, in vitro cytotoxicity studies showed excellent biocompatibility. Cellular uptake of the N@C-dots-FA was further studied via in vitro confocal microscopy studies. Results showed that N@C-dots-FA nanoprobes were mostly localized in the cytoplasm of the folate receptor-overexpressing Human cervical cancer cell (HeLa) while cellular uptake by human embryo lung cell (HEL) cells (folate receptor-deficient control) was negligible. Based on their improved diagnostic imaging and enhanced targeting effect, the N@C-dots-FA probe has high potential in the theranostic applications. This study demonstrates an economically viable approach to synthesize N@C-dots-FA probe using seafood waste. ? 2018 Taiwan Institute of Chemical Engineers","Anaerobic digestion; Biocompatibility; Carbon; Cytology; Diseases; Doping (additives); Fluorescence; Image processing; Lanthanum compounds; Nanoprobes; Nitrogen; Probes; Shellfish; Sonochemistry; Bio-waste; Cell imaging; Crab shells; Green synthesis; Sonochemical; Cells"
"Performance analysis of supervised classifiers using PCA based techniques on breast cancer",2019,"Focus of this paper is to recognize tumorous (malignant) and non-tumorous (benign) from the dataset. Wisconsin breast cancer data (WBCD) has been used and taken from UCI machine learning repository. Most popular supervised learning classifiers with PCA based dimensionality rebate techniques applied. Support Vector Machine, K Nearest Neighbor, Decision Tree, Na?ve Bayes and Logistic Regression used with Linear, Sigmoid, Cosine, Poly and Radial basis function based PCA's. Numerous performance metrics tested after getting confusion matrix. Among them accuracy, sensitivity, specificity, false positive rate, false omission rate, precision, prevalence, f1-score, negative predicted value, false negative rate, false discovery rate and markedness. Our best performing models then relatively compared with other existing models. Sigmoid based Na?ve Bayes exhibits best accuracy of 99.20%.K Nearest Neighbor also illustrate superb performance with all kernel PCA based techniques. Accuracy ranges from 96.4% to 97.8% ? 2019 IEEE.","Data mining; Decision trees; Diseases; Machine learning; Motion compensation; Nearest neighbor search; Radial basis function networks; Support vector machines; Breast Cancer; False positive rates; K-nearest neighbors; Performance analysis; Radial basis functions; Supervised; Supervised classifiers; UCI machine learning repository; Classification (of information)"
"Clonal relationship and the association of the ST218 strain harboring bla OXA-72 gene to mortality in carbapenem-resistant Acinetobacter baumannii bacteremia",2019,"Background/purpose: In 2017, the World Health Organization categorized carbapenem-resistant Acinetobacter baumannii (CRAB) as a priority 1, critical antibiotic-resistant bacteria. This study analyzed the clinical outcomes and investigated the molecular epidemiology of CRAB bacteremia in a medical center in Northern Taiwan. Methods: We collected 62 blood isolates from patients with CRAB bacteremia from January 2014 to December 2015 at MacKay Memorial Hospital and determined the clonal relationship using the PCR-based technique for molecular epidemiology. Medical charts were reviewed for clinical outcomes. Results: Fifty-six isolates harbored the bla OXA-51-like and bla OXA-23-like carbapenemase genes, 4 isolates harbor the bla OXA-51-like and bla OXA-24-like carbapenemase genes and 2 isolates harbored only the bla OXA-51-like gene. After sequencing, all four isolates of bla OXA-24-like carbapenemase gene were confirmed to be isolates of bla OXA-72 carbapenemase genes. In multivariate analysis in the 60 patients, the independent mortality risk factors of CRAB bacteremia included ?65 years (elderly) (Odds ratio, 4.04, 95% CI, 1.10–14.83, p = 0.035), chronic kidney disease (4.36, 1.14–16.72, p = 0.032). Isolates harboring the bla OXA-72 gene had the same sequence type (ST218) and PFGE pulsotype raising the possibility of intra-hospital transmission, and all infected patients died. Conclusion: This study showed the clonal relationship of isolates harboring the carbapenemase gene in CRAB bacteremia. Patients with the ST218 strain harboring bla OXA-72 gene had high mortality. This warrants further research to determine the mechanism of virulence and risk factors in order to reduce mortality. ? 2018","carbapenemase; colistin; imipenem; antiinfective agent; bacterial protein; beta lactamase; beta-lactamase OXA-23; beta-lactamase OXA-24; beta-lactamase OXA-51, Acinetobacter baumannii; carbapenem derivative; OXA-72 carbapenemase, Acinetobacter baumannii; virulence factor; Acinetobacter infection; adult; aged; antibiotic sensitivity; Article; artificial ventilation; bacteremia; bacterial gene; bacterial transmission; bacterial virulence; bacterium isolate; bla oxa 72 gene; blood culture; carbapenem resistance; carbapenem resistant Acinetobacter baumannii; central venous catheterization; chronic kidney failure; clinical outcome; comorbidity; controlled study; coronary artery disease; diabetes mellitus; female; gene insertion sequence; healthcare associated infection; human; invasive procedure; liver cirrhosis; major clinical study; male; middle aged; minimum inhibitory concentration; molecular epidemiology; mortality rate; mortality risk; multilocus sequence typing; nonhuman; polymerase chain reaction; pulsed field gel electrophoresis; Taiwan; very elderly; Acinetobacter baumannii; Acinetobacter infection; bacteremia; epidemiology; genetics; hospital; isolation and purification; microbial sensitivity test; microbiology; mortality; multidrug resistance; multivariate analysis; pathogenicity; risk factor; virulence; Acinetobacter baumannii; Acinetobacter Infections; Aged; Aged, 80 and over; Anti-Bacterial Agents; Bacteremia; Bacterial Proteins; beta-Lactamases; Carbapenems; Drug Resistance, Multiple, Bacterial; Electrophoresis, Gel, Pulsed-Field; Female; Hospitals; Humans; Male; Microbial Sensitivity Tests; Molecular Epidemiology; Multilocus Sequence Typing; Multivariate Analysis; Risk Factors; Taiwan; Virulence; Virulence Factors"
"Does awareness of death strengthen awareness of self? The effects of existential threat on self-focus",2019,"Drawing on Kelly's (1955) personal construct theory, which suggests that human constructs typically contain their opposites. This study proposed that people facing death threat might be prompted to concern their existence, therefore pay more attentions on themselves. Two studies were conducted to explore the effects of death threat on self-focus. Study one analyzed data of six mortality salience experiments by using Linguistic Inquiry and Word Count (LIWC) text analysis program. Study two was a case study analyzing a cancer patient’s writings. Both studies found that people use more first-person singular pronouns when reminded of their mortality. The results indicated that death threat increases self-focus. ? 2019, Springer Science+Business Media, LLC, part of Springer Nature.",""
"Managing “incidental findings” in biobank research: Recommendations of the Taiwan biobank",2019,"Background: In this article, incidental findings (IF) refer to unforeseen findings made possible through biobanking research and advances in medical diagnostic technologies that raise issues regarding the obligation and/or responsibility of biobank-users and biobanks to return clinically significant information to participants. The World Medical Association (WMA) Declaration of Taipei (2016) highlights the possibility of encountering IF and requires that research on biospecimens address biobank feedback policies in their informed consent process, leaving open the possibility that the policy may be “no return”. As clinicians and researchers begin to use these “resources”, the possibility of finding clinically significant IF is becoming a reality. Discussion: In line with the WMA's Declaration of Taipei, a pragmatic approach is needed to deal with the issue of returning IF in biobank governance. Indeed, the impacts and concerns associated with the return of IF differ across different stakeholder groups and jurisdictions. Therefore, the framework governing IF return needs to be custom-built, taking into account the nature of each research project and the unique features of biobanks. To this end, in addition to facilitating biobank transparency, establishing an endurable and horizontal connection among biobanks and clinical institutions under a public health system will improve efficiency and effectiveness. Hence, subject to contemporary Taiwanese ethical and/or legal regulations, this article argues for the establishment of an updated framework for imaging-related and genetic-related IF return within the Taiwan Biobank (TWB), mainly based on a limited obligation to disclose life-threatening information revealed by imaging, but not genetic, information. After discussing some of the ethical, legal and social issues encountered by the TWB and accounting for the experiences of other international biobanks, we propose a systematic framework for returning IF, mainly on a “limited obligation” basis, which offers better and more comprehensive protection for biobank-participants' rights and health. ? 2019 The Authors","Diagnosis; Philosophical aspects; Biobanks; Bioethics; Framework; Incidental findings; The WMA Declaration of Taipei (2016); Laws and legislation; adult; biobank; bioethics; clinician; human; incidental finding; informed consent; public health; responsibility; review; scientist; Taiwan"
"Enhanced self-efficacy and behavioral changes among patients with diabetes: Cloud-based mobile health platform and mobile app service",2019,"Background: The prevalence of chronic disease is increasing rapidly. Health promotion models have shifted toward patient-centered care and self-efficacy. Devices and mobile app in the Internet of Things (IoT) have become critical self-management tools for collecting and analyzing personal data to improve individual health outcomes. However, the precise effects of Web-based interventions on self-efficacy and the related motivation factors behind individuals' behavioral changes have not been determined. Objective: The objective of this study was to gain insight into patients' self-efficacy with newly diagnosed diabetes (type 2 diabetes mellitus) and analyze the association of patient-centered health promotion behavior and to examine the implications of the results for IoT and mobile health mobile app features. Methods: The study used data from the electronic health database (n=3128). An experimental design (n=121) and randomized controlled trials were employed to determine patient preferences in the health promotion program (n=62) and mobile self-management education (n=28). The transtheoretical model was used as a framework for observing self-management behavior for the improvement of individual health, and the theory of planned behavior was used to evaluate personal goals, execution, outcome, and personal preferences. A mobile app was used to determine individualized health promotion interventions and to apply these interventions to improve patients' self-management and self-efficacy. Results: Mobile questionnaires were administered for pre- and postintervention assessment through mobile app. A dynamic questionnaire allocation method was used to follow up and monitor patient behavioral changes in the subsequent 6 to 18 months. Participants at a high risk of problems related to blood pressure (systolic blood pressure ?120 mm Hg) and body mass index (?23 kg/m2) indicated high motivation to change and to achieve high scores in the self-care knowledge assessment (n=49, 95% CI -0.26% to -0.24%, P=.052). The associated clinical outcomes in the case group with the mobile-based intervention were slightly better than in the control group (glycated hemoglobin mean -1.25%, 95% CI 6.36 to 7.47, P=.002). In addition, 86% (42/49) of the participants improved their health knowledge through the mobile-based app and information and communications technology. The behavior-change compliance rate was higher among the women than among the men. In addition, the personal characteristics of steadiness and dominance corresponded with a higher compliance rate in the dietary and wellness intervention (83%, 81/98). Most participants (71%, 70/98) also increased their attention to healthy eating, being active, and monitoring their condition (30% 21/70, 21% 15/70, and 20% 14/70, respectively). Conclusions: The overall compliance rate was discovered to be higher after the mobile app-based health intervention. Various intervention strategies based on patient characteristics, health care-related word-of-mouth communication, and social media may be used to increase self-efficacy and improve clinical outcomes. Additional research should be conducted to determine the most influential factors and the most effective adherence management techniques. ? 2019 Dyna YP Chao, Tom MY Lin, Wen-Ya Ma.",""
