"文獻名稱.","年份","摘要","索引關鍵字"
"MWCNT-7 administered to the lung by intratracheal instillation induces development of pleural mesothelioma in F344 rats",2019,"Multi-walled carbon nanotube-7 (MWCNT-7) fibers are biopersistent and have a structure similar to asbestos. MWCNT-7 has been shown to induce malignant mesothelioma when administered by intrascrotal or intraperitoneal injection in rats and mice, and an inhalation study demonstrated that rats exposed to respirable MWCNT-7 developed lung tumors. MWCNT-N, which is similar to MWCNT-7, was shown to induce both lung tumors and malignant mesothelioma in rats when administered by trans-tracheal intrapulmonary spraying (TIPS). The present study was performed to investigate the carcinogenicity of MWCNT-7 when administered by the TIPS method. Ten-week-old male F344/Crj rats were divided into 3 groups and administered 0.5?mL vehicle, 0.250?μg/mL MWCNT-7 or 0.250?μg/mL crocidolite once a week for 12?weeks (total doses of 1.5?mg/rat) and then observed for up to 104?weeks. Rats in the MWCNT-7 group began to die from pathologies associated with the development of malignant mesothelioma 35?weeks after the final TIPS administration. Overall, the incidence of malignant mesothelioma in the MWCNT-7 group was significantly higher than in the vehicle or crocidolite groups. ? 2019 The Authors. Cancer Science published by John Wiley & Sons Australia, Ltd on behalf of Japanese Cancer Association.","crocidolite; multi walled nanotube; multi walled nanotube 7; unclassified drug; carbon nanotube; crocidolite; animal experiment; animal model; animal tissue; Article; body weight; cancer incidence; cancer survival; carcinogenicity; controlled study; Fischer 344 rat; histopathology; intratracheal drug administration; lung carcinogenesis; male; mediastinum lymph node; mortality; nonhuman; pleura mesothelioma; priority journal; rat; animal; chemically induced; drug effect; intraperitoneal drug administration; lung; lung tumor; mesothelioma; pathology; pleura tumor; procedures; trachea; Animals; Asbestos, Crocidolite; Injections, Intraperitoneal; Lung; Lung Neoplasms; Male; Mesothelioma; Nanotubes, Carbon; Pleural Neoplasms; Rats; Rats, Inbred F344; Trachea"
"Clinical guidelines for IgG4-related sclerosing cholangitis",2019,"[無可用摘要]","immunoglobulin G4; immunoglobulin G; Article; common bile duct; practice guideline; sclerosing cholangitis; autoimmune disease; differential diagnosis; human; Autoimmune Diseases; Cholangitis, Sclerosing; Diagnosis, Differential; Humans; Immunoglobulin G; Practice Guidelines as Topic"
"Pathogenic roles of anti-C1q antibodies in recurrent pregnancy loss",2019,"Recurrent pregnancy loss (RPL) is often considered idiopathic, however excessive complement activation has been observed in pregnancy related manifestations. Anti-C1q antibodies (anti-C1q) are associated with the activation of complement pathway in lupus patients, while it remains unclear in RPL. Firstly, we showed that both the prevalence and titre of anti-C1q were significantly higher in unexplained RPL than in healthy parous individuals. Secondly, we established the murine model of anti-C1q induced pregnancy loss using a monoclonal anti-mouse C1q antibody, JL-1. In mice treated with JL-1, high ratio of pregnancy loss and fetal growth restriction were frequently observed and complement activation occurred. C5a receptor (C5aR) blockade cancelled these pathogenic changes in mice treated with JL-1. In conclusion, our study reveals an association between the prevalence of anti-C1q and RPL. Additionally, our murine model has indicated that anti-C1q can induce reproductive failure, which might be ameliorated by therapy targeting the C5-C5aR axis. ? 2019 Elsevier Inc.","complement component C1q antibody; complement component C5a receptor; animal experiment; animal model; animal tissue; antibody titer; Article; complement activation; cross-sectional study; female; human; immunopathogenesis; major clinical study; mouse; nonhuman; prevalence; priority journal; recurrent abortion; retrospective study"
"A novel method for stabilizing microRNA mimics",2019,"MicroRNAs (miRNAs) are a class of small non-coding RNAs that negatively regulate gene expression at post-transcriptional level via translational repression and/or mRNA degradation. miRNAs are associated with many cellular processes, and down-regulation of miRNAs causes numerous diseases including cancer, neurological disorders, inflammation, and cardiovascular diseases, for which miRNA replacement therapy has emerged as a promising approach. This approach aims to restore down-regulated miRNAs using synthetic miRNA mimics. However, it remains a critical issue that miRNA mimics are unstable and transient in cells. Here, we first show that miRNA mimics are rapidly degraded by a mechanism different from Tudor-staphylococcal/micrococcal-like nuclease (TSN)-mediated miRNA decay, which degrades endogenous miRNAs, and newly identified 2′-5′-oligoadenylate synthetase (OAS)/RNase L as key factors responsible for the degradation of miRNA mimics in human cells. Our results suggest that the OAS1 recognizes miRNA mimics and produces 2′-5′-oligoadenylates (2–5A), which leads to the activation of latent endoribonuclease RNase L to degrade miRNA mimics. A small-molecule inhibitor that blocks RNase L can stabilize miRNA mimics. These findings provide a promising method for the stabilization of miRNA mimics, as well as for the efficient miRNA replacement therapy. ? 2019 Elsevier Inc.","2',5' oligoadenylate synthetase; 2',5' oligoadenylate synthetase 1; 2',5' oligoadenylate synthetase 2; 2',5' oligoadenylate synthetase 3; microRNA; ribonuclease L; unclassified drug; 2',5' oligoadenylate synthetase; 2-5A-dependent ribonuclease; microRNA; OAS1 protein, human; ribonuclease; Article; controlled study; down regulation; human; human cell; in vitro study; Northern blotting; oligomerization; priority journal; protein RNA binding; real time polymerase chain reaction; RNA degradation; RNA stability; chemistry; HeLa cell line; metabolism; RNA stability; 2',5'-Oligoadenylate Synthetase; Endoribonucleases; HeLa Cells; Humans; MicroRNAs; RNA Stability"
"GWAS analysis reveals a significant contribution of PSCA to the risk of Heliobacter pylori-induced gastric atrophy",2019,"Although recent genome-wide association studies (GWASs) have identified genetic variants associated with Helicobacter pylori (HP)-induced gastric cancer, few studies have examined the genetic traits associated with the risk of HP-induced gastric precancerous conditions. This study aimed to elucidate genetic variants associated with these conditions using a genome-wide approach. Data from four sites of the Japan Multi-Institutional Collaborative Cohort (J-MICC) Study were used in the discovery phase (Stage I); two datasets from the Hospital-based Epidemiologic Research Program at Aichi Cancer Center 2 (HERPACC2) study were used in the replication phases (Stages II and III) and SKAT (SNP-set Kernel Association Test) and single variant-based GWASs were conducted for the risks of gastric atrophy (GA) and severe GA defined by serum pepsinogen (PG) levels, and PG1 and PG1/2 ratios. In the gene-based SKAT in Stage I, prostate stem cell antigen (PSCA) was significantly associated with the risks of GA and severe GA, and serum PG1/2 level by linear kernel [false discovery rate (FDR) = 0.011, 0.230 and 7.2 × 10-7, respectively]. The single variant-based GWAS revealed that nine PSCA single nucleotide polymorphisms (SNPs) fulfilled the genome-wide significance level (P &lt; 5 × 10-8) for the risks of both GA and severe GA in the combined study, although most of these associations did not reach genome-wide significance in the discovery or validation cohort on their own. GWAS for serum PG1 levels and PG1/2 ratios revealed that the PSCA rs2920283 SNP had a striking P-value of 4.31 × 10-27 for PG1/2 ratios. The present GWAS revealed the genetic locus of PSCA as the most significant locus for the risk of HP-induced GA, which confirmed the recently reported association in Europeans. ? 2019 The Author(s) 2019. Published by Oxford University Press. All rights reserved.","pepsinogen I; pepsinogen II; prostate stem cell antigen; adult; aged; allele; Article; cancer center; cohort analysis; female; genetic association; genetic risk; genetic variability; genetic variation; genome-wide association study; genotype environment interaction; Helicobacter infection; Helicobacter pylori; human; major clinical study; male; phenotype; priority journal; protein blood level; risk assessment; single nucleotide polymorphism; stomach atrophy"
"Prevention of Metabolic Syndrome by Telephone-Delivered Lifestyle Intervention in a Real-World Setting: Sub-Analysis of a Cluster-Randomized Trial",2019,"Background: Evidence of the long-term benefits of telephone-delivered lifestyle interventions is limited. This study investigated the ability of telephone-delivered lifestyle intervention to reduce the incidence of metabolic syndrome (MetS) in subjects diagnosed with impaired fasting glucose (IFG) during health checkups. Methods: Our subjects were participants in the Japan Diabetes Outcome Intervention Trial-1 (J-DOIT1), a prospective, cluster-randomized controlled trial designed to investigate whether goal-focused lifestyle coaching over the telephone can effectively reduce the incidence of type 2 diabetes development in high-risk individuals in a primary health care setting. We extracted 753 and 844 J-DOIT1 participants from the intervention and controls arms, respectively, who had IFG but did not meet the MetS criteria at baseline. The intervention arm received goal-focused lifestyle support delivered by health care providers via telephone over a 1-year period. The endpoint was the development of incident MetS, defined based on the Adult Treatment Panel III criteria modified for Japan. Results: During the median follow-up period of 4.9 years, 8.0% of the intervention arm and 12.0% of the control arm developed MetS. Overall, the hazard ratio (HR) for the development of MetS was 0.75 [95% confidence interval (CI), 0.52-1.09; P = 0.14] in the intervention arm. However, the HR in overweight or obese [body mass index (BMI) ?23 kg/m2] individuals was significantly reduced to 0.63 (95% CI, 0.41-0.95; P = 0.029), but not in lean (BMI &lt;23 kg/m2) individuals. Conclusion: Telephone-delivered lifestyle intervention effectively reduced the incidence of MetS in overweight and obese subjects in a real-world setting. Clinical trial registration number: UMIN000000662 (registered March 30, 2007; https://upload.umin.ac.jp/cgi-open-bin/ctr/ctr_view.cgi?recptno=R000000798). ? Copyright 2019, Mary Ann Liebert, Inc., publishers 2019.",""
"Ultrasonographic Assessment of Femoral Torsion Angle Based on Tilting Angles of Femoral Neck and Condylar Axis",2019,"Femoral anteversion has been assessed with ultrasound using femoral neck tilting angle (FN-TA); however, femoral torsion angle (FTA), which is defined using FN-TA and condylar axis tilting angle, has not been assessed with ultrasound. This study aimed to establish the ultrasonographic assessment of FTA (US-FTA) by comparing data obtained through US-FTA and computed tomography (CT). Twenty-one patients (age range, 38–82 y) with 21 intact hips were included. In the US-FTA, the femoral head and anterior tubercle of the greater trochanter were used as bony landmarks. The intra-rater and inter-rater reliabilities and standard error of measurement (SEM) of US-FTA were 0.994 (SEM 0.93) and 0.994 (SEM 0.94), respectively. A strong agreement was found between FTA variables obtained with ultrasound and CT (R = 0.939, p < 0.001). Ultrasound is useful and can be a valid alternative to CT for the evaluation of the femoral torsion angle without radiation exposure. ? 2019 World Federation for Ultrasound in Medicine & Biology","Computerized tomography; Hot isostatic pressing; Ultrasonics; Ultrasonography; Femoral anteversion; Femoral heads; Femoral necks; Femoral version; Inter-rater reliabilities; Radiation Exposure; Standard errors; Torsion angle; Torsional stress; adult; aged; anatomic landmark; anterior tubercle; anthropometric parameters; Article; bone examination; clinical article; condylar axis tilting angle; echography; female; femoral condyle; femoral head; femoral neck; femoral neck tilting angle; femoral torsion angle; greater trochanter; human; male; priority journal"
"Methanol extract of Lonicera caerulea var. emphyllocalyx fruit has antibacterial and anti-biofilm activity against Streptococcus pyogenes in vitro",2019,"Streptococcus pyogenes causes several infectious diseases such as tonsillitis, cellulitis, and streptococcal toxic shock syndrome. As antibiotics are used for the general treatment of S. pyogenes infection, cases of treatment failure due to drug-resistant bacteria have increased. Lonicera caerulea var. emphyllocalyx (LCE) has been used as a folk medicine in northern Japan (Hokkaido). In this study, we investigated the antibacterial effect of methanol extracts of the fruit, stem, and leaf of LCE (LCEEs) against S. pyogenes using disk diffusion assay. As LCEE (fruit) had the strongest antibacterial activity among the three LCEEs, we focused on functional analysis of antibacterial effects of LCEE (fruit). LCEE (fruit) suppressed the growth of S. pyogenes in a dose-dependent manner. Morphological analysis by transmission electron microscopy demonstrated that LCEE (fruit) damaged the shape of S. pyogenes. Microplate and confocal laser microscopy analysis showed that biofilm formation was also suppressed by LCEE (fruit) in a dose-dependent manner. To further evaluate the surface structure of these biofilms, we performed hydrophobic analysis, which demonstrated that LCEE (fruit) reduced the hydrophobicity of the bacterial surface structure. Our data demonstrated that LCEE (fruit) had anti-bacterial and anti-biofilm effects on S. pyogenes in vitro, suggesting that the direct anti-bacterial effects of the LCEE (fruit) may be useful for treatment of local S. pyogenes infection. ? 2019, International Advancement Center for Medicine and Health Research Co., Ltd.","antiinfective agent; methanol; plant extract; biofilm; chemical phenomena; chemistry; cytology; drug effect; fruit; growth, development and aging; Lonicera; microbial sensitivity test; physiology; plant leaf; plant stem; Streptococcus pyogenes; Anti-Bacterial Agents; Biofilms; Fruit; Hydrophobic and Hydrophilic Interactions; Lonicera; Methanol; Microbial Sensitivity Tests; Plant Extracts; Plant Leaves; Plant Stems; Streptococcus pyogenes"
"Can the Sarcoidosis Health Questionnaire predict the long-term outcomes in Japanese sarcoidosis patients?",2019,"Rationale: The Sarcoidosis Health Questionnaire (SHQ) is the first sarcoidosis-specific health status questionnaire ever developed. Worse health status, as evaluated by the SHQ, may indicate higher risk for deterioration in the following 5 years. Objectives: To evaluate the association between SHQ scores and deterioration defined clinically at 5-year follow-up. Methods: 122 patients with biopsy-supported sarcoidosis completed the SHQ and underwent evaluation with respect to organ involvement, chest radiograph, electrocardiogram, serum biomarker measurements, pulmonary function tests, and echocardiogram. Of these 122, 88 (72.1%) were available for pulmonary, cardiac, and non-pulmonary, non-cardiac deterioration assessment during the following 5 years. Measurements and main results: Five-year deterioration was observed in 20 patients (23%). The SHQ total score was significantly associated with 5-year deterioration, after adjusting for cardiac involvement at baseline, with adjusted odds ratio (OR) of 0.54 (95% confidence interval [95% CI], 0.29–0.99). The association of the total SHQ with 5-year outcome was not significant when adjusted for left ventricular ejection fraction (LVEF) at baseline (adjusted OR, 0.61 [0.32–1.16]), whereas LVEF was significantly associated with 5-year outcome (adjusted OR, 0.92 [0.86–0.99]). The association between total SHQ score and 5-year deterioration was marginal when adjusted for baseline usage of systemic corticosteroid (CS)/immunosuppressive (IS) agents (adjusted OR, 0.58 [0.31–1.10]), whereas systemic CS/IS usage significantly predicted 5-year deterioration (adjusted odds ratio [OR], 3.46 [1.12–10.7]). There was a marginal correlation between the total SHQ and LVEF (rho = 0.19, p = 0.07) and a weak association between the total SHQ and systemic CS/IS usage (rho = ?0.23, p = 0.03). The Physical Functioning domain scores of the SHQ were significantly associated with 5-year deterioration (adjusted OR, 0.45–0.51). Conclusions: Worse health status, as assessed by the SHQ score, can be a risk factor for 5-year deterioration of sarcoidosis, although usage of the CS/IS at baseline and lower LVEF at baseline are more predictive of 5-year deterioration. ? 2019 Elsevier Ltd","biological marker; corticosteroid; dipeptidyl carboxypeptidase; immunosuppressive agent; soluble interleukin 2 receptor; adult; Article; clinical article; clinical feature; corticosteroid therapy; electrocardiogram; female; follow up; forced expiratory volume; forced vital capacity; health status; heart left ventricle ejection fraction; human; lung function test; male; middle aged; outcome assessment; patient-reported outcome; priority journal; questionnaire; sarcoidosis; sarcoidosis health questionnaire; Short Form 36; St. George Respiratory Questionnaire; systemic therapy; thorax radiography"
"The immunostimulatory effects and chemical characteristics of heated honey",2019,"Ethnopharmacological relevance: In traditional Chinese medicine (TCM), honey has been used as an additive in the heat-processing of herbal medicines to enhance their immunostimulatory activities. Aim of the study: We investigated the immunostimulatory activity of heated honey in vitro and in vivo. Materials and methods: For the in vitro study, we compared the differences among the inducible effects of honey subjected to various heating conditions on granulocyte colony-stimulating factor (G-CSF) secretion from the cultured enterocytes and investigated the active ingredient. For the in vivo study, we conducted a survival test of mice infected by Streptococcus pyogenes with and without oral administration of heated honey. Results: We found that heating the honey induced the appearance of G-CSF secretions from the cultured enterocytes, and that this appearance depended on the heating temperature and time. No G-CSF secretions appeared when honey was not heated. Mice infected with Streptococcus pyogenes that were fed heated honey revealed prolonged survival. The active ingredient in heated honey was a high-molecular compound with about 730 kDa. When this compound was hydrolyzed, galactose, glucose, rhamnose, α-ribofuranose β-ribofuranose 1,5′:1′,5-dianhydride, and 5-hydroxymethylfurfural were generated. Conclusions: Heated honey reveals immunostimulatory activity both in vitro and in vivo. These results support the scientific evidences of the TCM theory. ? 2018 Elsevier B.V.","5 hydroxymethylfurfural; alpha ribofuranose; animal extract; beta ribofuranose; galactose; glucose; granulocyte colony stimulating factor; honey extract; hot water; rhamnose; unclassified drug; granulocyte colony stimulating factor; immunological adjuvant; animal cell; animal experiment; animal model; Article; controlled study; female; group A streptococcal infection; heating; honey; hydrolysis; immunostimulation; in vivo study; intestine cell; male; mouse; nonhuman; skin infection; temperature; analysis; animal; cell line; Chinese medicine; drug effect; heat; Institute for Cancer Research mouse; metabolism; phytotherapy; skin disease; Streptococcus infection; Streptococcus pyogenes; Adjuvants, Immunologic; Animals; Cell Line; Enterocytes; Female; Granulocyte Colony-Stimulating Factor; Honey; Hot Temperature; Male; Medicine, Chinese Traditional; Mice, Inbred ICR; Phytotherapy; Skin Diseases; Streptococcal Infections; Streptococcus pyogenes"
"Long-term outcomes of video-assisted thoracoscopic surgery lobectomy vs. thoracotomy lobectomy for stage IA non-small cell lung cancer",2019,"Objectives: Video-assisted thoracoscopic surgery (VATS) lobectomy is performed widely for patients with clinical stage I non-small cell lung cancer (NSCLC) because of its superior short-term outcomes to those of thoracotomy lobectomy. However, the long-term outcomes of VATS lobectomy vs. thoracotomy lobectomy remain controversial. Methods: We reviewed the clinical data of 202 consecutive patients who underwent lobectomy for clinical stage IA NSCLC at our institution between January, 2008 and December, 2013. Stage IA NSCLC was confirmed pathologically in 162 of these patients, 60 of whom underwent VATS lobectomy and 102 of whom underwent thoracotomy lobectomy. We compared the perioperative clinical factors and outcomes of these two groups, using a propensity score-matched analysis. Results: In an analysis of 58 matched cases, the VATS group showed less blood loss, a shorter duration of chest tube placement, a shorter postoperative hospital stay, and a lower peak C-reactive protein value, despite a longer operative time. The VATS group also had significantly longer survival than the thoracotomy group [5-year overall survival, 100% vs. 87%, respectively (p = 0.01); 5-year disease-free survival, 100% vs. 86% (p = 0.03)]. Conclusions: These findings suggest that VATS may have better long-term as well as short-term outcomes than thoracotomy for patients with early-stage NSCLC. ? 2018, Springer Nature Singapore Pte Ltd.","antineoplastic agent; C reactive protein; loxoprofen; ropivacaine; C reactive protein; adult; aged; Article; atelectasis; atrial fibrillation; brain metastasis; cancer adjuvant therapy; cancer staging; cancer survival; chylothorax; controlled study; disease free survival; empyema; female; follow up; hoarseness; hospitalization; human; hypoxia; intermethod comparison; lobectomy; lymph node metastasis; major clinical study; male; mediastinum metastasis; non small cell lung cancer; operation duration; outcome assessment; overall survival; pneumonia; postoperative care; postoperative delirium; postoperative hemorrhage; postoperative infection; postoperative pain; smoking; surgical approach; thoracotomy; tumor volume; video assisted thoracoscopic surgery; wound infection; length of stay; lung resection; lung tumor; middle aged; mortality; non small cell lung cancer; pathology; procedures; propensity score; survival rate; thoracotomy; time factor; treatment outcome; very elderly; video assisted thoracoscopic surgery; Adult; Aged; Aged, 80 and over; C-Reactive Protein; Carcinoma, Non-Small-Cell Lung; Female; Humans; Length of Stay; Lung Neoplasms; Male; Middle Aged; Neoplasm Staging; Operative Time; Pneumonectomy; Propensity Score; Survival Rate; Thoracic Surgery, Video-Assisted; Thoracotomy; Time Factors; Treatment Outcome"
"Intracranial vascular calcification with extensive white matter changes in an autopsy case of pseudopseudohypoparathyroidism",2019,"We herein report an autopsy case of a 69-year-old man with pseudopseudohypoparathyroidism. The patient suffered from mental retardation and spastic tetraparesis and had all the features of Albright's hereditary osteodystrophy with a normal response to parathyroid hormone in the Ellsworth–Howard test. Computed tomography demonstrated symmetrical massive brain calcification involving the bilateral basal ganglia, thalami, dentate nuclei and cerebral gray/white matter junctions, which was consistent with Fahr's syndrome. Magnetic resonance imaging revealed extensive white matter changes sparing the corpus callosum. Severe ossification of the posterior longitudinal ligament of the cervical spine was also demonstrated. A neuropathological examination revealed massive intracranial calcification within the walls of the blood vessels and capillaries with numerous calcium deposits. The calcium deposits aligned along the capillaries, and deposits in the vessel wall at the initial stage were confined to the border between the tunica media and adventitia. The vascular calcification in the basal ganglia continuously spread over the surrounding white matter into the cortex. The area of vascular calcification in the white matter was very well correlated with the area of the attenuated myelin staining. Axonal loss, myelin sheath loss and gliosis were observed in the white matter with severe vascular calcification. We should recognize the continuous area of vascular calcification and its correlation with extensive white matter changes as possible causes of neuropsychiatric symptoms in pseudopseudohypoparathyroidism with Fahr's syndrome. ? 2018 Japanese Society of Neuropathology","calcium; cyclic AMP; parathyroid hormone; phosphorus; adult; Albright syndrome; Article; autopsy; basal ganglion; blood vessel calcification; brain; brain hemorrhage; case report; cervical myelopathy; clinical article; computer assisted tomography; corpus callosum; ellsworth howard test; general condition deterioration; human; human tissue; intelligence quotient; ischemia; limb weakness; male; neuroimaging; nuclear magnetic resonance imaging; priority journal; pseudopseudohypoparathyroidism; quadriplegia; scoring system; tendon reflex; Wechsler adult intelligence scale; white matter lesion; aged; calcinosis; complication; diagnostic imaging; pathology; pseudopseudohypoparathyroidism; vascularization; white matter; Aged; Brain; Calcinosis; Humans; Male; Pseudopseudohypoparathyroidism; White Matter"
"Drug holiday clinical relevance verification for antiresorptive agents in medication-related osteonecrosis cases of the jaw",2020,"Treatment strategies of medication-related osteonecrosis of the jaw (MRONJ) are controversial. Recently, surgical treatment has been reported as superior to nonsurgical treatment, but the contribution discontinued antiresorptive agent use during MRONJ treatment remains unclear. This study aimed to evaluate the efficacy of drug holidays and treatment strategies in MRONJ cases. Four-hundred and twenty-seven patients with MRONJ treated at nine hospitals from 2009 to 2017 were included in this multicenter retrospective study. Multivariate Cox regression analysis showed that the primary disease (osteoporosis or malignant tumor), diabetes, serum albumin, and treatment method (surgical or nonsurgical) were significantly correlated with the cure rate. The cumulative 1-year cure rates in the surgical and nonsurgical treatment groups were 64.7% and 18.2%, respectively. However, discontinuing antiresorptive agents did not influence the treatment outcome in the cohort overall, or in 230 patients after performing propensity score matching among the discontinuation and continuation groups. When stratifying by treatment method, antiresorptive agent discontinuation significantly increased the cure rate in patients with osteoporosis who underwent nonsurgical treatment. In patients with malignant tumors undergoing nonsurgical therapy, discontinuing the antiresorptive agent was associated with a better treatment outcome, but not with statistical significance. In contrast, drug holidays showed no effect on improving outcomes in patients with both osteoporosis and malignant tumors who underwent surgical therapy. Thus, regardless of the primary disease, discontinuing antiresorptive agents during treatment for MRONJ may not be necessary and may be helpful in some cases. Future prospective trials should examine this question further. ? 2019, The Japanese Society Bone and Mineral Research and Springer Japan KK, part of Springer Nature.","agents affecting metabolism; albumin; bisphosphonic acid derivative; denosumab; aged; albumin blood level; Article; clinical effectiveness; cohort analysis; conservative treatment; diabetes mellitus; drug withdrawal; female; human; jaw osteonecrosis; major clinical study; male; malignant neoplasm; osteoporosis; priority journal; retrospective study; treatment duration; treatment outcome"
"Proton-pump inhibitor-induced fundic gland polyps with hematemesis",2019,"Fundic gland polyps (FGPs) are generally considered benign. Proton-pump inhibitors (PPIs) are used worldwide as first-line therapy for gastroesophageal reflux disease and nonsteroidal anti-inflammatory drug-induced ulcer treatment. Long-term use of PPIs increases the risk of FGP development. We report an extremely rare case of PPI-induced FGPs with hematemesis. A 37-year-old woman taking daily rabeprazole presented to the hospital with a complaint of hematemesis and tarry stools. Esophagogastroduodenoscopy (EGD) revealed > 20 pedunculated polyps in the gastric body and fundus. Histological examination showed multiple fragments of fundic gland mucosa with dilated glands. Based on these findings and the clinical history, FGPs were diagnosed. Rabeprazole use was discontinued. Repeat EGD performed 9?months later showed a significant decrease in the number and size of the polyps. FGPs are small polyps typically located in the gastric corpus and fundus. They are commonly reported in patients in their 60s and predominantly in females. We conclude that PPI use is a risk factor for the development of FGPs and hematemesis. ? 2018, Japanese Society of Gastroenterology.","beta catenin; gastrin; rabeprazole; proton pump inhibitor; adult; Article; case report; clinical article; colonoscopy; computer assisted tomography; drug withdrawal; esophagogastroduodenoscopy; female; gastrin blood level; gastroesophageal reflux; hematemesis; histology; human; human tissue; priority journal; risk factor; stomach fundus gland; stomach gland polyp; stomach hemorrhage; chemically induced; digestive tract endoscopy; hematemesis; pathology; polyp; stomach fundus; stomach tumor; Adult; Endoscopy, Digestive System; Female; Gastric Fundus; Gastroesophageal Reflux; Hematemesis; Humans; Polyps; Proton Pump Inhibitors; Stomach Neoplasms"
"Kurarinone from Sophora flavescens roots triggers ATF4 activation and cytostatic effects through PERK phosphorylation",2019,"In response to cellular stresses, activating transcriptional factor 4 (ATF4) regulates the expression of both stress-relieving genes and apoptosis-inducing genes, eliciting cell fate determination. Since pharmacological activation of ATF4 exerts potent anti-tumor effects, modulators of ATF4 activation may have potential in cancer therapy. We herein attempted to identify small molecules that activate ATF4. A cell-based screening to monitor TRB3 promoter activation was performed using crude drugs used in traditional Japanese Kampo medicine. We found that an extract from Sophora flavescens roots exhibited potent TRB3 promoter activation. The activity-guided fractionation revealed that kurarinone was identified as the active ingredient. Intriguingly, ATF4 activation in response to kurarinone required PKR-like endoplasmic reticulum kinase (PERK). Moreover, kurarinone induced the cyclin-dependent kinase inhibitor p21 as well as cytostasis in cancer cells. Importantly, the cytostatic effect of kurarinone was reduced by pharmacological inhibition of PERK. These results indicate that kurarinone triggers ATF4 activation through PERK and exerts cytostatic effects on cancer cells. Taken together, our results suggest that modulation of the PERK-ATF4 pathway with kurarinone has potential as a cancer treatment. ? 2019 by the authors.","activating transcription factor 4; ATF4 protein, human; cell cycle protein; EIF2AK3 protein, human; flavonoid; kurarinone; protein kinase R; protein serine threonine kinase; repressor protein; TRIB3 protein, human; cell proliferation; cell survival; chemistry; drug effect; drug screening; gene expression regulation; genetics; HEK293 cell line; HeLa cell line; human; metabolism; phosphorylation; promoter region; Sophora; tumor cell line; Activating Transcription Factor 4; Cell Cycle Proteins; Cell Line, Tumor; Cell Proliferation; Cell Survival; Drug Screening Assays, Antitumor; eIF-2 Kinase; Flavonoids; Gene Expression Regulation, Neoplastic; HEK293 Cells; HeLa Cells; Humans; Phosphorylation; Promoter Regions, Genetic; Protein-Serine-Threonine Kinases; Repressor Proteins; Sophora"
"Helper T-cell signaling and inflammatory pathway lead to formation of calcium phosphate but not calcium oxalate stones on Randall's plaques",2019,"Objectives: To elucidate the difference in the lithogenesis of calcium oxalate and calcium phosphate stones. Methods: Renal papillary tissues were obtained from 23 idiopathic calcium oxalate and seven calcium phosphate stone patients who had undergone endoscopic lithotripsy. Samples were individually collected from two different regions in each patient: the papillary mucosa containing Randall's plaque and mucosa not containing Randall's plaque. A microarray analysis was carried out on those tissues to compare their gene expression patterns. Furthermore, a causal pathway analysis comparing their differences was carried out. Results: Cluster analysis showed that gene expression profiles of calcium phosphate stone patients markedly differed from those of calcium oxalate stone patients. Disease and function analysis showed that Randall's plaque-containing tissues of calcium phosphate stone-forming patients had significantly higher movement and migration of mononuclear leukocytes, and lower tendency toward infection and lymph node formation than Randall's plaque-containing tissues of calcium oxalate stone formers. Additional pathway analysis showed increased immune cell signaling in calcium phosphate formers, such as the helper T?cell 1 and 2 pathways, which was confirmed by their messenger ribonucleic acid expression. Conclusions: The present results show the upregulation of helper T-cell signaling pathways in Randall's plaque-containing papillae in calcium phosphate, but not in calcium oxalate stone formers. Thus, helper T-cell immune responses and the related inflammatory processes seem to lead to the formation of calcium phosphate stones on Randall's plaques. ? 2019 The Japanese Urological Association","calcium oxalate; calcium phosphate; CD28 antigen; CD3 antigen; complementary DNA; inducible T cell costimulator ligand; messenger RNA; monocyte chemotactic protein 2; adult; Article; body mass; calcium oxalate urolithiasis; calcium phosphate urolithiasis; cell structure; cellular immunity; clinical article; controlled study; endoscopic therapy; female; gene expression profiling; helper cell; human; human tissue; hydronephrosis; idiopathic disease; immunocompetent cell; inflammation; kidney papilla; leukocyte migration; lithotripsy; male; microarray analysis; middle aged; mononuclear cell; nephrolithiasis; priority journal; Randall plaque; signal transduction; Th1 cell; Th2 cell"
