作者,作者身分,"文獻名稱	",年份,連結,摘要,作者,索引關鍵字,EID
"Ueki Y., Sakuma E., Wada I.",7006527165;55914867100;57087543900;,Pathology and management of flexible flat foot in children,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055159752&doi=10.1016%2fj.jos.2018.09.018&partnerID=40&md5=446dfc42cc213a20cefa90040fbd0209,"We describe the pathology and treatment of flexible flat foot in children. The flexible flat foot is seen in the overly flexible foot and usually involves hypermobility of the subtalar joint. It typically occurs in childhood and may continue to adulthood. The arch develops spontaneously during the first decade of life in most children and comes within the normal range observed in adult feet. We prescribed orthoses for the treatment of flexible flat foot patients. Lateral weight-bearing radiographs and ultrasonography were helpful for the evaluation of the flat foot. Bleck recommended the UCBL shoe insert in cases of flexible flat foot if the standing or lateral rentgenogram demonstrates a talar plantar flexion angle (TPF) of 45° or greater. Bordelon suggested that cases of flexible flat foot should be treated if the standing or lateral roentgenogram demonstrates a Meary's talo-1st metatarsal angle (T1-MTA) of ?15°or greater. However, the radiograph of a young child's foot poses some difficulties in making an accurate evaluation, because of the radiolucent cartilage zone. In this situation, a sagittal image obtained by ultrasonography has proved to be a powerful aid to evaluate the type of the flat foot. We classified the flat foot into three types: talo-navicular sag (T-N sag), naviculo-cuneiform sag (N–C sag) and talo-navicular and naviculo-cuneiform sag (Mixed sag) following the criteria of Tachdjian. We recommended the N–C sag and Mixed sag groups to be treated by using orthoses, while we kept a status of watchful waiting for the T-N sag group. However, we should consider the increasing complaints of children and their parents during the orthotic treatment. A through discussion between the parents of patients and the pediatric orthopedic doctors is necessary before orthotic treatment is started. ? 2018 The Japanese Orthopaedic Association",,Article; cartilage; childhood disease; echography; flatfoot; foot radiography; human; mental deficiency; standing; watchful waiting; child; diagnostic imaging; disease management; flatfoot; orthosis; pathophysiology; physiology; radiography; tarsal bone; weight bearing; Child; Disease Management; Flatfoot; Humans; Orthotic Devices; Radiography; Tarsal Bones; Weight-Bearing,2-s2.0-85055159752
"Hiroshima M., Nakagawa M., Ito Y., Shiba A., Ozawa Y., Shibamoto Y.",57204196666;16550032700;57204197463;57194335644;26967916000;7006871264;,Ultrasonographic findings of Diphyllobothrium nihonkaiense: A case report,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054902804&doi=10.1016%2fj.radcr.2018.09.028&partnerID=40&md5=4bddbb0243f3cb3f021fd38079dfed5d,"A 6-year-old girl was admitted to our hospital due to discharging the strobila of a tapeworm (Diphyllobothrium nihonkaiense) from her anus. Before excreting the tapeworm completely with anthelmintics, ultrasonography was performed. The tapeworm was shown as a slightly high echoic strand-like lesion on ultrasonography in the terminal ileum. In this strand-like lesion, some high echoic spots were detected. This finding was considered as a characteristic of Diphylloborthriasis. ? 2018 The Authors",Diphyllobothrium nihonkaiense; Pediatric; Ultrasonography,praziquantel; antihelminthic therapy; Article; case report; child; clinical article; defecation; diarrhea; diphyllobothriasis; Diphyllobothrium; Diphyllobothrium nihonkaiense; echography; feces analysis; female; fever; hospital admission; hospital discharge; human; image analysis; preschool child; priority journal; treatment outcome; vomiting,2-s2.0-85054902804
"Yamada Y., Iwaasa T., Ebara T., Shimizu T., Mizuno M.",55471425200;57190394238;35338966600;57190396442;14627434700;,Relationship between acceptance of workforce diversity and mental health condition among japanese nurses,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051938705&doi=10.1007%2f978-3-319-96098-2_69&partnerID=40&md5=2e366ca22137b34fac3f5737e4793652,"Diversity management has been expected not only to progress productive nursing service, but also to promote well-being among Japanese nurses. However, Japanese conventional studies have not shown enough statistical evidences. Hence, this study examined the relationship between perception of workforce diversity and mental health condition among Japanese nurses. Through the internet research, we collected a total of 1,031 valid data (male = 217, female = 814). This study constructed eighteen original items to assess the acceptance levels of diversity elements; seniority, managerial position, clinical experience, employment history, academic background, generation, gender, nationality, role orientation, employment pattern, license, personality, health condition, family situation, work and life priorities, hometown, nursing ability and work motivation. Each diversity element was evaluated by four acceptance levels; (1) refusing diversity (Resistance), (2) ignoring diversity (Assimilation), (3) valuing diversity (Separation) and (4) utilizing diversity (Integration). Mental health condition was assessed by the 12-item General Health Questionnaire (GHQ-12, high-stress ≧6 point). As the results of a logistic regression analysis, higher acceptance of the managerial position, personality and work and life priorities were negatively related with high-stress. Higher acceptance of the employment pattern and work motivation were positively related with high-stress. These results indicated that diversity management was one of the effective approaches to improve mental health condition among Japanese working nurses. ? Springer Nature Switzerland AG 2019.",Diversity management; Mental health; Nursing,Employment; Ergonomics; Managers; Motivation; Regression analysis; Clinical experience; Diversity managements; Effective approaches; Internet research; Logistic regression analysis; Mental health; Statistical evidence; Workforce diversity; Nursing,2-s2.0-85051938705
"Rosato V., Kawakita D., Negri E., Serraino D., Garavello W., Montella M., Decarli A., La Vecchia C., Ferraroni M.",37035002000;23094440200;55046538900;7006306695;6603457871;7006987827;57205396125;36063266200;7004493914;,Processed meat and risk of selected digestive tract and laryngeal cancers,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045480634&doi=10.1038%2fs41430-018-0153-7&partnerID=40&md5=f672fe4ff26dee3ca57edc4c590817c0,"Background/objectives: To assess the association between processed meat and the risk of selected digestive tract and laryngeal cancers. Subjects/methods: We conducted a series of case-control studies between 1985 and 2007 in Italy. The studies included a total of 1475 cases of cancer of the oral cavity and pharynx, 1077 of the larynx, 716 of the esophagus, 999 of the stomach, 684 of the liver, 159 of the biliary tract, 688 of the pancreas, and a total of 9720 controls. Odds ratios (ORs), and the corresponding 95% confidence intervals (CIs), were estimated by unconditional logistic regression models, including terms for socio-demographic factors, tobacco smoking, and alcohol intake. Results: Compared to the lowest tertile of processed meat consumption, the ORs for subjects in the highest one were 1.18 (95% CI 0.98–1.43) for oral cavity and pharyngeal, 1.51 (95% CI 1.18–1.91) for esophageal, 1.19 (95% CI 0.96–1.47) for laryngeal, 0.98 (95% CI 0.81–1.18) for stomach, 0.85 (95% CI 0.51–1.40) for biliary tract, 1.20 (95% CI 0.94–1.54) for liver, and 1.46 (95% CI 1.15–1.85) for pancreatic cancers. Conclusions: Our findings support the hypothesis that high processed meat consumption increases esophageal and pancreatic cancers risk. Residual confounding by socio-demographic factors, tobacco smoking, and alcohol intake may, partly or largely, account for these associations. We found no overall association with other digestive tract and laryngeal cancers. ? 2018, Macmillan Publishers Limited, part of Springer Nature.",,adult; alcohol consumption; Article; biliary tract cancer; cancer risk; carcinogenesis; case control study; controlled study; demography; digestive system cancer; disease association; esophagus cancer; female; food intake; human; Italy; larynx cancer; liver cancer; major clinical study; male; middle aged; mouth cancer; mouth cavity; pancreas cancer; pharynx cancer; processed meat; smoking; stomach cancer; diet; digestive system tumor; food handling; larynx tumor; meat; odds ratio; procedures; risk factor; statistical model; Adult; Case-Control Studies; Diet; Digestive System Neoplasms; Female; Food Handling; Humans; Italy; Laryngeal Neoplasms; Logistic Models; Male; Meat; Middle Aged; Odds Ratio; Risk Factors,2-s2.0-85045480634
"Wendt H., Abry P., Kiyono K., Hayano J., Watanabe E., Yamamoto Y.",16069703800;6701426529;56906759200;35478966100;55722569100;8890139400;,Wavelet p-Leader Non Gaussian Multiscale Expansions for Heart Rate Variability Analysis in Congestive Heart Failure Patients,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045300404&doi=10.1109%2fTBME.2018.2825500&partnerID=40&md5=a6dd234607b7c59344721d9e631527f5,"Objective: Numerous indices were devised for the statistical characterization of temporal dynamics of heart rate variability (HRV) with the aim to discriminate between healthy subjects and nonhealthy patients. Elaborating on the concepts of (multi)fractal and nonlinear analyses, the present contribution defines and studies formally novel non Gaussian multiscale representations. Methods: A methodological framework for non Gaussian multiscale representations constructed on wavelet p-leaders is developed, relying a priori neither on exact scale-free dynamics nor on predefined forms of departure from Gaussianity. Its versatility in quantifying the strength and nature of departure from Gaussian is analyzed theoretically and numerically. The ability of the representations to discriminate between healthy subjects and congestive heart failure (CHF) patients, and between survivors and nonsurvivor CHF patients, is assessed on a large cohort of 198 subjects. Results: The analysis leads to conclude that i) scale-free and multifractal dynamics are observed, both for healthy subjects and CHF patients, for time scales shorter than 170 s; ii) a circadian evolution of multifractal and non Gaussian properties of HRV is evidenced for healthy subjects, but not for CHF patients; iii) non Gaussian multiscale indices possess high discriminative abilities between survivor and nonsurvivor CHF patients, at specific time scales (? 20 s and ? 85 s). Conclusions: The non Gaussian multiscale representations provide evidence for the existence of short-term cascade-type multifractal mechanisms underlying HRV for both healthy and CHF subjects. A circadian evolution of this mechanism is only evidenced for the healthy group, suggesting an alteration of the sympathetic-parasympathetic balance for CHF patients. Significance: Results obtained for a large cohort of subjects suggest that the novel non Gaussian indices might robustly quantify crucial information for clinical risk stratification in CHF patients. ? 1964-2012 IEEE.",congestive heart failure; heart rate variability; Multiscale; non Gaussian; wavelet leaders,"Cardiology; Dynamics; Formal concept analysis; Fractals; Gaussian distribution; Gaussian noise (electronic); Wavelet analysis; Congestive heart failures; Heart rate variability; Multi-scale; Non-Gaussian; Wavelet leader; Heart; adult; aged; Article; case control study; circadian rhythm; cohort analysis; conceptual framework; congestive heart failure; controlled study; discrete wavelet transform; dynamics; female; fractal analysis; heart rate variability; hemodynamic parameters; human; Kaplan Meier method; major clinical study; male; non Gaussian multiscale; normal distribution; risk factor; statistical analysis; survivor; sympathetic tone; ambulatory electrocardiography; heart failure; heart rate; middle aged; pathophysiology; physiology; procedures; very elderly; wavelet analysis; young adult; Adult; Aged; Aged, 80 and over; Electrocardiography, Ambulatory; Female; Heart Failure; Heart Rate; Humans; Male; Middle Aged; Wavelet Analysis; Young Adult",2-s2.0-85045300404
"Aiba H., Yamada S., Mizutani J., Yamamoto N., Okamoto H., Hayashi K., Takeuchi A., Miwa S., Higuchi T., Abe K., Taniguchi Y., Tsuchiya H., Otsuka T.",56332593500;56332727300;7005385226;47461811300;55451482800;37072518700;35338136400;36638144600;56985126100;56984947700;57191569879;7202203408;7202808993;,Efficacy of radio-hyperthermo-chemotherapy as salvage therapy for recurrent or residual malignant soft tissue tumors,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054556297&doi=10.1080%2f02656736.2018.1518545&partnerID=40&md5=d812153a3f4a8e0d245d38762ec6ee27,"Background: Recurrence after wide excision or residual tumor after an unplanned excision of a malignant soft tissue sarcoma (STS) is a complex problem, due to a higher recurrence rate and poorer survival rate compared with primary resection. Regional hyperthermia was used, with the expectation that it will enhance the anti-tumor effects of chemotherapy and radiotherapy. This study aimed to assess the efficacy of neoadjuvant concomitant radiotherapy, hyperthermia, and chemotherapy (RHC) for salvage of recurrent or residual malignant STS. Methods: We identified 64 patients with recurrent or residual STS treated between 1994 and 2013. After excluding those with low-grade malignancy, with recurrent bone tumor in the soft tissues, with truncal STS, and who declined to participate, 23 patients (7 with recurrence and 16 with residual tumor) underwent RHC. The histologic diagnoses were undifferentiated pleomorphic sarcoma (n = 11), synovial sarcoma (n = 3), leiomyosarcoma and myxoid liposarcoma (n = 2 each), and other histologic types. As primary outcomes, the 5-year overall survival (OS), distant metastasis-free survival (D-MFS), and local control (LC) rates were evaluated by Kaplan-Meier analysis. Results: The median follow-up period was 112.3 months. The 5-year OS, D-MFS, and LC were 86.4%, 77.4%, and 86.7%, respectively. In the univariate analysis, tumor depth was considered as a negative prognostic factor for OS and D-MFS, and a positive margin was also a negative prognostic factor for OS, D-MFS LC with retained on Cox proportional hazards model in OS, and D-MFS. Conclusion: RHC is an effective option for salvage treatment of recurrent and residual STS. ? 2018, ? 2018 The Author(s). Published with license by Taylor & Francis Group, LLC.",Hyperthermia; neoadjuvant chemotherapy; radiotherapy; sarcoma; soft tissue tumor,"cisplatin; etoposide; gadolinium; ifosfamide; pirarubicin; acute kidney failure; adjuvant chemotherapy; adjuvant therapy; adult; alveolar soft part sarcoma; Article; burn; cancer prognosis; cancer radiotherapy; cancer recurrence; cancer surgery; cancer survival; clinical article; comorbidity; controlled study; dedifferentiated liposarcoma; delayed skin healing; delayed skin healing; distant metastasis; distant metastasis free survival; epithelioid sarcoma; female; fibromyxosarcoma; follow up; histology; human; hyperthermia; image analysis; leiomyosarcoma; male; malignant peripheral nerve sheath tumor; multimodality cancer therapy; myxosarcoma; neurofibromatosis type 1; overall survival; physical examination; retrospective study; salvage therapy; second look surgery; skin disease; soft tissue sarcoma; synovial sarcoma; thermotherapy; undifferentiated pleomorphic sarcoma; middle aged; mortality; pathology; procedures; salvage therapy; soft tissue tumor; survival rate; treatment outcome; tumor recurrence; Female; Humans; Male; Middle Aged; Neoplasm Recurrence, Local; Salvage Therapy; Soft Tissue Neoplasms; Survival Rate; Treatment Outcome",2-s2.0-85054556297
"Moriyama Y., Ogasawara H., Yuda E., Hayano J.",57201187301;57193065421;57192708157;35478966100;,Assessment of Sleep Quality by Electrocardiogram: Usefulness for Risk Stratification among Hemodialysis Patients with End-stage Renal Disease,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060280185&doi=10.1109%2fGCCE.2018.8574695&partnerID=40&md5=d1b4eae93dc78da71c4a5435331c3f4b,"Good sleep is an indispensable factor for maintaining healthy life and sleep impairment is increased risk of morbidity and mortality among patients with chronic disorders. The standard method for diagnosing sleep disorder is polysomnography, but the development of a simpler method is desired due to its time and economic burden. In this study, we developed the assessment of sleep quality by nighttime electrocardiography (ECG) and examined its usefulness for risk stratification among chronic hemodialysis patients with end-stage renal disease. We introduced new ECG indices for estimating non-REM sleep period and the frequency of sleep disordered breathing in addition to the conventional risk markers of heart rate variability (HRV). We observed that mortality risk during a follow-up for 100 months was predicted by the markers of shortened total non-REM period and blunted cardiac response to sleep apnea independently of age, comorbidity including diabetes, and conventional HRV indices. ? 2018 IEEE.",Electrocardiography; Heart rate variability; Hemodialysis; Mortality prediction; Signal preocessing; Sleep apnea; Sleep quality,Dialysis; Diseases; Electrocardiography; Heart; Hemodialyzers; Risk assessment; Risk perception; End stage renal disease; Heart rate variability; Hemodialysis; Hemodialysis patient; Risk stratification; Sleep apnea; Sleep quality; Sleep-disordered breathing; Sleep research,2-s2.0-85060280185
"Iguchi D., Mizuno M., Suzuki Y., Sakata F., Maruyama S., Okada A., Okada H., Ito Y.",56572598500;56975395500;55785782000;56530551400;55274512000;57054936500;35407660100;56529924300;,Anti-C5a complementary peptide mitigates zymosan-induced severe peritonitis with fibrotic encapsulation in rats pretreated with methylglyoxal,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058675520&doi=10.1152%2fajprenal.00172.2018&partnerID=40&md5=896e3d68e4fb6deb217c8751c73a25e3,"In a previous study of fungal peritoneal injury in peritoneal dialysis patients, complement (C)-dependent pathological changes were developed in zymosan (Zy)-induced peritonitis by peritoneal scraping. However, the injuries were limited to the parietal peritoneum and did not show any fibrous encapsulation of the visceral peritoneum, which differs from human encapsular peritoneal sclerosis (EPS). We investigated peritoneal injury in a rat model of Zy-induced peritonitis pretreated with methylglyoxal (MGO) instead of scraping (Zy/MGO peritonitis) to clarify the role of C in the process of fibrous encapsulation of the visceral peritoneum. Therapeutic effects of an anti-C5a complementary peptide, AcPepA, on peritonitis were also studied. In Zy/MGO peritonitis, peritoneal thickness, fibrin exudation, accumulation of inflammatory cells, and deposition of C3b and C5b-9 with loss of membrane C regulators were increased along the peritoneum until day 5. Onday 14, fibrous encapsulation of the visceral peritoneum was observed, resembling human EPS. Peritoneal injuries and fibrous changes were significantly improved with AcPepA treatment, even when AcPepA was administered following injection of Zy in Zy/MGO peritonitis. The data show that C5a might play a role in the development of encapsulation-like changes in the visceral peritoneum in Zy/MGO peritonitis. AcPepA might have therapeutic effects in fungal infection-induced peritoneal injury by preventing subsequent development of peritoneal encapsulation. ? 2018 the American Physiological Society.",C5a; Complement; Encapsular peritoneal sclerosis; Fungus; Peritoneal dialysis,"complement component C5a; methylglyoxal; zymosan; complement component C5a; complement inhibitor; zymosan; animal experiment; animal model; Article; cell encapsulation; controlled study; disease severity; inflammatory cell; male; mesothelium cell; mycosis; nonhuman; peritoneal dialysis; peritoneal fibrosis; peritoneal tissue; priority journal; rat; therapy effect; tissue preparation; zymosan-induced peritonitis; animal; complement activation; disease exacerbation; disease model; drug effect; immunology; metabolism; pathology; peritoneal fibrosis; peritoneum; peritonitis; severity of illness index; signal transduction; Sprague Dawley rat; time factor; Animals; Complement Activation; Complement C5a; Complement Inactivating Agents; Disease Models, Animal; Disease Progression; Male; Peritoneal Fibrosis; Peritoneum; Peritonitis; Pyruvaldehyde; Rats, Sprague-Dawley; Severity of Illness Index; Signal Transduction; Time Factors; Zymosan",2-s2.0-85058675520
"Omori K., Nagata N., Kurata K., Fukushima Y., Sekihachi E., Fujii N., Namba-Hamano T., Takabatake Y., Fruttiger M., Nagasawa T., Uemura A., Murata T.",55976113000;7202615457;57207921223;8316367400;57207921242;7401762572;8577526800;7005883380;57202026571;35196507500;7102872436;7402737143;,Inhibition of stromal cell-derived factor-1α/CXCR4 signaling restores the blood-retina barrier in pericyte-deficient mouse retinas,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063241354&doi=10.1172%2fjci.insight.120706&partnerID=40&md5=3a3baa0335fe9b1cb4d8a90e61dc727f,"In diabetic retinopathy (DR), pericyte dropout from capillary walls is believed to cause the breakdown of the blood-retina barrier (BRB), which subsequently leads to vision-threatening retinal edema. While various proinflammatory cytokines and chemokines are upregulated in eyes with DR, their distinct contributions to disease progression remain elusive. Here, we evaluated roles of stromal cell-derived factor-1α (SDF-1α) and its receptor CXCR4 in the BRB breakdown initiated by pericyte deficiency. After inhibition of pericyte recruitment to developing retinal vessels in neonatal mice, endothelial cells (ECs) upregulated the expression of SDF-1α. Administration of CXCR4 antagonists, or EC-specific disruption of the CXCR4 gene, similarly restored the BRB integrity, even in the absence of pericyte coverage. Furthermore, CXCR4 inhibition significantly decreased both the expression levels of proinflammatory genes (P < 0.05) and the infiltration of macrophages (P < 0.05) into pericyte-deficient retinas. Taken together, EC-derived SDF-1α induced by pericyte deficiency exacerbated inflammation through CXCR4 in an autocrine or paracrine manner and thereby induced macrophage infiltration and BRB breakdown. These findings suggest that the SDF-1α/CXCR4 signaling pathway may be a potential therapeutic target in DR.",Chemokines; endothelial cells; Inflammation; Macrophages; Ophthalmology,,2-s2.0-85063241354
"Fujiwara K., Matsuura K., Matsunami K., Iio E., Nojiri S.",7403468620;16304619900;56526447300;16312715100;7006907689;,Characterization of hepatitis B virus with complex structural variations,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057609135&doi=10.1186%2fs12866-018-1350-1&partnerID=40&md5=cb246e8fb047e6020cb1e4e1313d9c37,"Background: Hepatitis B virus (HBV) infection is one of the most serious public health issues. Recent HBV genetic research has revealed novel genetic rearrangements termed complex structural variations (SVs), which are composed of combinations of SVs such as insertions, deletions, and duplications. An extensive search was made for complex SVs of HBV and their characteristics were analyzed. Results: Fifty-five HBV strains with complex SVs were identified by analyzing genetic sequences of HBV with bioinformatical tools. Along with 15 HBV strains with complex SVs in a previous report, a total of 70 HBV strains harboring complex SVs were analyzed. Complex SVs in the HBV genome were located frequently between nt 1500 and 2000. Insertions were observed in 65/70 (92.9%) of HBV strains with complex SVs. As insertional motif sequences, hepatocyte nuclear factor 1 binding site, a sequence complementary to part of box α in enhancer II, and insertions of unknown origins were observed. The complex SVs were classified into six groups, and combination of insertion and deletion was observed more frequently than other patterns. Conclusion: Through an extensive search of HBV sequences, new strains with complex SVs were identified in this study. Characteristics of HBV with complex SVs were clarified by the analysis of 70 HBV strains harboring complex SVs. Further investigation is required to elucidate its role in pathogenesis of HBV-related liver disease. ? 2018 The Author(s).",Complex structural variation; Genetic rearrangement; Hepatitis B virus; Hepatocyte nuclear factor 1 binding site,"hepatocyte nuclear factor 1; virus DNA; Article; binding site; complex structural variation; enhancer region; gene deletion; gene insertion; gene rearrangement; gene sequence; genetic variation; Hepatitis B virus; nonhuman; virus genome; biology; classification; gene expression regulation; genetics; genotype; hepatitis B; Hepatitis B virus; human; isolation and purification; nucleotide sequence; virology; Base Sequence; Computational Biology; DNA, Viral; Gene Rearrangement; Genetic Variation; Genotype; Hepatitis B; Hepatitis B virus; Humans; Mutagenesis, Insertional; Sequence Deletion",2-s2.0-85057609135
"Tanaka Y., Okamura T., Chaya R., Nagai T., Kobayashi D., Kobayashi T., Akita H., Yasui T.",57204873731;7401572925;57205179908;57188538453;55057818900;55724310000;7202057084;55279661300;,Outcomes and complications of simultaneous laparoscopic cystectomy and laparoscopic nephroureterectomy with umbilical reduced port surgery,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058908498&doi=10.31557%2fAPJCP.2018.19.12.3495&partnerID=40&md5=3ac59d45fda1cc26c401ffc279ee5b8a,"Objective: In recent years, although reduced port surgeries (RPS) have been reported for many urological diseases, there have been no reports regarding simultaneous laparoscopic cystectomy and unilateral or bilateral nephroureterectomy with umbilical RPS. Therefore, the aim of this study was to evaluate outcomes and complications of simultaneous laparoscopic cystectomy and unilateral or bilateral nephroureterectomy with umbilical RPS. Methods: We performed a preliminary case series of 4 patients with synchronous upper urinary tract (UUT) tumor and invasive bladder cancer who underwent simultaneous laparoscopic cystectomy and unilateral or bilateral nephroureterectomy with umbilical RPS between 2014 and 2017 at our hospital. Demographic data, pathologic features, the surgical technique, and outcomes were retrospectively analyzed. Result: All 4 patients were men whose median age was 79 years (range 65-85 years) and median body mass index was 24.2 kg/m2 (range 21.5-27.3 kg/m2). The laparoscopic approach was technically successful in all 4 patients without the need for open conversion. The median total operative time was 434 minutes (range 372-481 minutes). The median estimated blood loss was 773 ml (range 153-923 ml), median interval to resuming oral intake was 2 days (range 1-7 days), and median hospital stay was 16 days (range 13-20 days). Conclusion: The reduced port approach is technically feasible in terms of many outcome measures, with significant cosmetic advantages. This method can be performed safely and recommended as a viable option for patients with concomitant UUT and bladder cancer. ? 2018, Asian Pacific Organization for Cancer Prevention.",Cystectomy; Nephroureterectomy; Reduced port surgery; Umbilical approach,"aged; bladder tumor; cystectomy; human; laparoscopy; length of stay; male; nephroureterectomy; operation duration; retrospective study; treatment outcome; urinary tract; very elderly; Aged; Aged, 80 and over; Cystectomy; Humans; Laparoscopy; Length of Stay; Male; Nephroureterectomy; Operative Time; Retrospective Studies; Treatment Outcome; Urinary Bladder Neoplasms; Urinary Tract",2-s2.0-85058908498
"Yamaguchi S., Sasaki K., Kato H., Fukudo S., Iwakiri R., Kamiya T., Motoya S., Murakami K., Nagahara A., Suzuki H., Watanabe T., Takahashi S., Chan F.K.L., Hahm K.-B., Kachintorn U., Ming F.K., Rani A.A., Sollano J.D., Zhu Q.",26024567400;7404488148;57188651227;7004633659;7005964549;35237085700;57195547525;7403891928;35420891900;35735058100;7501524592;55724201500;55512627500;34770190300;6602163678;57205148625;7006676360;6602099153;36242678700;,Questionnaire-based survey on management of ulcerative colitis-associated cancer in east asian countries,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058788810&doi=10.1159%2f000494419&partnerID=40&md5=a93e8b07747f1b42fccdd056efc74f87,"Background/Aims: To elucidate the current management of ulcerative colitis (UC)-associated cancer, a questionnaire-based survey was conducted to gather current opinions on colitis-associated cancer in different East Asian countries. Methods: The questionnaire, based on physicians, contains 9 questions focused on UC management and cancer surveillance. In addition, the questionnaire based on neoplastic cases, which contains 17 questions, was collected and analyzed. Results: With regard to the diagnosis of UC-associated cancer, most respondents started surveillance colonoscopy within 10 years from onset, favored targeted biopsies, and thought advanced imaging was useful. As for morphology, the frequency of elevated lesion and type 4 lesions was most common in early and advanced cancer, respectively. Peritoneal metastasis was frequently observed, and undifferentiated tumor was frequently developed. Laparoscopic surgery was widely used because it is less invasive. The prognostic outcome was poor, particularly in stage III and undifferentiated type. Conclusions: The current survey elucidated the current management in Asian countries and characteristics of colitis-associated cancer in these countries. ? 2018 S. Karger AG, Basel.",Colitis-associated cancer; Diagnosis; Dysplasia; Endoscopic treatment; Surgical treatment; Ulcerative colitis,"azathioprine; mesalazine; steroid; tumor necrosis factor antibody; adolescent; adult; advanced cancer; aged; cancer chemotherapy; cancer diagnosis; cancer epidemiology; cancer radiotherapy; cancer size; cancer surgery; child; China; colitis associated cancer; colon biopsy; colon cancer; colon resection; colonoscopy; Conference Paper; distant metastasis; endoscopic mucosal resection; endoscopic submucosal dissection; female; health care survey; Hong Kong; human; Indonesia; Japan; Korea; laparoscopic surgery; liver metastasis; lymph node metastasis; major clinical study; male; medical specialist; open surgery; peritoneum metastasis; Philippines; physician; priority journal; proctocolectomy; questionnaire; Singapore; Thailand; tumor invasion; ulcerative colitis; white light endoscopy; biopsy; colorectal tumor; complication; consensus; early cancer diagnosis; Far East; health survey; middle aged; procedures; standards; ulcerative colitis; very elderly; young adult; Adolescent; Adult; Aged; Aged, 80 and over; Biopsy; Child; Colitis, Ulcerative; Colonoscopy; Colorectal Neoplasms; Consensus; Early Detection of Cancer; Far East; Female; Humans; Male; Middle Aged; Population Surveillance; Surveys and Questionnaires; Young Adult",2-s2.0-85058788810
"Harimoto N., Nakagawara H., Shirabe K., Yoshizumi T., Itoh S., Ikegami T., Soejima Y., Maehara Y., Ishida Y., Tateno C., Tanaka Y.",6603656553;55650957100;57193258387;55994470100;7403114323;7203071247;7005335607;57213978543;56485107800;6701349148;55337940500;,Functional Analysis of Human Hepatocytes Isolated From Chimeric Mouse Liver,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058507199&doi=10.1016%2fj.transproceed.2018.06.035&partnerID=40&md5=45d6c2946b0a56c667eba517633022dd,"Chimeric mice with humanized liver were first established by transplanting primary human hepatocytes (PHHs) isolated from a Japanese 27-year-old donor into complementary DNA-urokinase-type plasminogen activator/severe combined immunodeficiency mice. The PHHs from the Japanese donor increased more than 100-fold in the mouse liver, and human hepatocytes purified from the chimeric mouse liver (hcPHs) were successfully transplanted into second-passaged mice. These PHHs and hcPHs can produce human albumin and preserve many liver-specific enzyme genes, which are important for liver function. Interestingly, hepatitis B virus can be infected with these chimeric mice; hepatitis B viral DNA and hepatitis B surface antigen levels were detectable. In conclusion, hcPHs can be an ideal cell source for analysis of human hepatocytes. ? 2018 Elsevier Inc.",,"apolipoprotein B; apolipoprotein E; cytochrome P450; hepatitis B surface antigen; virus DNA; alpha1AT gene; animal cell; animal experiment; apolipoprotein E gene; Article; cell function; cell isolation; cell viability; G6P gene; gene; gene expression; Hep-G2 cell line; Hepatitis B virus; HNF4alpha gene; human; human cell; liver cell; mouse; multigene family; nonhuman; NTCP gene; priority journal; animal; disease model; histocompatibility; liver cell; SCID mouse; transplantation; Animals; Disease Models, Animal; Hepatocytes; Humans; Mice; Mice, SCID; Transplantation Chimera",2-s2.0-85058507199
"Isogawa M., Murata Y., Kawashima K., Tanaka Y.",6602854474;39061936000;57204193455;7405315865;,How are HBV-specific CD8 + T-cell responses induced?,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058393497&doi=10.2217%2ffvl-2018-0164&partnerID=40&md5=497a8bc2dfffa2bad4b770dbcfe0716c,[無可用摘要],antigen presentation; CD8 + T cell; cross-presentation; hepatitis B virus; liver; priming,interferon; interleukin 12; T lymphocyte receptor; antigen presentation; CD8+ T lymphocyte; cellular immunity; chronic hepatitis B; cross presentation; gene expression; Hepatitis B virus; human; liver cell; liver cell carcinoma; lymphocyte activation; nonhuman; priority journal; Review; signal transduction; viral clearance; virus replication,2-s2.0-85058393497
