作者,作者身分,"文獻名稱	",年份,連結,摘要,作者,索引關鍵字,EID
"Oshikawa M., Okada K., Kaneko N., Sawamoto K., Ajioka I.",57194172073;55698747700;23389971800;7003672135;6505873488;,Affinity-Immobilization of VEGF on Laminin Porous Sponge Enhances Angiogenesis in the Ischemic Brain,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019042318&doi=10.1002%2fadhm.201700183&partnerID=40&md5=68418fbbe49a769ea2827438f35e349d,"Ischemic brain stroke is caused by blood flow interruption, leading to focal ischemia, neuron death, and motor, sensory, and/or cognitive dysfunctions. Angiogenesis, neovascularization from existing blood vessel, is essential for tissue growth and repair. Proangiogenic therapy for stroke is promising for preventing excess neuron death and improving functional recovery. Vascular endothelial growth factor (VEGF) is a critical factor for angiogenesis by promoting the proliferation, the survival, and the migration of endothelial cells. Here, angiogenic biomaterials to support injured brain regeneration are developed. Porous laminin (LN)-rich sponge (LN-sponge), on which histidine-tagged VEGF (VEGF-Histag) is immobilized via affinity interaction is developed. In an in vivo mouse stroke model, transplanting VEGF-Histag-LN-sponge produces remarkably stronger angiogenic activity than transplanting LN-sponge with soluble VEGF. The findings indicate that using affinity interactions to immobilize VEGF is a practical approach for developing angiogenic biomaterials for regenerating the injured brain. ? 2017 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim",angiogenesis; brain strokes; porous scaffolds; VEGF,"Amino acids; Blood vessels; Endothelial cells; Affinity interactions; Angiogenesis; Brain strokes; Neo-vascularization; Porous scaffold; Pro-angiogenic therapies; Vascular endothelial growth factor; VEGF; Blood; biomaterial; histidine; laminin; unclassified drug; vascular endothelial growth factor histidine tagged laminin rich sponge; vasculotropin; immobilized protein; laminin; vascular endothelial growth factor A, mouse; vasculotropin A; angiogenesis; animal experiment; animal model; Article; brain ischemia; cell proliferation; controlled study; endothelium cell; human; human cell; immobilization; in vitro study; in vivo study; mouse; nonhuman; porosity; priority journal; tissue regeneration; umbilical vein endothelial cell; angiogenesis; animal; brain ischemia; chemistry; disease model; drug effects; drug implant; metabolism; pathology; pathophysiology; pharmacology; Animals; Brain Ischemia; Disease Models, Animal; Drug Implants; Human Umbilical Vein Endothelial Cells; Humans; Immobilized Proteins; Laminin; Mice; Neovascularization, Physiologic; Porosity; Vascular Endothelial Growth Factor A",2-s2.0-85019042318
"Kayesh M.E.H., Ezzikouri S., Chi H., Sanada T., Yamamoto N., Kitab B., Haraguchi T., Matsuyama R., Nkogue C.N., Hatai H., Miyoshi N., Murakami S., Tanaka Y., Takano J.-I., Shiogama Y., Yasutomi Y., Kohara M., Tsukiyama-Kohara K.",57190404555;16836144700;57194335967;57007897300;57007587200;38662940800;57194348594;57194335541;14527658100;24066661800;57195992880;55627611200;7405315865;36025994000;35801303800;55325323000;55362962600;6603893036;,Interferon-β response is impaired by hepatitis B virus infection in Tupaia belangeri,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019755272&doi=10.1016%2fj.virusres.2017.05.013&partnerID=40&md5=3faad968e7e598836c6a548766b8db07,"To date, the chimpanzee has been used as the natural infection model for hepatitis B virus (HBV). However, as this model is very costly and difficult to use because of ethical and animal welfare issues, we aimed to establish the tupaia (Tupaia belangeri) as a new model for HBV infection and characterized its intrahepatic innate immune response upon HBV infection. First, we compared the propagation of HBV genotypes A2 and C in vivo in tupaia hepatocytes. At 8–10?days post infection (dpi), the level of HBV-A2 propagation in the tupaia liver was found to be higher than that of HBV-C. Abnormal architecture of liver cell cords and mitotic figures were also observed at 8 dpi with HBV-A2. Moreover, we found that HBV-A2 established chronic infection in some tupaias. We then aimed to characterize the intrahepatic innate immune response in this model. First, we infected six tupaias with HBV-A2 (strains JP1 and JP4). At 28 dpi, intrahepatic HBV-DNA and serum hepatitis B surface antigens (HBsAg) were detected in all tupaias. The levels of interferon (IFN)-β were found to be significantly suppressed in the three tupaias infected with HBV A2_JP4, while no significant change was observed in the three infected with HBV A2_JP1. Expression of toll-like receptor (TLR) 1 was suppressed, while that of TLR3 and TLR9 were induced, in HBV A2_JP1-infected tupaias. Expression of TLR8 was induced in all tupaias. Next, we infected nine tupaias with HBV-A2 (JP1, JP2, and JP4), and characterized the infected animals after 31 weeks. Serum HBsAg levels were detected at 31 weeks post-infection (wpi) and IFN-β was found to be significantly suppressed in all tupaias. TLR3 was not induced, except in tupaia #93 and #96. Suppression of TLR9 was observed in all tupaias, except tupaia #93. Also, we investigated the expression levels of cyclic GMP-AMP synthase, which was found to be induced in all tupaias at 28 dpi and in four tupaias at 31 wpi. Additionally, we evaluated the expression levels of sodium-taurocholate cotransporting polypeptide, which was found to be suppressed during chronic HBV infection. Thus, the tupaia infection model of HBV clearly indicated the suppression of IFN-β at 31 wpi, which might have contributed to the establishment of chronic HBV infection. ? 2017 The Authors",Chronic infection; Hepatitis B virus; Interferon; Toll-like receptors; Tupaia,"beta interferon; cyclic GMP; hepatitis B surface antigen; polypeptide; sodium bile acid cotransporter; synthetase; toll like receptor 1; toll like receptor 3; toll like receptor 8; toll like receptor 9; beta interferon; hepatitis B surface antigen; toll like receptor; animal experiment; animal model; animal tissue; Article; controlled study; gene expression; hepatitis B; Hepatitis B virus; Hepatitis B virus genotype A; Hepatitis B virus genotype C; immune response; infection sensitivity; innate immunity; liver cell; mitosis; nonhuman; priority journal; protein expression; reverse transcription polymerase chain reaction; Tupaia belangeri; virus replication; animal; antagonists and inhibitors; blood; chronic hepatitis B; disease model; gene expression profiling; Hepatitis B virus; host pathogen interaction; immune evasion; immunology; innate immunity; pathology; Tupaia; virology; Animals; Disease Models, Animal; Gene Expression Profiling; Hepatitis B Surface Antigens; Hepatitis B virus; Hepatitis B, Chronic; Hepatocytes; Host-Pathogen Interactions; Immune Evasion; Immunity, Innate; Interferon-beta; Toll-Like Receptors; Tupaia; Virus Replication",2-s2.0-85019755272
"Isobe-Sasaki Y., Fukuda M., Ogiyama Y., Sato R., Miura T., Fuwa D., Mizuno M., Matsuoka T., Shibata H., Ito H., Ono M., Abe-Dohmae S., Kiyono K., Yamamoto Y., Kobori H., Michikawa M., Hayano J., Ohte N.",57194555327;7404038158;53980344100;54413024200;53981931800;55624329000;56975395500;57194555909;36502895100;57191163371;54937255300;6701864535;56906759200;8890139400;26643284900;7004695899;35478966100;7006506329;,"Sodium balance, circadian BP rhythm, heart rate variability, and intrarenal renin–angiotensin–aldosterone and dopaminergic systems in acute phase of ARB therapy",2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020780945&doi=10.14814%2fphy2.13309&partnerID=40&md5=6f097c18a02a47e24a7a7e59f647208a,"We have revealed that even in humans, activated intrarenal renin–angiotensin–aldosterone system (RAAS) enhances tubular sodium reabsorption to facilitate salt sensitivity and nondipper rhythm of blood pressure (BP), and that angiotensin receptor blocker (ARB) could increase daytime urinary sodium excretion rate (UN aV) to produce lower sodium balance and restore nondipper rhythm. However, the sympathetic nervous system and intrarenal dopaminergic system can also contribute to renal sodium handling. A total of 20 patients with chronic kidney disease (61?±?15?years) underwent 24-h ambulatory BP monitoring before and during two-day treatment with ARB, azilsartan. Urinary angiotensinogen excretion rate (UAGTV, μg/gCre) was measured as intrarenal RAAS; urinary dopamine excretion rate (UDAV, pg/gCre) as intrarenal dopaminergic system; heart rate variabilities (HRV, calculated from 24-h Holter-ECG) of non-Gaussianity index λ25s as sympathetic nerve activity; and power of high-frequency (HF) component or deceleration capacity (DC) as parasympathetic nerve activity. At baseline, glomerular filtration rate correlated inversely with UAGTV (r?=??0.47, P?=?0.04) and positively with UDAV (r?=?0.58, P?=?0.009). HF was a determinant of night/day BP ratio (β?=??0.50, F?=?5.8), rather than DC or λ25s. During the acute phase of ARB treatment, a lower steady sodium balance was not achieved. Increase in daytime UN aV preceded restoration of BP rhythm, accompanied by decreased UAGTV (r?=??0.88, P?=?0.05) and increased UDAV (r?=?0.87, P?=?0.05), but with no changes in HRVs. Diminished sodium excretion can cause nondipper BP rhythm. This was attributable to intrarenal RAAS and dopaminergic system and impaired parasympathetic nerve activity. During the acute phase of ARB treatment, cooperative effects of ARB and intrarenal dopaminergic system exert natriuresis to restore circadian BP rhythm. ? 2017 The Authors. Physiological Reports published by Wiley Periodicals, Inc. on behalf of The Physiological Society and the American Physiological Society.",Angiotensinogen; chronic kidney disease; dopamine; heart rate variability,"albumin; angiotensin receptor antagonist; angiotensinogen; azilsartan; creatinine; dopamine; sodium; angiotensin receptor antagonist; azilsartan; benzimidazole derivative; dopamine; oxadiazole derivative; sodium; albuminuria; Article; blood pressure monitoring; chronic kidney failure; circadian rhythm; deceleration; dopamine urine level; dopaminergic system; electrocardiogram; electrocardiography; glomerulus filtration rate; heart rate variability; Holter monitoring; kidney tubule absorption; mean arterial pressure; muscle sympathetic nerve activity; natriuresis; nerve conduction; open study; parasympathetic tone; renin angiotensin aldosterone system; rhythm; sodium balance; sodium urine level; sympathetic tone; adult; aged; blood pressure; chronic kidney failure; clinical trial; female; heart rate; human; male; metabolism; middle aged; pathophysiology; Adult; Aged; Angiotensin Receptor Antagonists; Benzimidazoles; Blood Pressure; Circadian Rhythm; Dopamine; Female; Heart Rate; Humans; Male; Middle Aged; Oxadiazoles; Renal Insufficiency, Chronic; Renin-Angiotensin System; Sodium",2-s2.0-85020780945
"Kato A., Kataoka H., Yano S., Hayashi K., Hayashi N., Tanaka M., Naitoh I., Ban T., Miyabe K., Kondo H., Yoshida M., Fujita Y., Hori Y., Natsume M., Murakami T., Narumi A., Nomoto A., Naiki-Ito A., Takahashi S., Joh T.",56089394800;7202767456;7401828409;7406147084;56485076800;55722009300;13404205100;14008843400;55668714900;55180051600;35172364200;57193907627;55539119600;55751939900;57208704205;7003661228;8881792300;23061458900;35408241000;57192300625;,Maltotriose conjugation to a chlorin derivative enhances the antitumor effects of photodynamic therapy in peritoneal dissemination of pancreatic cancer,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020543503&doi=10.1158%2f1535-7163.MCT-16-0670&partnerID=40&md5=28154dea4fcd334e033793311084119b,"Peritoneal dissemination is a major clinical issue associated with dismal prognosis and poor quality of life for patients with pancreatic cancer; however, no effective treatment strategies have been established. Herein, we evaluated the effects of photodynamic therapy (PDT) with maltotriose-conjugated chlorin (Mal3-chlorin) in culture and in a peritoneal disseminated mice model of pancreatic cancer. The Mal3-chlorin was prepared as a water-soluble chlorin derivative conjugated with four Mal3 molecules to improve cancer selectivity. In vitro, Mal3-chlorin showed superior uptake into pancreatic cancer cells compared with talaporfin, which is clinically used. Moreover, the strong cytotoxic effects of PDT with Mal3-chlorin occurred via apoptosis and reactive oxygen species generation, whereas Mal3-chlorin alone did not cause any cytotoxicity in pancreatic cancer cells. Notably, using a peritoneal disseminated mice model, we demonstrated that Mal3-chlorin accumulated in xenograft tumors and suppressed both tumor growth and ascites formation with PDT. Furthermore, PDT with Mal3- chlorin induced robust apoptosis in peritoneal disseminated tumors, as indicated by immunohistochemistry. Taken together, these findings implicate Mal3-chlorin as a potential nextgeneration photosensitizer for PDT and the basis of a new strategy for managing peritoneal dissemination of pancreatic cancer. ?2017 American Association for Cancer Research.",,"5,10,15,20 tetrakis [4 (beta dextro maltotriosylthio) 2,3,5,6 tetrafluorophenyl] 2,3 [methano (n methyl)iminomethano]chlorin; caspase 3; caspase 7; maltotriose; photosensitizing agent; reactive oxygen metabolite; talaporfin; unclassified drug; caspase; chlorin; maltotriose; photosensitizing agent; porphyrin; reactive oxygen metabolite; trisaccharide; animal experiment; animal model; animal tissue; antineoplastic activity; apoptosis; Article; ascites; cancer inhibition; clinical evaluation; comparative study; controlled study; disseminated cancer; drug accumulation; drug conjugation; drug efficacy; female; fluorescence imaging; human; human cell; immunohistochemistry; in vitro study; in vivo study; mouse; nonhuman; pancreas cancer; pancreatic cancer cell line; peritoneal dissemination; peritoneum tumor; photocytotoxicity; photodynamic therapy; priority journal; tissue culture; tumor growth; tumor xenograft; animal; cell survival; chemical structure; chemistry; disease model; drug effects; drug screening; metabolism; pancreas tumor; pathology; peritoneum tumor; photochemotherapy; radiation response; secondary; tumor cell line; Animals; Apoptosis; Caspases; Cell Line, Tumor; Cell Survival; Disease Models, Animal; Female; Humans; Mice; Molecular Structure; Pancreatic Neoplasms; Peritoneal Neoplasms; Photochemotherapy; Photosensitizing Agents; Porphyrins; Reactive Oxygen Species; Trisaccharides; Xenograft Model Antitumor Assays",2-s2.0-85020543503
"Nakamura T., Katagiri H., Shido Y., Hamada S., Yamada K., Nagano A., Yamada S., Tsukushi S., Ishimura D., Matsumine A., Sudo A., Nishida Y.",7501469861;35585782200;24484938900;55927566800;57208874872;7006345200;56332727300;9737374400;25634359900;6701792732;7006604628;7403123856;,Analysis of factors for predicting survival in soft-tissue sarcoma with metastatic disease at initial presentation,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019751741&doi=10.21873%2fanticanres.11671&partnerID=40&md5=e4e15c35422d269882bee5c6880b149a,"Background/Aim: We aimed to confirm predictors of survival in soft-tissue sarcoma (STS) patients with metastatic disease at initial presentation in 9 Institutions under the Tokai Musculoskeletal Oncology Consortium. Patients and Methods: Between 2008 and 2013, 47 STS patients with metastatic disease at initial presentation were referred for treatment. The mean follow-up duration was 24 months. Results: The mean C-reactive protein (CRP) levels were 2.47 mg/dl. The mean hemoglobin and albumin levels were 13.1 g/dl and 4.1 g/dl, respectively. Hemoglobin and albumin levels were significantly correlated with CRP levels. In the multivariate analysis, age, CRP levels, and albumin levels were confirmed as independent prognostic factors for disease-specific survival (DSS). Conclusion: We suggest that the measurements of CRP and albumin levels are a useful method of identifying STS patients with metastasis at initial presentation that have poor prognosis.",Albumin; C-reactive protein; Metastasis; Soft tissue sarcoma,"albumin; C reactive protein; hemoglobin; ALB protein, human; C reactive protein; serum albumin; tumor marker; adult; age; aged; anemia; Article; cancer chemotherapy; cancer prognosis; cancer specific survival; cancer surgery; clinical article; female; follow up; human; hypoalbuminemia; liver metastasis; lymph node metastasis; male; metastasis; priority journal; soft tissue sarcoma; survival analysis; blood; chi square distribution; clinical trial; Japan; Kaplan Meier method; middle aged; mortality; multicenter study; multivariate analysis; pathology; predictive value; proportional hazards model; retrospective study; risk factor; sarcoma; secondary; Soft Tissue Neoplasms; time factor; treatment outcome; very elderly; young adult; Adult; Age Factors; Aged; Aged, 80 and over; Biomarkers, Tumor; C-Reactive Protein; Chi-Square Distribution; Female; Humans; Japan; Kaplan-Meier Estimate; Male; Middle Aged; Multivariate Analysis; Predictive Value of Tests; Proportional Hazards Models; Retrospective Studies; Risk Factors; Sarcoma; Serum Albumin; Soft Tissue Neoplasms; Time Factors; Treatment Outcome; Young Adult",2-s2.0-85019751741
"Kaneko N., Sawada M., Sawamoto K.",23389971800;53464406300;7003672135;,Mechanisms of neuronal migration in the adult brain,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017654894&doi=10.1111%2fjnc.14002&partnerID=40&md5=73eb4411c1a310a2b509c1c2a6dd09af,"Adult neurogenesis was first observed nearly 60?years ago, and it has since grown into an important neurochemistry research field. Much recent research has focused on the treatment of brain diseases through neuronal regeneration with endogenously generated neurons. In the adult brain, immature neurons called neuroblasts are continuously generated in the ventricular-subventricular zone (V-SVZ). These neuroblasts migrate rapidly through the rostral migratory stream to the olfactory bulb, where they mature and are integrated into the neuronal circuitry. After brain insult, some of the neuroblasts in the V-SVZ migrate toward the lesion to repopulate the injured tissue. This notable migratory capacity of V-SVZ-derived neuroblasts is important for efficiently regenerating neurons in remote areas of the brain. As these neurons migrate for long distances through adult brain tissue, they are supported by various guidance cues and structures that act as scaffolds. Some of these mechanisms are unique to neuroblast migration in the adult brain, and are not involved in migration in the developing brain. Here, we review the latest findings on the mechanisms of neuroblast migration in the adult brain under physiological and pathological conditions, and discuss various issues that still need to be resolved. This article is part of the mini review series “60th Anniversary of the Japanese Society for Neurochemistry”. (Figure presented.). ? 2017 International Society for Neurochemistry",migration; neurogenesis; regeneration; rostral migratory stream; ventricular-subventricular zone,"drebrin; matrix metalloproteinase; myosin adenosine triphosphatase; nocodazole; Rac1 protein; RhoA guanine nucleotide binding protein; Vav protein; aging; astrocyte; brain blood vessel; cell interaction; cell migration; cell proliferation; cell structure; cell survival; cell swelling; cell transport; centrosome; cerebrovascular accident; cytoskeleton; extracellular space; human; human versus animal comparison; macroglia; microtubule; nerve cell; nerve regeneration; nervous system development; neuroblast; neurochemistry; newborn assessment; nonhuman; olfactory bulb; priority journal; Review; somatic cell; subventricular zone; tissue scaffold; animal; brain; brain mapping; cell motion; cytology; growth, development and aging; nerve cell; nervous system development; neural stem cell; physiology; Animals; Brain; Brain Mapping; Cell Movement; Humans; Neural Stem Cells; Neurogenesis; Neurons",2-s2.0-85017654894
"Denewar F.A., Takeuchi M., Urano M., Kamishima Y., Kawai T., Takahashi N., Takeuchi M., Kobayashi S., Honda J., Shibamoto Y.",57193895592;16426412500;55779957300;6701897241;55419838800;56697763700;57193900038;55504182900;56549652700;7006871264;,Multiparametric MRI for differentiation of borderline ovarian tumors from stage I malignant epithelial ovarian tumors using multivariate logistic regression analysis,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017429404&doi=10.1016%2fj.ejrad.2017.04.001&partnerID=40&md5=dcd8530a0e131809abfa22746c7e2f72,"Objective To assess the value of contrast-enhanced MRI, apparent diffusion coefficient (ADC) measurement, and CA-125 measurement for differentiating borderline ovarian tumors (BOTs) from stage I malignant epithelial ovarian tumors (MEOTs). Material and methods This retrospective study included 43 patients with BOTs and 43 patients with stage I MEOTs who underwent contrast-enhanced MRI with DWI and CA-125 analysis. Two radiologists evaluated the MRI findings in consensus. Univariate and multivariate analyses were performed to detect the best predictor variables for MEOTs. Results Mixed cystic/solid and predominantly solid appearances, as well as thickened irregular septa, were more frequent in MEOTs. A papillary architecture and internal branching (PA&amp;IB) pattern was more frequent in BOTs. MEOTs had thicker walls and septa, larger solid components, and higher CA-125 values. The mean ADC value of solid components (ADCmean) and minimum ADC value of whole lesions (ADCmin) were lower in MEOTs. Multivariate analysis revealed that ADCmin and maximum diameter of the solid components were independent indicators of MEOTs with an AUC, sensitivity, and specificity of 0.86, 81%, and 84%, respectively. Conclusion ADCmin and maximum diameter of solid components were useful for differentiating BOTs from MEOTs. ? 2017",Apparent diffusion coefficient value; Borderline ovarian tumor; Differential diagnosis; Magnetic resonance imaging; Malignant epithelial ovarian tumor,"CA 125 antigen; gadolinium; abdominal hysterectomy; adult; aged; appendectomy; Article; borderline ovarian tumor; cancer staging; cancer surgery; clinical evaluation; consensus; contrast enhancement; controlled study; cystectomy; diffusion weighted imaging; echo planar imaging; female; follow up; human; major clinical study; malignant epithelial ovarian tumor; medical assistant; multiparametric magnetic resonance imaging; nuclear magnetic resonance scanner; omentectomy; ovary tumor; paraaortic lymph node; predictor variable; priority journal; qualitative analysis; radiologist; retrospective study; salpingooophorectomy; sensitivity and specificity; single drug dose; tumor differentiation; differential diagnosis; mortality; nuclear magnetic resonance imaging; ovary tumor; pathology; statistical model; Diagnosis, Differential; Female; Humans; Logistic Models; Magnetic Resonance Imaging; Ovarian Neoplasms; Retrospective Studies; Sensitivity and Specificity",2-s2.0-85017429404
"Takesue Y., Kusachi S., Mikamo H., Sato J., Watanabe A., Kiyota H., Iwata S., Kaku M., Hanaki H., Sumiyama Y., Kitagawa Y., Mizuguchi T., Ambo Y., Konosu M., Ishibashi K., Matsuda A., Hase K., Harihara Y., Okabayashi K., Seki S., Hara T., Matsui K., Matsuo Y., Kobayashi M., Kubo S., Uchiyama K., Shimizu J., Kawabata R., Ohge H., Akagi S., Oka M., Wakatsuki T., Suzuki K., Okamoto K., Yanagihara K.",7006822810;7005805567;7005385906;55697203600;55490680700;23497607600;57188792433;7103029056;7006007619;7003367315;35299306300;7006349256;6701320142;54784488600;35400430400;35240737500;7006073398;7006348335;25621798500;57202592947;57193859060;15056295800;7401567664;7405532802;35488078500;7201456560;7202493586;35603692200;6701434429;7006988452;55624478619;16041102700;57201054384;7403904298;7103003208;,Antimicrobial susceptibility of pathogens isolated from surgical site infections in Japan: Comparison of data from nationwide surveillance studies conducted in 2010 and 2014–2015,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017144512&doi=10.1016%2fj.jiac.2017.03.010&partnerID=40&md5=f8e75b798fca1f6280c6367a68ac1721,"A nationwide survey was conducted in Japan from 2014 to 2015 to investigate the antimicrobial susceptibility of pathogens isolated from surgical site infections (SSI). The resulting data were compared with that obtained in an earlier survey, conducted in 2010. Seven main organisms were collected, and 883 isolates were studied. A significant reduction in methicillin resistance was observed among Staphylococcus aureus isolates, dropping from 72.5% in 2010 to 53.8% in 2014–2015 (p?<?0.001). MRSA isolates with a vancomycin minimum inhibitory concentration (MIC) of 2?μg/mL accounted for 1.2% of all MRSA isolates, which was significantly lower than in 2010 (9.7%, p?=?0.029). Of the Escherichia coli isolates, 23.0% produced an extended spectrum β-lactamase (ESBL) in the 2014–2015 survey, which was a significant increase from 9.5% in 2010 (p?=?0.011). The geometric mean MICs for ESBL-producing isolates were 0.07?μg/mL for meropenem, 9.51?μg/mL for tazobactam/piperacillin, 0.15?μg/mL for flomoxef, and 1.56?μg/mL for gentamycin. There was a significant increase in the isolation rate of non-fragilis Bacteroides among Bacteroides fragilis group species between the two study periods (35.2% vs. 53.1%, p?=?0.007). More than 90% of isolates belonging to the B.?fragilis group remained susceptible to tazobactam/piperacillin, meropenem, and metronidazole. In contrast, lower levels of susceptibility were observed for cefmetazole (49.6%), moxifloxacin (61.9%), and clindamycin (46.9%). Non-fragilis Bacteroides isolates had lower rates of antibiotic susceptibility compared with B.?fragilis. Overall, the surveillance data clarified trends in antimicrobial susceptibility for organisms commonly associated with SSI. ? 2017 Japanese Society of Chemotherapy and The Japanese Association for Infectious Diseases",Antibiotic susceptibility; Bacteroides fragilis group; Surgical site infections; Surveillance,ampicillin; carbapenem derivative; cefmetazole; ciprofloxacin; clindamycin; daptomycin; flomoxef; gentamicin; habekacin; levofloxacin; linezolid; meropenem; meticillin; metronidazole; moxifloxacin; panipenem; piperacillin plus tazobactam; sitafloxacin; teicoplanin; tigecycline; vancomycin; antiinfective agent; antibiotic sensitivity; Article; bacterium isolate; Bacteroides fragilis; Bacteroides ovatus; Bacteroides thetaiotaomicron; Bacteroides uniformis; disease surveillance; Enterobacter cloacae; Enterococcus faecalis; Escherichia coli; extended spectrum beta lactamase producing Escherichia coli; human; Japan; Klebsiella pneumoniae; major clinical study; methicillin resistant Staphylococcus aureus; minimum inhibitory concentration; nonhuman; Parabacteroides distasonis; penicillin resistance; Pseudomonas aeruginosa; Staphylococcus aureus; surgical infection; bacterium; drug effects; microbial sensitivity test; microbiology; surgical infection; Anti-Bacterial Agents; Bacteria; Humans; Japan; Microbial Sensitivity Tests; Surgical Wound Infection,2-s2.0-85017144512
"Yamamoto T., Ohtsuki M., Sano S., Igarashi A., Morita A., Okuyama R., Kawada A., the Working Group of the Epidemiological Survey in the Japanese Society for Psoriasis Research",57209061577;7005123861;55499154600;7101830546;7102118336;7003725082;7103369792;,Prevalence and current therapies of psoriatic arthritis in Japan: A survey by the Japanese Society of Psoriasis Research in 2016,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014215282&doi=10.1111%2f1346-8138.13800&partnerID=40&md5=fccd263fcb771cb4d7f9cc00ac41e4ef,[無可用摘要],,"adalimumab; antirheumatic agent; cyclosporin; infliximab; methotrexate; nonsteroid antiinflammatory agent; salazosulfapyridine; secukinumab; tumor necrosis factor; ustekinumab; antirheumatic agent; biological product; dermatological agent; immunosuppressive agent; adult; arthralgia; comparative study; confidence interval; dermatology; female; health survey; human; Japan; Japanese (people); Letter; male; manual labor; medical research; medical society; normal distribution; occupational hazard; physiotherapy; prevalence; psoriatic arthritis; questionnaire; unspecified side effect; middle aged; onset age; psoriatic arthritis; statistics and numerical data; Age of Onset; Antirheumatic Agents; Arthritis, Psoriatic; Biological Products; Dermatologic Agents; Female; Humans; Immunosuppressive Agents; Japan; Male; Middle Aged; Prevalence; Surveys and Questionnaires",2-s2.0-85014215282
"Carioli G., Negri E., Kawakita D., Garavello W., La Vecchia C., Malvezzi M.",55863856800;55046538900;23094440200;6603457871;36063266200;6601959425;,Global trends in nasopharyngeal cancer mortality since 1970 and predictions for 2020: Focus on low-risk areas,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015234175&doi=10.1002%2fijc.30660&partnerID=40&md5=fd7d05b135c064c5401ef8454d4a915a,"Nasopharyngeal cancer (NPC) mortality shows great disparity between endemic high risk areas, where non-keratinizing carcinoma (NKC) histology is prevalent, and non-endemic low risk regions, where the keratinizing squamous cell carcinoma (KSCC) type is more frequent. We used the World Health Organization database to calculate NPC mortality trends from 1970 to 2014 in several countries worldwide. For the European Union (EU), the United States (US) and Japan, we also predicted trends to 2020. In 2012, the highest age-standardized (world standard) rates were in Hong Kong (4.51/100,000 men and 1.15/100,000 women), followed by selected Eastern European countries. The lowest rates were in Northern Europe and Latin America. EU rates were 0.27/100,000 men and 0.09/100,000 women, US rates were 0.20/100,000 men and 0.08/100,000 women and Japanese rates were 0.16/100,000 men and 0.04/100,000 women. NPC mortality trends were favourable for several countries. The decline was ?15% in men and ?5% in women between 2002 and 2012 in the EU, ?12% in men and ?9% in women in the US and about ?30% in both sexes in Hong Kong and Japan. The favourable patterns in Europe and the United States are predicted to continue. Changes in salted fish and preserved food consumption account for the fall in NKC. Smoking and alcohol prevalence disparities between sexes and geographic areas may explain the different rates and trends observed for KSCC and partially for NKC. Dietary patterns, as well as improvement in management of the disease, may partly account for the observed trends, too. ? 2017 UICC",alcohol; diet; Epstein Barr virus; mortality; nasopharyngeal cancer; tobacco,"adolescent; adult; age; aged; alcohol consumption; Article; cancer mortality; cancer risk; cancer statistics; carcinoma; child; controlled study; data base; Eastern European; European Union; female; fish product; geographic distribution; Hong Kong; human; Japan; low risk population; major clinical study; male; middle aged; nasopharynx cancer; non-keratinizing carcinoma; Northern European; population research; prediction; preschool child; preserved food; prevalence; risk assessment; risk reduction; salt intake; school child; sex difference; smoking; South and Central America; standardization; trend study; United States; world health organization; young adult; Carcinoma, Squamous Cell; cohort analysis; global health; infant; mortality; Nasopharyngeal Neoplasms; newborn; prognosis; risk factor; survival rate; time factor; trends; Adolescent; Adult; Age Factors; Aged; Carcinoma, Squamous Cell; Child; Child, Preschool; Cohort Studies; Female; Global Health; Humans; Infant; Infant, Newborn; Male; Middle Aged; Mortality; Nasopharyngeal Neoplasms; Prognosis; Risk Factors; Sex Factors; Survival Rate; Time Factors; World Health Organization; Young Adult",2-s2.0-85015234175
