"文獻名稱.","年份","摘要","索引關鍵字"
"Impaired autophagic degradation of lncRNA ARHGAP5-AS1 promotes chemoresistance in gastric cancer",2019,"Chemoresistance remains the uppermost disincentive for cancer treatment on account of many genetic and epigenetic alterations. Long non-coding RNAs (lncRNAs) are emerging players in promoting cancer initiation and progression. However, the regulation and function in chemoresistance are largely unknown. Herein, we identified ARHGAP5-AS1 as a lncRNA upregulated in chemoresistant gastric cancer cells and its knockdown reversed chemoresistance. Meanwhile, high ARHGAP5-AS1 expression was associated with poor prognosis of gastric cancer patients. Intriguingly, its abundance is affected by autophagy and SQSTM1 is responsible for transporting ARHGAP5-AS1 to autophagosomes. Inhibition of autophagy in chemoresistant cells, thus, resulted in the upregulation of ARHGAP5-AS1. In turn, it activated the transcription of ARHGAP5 in the nucleus by directly interacting with ARHGAP5 promoter. Interestingly, ARHGAP5-AS1 also stabilized ARHGAP5 mRNA in the cytoplasm by recruiting METTL3 to stimulate m6A modification of ARHGAP5 mRNA. As a result, ARHGAP5 was upregulated to promote chemoresistance and its upregulation was also associated with poor prognosis in gastric cancer. In summary, impaired autophagic degradation of lncRNA ARHGAP5-AS1 in chemoresistant cancer cells promoted chemoresistance. It can activate the transcription of ARHGAP5 in the nucleus and stimulate m6A modification of ARHGAP5 mRNA to stabilize ARHGAP5 mRNA in the cytoplasm by recruiting METTL3. Therefore, targeting ARHGAP5-AS1/ARHGAP5 axis might be a promising strategy to overcome chemoresistance in gastric cancer. ? 2019, The Author(s).","ARHGAP AS1; long untranslated RNA; messenger RNA; sequestosome 1; small interfering RNA; unclassified drug; apoptosis assay; Article; autophagosome; autophagy; BGC-823 cell line; cancer cell culture; cancer resistance; cell viability assay; cytoplasm; degradation; female; gene expression; human; human cell; human cell culture; male; overall survival; plasmid; priority journal; progression free survival; promoter region; real time polymerase chain reaction; RNA extraction; SGC-7901 cell line; stomach cancer"
"Developing an integrated intervention to address intimate partner violence and psychological distress in Congolese refugee women in Tanzania",2019,"Background: Multi-sectoral, integrated interventions have long been recommended for addressing mental health and its social determinants (e.g., gender-based violence) in settings of ongoing adversity. We developed an integrated health and protection intervention to reduce psychological distress and intimate partner violence (IPV), and tested its delivery by lay facilitators in a low-resource refugee setting. Methods: Formative research to develop the intervention consisted of a structured desk review, consultation with experts and local stakeholders (refugee incentive workers, representatives of humanitarian agencies, and clinical experts), and qualitative interviews (40 free list interviews with refugees, 15 key informant interviews). Given existing efforts by humanitarian agencies to prevent gender-based violence in this particular refugee camp, including with (potential) perpetrators, we focused on a complementary effort to develop an integrated intervention with potential to reduce IPV and associated mental health impacts with female IPV survivors. We enrolled Congolese refugee women with elevated psychological distress and past-year histories of IPV (n = 60) who received the intervention delivered by trained and supervised lay refugee facilitators. Relevance, feasibility and acceptability of the intervention were evaluated through quantitative and qualitative interviews with participants. We assessed instrument test-retest reliability (n = 24), inter-rater reliability (n = 5 interviews), internal consistency, and construct validity (n = 60). Results: We designed an 8-session intervention, termed Nguvu ('strength'), incorporating brief Cognitive Processing Therapy (focused on helping clients obtaining skills to overcome negative thoughts and self-perceptions and gain control over the impact these have on their lives) and Advocacy Counseling (focused on increasing autonomy, empowerment and strengthening linkages to community supports). On average, participants attended two-thirds of the sessions. In qualitative interviews, participants recommended adaptations to specific intervention components and provided recommendations regarding coordination, retention, safety concerns and intervention participation incentives. Analysis of the performance of outcome instruments overall revealed acceptable reliability and validity. Conclusions: We found it feasible to develop and implement an integrated, multi-sectoral mental health and IPV intervention in a refugee camp setting. Implementation challenges were identified and may be informative for future implementation and evaluation of multi-sectoral strategies for populations facing ongoing adversity. Trial registration: ISRCTN65771265, June 27, 2016. ? 2019 The Author(s).","adult; article; construct validity; consultation; controlled study; coordination; counseling; Democratic Republic Congo; drug safety; empowerment; feasibility study; female; gender based violence; human; internal consistency; interrater reliability; interview; major clinical study; male; mental health; mental stress; offender; partner violence; perception; quantitative analysis; refugee camp; registration; skill; survivor; Tanzania; test retest reliability; worker"
"Adolescent Smoking in Hong Kong: Prevalence, Psychosocial Correlates, and Prevention",2019,"Preventing adolescent smoking is important as smoking is typically initiated by young people. This article reviews the prevalence, psychosocial correlates, and prevention of smoking in Hong Kong adolescents. The past 30-day smoking prevalence in adolescents decreased from 9.6% in 2003 to 2.5% in 2017. Tobacco advertisements, parental and best friends smoking, nonintact families, poor family relationships, lower socioeconomic status, being a new immigrant, poor knowledge of smoking-related harm, positive attitudes toward smoking, overestimation of peer smoking, and depressive symptoms were positively associated with smoking outcomes, whereas positive youth development, authoritative mother and permissive father, family functioning, school competence, and stronger tobacco industry denormalization beliefs were protective against smoking. Along with tobacco tax increase, ban on tobacco advertisements, smoke-free law and pictorial warnings, educational efforts through theater performances, social norms campaigns, and positive adolescent training programs have been conducted to prevent adolescent smoking. To achieve the ultimate goal of tobacco endgame, further tax increase, plain packaging, banning point-of-sale display of tobacco products, smoke-free area extension, and raising minimum age of purchase should be implemented. The government proposed law to ban e-cigarettes, and heated tobacco products should be passed soon to protect children and adolescents from using these products. ? 2019 Society for Adolescent Health and Medicine","academic achievement; adolescent smoking; cigarette smoking; depression; family functioning; family relation; health care policy; Hong Kong; human; immigrant; outcome assessment; prevalence; priority journal; professional knowledge; Review; smoking ban; smoking cessation; smoking prevention; social competence; social norm; social psychology; social status; tobacco industry; tobacco use"
"Small-molecule-based fluorescent sensors for selective detection of reactive oxygen species in biological systems",2019,"Reactive oxygen species (ROS) encompass a collection of intricately linked chemical entities characterized by individually distinct physicochemical properties and biological reactivities. Although excessive ROS generation is well known to underpin disease development, it has become increasingly evident that ROS also play central roles in redox regulation and normal physiology. A major challenge in uncovering the relevant biological mechanisms and deconvoluting the apparently paradoxical roles of distinct ROS in human health and disease lies in the selective and sensitive detection of these transient species in the complex biological milieu. Small-molecule-based fluorescent sensors enable molecular imaging of ROS with great spatial and temporal resolution and have thus been appreciated as excellent tools for aiding discoveries in modern redox biology. We review a selection of state-of-the-art sensors with demonstrated utility in biological systems. By providing a systematic overview based on underlying chemical sensing mechanisms, we wish to highlight the strengths and weaknesses in prior sensor works and propose some guiding principles for the development of future probes. ? 2019 by Annual Reviews. All rights reserved.","aminophenol derivative; arylboronate; boronic acid derivative; caffeic acid; diacylhydrazine; fluorescent dye; free radical; horseradish peroxidase; hydrazine derivative; hydrazone derivative; hydrogen; hydrogen peroxide; hydroquinone derivative; hydroxyl radical; hypochlorous acid; ketone; nitroxide; organochalcogen; organohalogen derivative; oxime derivative; peroxynitrite; polycyclic aromatic hydrocarbon; reactive oxygen metabolite; superoxide; unclassified drug; Baeyer Villiger reaction; biology; chemical bond; chemical modification; chemical reaction; dearylation; fluorescence; human; hydrogen abstraction; hydroxylation; nonhuman; oxidation; payne dakin reaction; priority journal; Review"
"Maternal transfer of anti HPV 6 and 11 antibodies upon immunization with the 9-valent HPV vaccine",2019,"Background: This exploratory analysis was conducted to characterize the level of HPV types 6/11 antibodies in peripartum maternal blood and in cord blood of infants born to women who received 9-valent HPV (9vHPV) vaccine or quadrivalent HPV (qHPV) vaccine?in a pivotal efficacy study (V503-001, NCT 00543543). Methods: A total of 21 mother-infant pairs had evaluable HPV 6/11 results available for analysis. HPV6/11 antibodies were assessed using competitive Luminex immunoassay. The distribution of the ratios of infant to mother anti-HPV antibodies (i.e., infant-anti-HPV/mother- anti-HPV) was summarized. Results: All mothers and infants were seropositive to HPV 6 and HPV 11. Anti-HPV 6/11 geometric mean titers (GMTs) in peripartum maternal blood and in cord blood of infant born to study participants were highly correlated. A 100% of infants born to seropositive mothers were also seropositive. The GMT ratios of peripartum maternal blood vs. those in cord blood were HPV 6: 1.23 [0.43, 3.49] and HPV 11: 1.29 [0.54, 3.07] in the 9vHPV vaccine group and HPV 6: 1.33 [0.41, 4.29] and HPV 11: 1.19 [0.45, 3.13] in the qHPV vaccine?group, respectively. Conclusions: These results indicate that antibodies induced by the 9vHPV vaccine cross the placenta, which could potentially be beneficial against HPV6/11 infection and related disease such as recurrent respiratory papillomatosis. ? 2018, ? 2018 Merck Shark & Dohme Corp.","human papillomavirus 11 antibody; human papillomavirus 6 antibody; unclassified drug; virus antibody; Wart virus vaccine; hepatitis antibody; Wart virus vaccine; adolescent; adult; antibody titer; Article; child; controlled study; double blind procedure; drug efficacy; drug tolerability; female; follow up; human; Human papillomavirus type 11; Human papillomavirus type 6; immune response; immunization; immunoassay; infant; maternal blood; newborn; papillomavirus infection; passive immunization; perinatal period; placental transfer; pregnant woman; randomized controlled trial; umbilical cord blood; blood; fetus blood; immunology; mother; passive immunization; pregnancy; vaccine immunogenicity; young adult; Adolescent; Adult; Double-Blind Method; Female; Fetal Blood; Hepatitis Antibodies; Human papillomavirus 11; Human papillomavirus 6; Human Papillomavirus Recombinant Vaccine Quadrivalent, Types 6, 11, 16, 18; Humans; Immunity, Maternally-Acquired; Immunogenicity, Vaccine; Infant; Mothers; Papillomavirus Vaccines; Pregnancy; Young Adult"
"A robust and powerful test for case–control genetic association study on X chromosome",2019,"Hundreds of genome-wide association studies were conducted to map the disease genes on autosomes in human beings. It is known that many complex diseases are sex-determined and X chromosome is expected to play an important role. However, only a few single-nucleotide polymorphisms on X chromosome were found to be significantly associated with the diseases under study. On the other hand, to balance the genetic effect between two sexes, X chromosome inactivation occurs in most of X-linked genes by silencing one copy of two X chromosomes in females and dosage compensation is achieved. A few association studies on X chromosome incorporated the information on dosage compensation. However, some of them require the assumption of Hardy–Weinberg equilibrium and some need to specify the underlying genetic model. Therefore, in this article, we propose a novel method for association by taking account of different dosage compensation patterns. The proposed test is a robust approach because it requires neither specifying the underlying genetic models nor the assumption of Hardy–Weinberg equilibrium. Further, the proposed method allows for different deviations from Hardy–Weinberg equilibrium between cases and controls. Simulation results demonstrate that our proposed method generally outperforms the existing methods in terms of controlling the size and the test power. Finally, we apply the proposed test to the meta-analysis of the Graves' disease data for its practical use. ? The Author(s) 2018.","algorithm; allele; Article; calculation; case control study; controlled study; disease association; female; gene expression regulation; genetic association; genetic linkage; genetic model; genome; Graves disease; Hardy Weinberg equilibrium; human; male; mathematical model; sex difference; X chromosome"
"Photo-crosslinked gelma hydrogel as drug carriers to locally applicate abaloparatide in promoting bone defect regeneration",2019,"Statement of Purpose: Bone healing usually need several months to complete. Additionally, fracture patients with osteoporosis usually need longer time to healing. In order to promote bone remodeling and reduce the healing time, different growth factors and other peptides as well as bone morphogenetic proteins (BMPs), vascular endothelial growth factors, and parathyroid hormone (PTH) had been administration locally via the biomaterials to promote bone regeneration. Abaloparatide, one of the analog of human parathyroid hormone, was approved by FDA in 2017 in postmenopausal women suffered with osteoporosis. When compared to teriparatide, abaloparatide had similar anabolic effects but had fewer effects on bone resorption. More importantly, the risk of hypercalcemia, the most severe side effects caused by PTH related protein, are lower in patients received abaloparatide treatment versus teriparatide. Gelatin as a denatured form of the protein collagen has no antigenity and can be resorbed completely in vivo. Gelatin modified by chemical grafting has a wider range of applications, especially for the delivering of genes and drugs. Methacrylate gelatin (GelMA) which was modified by methacrylic (MA) has better plasticity and mechanical properties. 2,4,6-trimethylbenzoylphosphinate (LAP) can be used as photoinitiator to initiate the GelMA hydrogel formation. In this study, we tried to develop photo-crosslinked GelMA hydrogel as drug carriers to prolong the release of abaloparatide in vitro and promote bone defect regeneration in vivo. ? 2019 Omnipress - All rights reserved.","Controlled drug delivery; Crosslinking; Defects; Diseases; Drug interactions; Grafting (chemical); Hydrogels; Mechanical properties; Proteins; Targeted drug delivery; Bone morphogenetic proteins; Bone regeneration; Bone resorption; Chemical grafting; Hydrogel formation; Parathyroid hormones; Postmenopausal women; Vascular endothelial growth factor; Bone"
"MR4Cancer: A web server prioritizing master regulators for cancer",2019,"During cancer stage transition, a master regulator (MR) refers to the key gene controlling cancer initiation and progression by orchestrating the associated target genes (termed as its regulon). Due to their inherent importance, MRs can serve as critical biomarkers for cancer diagnosis and prognosis, and therapeutic targets. However, it is challenging to infer key MRs that might explain gene expression profile changes between two groups due to lack of context-specific regulons, whose expression level can collectively reflect the activity of likely MRs. There is also a need to design an easy-to-use tool of MR identification for research community. Results: First, we generated cancer-specific regulons for 26 cancer types by analyzing highthroughput omics data from TCGA, and extracted noncancer-specific regulons from public databases. We subsequently developed a web server MR4Cancer, integrating the regulons with statistical inference to identify and prioritize MRs driving a phenotypic divergence of interest. Based on the input gene list (e.g. differentially expressed genes) or expression profile with two groups, MR4Cancer outputs rankedMRs by enrichment testing against the predefined regulons. Gene Ontology and canonical pathway analyses are also conducted to elucidate the function of likely MRs. Moreover, MR4Cancer provides dynamic network visualization for MR-target relations, and users can interactively interrogate the network to produce new hypotheses and high-quality figures for publication. Finally, the presented case studies highlighted the performance of MR4Cancer. We expect this user-friendly and powerful web tool will provide researchers novel insights into tumorigenesis and therapeutic intervention. ? 2018. Published by Oxford University Press. All rights reserved.","article; carcinogenesis; case report; clinical article; gene expression profiling; gene ontology; human; omics; publication; regulon; scientist; genetics; Internet; neoplasm; regulon; software; transcriptome; Humans; Internet; Neoplasms; Regulon; Software; Transcriptome"
"Self-stigma, stigma coping and functioning in remitted bipolar disorder",2019,"Objective: Stigma has a deleterious effect on functioning in individuals with bipolar disorder (BD). However, there has been no research investigating how stigma coping predicts self-stigma and functioning in BD. Furthermore, how different stages of self-stigma might affect functioning is unclear. The following hypotheses were examined: (1) Stigma coping by withdrawal and secrecy was associated with more self-stigma; (2) Stigma coping by withdrawal and secrecy was associated with worse social functioning; and (3) Later stages of self-stigma were associated with worse social functioning. Methods: A random sample of remitted BD in a regional psychiatric clinic was examined using a cross-sectional design (n = 115). Self-stigma was measured using the Chinese versions of Self-Stigma of Mental Illness Scale (C-SSMIS). Social functioning was assessed using the Functional Assessment Short Test (FAST). Stigma coping was evaluated using the Stigma Coping Orientation Scale (SCOS). Results: Multiple regression analysis revealed that coping by secrecy was associated with the stereotype agreement subscale of C-SSMIS, while coping by withdrawal was associated with the C-SSMIS self-concurrence and self-esteem decrement subscales. Another regression analysis showed that FAST total score was associated with the self-esteem decrement subscale of C-SSMIS and the severity of depressive and manic symptoms. Conclusion: We showed that self-esteem decrement, the final stage of self-stigma, was the most crucial stage in determining psychosocial functioning. Our findings suggested that stigma-reduction intervention should be arranged during the early stage of BD and targeted at various dysfunctional stigma coping. ? 2018 Elsevier Inc.","adult; Article; bipolar disorder; coping behavior; cross-sectional study; depression; disease classification; disease severity; female; human; male; mania; psychological well-being; remission; self esteem; social interaction; stigma; bipolar disorder; mental hospital; middle aged; pathophysiology; self concept; social stigma; Adaptation, Psychological; Adult; Bipolar Disorder; Cross-Sectional Studies; Female; Hospitals, Psychiatric; Humans; Male; Middle Aged; Remission Induction; Self Concept; Social Stigma"
"Influenza epidemiology and influenza vaccine effectiveness during the 2015-2016 season: Results from the Global Influenza Hospital Surveillance Network",2019,"Background: The Global Influenza Hospital Surveillance Network is an international platform whose primary objective is to study severe cases of influenza requiring hospitalization. Methods: During the 2015-2016 influenza season, 11 sites in the Global Influenza Hospital Surveillance Network in nine countries (Russian Federation, Czech Republic, Turkey, France, China, Spain, Mexico, India, and Brazil) participated in a prospective, active-surveillance, hospital-based epidemiological study. Influenza infection was confirmed by reverse transcription-polymerase chain reaction. Influenza vaccine effectiveness (IVE) against laboratory-confirmed influenza was estimated using a test-negative approach. Results: 9882 patients with laboratory results were included of which 2415 (24.4%) were positive for influenza, including 1415 (14.3%) for A(H1N1)pdm09, 235 (2.4%) for A(H3N2), 180 (1.8%) for A not subtyped, 45 (0.5%) for B/Yamagata-lineage, 532 (5.4%) for B/Victoria-lineage, and 33 (0.3%) for B not subtyped. Of included admissions, 39% were < 5 years of age and 67% had no underlying conditions. The odds of being admitted with influenza were higher among pregnant than non-pregnant women (odds ratio, 2.82 [95% confidence interval (CI), 1.90 to 4.19]). Adjusted IVE against influenza-related hospitalization was 16.3% (95% CI, 0.4 to 29.7). Among patients targeted for influenza vaccination, adjusted IVE against hospital admission with influenza was 16.2% (95% CI, - 3.6 to 32.2) overall, 23.0% (95% CI, - 3.3 to 42.6) against A(H1N1)pdm09, and - 25.6% (95% CI, - 86.3 to 15.4) against B/Victoria lineage. Conclusions: The 2015-2016 influenza season was dominated by A(H1N1)pdm09 and B/Victoria-lineage. Hospitalization with influenza often occurred in healthy and young individuals, and pregnant women were at increased risk of influenza-related hospitalization. Influenza vaccines provided low to moderate protection against hospitalization with influenza and no protection against the predominant circulating B lineage, highlighting the need for more effective and broader influenza vaccines. ? 2019 The Author(s).","influenza vaccine; influenza vaccine; adolescent; adult; aged; Article; Brazil; child; China; controlled study; Czech Republic; disease severity; disease surveillance; drug efficacy; female; France; high risk population; hospital admission; hospitalization; human; India; infant; influenza; Influenza A virus (H1N1); Influenza A virus (H3N2); Influenza B virus; laboratory test; major clinical study; male; Mexico; newborn; pregnant woman; prospective study; protection; reverse transcription polymerase chain reaction; Russian Federation; Spain; trend study; Turkey (republic); virus strain; virus transmission; immunology; influenza; isolation and purification; middle aged; odds ratio; pregnancy; preschool child; season; statistics and numerical data; treatment outcome; young adult; Adolescent; Adult; Aged; Child; Child, Preschool; Female; Hospitalization; Humans; Influenza A Virus, H1N1 Subtype; Influenza A Virus, H3N2 Subtype; Influenza Vaccines; Influenza, Human; Male; Middle Aged; Odds Ratio; Pregnancy; Prospective Studies; Seasons; Treatment Outcome; Young Adult"
"Unilateral versus bilateral lower extremity motor deficit following complex adult spinal deformity surgery: is there a difference in recovery up to 2-year follow-up?",2019,"BACKGROUND CONTEXT: Scoli-RISK-1 is a multicenter prospective cohort designed to study neurologic outcomes following complex adult spinal deformity (ASD). The effect of unilateral versus bilateral postoperative motor deficits on the likelihood of long-term recovery has not been previously studied in this population. PURPOSE: To evaluate whether bilateral postoperative neurologic deficits have a worse recovery than unilateral deficits. STUDY DESIGN: Secondary analysis of a prospective, multicenter, international cohort study. METHODS: In a cohort of 272 patients, neurologic decline was defined as deterioration of the American Spinal Injury Association Lower Extremity Motor Scores (LEMS) following surgery. Patients with lower extremity neurologic decline were grouped into unilateral and bilateral cohorts. Differences in demographics, surgical variables, and patient outcome measures between the two cohorts were analyzed. RESULTS: A total of 265 patients had LEMS completed at discharge. Unilateral decline was seen in 32 patients (12%), while 29 (11%) had bilateral symptoms. At 2 years, there was no significant difference in either median LEMS (unilateral 50.0, interquartile range [IQR] 47.5–50.0; bilateral 50.0, IQR 48.0–50.0, p=.939) or change in LEMS from baseline (unilateral 0.0, IQR ?1.0 to 0.0; bilateral 0.0, IQR ?1.0 to 0.0, p=.920). In both groups, approximately two-thirds of patients saw recovery to at least their preoperative baseline by 2 years postoperatively (unilateral n=15, 63%; bilateral n=14, 67%). The mean Scoliosis Research Society-22R (SRS-22R) score at 2 years was 3.7±0.6 versus 3.2±0.6 (p=.009) for unilateral and bilateral groups, respectively. CONCLUSIONS: The prognosis for neurologic recovery of new motor deficits following complex adult spinal deformity is similar with both unilateral and bilateral weaknesses. Despite similar rates of neurologic recovery, patient reported outcomes for those with bilateral motor decline measured by SRS-22R are worse at 2 years after surgery. ? 2018 Elsevier Inc.","adult; Article; backache; bilateral lower extremity motor deficit; Cobb angle; cohort analysis; convalescence; female; follow up; human; length of stay; Lower Extremity Motor Score; lower limb; major clinical study; male; middle aged; motor dysfunction; multicenter study; musculoskeletal disease assessment; numeric rating scale; operation duration; patient-reported outcome; postoperative complication; priority journal; prognosis; Scoliosis Research Society 22r; scoring system; secondary analysis; spine malformation; spine surgery; surgical patient; unilateral lower extremity motor deficit; adverse event; aged; clinical trial; lower limb; neurosurgery; pathology; pathophysiology; postoperative complication; scoliosis; spine; walking; Adult; Aged; Female; Humans; Lower Extremity; Male; Middle Aged; Neurosurgical Procedures; Postoperative Complications; Scoliosis; Spine; Walking"
"Sialyl Lewisx-P-selectin cascade mediates tumor–mesothelial adhesion in ascitic fluid shear flow",2019,"Organ-specific colonization suggests that specific cell–cell recognition is essential. Yet, very little is known about this particular interaction. Moreover, tumor cell lodgement requires binding under shear stress, but not static, conditions. Here, we successfully isolate the metastatic populations of cancer stem/tumor-initiating cells (M-CSCs). We show that the M-CSCs tether more and roll slower than the non-metastatic (NM)-CSCs, thus resulting in the preferential binding to the peritoneal mesothelium under ascitic fluid shear stress. Mechanistically, this interaction is mediated by P-selectin expressed by the peritoneal mesothelium. Insulin-like growth factor receptor-1 carrying an uncommon non-sulfated sialyl-Lewisx (sLex) epitope serves as a distinct P-selectin binding determinant. Several glycosyltransferases, particularly α1,3-fucosyltransferase with rate-limiting activity for sLex synthesis, are highly expressed in M-CSCs. Tumor xenografts and clinical samples corroborate the relevance of these findings. These data advance our understanding on the molecular regulation of peritoneal metastasis and support the therapeutic potential of targeting the sLex-P-selectin cascade. ? 2019, The Author(s).","alpha 1,3 fucosyltransferase; aselizumab; endothelial leukocyte adhesion molecule 1; glycosyltransferase; PADGEM protein; sialidase; somatomedin C receptor; 5-acetylneuraminyl-(2-3)-galactosyl-(1-4)-(fucopyranosyl-(1-3))-N-acetylglucosamine; fucosyltransferase; galactoside 3-fucosyltransferase; oligosaccharide; PADGEM protein; SELP protein, human; somatomedin C receptor; adhesion; cancer; cell component; enzyme; enzyme activity; gene expression; growth; molecular analysis; protein; tumor; animal experiment; animal model; Article; ascites fluid; cancer stem cell; carcinogenesis; cell isolation; controlled study; down regulation; flow cytometry; gene expression; gene knockdown; genetic stability; genetic transfection; genotype; HEY A8 cell line; histopathology; human; human cell; human tissue; immunohistochemistry; immunoprecipitation; mesothelium; metastasis; microfluidics; mouse; mRNA expression level; nonhuman; ovary cancer; protein expression; reverse transcription polymerase chain reaction; RNA extraction; RNA sequence; shear stress; SK-OV-3 cell line; tissue microarray; tumor growth; tumor volume; upregulation; Western blotting; xenograft; animal; ascites fluid; cancer transplantation; carcinoma; cell adhesion; epithelium; female; HEK293 cell line; hydrodynamics; mechanical stress; metabolism; metastasis; ovary tumor; pathology; peritoneum; peritoneum tumor; secondary; tumor cell line; Animals; Ascitic Fluid; Carcinoma; Cell Adhesion; Cell Line, Tumor; Epithelium; Female; Fucosyltransferases; HEK293 Cells; Humans; Hydrodynamics; Mice; Neoplasm Metastasis; Neoplasm Transplantation; Neoplastic Stem Cells; Oligosaccharides; Ovarian Neoplasms; P-Selectin; Peritoneal Neoplasms; Peritoneum; Receptor, IGF Type 1; Stress, Mechanical"
"The functional ALDH2 polymorphism is associated with breast cancer risk: A pooled analysis from the Breast Cancer Association Consortium",2019,"Background: Epidemiological studies consistently indicate that alcohol consumption is an independent risk factor for female breast cancer (BC). Although the aldehyde dehydrogenase 2 (ALDH2) polymorphism (rs671: Glu>Lys) has a strong effect on acetaldehyde metabolism, the association of rs671 with BC risk and its interaction with alcohol intake have not been fully elucidated. We conducted a pooled analysis of 14 case-control studies, with individual data on Asian ancestry women participating in the Breast Cancer Association Consortium. Methods: We included 12,595 invasive BC cases and 12,884 controls for the analysis of rs671 and BC risk, and 2,849 invasive BC cases and 3,680 controls for the analysis of the gene-environment interaction between rs671 and alcohol intake for BC risk. The pooled odds ratios (OR) with 95% confidence intervals (CI) associated with rs671 and its interaction with alcohol intake for BC risk were estimated using logistic regression models. Results: The Lys/Lys genotype of rs671 was associated with increased BC risk (OR?=?1.16, 95% CI 1.03–1.30, p?=?0.014). According to tumor characteristics, the Lys/Lys genotype was associated with estrogen receptor (ER)-positive BC (OR?=?1.19, 95% CI 1.05–1.36, p?=?0.008), progesterone receptor (PR)-positive BC (OR?=?1.19, 95% CI 1.03–1.36, p?=?0.015), and human epidermal growth factor receptor 2 (HER2)-negative BC (OR?=?1.25, 95% CI 1.05–1.48, p?=?0.012). No evidence of a gene-environment interaction was observed between rs671 and alcohol intake (p?=?0.537). Conclusion: This study suggests that the Lys/Lys genotype confers susceptibility to BC risk among women of Asian ancestry, particularly for ER-positive, PR-positive, and HER2-negative tumor types. ? 2019 The Authors. Molecular Genetics & Genomic Medicine published by Wiley Periodicals, Inc.",""
"Mesenchymal stem cells and their mitochondrial transfer: A double-edged sword",2019,"Mitochondrial dysfunction has been linked to many diseases including organ degeneration and cancer. Mesenchymal stem cells/stromal cells (MSCs) provide a valuable source for stem cell-based therapy and represent an emerging therapeutic approach for tissue regeneration. Increasing evidence suggests that MSCs can directly donate mitochondria to recover from cell injury and rescue mitochondrial damage-provoked tissue degeneration. Meanwhile, cancer cells and cancer stromal cells also cross-talk through mitochondrial exchange to regulate cancer metastasis. This review summarizes the research on MSCs and their mitochondrial transfer. It provides an overview of the biology, function, niches and signaling that play a role in tissue repair. It also highlights the pathologies of cancer growth and metastasis linked to mitochondrial exchange between cancer cells and surrounding stromal cells. It becomes evident that the function of MSC mitochondrial transfer is a double-edged sword. MSC mitochondrial transfer may be a pharmaceutical target for tissue repair and cancer therapy. ? 2019 The Author(s).","cytarabine; doxorubicin; etoposide; methotrexate; vincristine; acute lung injury; bone marrow derived mesenchymal stem cell; breast cancer; cancer cell; cancer growth; cardiac muscle cell; cell proliferation; drug resistance; heart muscle ischemia; human; induced pluripotent stem cell derived mesenchymal stem cell; inflammation; leukemia; lung injury; mesenchymal stem cell; mesenchymal stem cell transplantation; metastasis; mitochondrial dynamics; mitochondrial membrane potential; mitochondrial transfer; nonhuman; nuclear reprogramming; Review; signal transduction; stroma cell; therapy effect; tissue repair; wound healing"
"Brain activation and functional connectivity during Chinese writing: An fMRI study",2019,"How the brain processes writing in Chinese is largely unknown. Using functional magnetic resonance imaging (fMRI) with kinematic recording, this study examined the brain activation and functional connectivity associated with writing to dictation of Chinese characters, contrasted with drawing circles, in 33 healthy adults. It was found that writing Chinese characters recruited activation in the bilateral precentral gyrus, superior/medial frontal gyrus, fusiform gyrus, cerebellum and the left precuneus that were associated with the central and peripheral processes of writing. Functional connectivity related to Chinese writing was observed between the left precuneus and both the left pre/postcentral gyrus and the bilateral cerebellum that likely supports motor processing, whereas functional connectivity observed between the right fusiform gyrus and both the bilateral inferior/middle occipital gyrus and the right middle frontal gyrus likely supports orthographic processing. Moreover, the functional connectivity between the left inferior frontal gyrus and left superior frontal gyrus reflected the interaction between linguistic and motor processes, supporting the interactive hypothesis concerning the relationship between central and peripheral processes of writing. These findings illustrate the neural mechanisms of Chinese writing, extending our knowledge of the cognitive processing required for this form of human communication. ? 2019","adult; article; cerebellum; Chinese script; clinical article; drawing; female; functional connectivity; functional magnetic resonance imaging; fusiform gyrus; human; human experiment; inferior frontal gyrus; male; middle frontal gyrus; middle occipital gyrus; postcentral gyrus; precuneus; primary motor cortex; superior frontal gyrus; writing"
