作者,作者身分,"文獻名稱	",年份,連結,摘要,作者,索引關鍵字,EID
"Acharya A., Li S., Liu X., Pelekos G., Ziebolz D., Mattheos N.",36342162100;57190745929;55697945900;55340111100;18435587400;6602862633;,Biological links in periodontitis and rheumatoid arthritis: Discovery via text-mining PubMed abstracts,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058214074&doi=10.1111%2fjre.12632&partnerID=40&md5=8490bbb8f770e0b9b1bce6093a1c4282,"Background and Objective: Primary research concerning molecular pathways that link rheumatoid arthritis with periodontitis is limited. Biomedical literature data mining can offer insights into putative linkage mechanisms toward hypothesis development, based on information discovery. The aim of this study was to explore potential Periodontitis-Rheumatoid Arthritis biological links by analysing “overlapping” genes reported in biomedical abstracts. Material and Methods: PubMed abstracts for terms: (a) “Periodontitis” or “Periodontal Diseases” (PD), (b) “Rheumatoid arthritis” (RA), and (c) their combination with “AND” (RA+PD), were each text-mined to extract genes using “Human Genome Nomenclature Committee” (HGNC) symbols. A gene-set common to RA and PD abstracts was determined (RA∩PD). Gene ontology (GO) profiles of RA∩PD and RA+PD were compared using “GoProfiler.” Minimum order protein-protein interaction (PPI) and gene-miRNA networks of “differential genes” between RA∩PD and RA+PD were constructed with “networkAnalyst.”. Results: Among 1676 genes documented in RA (10?5241 abstracts), and 893 genes in PD (80?982 abstracts), 535 genes were common (RA∩PD), from which 35 genes were also documented in RA+PD (415 abstracts). 41 GO-terms significantly different between RA∩PD and RA+PD GO profiles represented 38 biological processes including; nitric oxide metabolism, immunoglobulin production, hormonal regulation, catabolic process down-regulation, and leukocyte proliferation. The 500 differential genes’ PPI and gene-miRNA networks showed REL, TRAF2, AQP1 genes, and miRNAs 335-5p, 17-5p, 93-5p with genes HMOX1 and SP1 as hub nodes. Conclusions: Text-mining biomedical abstracts revealed potentially shared but un-investigated links between PD and RA, meriting further research. ? 2018 John Wiley & Sons A/S. Published by John Wiley & Sons Ltd","bioinformatics; biomedical text mining, information extraction; periodontal diseases; periodontal medicine; periodontitis; rheumatoid arthritis","complication; data mining; human; Medline; periodontitis; rheumatoid arthritis; Arthritis, Rheumatoid; Data Mining; Humans; Periodontitis; PubMed",2-s2.0-85058214074
"Yeung A.W.K., Tanaka R., Ho J.K.C., Li J.Q., Jacobs R., Bornstein M.M.",56566138000;7402347556;57206781562;57209630999;7401996584;7102912879;,"Patient-, software-, and observer-related factors associated with the time required for semi-automated measurements of the maxillary sinus volume using cone beam computed tomography (CBCT)",2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070056265&partnerID=40&md5=2a151342bc64aff1a3eeca1fefb7ea61,"This study aimed to evaluate patient-, software-, and observer-related factors influencing the time required for volumetric measurements of maxillary sinuses using cone beam computed tomography (CBCT) and a commercially available software. The volumes of healthy bilateral maxillary sinuses of adult patients from CBCT images taken during a 15-month study period were measured using dedicated software by two observers. The time required for volumetric assessments was evaluated statistically with respect to the potential influence of gender, age, sinus side, sinus volume, sequence of measurement, and selection threshold of the software. The resulting average sinus volume of the 174 sinuses from 87 patients was 16.9 cm3. The average time required to measure one sinus volume was 91.8 s. Sinuses from male patients required a longer time (median of 95.5 s) for the measurements than their female counterparts (median of 87.5 s). Measurement time increased with increasing age, sinus volume and selection threshold based on calculated grey values provided by the software. The volumetric measurements and measurement times exhibited a high intra-observer agreement. The volumetric measurements were highly reproducible. Each measurement was completed within 4 minutes, though there was a marked difference in the mean measurement time between the two observers. Semi-automated volumetric measurement of the maxillary sinus with commercially available software is feasible, efficient, and reproducible. Based on these favorable findings, practitioners might consider using such volumetric instead of linear measurements to plan and analyse outcomes of sinus grafting procedures in daily clinical practice.",,adult; cone beam computed tomography; diagnostic imaging; female; human; male; maxillary sinus; software; Adult; Cone-Beam Computed Tomography; Female; Humans; Male; Maxillary Sinus; Software; Spiral Cone-Beam Computed Tomography,2-s2.0-85070056265
"Wang N., Zhang C., Xu Y., Li S., Tan H.-Y., Xia W., Feng Y.",56779618600;57199736201;57199734681;55308933600;56275394400;57212425006;57204135198;,OMICs approaches-assisted identification of macrophages-derived MIP-1γas the therapeutic target of botanical products TNTL in diabetic retinopathy,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069762958&doi=10.1186%2fs12964-019-0396-5&partnerID=40&md5=24f0bbf5c38b704ae9209d5a843de670,"Background: Inflammatory reaction in the dysfunction of retinal endotheliocytes has been considered to play a vital role in diabetic retinopathy (DR). Anti-inflammatory therapy so far gains poor outcome as DR treatment. This study aims to identify a novel therapeutic target of DR from the OMICs studies of a traditional anti-DR botanical products TNTL. Methods: Hyperglycemic mice were treated with TNTL. The anti-hyperglycemic effect of TNTL was validated to confirm the biological consistency of the herbal products from batches. Improvement of DR by TNTL was examined by various assays on the retina. Next-generation transcriptome sequencing and cytokine array was used to identify the therapeutic targets. In vitro study was performed to validate the target. Results: We observed that TNTL at its high doses possessed anti-hyperglycemic effect in murine type I diabetic model, while at its doses without reducing blood glucose, it suppressed DR incidence. TNTL restored the blood-retina barrier integrity, suppressed retinal neovascularization, and attenuated the retinal ganglion cell degeneration. Transcriptomic analysis on the retina tissue of hyperglycemic mice with or without TNTL revealed that the inflammatory retina microenvironment was significantly repressed. TNTL treatment suppressed pro-inflammatory macrophages in the retina, which resulted in the inactivation of endothelial cell migration, restoration of endothelial cell monolayer integrity, and prevention of leakage. Cytokine array analysis suggested that TNTL could significantly inhibit the secretion of MIP1γfrom pro-inflammatory macrophages. Prevention of endothelial dysfunction by TNTL may be mediated by the inhibition of MIP1γ/CCR1 axis. More specifically, TNTL suppressed MIP1γrelease from pro-inflammatory macrophages, which in turn inhibited the activation of CCR1-associated signaling pathways in endothelial cells. Conclusion: Our findings demonstrated that TNTL might be an alternative treatment to DR, and the primary source of potential drug candidates against DR targeting MIP1γ/CCR1 axis in the retinal microenvironment. ? 2019 The Author(s).",Diabetic retinopathy; Endothelial dysfunctions; Inflammation; MIP1γ/CCR1 axis; Retina macrophages; Tang-Ning-Tong-Luo,chemokine receptor CCR1; herbaceous agent; macrophage inflammatory protein 1; macrophage inflammatory protein 1 gamma; tang ning tong luo; unclassified drug; analysis of variance; animal experiment; animal model; animal tissue; antidiabetic activity; antiinflammatory activity; Article; controlled study; cytokine production; cytokine release; diabetic retinopathy; glycemic control; immunoblotting; in vitro study; in vivo study; incidence; microenvironment; neovascularization (pathology); nonhuman; polyacrylamide gel electrophoresis; priority journal; protein expression; protein secretion; proteomics; quantitative analysis; real time polymerase chain reaction; retina ganglion cell; signal transduction; transcriptomics,2-s2.0-85069762958
"Wan Chu K.K., Ho Chok K.S.",57210221237;57204966023;,Is the treatment outcome of hepatocellular carcinoma inferior in elderly patients?,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069976489&doi=10.3748%2fwjg.v25.i27.3563&partnerID=40&md5=b40389d20fed1579c021258f8c3b8195,"In view of the increasing life expectancy in different parts of the world, a larger proportion of elderly patients with hepatocellular carcinoma (HCC) requiring oncological treatment is expected. The clinicopathological characteristics of HCC in elderly patients and in younger patients are different. Elderly patients, in general, also have more comorbidities. Evaluation of the efficacy of different HCC treatment options in elderly patients is necessary to optimize treatment outcomes for them. Treatment modalities for HCC include hepatectomy, liver transplantation, radiofrequency ablation, transarterial chemoembolization, and molecular-targeted therapy with sorafenib. In this review, current evidence on the risks and outcomes of the different HCC treatments for elderly patients are discussed. According to data in the literature, elderly patients and younger patients benefited similarly from HCC treatments. More clinical data are needed for the determination of selecting criteria on elderly HCC patients to maximize their chance of getting the most appropriate and effective treatments. As such, further studies evaluating the outcomes of different HCC treatment modalities in elderly patients are warranted. ?The Author(s) 2019.",Aged; Clinical outcome; Hepatectomy; Hepatocellular carcinoma; Surgery,"checkpoint kinase inhibitor; sorafenib; antineoplastic agent; cancer immunotherapy; chemoembolization; evidence based medicine; human; liver cell carcinoma; liver resection; liver transplantation; radiofrequency ablation; Review; treatment outcome; age; aged; comorbidity; comparative study; disease free survival; liver cell carcinoma; liver tumor; middle aged; molecularly targeted therapy; mortality; patient selection; procedures; survival rate; treatment outcome; very elderly; Age Factors; Aged; Aged, 80 and over; Antineoplastic Agents; Carcinoma, Hepatocellular; Chemoembolization, Therapeutic; Comorbidity; Disease-Free Survival; Hepatectomy; Humans; Liver Neoplasms; Liver Transplantation; Middle Aged; Molecular Targeted Therapy; Patient Selection; Radiofrequency Ablation; Sorafenib; Survival Rate; Treatment Outcome",2-s2.0-85069976489
"Wu B.W.Y., Gao J., Leung H.K., Sik H.H.",57116883300;55702518450;57194152737;56816788500;,"A Randomized Controlled Trial of Awareness Training Program (ATP), a Group-Based Mahayana Buddhist Intervention",2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067654996&doi=10.1007%2fs12671-018-1082-1&partnerID=40&md5=e64db7e657cc081498849a2d6ef796dd,"Objectives: This study evaluated the effectiveness of a Mahayana Buddhist teaching- and group-based intervention, the Awareness Training Program (ATP), which is textually aligned to a Mahayana S?tra so that its theory and practice are coherent. The ATP aims to alleviate stress by enhancing participant’s compassion and wisdom of nonattachment. Methods: Middle-aged working adults (n = 122) in Hong Kong participated in this randomized waiting-list controlled trial. Self-reported psychological questionnaires were used to assess the participants’ level of stress (PSS), sense of coherence (SOC), psychological well-being (GHQ), and nonattachment (NAS) at pretest, posttest, and 3?months later. Results: The data showed significant improvements in the intervention group over the controls for all outcome measures at posttest and 3?months later (post and post-3 PSS: ηp 2 =.15 and.16; post and post-3 SOC: ηp 2 =.05 and.10; post and post-3 GHQ: ηp 2 =.16 and.13; post and post-3 NAS: ηp 2 =.17 and.14). A mediation analysis demonstrated that nonattachment mediated both the treatment and the maintenance effects for all outcome variables (post and post-3 PSS: indirect effect ab = ? 1.50 and ? 1.70; post and post-3 SOC: ab = 2.48 and 3.61; post and post-3 GHQ: ab = ? 1.65 and ? 1.56; bootstrap 95% confidence interval (CI), CI does not include zero). Conclusions: The ATP may effectively reduce stress and improve a sense of coherence and psychological well-being by enhancing participants’ wisdom of nonattachment. This study provides promising evidence that the ATP could be an effective intervention for middle-aged working adults. ? 2019, The Author(s).",Awareness Training Program; Compassion; Mahayana Buddhism; Meditation; Nonattachment; Stress; Wisdom of nonattachment,,2-s2.0-85067654996
"Cheung P.K., Jim C.Y., Siu C.T.",56966180500;7006143750;57208755678;,Air quality impacts of open-plan cooking in tiny substandard homes in Hong Kong,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065730724&doi=10.1007%2fs11869-019-00705-9&partnerID=40&md5=c08e9772f7cd527321cc14f7d10ed4d2,"This study investigated the air quality impacts of open-plan cooking in subdivided units (SDUs), which is a type of substandard housing in Hong Kong. About 210,000 persons (2.9% of the population) currently live in such tiny and poorly ventilated dwellings. With a median floor area of merely 9.3?m2 (100?ft2), most SDUs do not have space for a partitioned kitchen to contain the air pollutants generated by cooking, posing a serious indoor air quality issue that affects all members living in the SDU. The CO, CO2, PM10, PM2.5 and VOC concentrations in seven SDUs were monitored for 72?h to capture the emissions from their routine cooking activities. All SDUs used induction or electric cookers and 32 cooking events were recorded. Under natural ventilation, the mean PM10 and PM2.5 concentrations during cooking were 36 and 20?μg/m3, which were 136% and 82% higher than the pre-cooking levels respectively. Their mean maximum concentrations reached 1644 and 749?μg/m3 respectively. The mean PM10 concentration exceeded the local guideline (excellent class) by 1.82 times. However, cooking activities did not contribute to substantial changes in CO, CO2 and VOC concentrations. When the air conditioner was turned on to relieve the heat from cooking, it took 90?min for air pollution to return to pre-cooking levels after a cooking event because of poor ventilation, which significantly increased the occupants’ exposure to the cloistered air pollutants. Lacking a partitioned kitchen and effective ventilation in SDUs may pose chronic health threats to their occupants, particularly children. ? 2019, Springer Nature B.V.",Indoor air quality; Open-plan cooking; Particulate matter; Public health; Subdivided units,air quality; atmospheric pollution; carbon dioxide; carbon monoxide; cooking appliance; guideline; particulate matter; pollution incidence; public health; ventilation; volatile organic compound,2-s2.0-85065730724
"zhang J., Gao Y., Han H., Zou C., Feng Y., zhang H.",57204736584;57209291697;57209293985;57209292328;57209293541;57209295612;,Matrine suppresses lung metastasis of human hepatocellular carcinoma by directly targeting matrix metalloproteinase-9,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067238550&doi=10.1016%2fj.bbrc.2019.04.063&partnerID=40&md5=a2e44fb8be180ecd072ffc2ea4dc24a5,"Matrine is a natural compound derived from Radix Sophora flavescens which is a commonly used Chinese herb. Herein, we report that matrine may inhibit lung metastasis in liver cancer in mice. Invasion chamber assay, scratch-wound assay and orthotopic liver tumor implantation mice were introduced to investigate the potential pharmacological effects of matrine on human hepatocellular carcinoma (HCC). Our results showed that matrine at non-toxic dose could significantly suppress PLC/PRF/5 and MHCC97L cells migration and invasion. Furthermore, matrine treatment (5 mg/kg/day) significantly decreased lung metastasis in orthotopic HCC mouse models. Quantitative polymerase chain reaction, gelatin zymography and immunoblotting assay indicated that matrine could inhibit the activity of matrix metalloproteinase-9 without down-regulating its protein expression in HCC. The docking approach, site-directed mutagenesis, and surface plasmon resonance were applied to identify residues involved in matrine binding in matrix metalloproteinase-9. The biophysical and cell-based assays showed that Pro415, Arg424 residue might contribute to the binding affinity of matrine on matrix metalloproteinase-9 activity. In conclusion, matrine might be a promising anti-cancer agent for inhibiting HCC metastasis. ? 2019 Elsevier Inc.",Cell migration and invasion; Liver cancer; Matrine; Metalloproteinase-9,arginine; gelatin; gelatinase B; matrine; proline; animal cell; animal experiment; animal model; animal tissue; antineoplastic activity; Article; binding affinity; bioluminescence; biophysics; cancer inhibition; cancer transplantation; cell assay; cell cycle; cell invasion; cell migration; cell proliferation; cellular distribution; clinical evaluation; controlled study; cytotoxicity; dose response; down regulation; drug effect; enzyme activity; enzyme inhibition; female; fluorescence; human; human cell; image analysis; immunoblotting; in vitro study; in vivo study; invasion chamber assay; liver cancer; liver cell carcinoma; liver graft; liver metastasis; lung metastasis; MHCC97-L cell line; molecular docking; mouse; mutagenesis; nonhuman; PLC/PRF/5 cell line; polymerase chain reaction; priority journal; protein binding; protein expression; protein targeting; quantitative analysis; signal transduction; surface plasmon resonance; wound healing assay; zymography,2-s2.0-85067238550
"Wallaschek N., Niklas C., Pompaiah M., Wiegering A., Germer C.-T., Kircher S., Br?ndlein S., Maurus K., Rosenwald A., Yan H.H.N., Leung S.Y., Bartfeld S.",55523805100;57209195889;36490237100;55385528700;35448700200;56943171800;6603429017;55178585600;7005864632;14018807300;7202044886;24536808500;,"Establishing Pure Cancer Organoid Cultures: Identification, Selection and Verification of Cancer Phenotypes and Genotypes",2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066794014&doi=10.1016%2fj.jmb.2019.05.031&partnerID=40&md5=44e58ece4fc08bde1a3a36588ace6741,"Precision medicine requires in vitro models which will both faithfully recapitulate the features of an individual's disease and enable drug testing on a wide variety of samples covering the greatest range of phenotypes possible for a particular disease. Organoid technology has immense potential to fulfill this demand, but it will be necessary to develop robust protocols that enable the generation of organoids in a dependable manner from nearly every patient. Here we provide a user's guide, including detailed step-by-step protocols, to the establishment, isolation and verification of gastric cancer organoids. Selection strategies include omission of growth factors, addition of drugs, isolation of distinct phenotypes and generation of monoclonal lines. For confirmation of cancer identity, we use sequencing, drug selection, karyotyping and histology. While we specify these protocols for human gastric cancer organoids here, the methods described are applicable to organoids derived from other tissues as well. ? 2019 Elsevier Ltd",cancer organoids; disease models; selection strategies; stomach,growth factor; Article; cancer cell culture; cancer organoid culture; cancer tissue; clinical protocol; controlled study; drug choice; genotype; histopathology; human; human cell; human tissue; isolation procedure; karyotyping; organoid; phenotype; practice guideline; priority journal; sequence analysis; stomach cancer,2-s2.0-85066794014
"Wang D., B?d?rau A.S., Swamy M.K., Shaw S., Maggi F., da Silva L.E., L?pez V., Yeung A.W.K., Mocan A., Atanasov A.G.",57191349071;24402796900;56684317300;57196094610;56962788200;57215518789;35810807400;56566138000;57189447245;7102991067;,Arctium species secondary metabolites chemodiversity and bioactivities,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069478880&doi=10.3389%2ffpls.2019.00834&partnerID=40&md5=23865077b1d6c8f1a321919c2546b1e9,"Arctium species are known for a variety of pharmacological effects due to their diverse volatile and non-volatile secondary metabolites. Representatives of Arctium species contain non-volatile compounds including lignans, fatty acids, acetylenic compounds, phytosterols, polysaccharides, caffeoylquinic acid derivatives, flavonoids, terpenes/terpenoids and volatile compounds such as hydrocarbons, aldehydes, methoxypyrazines, carboxylic and fatty acids, monoterpenes and sesquiterpenes. Arctium species also possess bioactive properties such as anti-cancer, anti-diabetic, anti-oxidant, hepatoprotective, gastroprotective, antibacterial, antiviral, antimicrobial, anti-allergic, and anti-inflammatory effects. This review aims to provide a complete overview of the chemistry and biological activities of the secondary metabolites found in therapeutically used Arctium species. Summary of pharmacopeias and monographs contents indicating the relevant phytochemicals and therapeutic effects are also discussed, along with possible safety considerations. ? 2019 Wang, B?d?rau, Swamy, Shaw, Maggi, da Silva, L?pez, Yeung, Mocan and Atanasov.",Arctium species; Bioactivity; Chemodiversity; Non-volatile compounds; Secondary metabolites; Volatile compounds,,2-s2.0-85069478880
"Andres E.B., Song W., Schooling C.M., Johnston J.M.",57205168564;57209821274;57194265980;7403397964;,The influence of hospital accreditation: A longitudinal assessment of organisational culture,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068869690&doi=10.1186%2fs12913-019-4279-7&partnerID=40&md5=2eaf5568532b5ace10b688911437fba9,"Background: A growing body of evidence supports the link between hospital organisational culture and health outcomes. Organisational culture is thus an essential consideration for hospital accreditation, a practice of systematically assessing the quality of hospital care against accepted standards. This study assesses the interplay between accreditation and hospital professional staff perception of organisational culture. Methods: A prospective cohort study design was used to explore the influence of accreditation on organisational culture within a large, publicly-funded, university teaching hospital in Hong Kong. All full-time hospital and academic physicians, nurses and allied health professionals were invited to participate. Organisational culture was evaluated using the Competing Values Framework through the Quality Improvement Implementation Survey. Organisational culture was assessed longitudinally at 9 months prior to accreditation, 3 months following and 15 months after accreditation. To capture potential shifts in staff perception of organisational culture through the accreditation process, we conducted a between time-point comparison using a linear trend model. Results: 545 clinical staff completed the organisational culture survey pre-accreditation, 378 three- months post-accreditation and 141 15-months post-accreditation. Hierarchical culture was the dominant organisational culture domain pre-accreditation, followed by rational, developmental and group culture, respectively. Following accreditation, hierarchical culture declined but remained dominant, while group and developmental culture increased. However, the decline in hierarchical culture was U-shaped with scores increasing at 15-months post-accreditation, though not to pre-accreditation levels. When stratified by professional group, hierarchical culture declined following accreditation with corresponding increases in group culture and developmental culture among physicians and nurses, respectively. While allied health professionals did not perceive any significant cultural differences directly following accreditation, a significant increase in hierarchical culture and corresponding decrease in group culture was found 15-months post-accreditation. Conclusions: This study suggests the hospital accreditation process may contribute to shifts in staff perception of organisational culture. Our findings also indicate differential views of organisational culture across professional groups. Finally, we note the striking dominance of hierarchical culture in this Hong Kong hospital across all time points, far surpassing other studies, even those in which hierarchical culture prevailed. ? 2019 The Author(s).",Accreditation; Hospital medicin; Organizational theory,"accreditation; article; cohort analysis; doctor nurse relation; Hong Kong; human; organizational culture; organizational theory; perception; prospective study; staff; teaching hospital; total quality management; adult; female; health care quality; hospital; longitudinal study; male; middle aged; organization and management; organizational culture; young adult; Accreditation; Adult; Female; Hospitals; Humans; Longitudinal Studies; Male; Middle Aged; Organizational Culture; Prospective Studies; Quality Assurance, Health Care; Quality Improvement; Young Adult",2-s2.0-85068869690
"Lee J.J., Yang S.C.",57199187714;57203813646;,Professional socialisation of nursing students in a collectivist culture: A qualitative study,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068840003&doi=10.1186%2fs12909-019-1690-z&partnerID=40&md5=d272ce0a08f0c20d98b0cad0fd4ca896,"Background: Beyond the formal curriculum of skill attainment, nursing students are able to undergo the professional socialisation process in clinical contexts and establish their identity as healthcare providers. However, the cultural context that affects the socialisation process in clinical placements is less discussed. We aimed to explore nursing students' learning and professional socialisation during clinical placements by considering the socio-cultural contexts in South Korea. Methods: A grounded theory approach was used for this research. Four rounds of in-depth and intensive interviews were carried out, with the recruitment of 16 nursing students, four nurses and two university lecturers in South Korea (29 interviews in total). A constructivist grounded theory framework was adopted to analyse the interview data. NVivo 11 was used to manage the interview data for analysis. Results: The researchers identified the process of learning and professional socialisation under three core themes: 1) Struggling at the bottom of the hierarchy, 2) Acceptance and conformity, and 3) The need for 'nunchi' (in Korean, it means to study the atmosphere and discover the embedded intention of others' behaviour). The results offered insights into the challenges encountered by nursing students on clinical placements and how students attempt to adapt and conform to the difficulties encountered in clinical education to maximise their learning and for their professional socialisation. The significance of the hidden curriculum was discussed. Conclusions: While experiential learning is a great opportunity for students to build on their coping skills and professional socialisation, a lack of support can result in failure to manage the hidden curriculum and theoretical and practical skills. Nursing educators therefore need to orientate students to the professional culture prior to beginning clinical placements. ? 2019 The Author(s).",Clinical; Collectivism; Culture; Curriculum; Education; Healthcare; Nursing; Placement; Professional; Socialisation,"article; atmosphere; clinical article; clinical education; coping behavior; curriculum; experiential learning; grounded theory; human; human experiment; interview; nursing student; qualitative research; scientist; skill; South Korea; theoretical study; adult; clinical competence; curriculum; epidemiology; female; health personnel attitude; nursing education; psychology; public relations; qualitative research; socialization; workplace; Adult; Attitude of Health Personnel; Clinical Competence; Curriculum; Education, Nursing, Baccalaureate; Female; Grounded Theory; Humans; Interprofessional Relations; Qualitative Research; Republic of Korea; Socialization; Students, Nursing; Workplace",2-s2.0-85068840003
"Wang W., Chong W.P., Li C., Chen Z., Wu S., Zhou H., Wan Y., Chen W., Gery I., Liu Y., Caspi R.R., Chen J.",57207048879;8634104400;39861739400;57207046906;57207030387;56244217700;57209506816;35267770200;7005329429;57200673919;7006049484;55273311700;,Type I Interferon Therapy Limits CNS Autoimmunity by Inhibiting CXCR3-Mediated Trafficking of Pathogenic Effector T Cells,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067939268&doi=10.1016%2fj.celrep.2019.06.021&partnerID=40&md5=751ca68ab7f7976ce243ca11b322e2ac,"Type I interferons (IFNs) have therapeutic potential in CNS autoimmune diseases, such as uveitis, but the molecular mechanisms remain unclear. Using a T cell-transfer model of experimental autoimmune uveitis (EAU), we found that IFN-α/β treatment inhibited the migration of IFN-γ-producing pathogenic CD4+ T cells to effector sites. IFN-α/β upregulated the expression of the cognate ligands CXCL9, CXCL10, and CXCL11, causing ligand-mediated downregulation of CXCR3 expression and effector T cell retention in the spleen. Accordingly, type I IFN did not alter EAU progression in CXCR3?/? mice. In uveitis patients, disease exacerbations correlated with reduced serum IFN-α concentrations. IFN-α/β reduced CXCR3 expression and migration by human effector T cells, and these parameters were associated with the therapeutic efficacy of IFN-α in uveitis patients. Our findings provide insight into the molecular basis of type I IFN therapy for CNS autoimmune diseases and identify CXCR3 as a biomarker for effective type I IFN immunotherapy. The mechanisms by which type I IFN therapy limits CNS autoimmune diseases remain unclear. Using animal models of experimental autoimmune uveitis and uveitis patient samples, Wang et al. reveal that type I interferon therapy inhibits CXCR3-mediated effector T cell trafficking into uveitogenic eyes to decrease disease pathogenesis. ? 2019 The Author(s)",CXCR3; experimental autoimmune uveitis; human uveitis; type I interferon,chemokine receptor CXCR3; CXCL11 chemokine; CXCL9 chemokine; gamma interferon; gamma interferon inducible protein 10; recombinant alpha interferon; recombinant beta interferon; animal cell; animal experiment; animal model; animal tissue; Article; autoimmune uveitis; autoimmunity; CD4+ T lymphocyte; cell migration; clinical article; controlled study; correlational study; cytokine production; disease exacerbation; down regulation; drug efficacy; effector cell; female; human; human cell; male; mouse; nonhuman; priority journal; protein expression; upregulation,2-s2.0-85067939268
"Wang X., Bai F., Pang H., George S.L.",36560548400;45660965700;57205844638;55414510800;,Bias-adjusted Kaplan–Meier survival curves for marginal treatment effect in observational studies,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068700520&doi=10.1080%2f10543406.2019.1633659&partnerID=40&md5=ca83572a6202e0280825e4826531591b,"For time-to-event outcomes, the Kaplan–Meier estimator is commonly used to estimate survival functions of treatment groups and to compute marginal treatment effects, such as the difference in survival rates between treatments at a landmark time. The derived estimates of the marginal treatment effect are uniformly consistent under general conditions when data are from randomized clinical trials. For data from observational studies, however, these statistical quantities are often biased due to treatment-selection bias. Propensity score-based methods estimate the survival function by adjusting for the disparity of propensity scores between treatment groups. Unfortunately, misspecification of the regression model can lead to biased estimates. Using an empirical likelihood (EL) method in which the moments of the covariate distribution of treatment groups are constrained to equality, we obtain consistent estimates of the survival functions and the marginal treatment effect. Equating moments of the covariate distribution between treatment groups simulate the covariate distribution that would have been obtained if the patients had been randomized to these treatment groups. We establish the consistency and the asymptotic limiting distribution of the proposed EL estimators. We demonstrate that the proposed estimator is robust to model misspecification. Simulation is used to study the finite sample properties of the proposed estimator. The proposed estimator is applied to a lung cancer observational study to compare two surgical procedures in treating early-stage lung cancer patients. ? 2019, ? 2019 Taylor & Francis Group, LLC.",Balance of covariates distribution; Kaplan–meier curve; marginal treatment effect; observational study; subsets of covariates; survival function; time-to-event outcome,Article; bootstrapping; cancer patient; cancer staging; cancer surgery; cancer survival; data analysis; disease free survival; early cancer; empirical likelihood; gender; health disparity; health insurance; human; Kaplan Meier method; lung cancer; observational study; priority journal; propensity score; race; rank sum test; selection bias; simulation; statistical bias; survival rate; therapy effect; tumor volume; video assisted thoracoscopic surgery,2-s2.0-85068700520
"Yiu O.-Y., Wong W.H.-S., Liu A.P.-Y., Cheuk D.K.-L., Chiang A.K.-S., Ha S.-Y., Chan G.C.-F.",57204855700;13310222200;55443032000;57213888507;7101623534;7202501115;16160154400;,Communication and hearing complications in patients with childhood cancers,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057519592&doi=10.1080%2f2050571X.2018.1541296&partnerID=40&md5=a57a79291a59dea1559e408f7ed9cac8,"The survival rates of childhood cancers have increased significantly in recent years, and the long-term complications of childhood cancers have become an important issue. Although communication and hearing complications have been documented in survivors, they have not been widely investigated across different types of cancer. Therefore, we conducted a retrospective cohort study at Queen Mary Hospital on 318 children with acute lymphoblastic leukaemia (ALL), stage-4 neuroblastoma (NB), head and neck (H&N) cancers, or brain tumours (BTs) to describe the prevalence, type, onset time, and associated factors of communication and hearing complications in each group. Communication deficit and hearing loss (overall prevalence rates, 13.8% and 10.7%, respectively) were most prevalent in the BT group. Dysarthria, language impairment, and bilateral sensorineural hearing loss were the most common complications. Diagnosis type was a predictive factor for developing complications, while the younger age of diagnosis was a protective factor against developing communication complications. Complications tended to occur within 5 years after diagnosis in the stage-4 NB and ALL groups, but after the fifth year in the H&N cancer and BT groups. Our findings suggest that tumour location and treatment method are associated with different risks of developing complications in patients with certain diagnoses. Neuroplasticity may act to protect younger patients from developing communication difficulties. These findings can help optimize the long-term care of cancer survivors in terms of treatment selection, counselling, and appropriate long-term follow-up and can guide future research in preventive measures and corresponding interventions. ? 2018, ? 2018 Informa UK Limited, trading as Taylor & Francis Group.",cancer treatment; Childhood cancer; dysarthria; hearing loss; long-term complications; onset time; prevalence; protective factor,,2-s2.0-85057519592
