作者,作者身分,"文獻名稱	",年份,施引文獻,連結,摘要,作者,索引關鍵字,EID
"Han S., Kim D.H., Sung J., Yang H., Park J.W., Youn I.",57201570889;57191051510;57204803573;57204810513;16643712800;13404628400;,Electrical stimulation accelerates neurite regeneration in axotomized dorsal root ganglion neurons by increasing MMP-2 expression,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057274062&doi=10.1016%2fj.bbrc.2018.11.159&partnerID=40&md5=66a8a8910dd83aa2d774e483daad9f59,"Electrical stimulation (ES) can be useful for promoting the regeneration of injured axons, but the mechanism underlying its positive effects is largely unknown. The current study aimed to investigate whether ES could enhance the regeneration of injured neurites in dorsal root ganglion explants and regulate the MMP-2 expression level, which is correlated with regeneration. Significantly increased neurite regeneration and MMP-2 expression was observed in the ES group compared with the sham group. However, an MMP inhibitor significantly decreased this ES-induced neurite regeneration. Our data suggest that the positive effect of ES on neurite regeneration could likely be mediated by an increase in MMP-2 expression, thereby promoting the regeneration of injured neurites. ? 2018 Elsevier Inc.",Dorsal root ganglion; Electrical stimulation; Matrix metalloproteinase; Neurite regeneration,"gelatinase A; ilomastat; dipeptide; gelatinase A; gelatinase B; matrix metalloproteinase inhibitor; Mmp2 protein, mouse; Mmp9 protein, mouse; N-(2(R)-2-(hydroxamidocarbonylmethyl)-4-methylpentanoyl)-L-tryptophan methylamide; animal cell; animal experiment; animal model; animal tissue; Article; axotomy; cell body; controlled study; electrotherapy; enzyme activation; explant; mouse; nerve fiber regeneration; nerve injury; neurite outgrowth; nonhuman; priority journal; protein expression; sham procedure; spinal ganglion; animal; cytology; drug effect; electrostimulation; Institute for Cancer Research mouse; metabolism; nerve regeneration; neurite; physiology; spinal ganglion; tissue culture technique; upregulation; Animals; Axotomy; Dipeptides; Electric Stimulation; Ganglia, Spinal; Matrix Metalloproteinase 2; Matrix Metalloproteinase 9; Matrix Metalloproteinase Inhibitors; Mice; Mice, Inbred ICR; Nerve Regeneration; Neurites; Tissue Culture Techniques; Up-Regulation",2-s2.0-85057274062
"Baek M.S., Lee S.-M., Chung C.R., Cho W.H., Cho Y.-J., Park S., Koo S.-M., Jung J.-S., Park S.Y., Chang Y., Kang B.J., Kim J.-H., Oh J.Y., Park S.H., Yoo J.-W., Sim Y.S., Hong S.-B.",57192007758;55954328900;56390997100;56812479400;57050711200;56117612300;54898316800;55386327000;56605171100;8061165600;55255910000;56992519400;55860149100;56398624500;36465866600;8879185900;10439962800;,Improvement in the survival rates of extracorporeal membrane oxygenation-supported respiratory failure patients: A multicenter retrospective study in Korean patients 11 Medical and Health Sciences 1103 Clinical Sciences,2019,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059500377&doi=10.1186%2fs13054-018-2293-5&partnerID=40&md5=3edd2abb951274deb34bef47f3a3269d,"Background: Although the utilization of extracorporeal membrane oxygenation (ECMO) is increasing and its technology is evolving, only a few epidemiologic reports have described the uses and outcomes of ECMO. The aim of this study was to investigate the changes in utilization and survival rate in patients supported with ECMO for severe respiratory failure in Korea. Methods: This was a multicenter study on consecutive patients who underwent ECMO across 16 hospitals in Korea. The records of all patients who required ECMO for acute respiratory failure between 2012 and 2015 were retrospectively reviewed, and the utilization of ECMO was analyzed over time. Results: During the study period, 5552 patients received ECMO in Korea as a whole, and a total of 2472 patients received ECMO at the participating 16 hospitals. We analyzed 487 (19.7%) patients who received ECMO for respiratory failure. The number of ECMO procedures provided for respiratory failure increased from 104 to 153 during the study period. The in-hospital survival rate increased from 30.8% to 35.9%. The use of prone positioning increased from 6.8% to 49.0% (p < 0.001), and the use of neuromuscular blockers also increased from 28.2% to 58.2% (p < 0.001). Multiple regression analysis showed that old age (OR 1.038 (95% CI 1.022, 1.054)), use of corticosteroid (OR 2.251 (95% CI 1.153, 4.397)), continuous renal replacement therapy (OR 2.196 (95% CI 1.135, 4.247)), driving pressure (OR 1.072 (95% CI 1.031, 1.114)), and prolonged ECMO duration (OR 1.020 (95% CI 1.003, 1.038)) were associated with increased odds of mortality. Conclusions: Utilization of ECMO and survival rates of patients who received ECMO for respiratory failure increased over time in Korea. The use of pre-ECMO prone positioning and neuromuscular blockers also increased during the same period. ? 2019 The Author(s).",Extracorporeal membrane oxygenation; Survival; Utilization,"bicarbonate; corticosteroid; hypertensive factor; neuromuscular blocking agent; nitric oxide; acute respiratory failure; adult; age; aged; Article; continuous renal replacement therapy; controlled study; disease severity; drug megadose; drug use; extracorporeal oxygenation; female; health care utilization; high risk patient; hospital patient; human; major clinical study; male; mortality; priority journal; prone position; retrospective study; South Korean; survival rate; therapy effect; treatment duration; APACHE; chi square distribution; clinical trial; extracorporeal oxygenation; middle aged; multicenter study; nonparametric test; procedures; respiratory failure; South Korea; standards; statistics and numerical data; survival rate; treatment outcome; trends; Aged; APACHE; Chi-Square Distribution; Extracorporeal Membrane Oxygenation; Female; Humans; Male; Middle Aged; Republic of Korea; Respiratory Insufficiency; Retrospective Studies; Statistics, Nonparametric; Survival Rate; Treatment Outcome",2-s2.0-85059500377
"Shim H.S., Shin H.J., Kim M.G., Kim J.S., Jung S.Y., Kim S.H., Yeo S.G.",55261593500;57205510373;7406090034;57203324861;36646076500;36066105900;55572248100;,Metabolic syndrome is associated with hearing disturbance,2019,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060353997&doi=10.1080%2f00016489.2018.1539515&partnerID=40&md5=f1865df98ae52e71ee2f608843c64627,"Background: Although metabolic syndrome (MetS) has been associated with various diseases, few studies to date have addressed the association between MetS and hearing loss. Aims/Objectives: This cross-sectional review of health examination center data sought to determine the association between MetS and hearing disturbance. Material and methods: This study involved 28,866 subjects. Height, weight, waist circumference, and blood pressure were measured, and basic blood tests and pure-tone audiometry (PTA) were performed. Other factors analyzed included body mass index, hypertension, diabetes mellitus, and hyperlipidemia. Results: Age and gender did not differ between subjects with and without MetS. PTA was slightly higher in subjects with than without MetS, but the difference was not statistically significant (p =.47). The incidence of hearing loss was no higher in subjects who met three of the five diagnostic criteria of MetS than in those who met 0–2 criteria, but was significantly higher in subjects who met four (p =.04) and five (p <.01) criteria. Conclusions and Significance: MetS may be associated with hearing loss, especially in subjects who meet four or five of the diagnostic criteria for MetS. ? 2019, ? 2019 Acta Oto-Laryngologica AB (Ltd).",diabetes mellitus; hearing; hyperlipidemia; hypertension; Metabolic syndrome; obesity,"adult; age distribution; aged; Article; blood examination; blood pressure measurement; body height; body mass; body weight; controlled study; cross-sectional study; diabetes mellitus; disease association; female; hearing impairment; human; hyperlipidemia; hypertension; incidence; major clinical study; male; metabolic syndrome X; priority journal; pure tone audiometry; retrospective study; sex difference; waist circumference; adolescent; complication; hearing impairment; metabolic syndrome X; middle aged; South Korea; very elderly; young adult; Adolescent; Adult; Aged; Aged, 80 and over; Female; Hearing Loss; Humans; Incidence; Male; Metabolic Syndrome; Middle Aged; Republic of Korea; Retrospective Studies; Young Adult",2-s2.0-85060353997
"Dang Q.K., Seo H.G., Pham D.D., Chee Y.",54948200000;35270191700;57057034600;7005377841;,Wearable sensor based stooped posture estimation in simulated Parkinson’s disease gaits,2019,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059914196&doi=10.3390%2fs19020223&partnerID=40&md5=abf8aac41f39b9f9d2cb426f37d722b0,"Stooping is a posture which is described as an involuntary forward bending of the thoracolumbar spine. Conventionally, the stooped posture (SP) in Parkinson’s disease patients is measured in static or limited movement conditions using a radiological or optoelectronic system. In the dynamic condition with long movement distance, there was no effective method in preference to the empirical assessment from doctors. In this research, we proposed a practical method for estimating the SP with a high accuracy where accelerometers can be mounted on the neck or upper back as a wearable sensor. The experiments with simulated subjects showed a high correlation of 0.96 and 0.99 between the estimated SP angle and the reference angles for neck and back sensor position, respectively. The maximum absolute error (0.9 and 1.5 degrees) indicated that the system can be used, not only in clinical assessment as a measurement, but also in daily life as a corrector. ? 2019 by the authors. Licensee MDPI, Basel, Switzerland.",Accelerometer; Parkinson’s disease; Stooped posture,"Accelerometers; Optoelectronic devices; Clinical assessments; Dynamic condition; Empirical assessment; Maximum absolute error; Optoelectronic systems; Parkinson; Posture estimation; Stooped posture; Wearable sensors; body equilibrium; body position; devices; electronic device; gait; genetic procedures; human; Parkinson disease; pathophysiology; physiologic monitoring; physiology; procedures; Biosensing Techniques; Gait; Humans; Monitoring, Physiologic; Parkinson Disease; Postural Balance; Posture; Wearable Electronic Devices",2-s2.0-85059914196
"Park M.-Y., Nam S.E., Park K.S., Saindane M., Yoo Y.-B., Yang J.-H., Ahn A.-L., Choi J.-K., Park W.S.",57210996589;57209985705;55660274800;57210995861;24578184900;35286199900;55821454600;55911587000;55770173200;,Postthyroidectomy obesity in a Korean population: Does the extent of surgery matter?,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072222281&doi=10.4174%2fastr.2019.97.3.119&partnerID=40&md5=e902a266af2b9ba160e5e59a5cd9c374,"Purpose: The purpose of this study was to investigate the prevalence of postthyroidectomy obesity, and the relationship between the extent of thyroidectomy and obesity. Methods: A survey conducted at an outpatient clinic from June to October 2014 and retrospective charts for patients undergoing thyroidectomy at Konkuk University Medical Centers from June 2009 to December 2013 were reviewed. We compared clinical characteristics and pre- and postoperative obesity-related factors in 227 patients who underwent total thyroidectomy or lobectomy. Results: Patients included 39 males and 188 females with a mean age of 46.0 ± 11.0 years; the mean follow-up period was 23.9 ± 16.7 months, and 90 of the 227 patients showed postthyroidectomy obesity. In effect of operative extent on postoperative obesity, patients who underwent TT (48.2 years) than those who underwent lobectomy (43.4 years). TT group had longer follow-up and the frequency of menopause was higher than in the lobectomy group. No differences in postthyroidectomy obesity, body weight change, or body mass index (BMI), change among 2 groups. The predictors of postthyroidectomy obesity were older age, female, heavy alcohol consumption (P = 0.029), higher preoperative BMI (P < 0.001), larger postoperative weight gain (P = 0.024), and larger BMI change. However, the extent of thyroidectomy did not affect postthyroidectomy obesity. Preoperative BMI (P < 0.001) and heavy alcohol consumption (P = 0.03) were independent factors of postthyroidectomy obesity. Conclusion: The extent of thyroidectomy does not affect postthyroidectomy obesity. Preoperative BMI and heavy alcohol consumption are risk factors for postthyroidectomy obesity. Studies are needed to suggest preoperative life style modification to prevent postthyroidectomy obesity. Copyright 2019, the Korean Surgical Society cc Annals of Surgical Treatment and Research is an Open Access Journal. All articles are distributed under the terms of the Creative Commons Attribution NonCommercial License (http://creativecommons.org/licenses/by-nc/4.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Lobectomy; Obesity; Thyroid neoplasms; Thyroidectomy,,2-s2.0-85072222281
"Woo J.-H., Ahn J.-H., Jang D.S., Choi J.-H.",57187598000;57215039058;56528906700;35953529000;,Effect of Dehydrocostus Lactone Isolated from the Roots of Aucklandia lappa on the Apoptosis of Endometriotic Cells and the Alternative Activation of Endometriosis-Associated Macrophages,2019,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072157693&doi=10.1142%2fS0192415X19500666&partnerID=40&md5=7154c024198381d23e0960ba48356ea3,"The roots of Aucklandia lappa have been used in traditional medicine in Asia to treat inflammation and diseases associated with pain, including endometriosis. The aim of this study was to investigate the anti-endometriotic effect of dehydrocostus lactone, an active compound in A. lappa roots, using human endometriotic cells and macrophages stimulated by these cells. Dehydrocostus lactone induced apoptotic cell death in 12Z human endometriotic cells. Dehydrocostus lactone stimulated the activation of caspase-3, -8, and -9, while caspase inhibitors significantly reversed the dehydrocostus lactone-induced cell death in 12Z cells. In addition, dehydrocostus lactone decreased the production of PGE2 and neurotrophins (BDNF, NGF, NT3, and NT4/5), which are regarded as endometriosis-associated pain factors in human endometriotic cells. Moreover, dehydrocostus lactone inhibited the expression of M2 markers (CD206, and Trem-2), IL-10, VEGF, and MMP-2/-9 in endometriosis-associated macrophages (EAMs). Furthermore, dehydrocostus lactone inhibited the Akt and NFκB pathways in both endometriotic cells and EAMs. Taken together, our findings suggest that dehydrocostus lactone, an active compound of A, lappa, has anti-endometriotic activities via induction of apoptosis and downregulation of pain factors in endometriotic cells and inhibition of the alternative activation of EAMs. ? 2019 World Scientific Publishing Company.",Apoptosis; Aucklandia lappa; Dehydrocostus Lactone; Endometriosis; M2 Macrophages; Neurotrophins,"antiinflammatory agent; brain derived neurotrophic factor; caspase 3; caspase 8; caspase 9; caspase inhibitor; dehydrocostus lactone; gelatinase A; gelatinase B; immunoglobulin enhancer binding protein; interleukin 10; nerve growth factor; neurotrophin 3; neurotrophin 4; prostaglandin E2; protein kinase B; Saussurea lappa extract; triggering receptor expressed on myeloid cells 2; vasculotropin; caspase; cell surface receptor; dehydrocostus lactone; interleukin 10; lactone; lectin; mannose binding lectin; mannose receptor; nerve growth factor; prostaglandin E2; sesquiterpene; 12Z cell line; Akt signaling; antiinflammatory activity; apoptosis; Article; controlled study; drug isolation; drug synthesis; endometriosis; enzyme activation; female; human; human cell; macrophage; macrophage activation; plant root; prostaglandin synthesis; protein expression; apoptosis; cell line; chemical stimulation; chemistry; cytology; drug effect; endometriosis; endometrium; immunology; isolation and purification; metabolism; phytotherapy; Saussurea; traditional medicine; Apoptosis; Caspases; Cell Line; Dinoprostone; Endometriosis; Endometrium; Female; Humans; Interleukin-10; Lactones; Lectins, C-Type; Macrophage Activation; Mannose-Binding Lectins; Medicine, Traditional; Nerve Growth Factors; Phytotherapy; Plant Roots; Receptors, Cell Surface; Saussurea; Sesquiterpenes; Stimulation, Chemical",2-s2.0-85072157693
"Choi M.K., Jo D.J., Park C.K.",56404958500;57212643941;56997817500;,Late-onset neurological deficits induced by proximal adjacent segment degeneration related to severe post-tuberculous kyphotic deformities of the spine: A series of 7 cases and surgical correction concept,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072035849&doi=10.3171%2f2019.3.SPINE18937&partnerID=40&md5=78d73e9056479fead8d485c1eeb48b24,"Objective: Late-onset neurological deficits are a rare complication of spinal tuberculosis that may be caused by proximal adjacent segment degeneration (ASD) above the kyphus. The objective of this study was to report several cases of neurological deficits due to proximal ASD in patients with post-tuberculous kyphotic deformity and discuss the characteristics of the authors' corrective surgical technique. Methods: The inclusion criteria in this study were severe angular kyphosis due to a post-tuberculous kyphotic deformity and a late-onset neurological deficit. The cause of these deficits was related to a lesion in the proximal cephalad portion of the kyphotic deformity. Surgical intervention, including decompression and compromised restoration of the sagittal imbalance, was performed in all patients. Preoperative surgical planning with a radiological evaluation included CT, plain radiograph, and MRI studies. Clinical outcomes were evaluated using the American Spinal Injury Association Impairment Scale and the Oswestry Disability Index (ODI). Results: The main goal of our surgical technique was the correction of sagittal malalignment by positioning the patient's head above the kyphotic deformity on the sagittal plane, excluding aggressive osteotomy. The neurological symptoms showed immediate improvements postoperatively, except in 1 patient. Compared to the preoperative value of 66.9, the mean ODI score improved to 42.6 at the final follow-up for all patients. Preoperatively, the mean values of the angles of deformity and the sagittal vertical axis were 99.7° and 157.7 mm, respectively, and decreased to 75.3° and 46.0 mm, respectively, at the final follow-up. No major complications were observed, and the patients' self-satisfaction was high with respect to both cosmetic and functional outcomes. Conclusions: Clinicians should be aware of the degeneration of the vertebrae above the kyphotic segment in patients with post-tuberculosis deformity. Successful neurological recovery and compromised sagittal balance could be obtained by using our ""head on kyphus"" surgical concept. ? 2019 AANS.",Adjacent segment degeneration; Degenerative; Kyphosis; Neurological deficit; Surgical technique; Tuberculosis,cosmetic; adult; aged; American Spinal Injury Association impairment scale; Article; clinical article; clinical outcome; female; follow up; human; kyphosis; male; middle aged; neurologic disease; nuclear magnetic resonance imaging; osteotomy; Oswestry Disability Index; outcome assessment; patient satisfaction; post tuberculous kyphotic deformity; preoperative period; proximal adjacent segment degeneration; retrospective study; sagittal vertical axis; spinal cord atrophy; spinal cord decompression; spine malformation; spine radiography; treatment planning; x-ray computed tomography,2-s2.0-85072035849
"Lee S.H., Cho Y.D., Mun J.H., Yoo D.H., Yeon E.K., Kang H.-S., Kim J.E., Cho W.-S., Han M.H.",57204112569;35147551200;57201802763;36864786800;57204112704;8068944500;55936044300;56540647200;56655337200;,Does Systemic Hypertension Impact Recanalization of Coiled Aneurysms?,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071468420&doi=10.1007%2fs00062-019-00830-z&partnerID=40&md5=d7eaa5f6e0c5dbbb2d0b5ec7f7e6a1e9,"Purpose: It is well known that hypertension is a?significant factor in the formation, growth, and rupture of aneurysms and recanalization of coiled aneurysms is affected by hemodynamic stress. At present, however, the impact of hypertension on recanalization of coiled aneurysms has not been adequately investigated. This study examined the relation between hypertension and subsequent outcomes of coiled aneurysms, using a?matched patient analysis. Methods: A?total of 715 subjects undergoing coil embolization of intracranial aneurysms between 2011 and 2013 were selected for study. Time-of-flight magnetic resonance or conventional angiography was used (singly or together) to gauge degrees of occlusion after coiling, applying the Raymond classification in grading recanalization. Patients with hypertension were grouped as controlled or uncontrolled, based on blood pressure readings at outpatient clinics. Hypertensive and non-hypertensive subjects were matched (1:1) for several relevant variables. Results: Overall, 484 patients (67.7%) were hypertensive (controlled 338; uncontrolled 146). During the follow-up period (28.6?± 9.7?months), 129 aneurysms (18.0%) displayed recanalization (minor?58; major?71). Patient age, concomitant diabetes, hyperlipidemia, aneurysm size, neck size, depth-to-neck ratio, and aneurysm type differed significantly in hypertensive and non-hypertensive groups; however, group incidences of cumulative recanalization were similar (p?= 0.297). After 1:1?matching the cumulative recanalization rate (13.5%) in hypertensive and non-hypertensive counterparts (14.3%) again proved similar (p?= 0.578). In the hypertensive group, in addition, recanalization showed no relation to controlled and uncontrolled subgroup (odds ratio, OR?= 1.000, p?> 0.999). Conclusion: Unlike other aspects of evolving aneurysms (e.g. formation, growth, or rupture), recanalization of coiled aneurysms seems to be unaffected by systemic hypertension. ? 2019, Springer-Verlag GmbH Germany, part of Springer Nature.",Aneurysm; Coil embolization; Hypertension; Recanalization; Recurrence,,2-s2.0-85071468420
"Hussain J., Satti F.A., Afzal M., Khan W.A., Bilal H.S.M., Ansaar M.Z., Ahmad H.F., Hur T., Bang J., Kim J.-I., Park G.H., Seung H., Lee S.",56492488200;57208746878;7102789390;54784481300;56419762000;57208664429;55776667100;56562712300;56015706100;24483676600;7403042088;56231619600;8956579500;,Exploring the dominant features of social media for depression detection,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071444992&doi=10.1177%2f0165551519860469&partnerID=40&md5=d2ec55011d92ff026ab50e5cb4aa1070,"Recently, social media have been used by researchers to detect depressive symptoms in individuals using linguistic data from users’ posts. In this study, we propose a framework to identify social information as a significant predictor of depression. Using the proposed framework, we develop an application called the Socially Mediated Patient Portal (SMPP), which detects depression-related markers in Facebook users by applying a data-driven approach with machine learning classification techniques. We examined a data set of 4350 users who were evaluated for depression using the Center for Epidemiological Studies Depression (CES-D) scale. From this analysis, we identified a set of features that can distinguish between individuals with and without depression. Finally, we identified the dominant features that adequately assess individuals with and without depression on social media. The model trained on these features will be helpful to physicians in diagnosing mental diseases and psychiatrists in analysing patient behaviour. ? The Author(s) 2019.",Depression; Facebook; mental illness; value-added information,Diagnosis; Diseases; Social networking (online); Data-driven approach; Depression; Epidemiological studies; Facebook; Machine learning classification; Mental illness; Social information; Value-added information; Classification (of information),2-s2.0-85071444992
"Lee S.-H., Chu K.-B., Kang H.-J., Quan F.-S.",56396072300;55368580600;57203353088;7004367650;,Virus-like particles containing multiple antigenic proteins of Toxoplasma gondii induce memory T cell and B cell responses,2019,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071402246&doi=10.1371%2fjournal.pone.0220865&partnerID=40&md5=7cc4ada69dad283b72142c7f202ab50c,"Although the efforts to develop vaccine against Toxoplasma gondii infection were made for decades, there is currently no licensed vaccine available for humans. Upon discovering a number of T or B cell epitope regions from T. gondii IMC, ROP18 and MIC8, multi-antigen VLPs or combination VLPs were generated. Mice immunized with multi-antigen VLPs or combination VLPs were challenge infected with T. gondii (ME49). T. gondii-specific IgG, IgG isotypes and IgA antibody responses, memory T and B cell responses and protection were evaluated. All the mice survived upon T. gondii challenge infection by multi-antigen VLPs vaccination. Vaccinated mice elicited higher levels of parasite-specific IgG and IgG2a antibody responses in sera, IgA antibody responses in feces, CD4+ and CD8+ T cell responses, and cytokines (IFN-γ, IL-10) responses compared to combination VLPs. In particular, the multi-antigen VLPs vaccination showed significantly higher levels of antibody secreting cell (ASC) responses, CD4+ and CD8+ effector memory T cells, and memory B cells than combination VLPs. Multi-antigen VLPs vaccination showed significant reduction of brain cyst counts and size, and all mice survived. Prediction and analysis of epitopes have indicated that IMC, ROP18 and MIC8 showed partially overlapping epitopes for T and B cells. Our results indicated that antibody responses, memory T and B cells induced by multi-antigen VLPs vaccination might contribute to the complete protection upon T. gondii (ME49) challenge infection. ? 2019 Lee et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,gamma interferon; immunoglobulin A antibody; immunoglobulin G; immunoglobulin G2a antibody; interleukin 10; parasite antigen; virus like particle vaccine; animal cell; animal experiment; animal model; animal tissue; antibody response; antibody secreting cell; Article; brain cyst; CD4+ T lymphocyte; CD8+ T lymphocyte; controlled study; female; inner membrane; memory cell; memory T lymphocyte; MIC80; mouse; nonhuman; prediction; Toxoplasma gondii; toxoplasmosis; vaccination,2-s2.0-85071402246
"Cha N.-H., Jeon G.-E., Cho Y., Sok S.R.",6508076554;56372325700;57210748351;6507742611;,Effects of Tai Chi therapy on body mass index and physical index of intellectual disability,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071379932&doi=10.1111%2fjjns.12292&partnerID=40&md5=75952b643f05ae04bd3f6358b3be83b4,"Aim: Continuous program development and application are necessary in order to manage the health and address the problems of secondary metabolic disorders for people with intellectual disabilities. This study examines the effects of Tai Chi therapy on body mass index (BMI) and physical index among people with intellectual disabilities. Methods: A quasi-experimental study using a pretest-post-test control group, non-synchronized design was employed. Samples were in total 104 people with intellectual disabilities (experimental: n = 67, control: n = 37) in two facilities in South Korea. They were randomly allocated using a coin toss into the two groups. Tai Chi therapy as an experimental intervention was the Sun style Tai Chi exercise, which consists of the warm-up (5 min), main exercise (45 min), and finishing (meditation, 10 min). Tai Chi therapy was conducted twice a week for a total of 40 sessions for 5 months (1 hour each) by one professional instructor. Measures were general characteristics of study participants, BMI as degree of obesity, and physical index. Data were analyzed using the SPSS 21.0 program (descriptive statistics, χ2 test, independent t test). A P value of less than.05 was considered statistically significant. Results: There were statistically significant differences on fasting blood glucose (t = 4.351, P &lt;.001) and high-density lipoprotein (t = ?2.052, P =.043) in the physical index between the two groups. Conclusions: Tai Chi therapy was an effective intervention for decreasing fasting blood glucose and for increasing high-density lipoprotein in those with intellectual disabilities. Tai Chi therapy can be implied as a nursing intervention for intellectual disabilities in nursing practice. ? 2019 Japan Academy of Nursing Science",BMI; intellectual disability; physical index; Tai Chi therapy,,2-s2.0-85071379932
"Park J., Youn D.-H., Um J.-Y., Arena A.C.",57210270098;55909347500;7004373010;57208162818;,"Aconiti Lateralis Radix Preparata, the Dried Root of Aconitum carmichaelii Debx., Improves Benign Prostatic Hyperplasia via Suppressing 5-Alpha Reductase and Inducing Prostate Cell Apoptosis",2019,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071094026&doi=10.1155%2f2019%2f6369132&partnerID=40&md5=1bb3b56e252f1563f08cbc179b7ff607,"Benign prostatic hyperplasia (BPH) is a common disease in elderly men which can be characterized by an abnormal enlargement of the prostate associated with lower urinary symptoms. Current medications available for BPH treatment display several adverse effects; thus, the search for effective treatments with less side effects is still ongoing. In this study, we investigated the effect of Aconiti Lateralis Radix Preparata (dried root of Aconitum carmichaelii Debx.; AL), which is an herb used to treat extremely cold symptoms in traditional Korean medicine, on BPH using a testosterone propionate- (TP-) induced BPH rat model. Eight-week inguinal injection of TP induced BPH in rats, the prostate of which was displaying an abnormal proliferation. The pathological proliferation of the prostate was ameliorated by AL treatment of 4 weeks. Pathohistological changes in the prostate including epithelial thickness and lumen area were restored in AL-treated rats. Furthermore, 5α-reductase (5AR) and androgen receptor (AR), the two main factors in the pathogenesis of BPH, were decreased. In addition, the ratio of BAX and Bcl-2, an indicator of apoptosis, was increased by AL as well. Similar results were observed in AL-treated LNCaP prostate cancer cells. AL treatment suppressed the expression of the 5AR-AR axis and increased the ratio of BAX and Bcl-2. Apoptosis in the testis is considered a crucial side effect of finasteride, a 5AR inhibitor used to treat BPH. Our results showed that AL treatment did not display such effects, while finasteride treatment resulted in loss of spermatogenic cells within the prostate. Overall, these results suggest AL as a potentially safe nature-derived therapeutic agent for BPH treatment. ? 2019 Jinbong Park et al.",,aconiti lateralis radix preparata; androgen receptor; plant extract; protein Bax; protein bcl 2; steroid 5alpha reductase; testosterone propionate; unclassified drug; Aconitum carmichaelii; animal experiment; animal model; animal tissue; apoptosis; Article; cell proliferation; human; human cell; Korean medicine; LNCaP cell line; male; nonhuman; plant root; prostate cell; prostate hypertrophy; rat,2-s2.0-85071094026
"Son H., Jeon M., Choi H.-J., Lee H.-S., Kim I.-H., Kang C.-M., Song J.S.",57203065213;55646628000;15070217900;56027239300;57210447921;56704153300;55279270500;,Decellularized human periodontal ligament for periodontium regeneration,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070755287&doi=10.1371%2fjournal.pone.0221236&partnerID=40&md5=b94e6720bba34c16ec16b30131fd8795,"Regenerating the periodontal ligament (PDL) is a crucial factor for periodontal tissue regeneration in the presence of traumatized and periodontally damaged teeth. Various methods have been applied for periodontal regeneration, including tissue substitutes, bioactive materials, and synthetic scaffolds. However, all of these treatments have had limited success in structural and functional periodontal tissue regeneration. To achieve the goal of complete periodontal regeneration, many studies have evaluated the effectiveness of decellularized scaffolds fabricated via tissue engineering. The aim of this study was to fabricate a decellularized periodontal scaffold of human tooth slices and determine its regeneration potential. We evaluated two different protocols applied to tooth slices obtained from human healthy third molars. The extracellular matrix scaffold decellularized using sodium dodecyl sulfate and Triton X-100, which are effective in removing nuclear components, was demonstrated to preserve an intact structure and composition. Furthermore, the decellularized scaffold could support repopulation of PDL stem cells near the cementum and expressed cementum and periodontal-ligament-related genes. These results show that decellularized PDL scaffolds of human teeth are capable of inducing the proliferation and differentiation of mesenchymal stem cells, thus having regeneration potential for use in future periodontal regenerative tissue engineering. ? 2019 Son et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,dodecyl sulfate sodium; triton x 100; adolescent; adult; Article; cell differentiation; cell population; cell proliferation; cell structure; clinical evaluation; clinical protocol; controlled study; decellularization; extracellular matrix; gene expression; human; human tissue; in vitro study; mesenchymal stem cell; periodontal ligament; third molar; tissue engineering; tissue regeneration; tooth cementum,2-s2.0-85070755287
