"文獻名稱.","年份","摘要","索引關鍵字"
"The role of two human milk oligosaccharides, 2'-fucosyllactose and lacto-N-neotetraose, in infant nutrition",2019,"Human breast milk contains numerous biomolecules. Human milk oligosaccharides (HMOs) are the third most abundant component of breast milk, after lactose and lipids. Amongst the synthetized HMOs, 2'-fucosyllactose (2'-FL) and lacto-N-neotetraose (LNnT) are widely studied and are considered safe for infant nutrition. Several studies have reported the health benefits of HMOs, which include modulation of the intestinal microbiota, anti-adhesive effect against pathogens, modulation of the intestinal epithelial cell response, and development of the immune system. The amount and diversity of HMOs are determined by the genetic background of the mothers (HMO secretors or non-secretors). The non-secretor mothers secrete lower HMOs than secretor mothers. The breastfed infants of secretor mothers gain more health benefit than those of non-secretor mothers. In conclusion, supplementation of infant formula with 2'-FL and LNnT is a promising innovation for infant nutrition. ? 2019 by The Korean Society of Pediatric Gastroenterology, Hepatology and Nutrition.",""
"Assessment of cognitive and motor skills in Parkinson's disease by a robotic object hitting game",2019,"Parkinson's disease (PD) patients experience various symptoms including extrapyramidal motor disturbances and cognitive impairments, which cause difficulties in daily life. However, PD patients have rarely been studied under realistic task situations that require high-level interaction of cognitive and motor skills. The aim of this study was to investigate the contribution of cognitive and motor factors to the performance of PD patients under high cognitive and kinematic loads. Twenty-six PD patients and 14 control subjects participated in the study. The PD patients performed a task involving hitting targets and avoiding distractors in levodopa On and Off states. A robotic manipulandum device recorded the numbers of target and distractor hits and hand kinematics, including movement area and speed. Performance on standard cognitive batteries and the Movement Disorder Society - Unified Parkinson's Disease Rating Scale motor scores were examined. The results indicated that the PD patients hit significantly fewer targets and more distractors than did the controls (p < 0.05). In PD patients, the average hand speed was slower and the area of hand movement was smaller than those of the control subjects (p < 0.001). Levodopa significantly increased the average hand speed and movement area (p < 0.01), but levodopa had an insignificant effect on the number of correct targets hit and erroneous distractor hits. The scores of cognitive batteries predicted the performance with regard to both targets hit and distractor avoidance. Our results were indicative of a dynamic interaction between cognitive and kinematic skills while the PD patients performed a virtual reality game. Single-dose levodopa enhanced kinematic capacity, and the global intelligence level predicted game performance. Copyright ? 2019 Wiratman, Kobayashi, Chang, Asano and Ugawa.","levodopa; adult; Article; clinical article; clinical evaluation; controlled study; daily life activity; dopaminergic system; executive function; hand movement; human; kinematics; motor performance; neurologic disease assessment; Parkinson disease; prediction; prognosis; sensitivity analysis; task performance; Unified Parkinson Disease Rating Scale; virtual reality"
"Evaluating the acceptability of a co-produced and co-delivered mental health public engagement festival: Mental Health Matters, Jakarta, Indonesia",2019,"Background: Public engagement events are an important early strategy in developing a meaningful research agenda, which is more impactful and beneficial to the population. Evidence indicates the potential of such activities to promote mental health literacy. However, this has not yet been explored in Indonesia. Aim: This paper describes a mental health public engagement festival carried out in Indonesia in November 2018 and uses evaluation data to consider the acceptability and use of such activities in Indonesia in the future. Method: Evaluation data was collected from 324 of the 737 people who attended a six-day mental health festival comprising 18 events including public lectures, film screenings, arts activities, exercise classes and panel discussions. Attendees were asked to evaluate the festival in terms of its quality, benefits and areas for improvement. Descriptive statistics were used to analyse the evaluation data. 87 service users, carers, academics and professionals also engaged in a research prioritisation exercise to collaboratively determine mental health research priorities for Indonesia. Results: Participants evaluated the festival extremely positively with a significant majority (92%) rating the quality of the festival as good or excellent. Attendees reported an increase in their understanding of mental health issues and identified intended behaviour change including an increased propensity for future engagement with mental health research. Key strengths of the festival included the central role of patients, carers and the local community in the design and delivery of the festival which promoted emotional engagement and development of shared understanding and the use of international experts which in attendees' opinion further enhanced the credibility of festival activities. Conclusion: This manuscript indicates that a co-produced mental health public engagement festival is a potentially acceptable way to increase awareness of mental health in Indonesian populations. Future festivals should be larger in scope and target men, older people and the general public to maximise benefit and incorporate rigorous evaluation of effectiveness. ? 2019 The Author(s).",""
"Modified total humeral replacement on unusual osteosarcoma of the humerus: A case report",2019,"Introduction: Osteosarcoma of the humerus is an unusual case. In order to salvage the limb, resection followed with total humeral replacement is preferred. In situations where those prostheses are not available, a technique of modified total humeral replacement could be used. Case presentation: A 20-year-old female patient came with osteosarcoma of the right humerus accompanied by pathological humeral shaft fracture, with the onset of six months. The lesion extended along the proximal to distal part of humerus. The patient underwent a neoadjuvant chemotherapy before surgery and a limb salvage surgery by wide excision of the humerus and reconstruction using modified total humeral replacement was performed. Modifications to the shoulder hemiarthoplasty and total elbow prostheses were made, so both prostheses could join as one unit. Discussion: After the surgery, no disturbances of hand function were seen, and functional outcome was evaluated by using Musculoskeletal Tumour Society Score (MSTS)score with score of 83% (excellent). After 3 years of follow up, patient could work and resume daily activity with improved MSTS score. There were neither sign of tumor recurrence nor distant metastasis on follow up. Conclusion: Total Humeral Replacement for the treatment of humerus malignancy was feasible by using this modification. This procedure yielded good functional outcome. ? 2019 The Authors","cisplatin; doxorubicin; adult; Article; cancer combination chemotherapy; case report; clinical article; daily life activity; female; follow up; functional assessment; hand function; human; humerus; humerus shaft fracture; limb salvage; multiple cycle treatment; neoadjuvant chemotherapy; nuclear magnetic resonance imaging; osteosarcoma; positron emission tomography; priority journal; scoring system; surgical technique; treatment outcome; young adult"
"Doxorubicin-based neoadjuvant chemotherapy is associated with Poorer Five-Year Survival in patients with locally advanced breast cancer: A retrospective single-center study in Indonesia",2019,"One of the therapeutic modalities used to improve survival rate in breast cancer is neoadjuvant chemotherapy, which generally follows a doxorubicin-based regimen for patients with locally advanced breast cancer treated at Cipto Mangunkusumo General Hospital (CMGR). Five-year survival rates with doxorubicin-based versus non-doxorubicin-based neoadjuvant chemotherapy in locally advanced breast cancer are not known. To determine five-year overall survival (OS) in patients with locally advanced breast cancer who underwent doxorubicin or non-doxorubicin-based neoadjuvant chemotherapy at CMGR between 2011 and 2016. Clinical data of a total of 236 patients with locally advanced breast cancer who received neoadjuvant chemotherapy at CMGR during the study period were analyzed using the Kaplan-Meier method, log-rank test, and Cox proportional hazards regression analysis. Five-year OS rates were 37% and 48.9% in locally advanced breast cancer patients administered doxorubicin- and non-doxorubicin-based neoadjuvant chemotherapy, respectively. The probability of death was 1.38 times greater in locally advanced breast cancer patients receiving doxorubicin-based neoadjuvant chemotherapy [95% confidence interval (CI): 0.946-2.026] after controlling for lymphatic vascular invasion, clinical response, clinical stage, radiotherapy, histopathology, grade, and menopause status. Lymphatic vascular invasion had the greatest hazard ratio, at 4.74 (95% CI: 3.046-7.361). Five-year OS was higher in patients treated with non-doxorubicin-based neoadjuvant chemotherapy for locally advanced breast cancer. ? 2019 Journal of International Dental and Medical Research.",""
"Influence of the combination of pasak bumi root and propolis extracts on parasitemia levels in mice infected with plasmodium berghei",2019,"Objective: Malaria infection remains a global concern due to increasing resistance to artemisinin-based combination therapy. This study examined the antimalarial effects of propolis extract alone and in combination with pasak bumi root extract. Methods: In the study, 30 mice were divided into six groups including two control groups, two groups of mice treated with propolis alone at concentrations of 90 and 180 mg/kg body weight (BW), and two combination groups of mice treated with 90 or 180 mg/kg BW propolis in combination with 60 or 75 mg/kg BW pasak bumi, respectively. Plasmodium berghei 2% was injected into each mouse, and blood smears were prepared after 8 days to assess parasitemia. Results: The results revealed no significant difference in parasitemia levels between the positive control and the two combination groups (p=0.136 and 0.289, respectively). However, superior growth inhibition (GI) results were observed in the combination groups (97.97% and 97.83%, respectively) than in the propolis monotherapy groups, whereas better outcomes were observed in the positive control group (98.63% GI) than in the propolis monotherapy groups (23.88% and 51.66%, respectively). Conclusion: These results illustrate that combination therapy is superior to propolis monotherapy in inhibiting parasitemia. ? 2019 The Authors.","antimalarial agent; dihydroartemisinin plus piperaquine; Eurycoma longifolia extract; plant extract; propolis extract; unclassified drug; animal experiment; animal model; antimalarial activity; Article; controlled study; erythrocyte; Eurycoma; Eurycoma longifolia; growth inhibition; malaria; monotherapy; mouse; nonhuman; parasitemia; plant root; Plasmodium berghei"
"Fear of recurrence predictors among Indonesian gynecological cancer survivors",2019,"Fear of cancer recurrence (FCR) is the most common psychological issue amongst gynecological cancer survivors, and yet it remains unexplored, especially in developing countries such as Indonesia. Hence, this study aimed to identify the predictive factors of FCR among gynecological cancer survivors in Indonesia. A descriptive cross-sectional design was used. Women diagnosed with gynecological cancer, who had completed primary treatment were recruited from a referral hospital in Jakarta, Indonesia. Data were collected using a demographic and disease-related questionnaire and the Fear of Cancer Recurrence Inventory. Pearson's correlations test, t-test, and linear regression analysis were performed. A total of 114 women participated in this study. Age was the strongest predictor of FCR in the domains of severity, psychological distress, insights, and reassurance. Marital status and type of treatment strongly predicted the FCR domains of functional impairment and coping strategies, respectively (P < .05). The findings of this study indicate the importance of patient characteristics while addressing the issue of FCR among gynecological cancer survivors. Further studies aimed at understanding FCR among gynecological cancer survivors may provide insight into the aspects of this condition that necessitate more attention. ? 2019 Journal of International Dental and Medical Research.",""
"Development of antibody anti-FimC-Salmonella typhi as a detection kit model of typhoid diseases by antigen capture approach",2019,"Typhoid fever is a world health problem, with 200,000 recorded death annually in developing countries. The discovery of new drug discovery and detection methods for typhoid is still continuing. In previous research, the 31 kilo Dalton (kDa)recombinant protein Fim-C-S typhi was successfully expressed. It was also reported that the recombinant protein Fim-C-S. typhi could induce the occurrence of antibodies. This study aims to further develop anti-Fim-C-S. typhi antibodies as a detection tool. The sensitivity evaluated by western immunoblotting analysis indicated that anti-Fim-C-S. typhi antibodies can significantly recognize its antigen at a minimum level of 0.125 μg. The specificity evaluation of anti-FimC-S. typhi antibodies against S. typhi bacteria extract protein showed that anti-Fim-C-S. typhi antibodies could recognize S. typhi extract protein at ± 29 KDa and ±60 kDa. In addition, anti-Fim-C-S. typhi antibody did not recognize healthy blood extract proteins. Simulation in healthy blood samples containing bacterial antigen S. typhi and recombinant antigen Fim-C-S. typhi produce bands of 29 kDa, 31 kDa and 60 kDa have been also studied. It can be concluded that anti-Fim-C-S. typhi antibodies can be used in the development of prototype detection tool. The results from this study are expected to provide a foundation to the development of a detection methods for S. typhi that are sensitive, specific, safe and simple. ? 2019",""
"A biclustering procedure using BicBin algorithm for HIV-1 human protein interaction database in NCBI",2019,"The objective of establishing the HIV-1 Human Interaction Database (HHPID) in the NCBI that is to encourage the scientists to produce more publications. The database collates two types of interactions from the published reports - protein in- teractions and replication interactions. One of the growing up data mining technique is bioinformatics is biclustering. The BicBin algorithm is one of the biclustering method to a binary matrix. We propose a systematic procedure to make biclusters to the HHPID using BicBin algorithm. First, we select the HIV-1 proteins, the human proteins, and the interaction keywords from HHPID to model the interaction as a bipartite graph. The Keywords are divided into three classes based on the direction of the interactions and then separated them into two binary matrices, i.e., positive and negative matrix. The binary matrices then become the input to the BicBin algorithm. The algorithm outputs many biclusters. The user sets the input parameter α and β to control the search area in each binary matrix. The parameter p 1 is used to control the density of the biclusters. Then, the algorithm is iterated by parameter I. We set α = 0.5, β = 0.5, p 1 = 1, and I = 600 in our procedure. ? 2019 Author(s).",""
"Discovery of novel DNMT-1 inhibitor by fragment-based drug design as a potential breast cancer treatment",2019,"Breast cancer is the most common and lethal type of cancer among women in the world. Epimutation is the leading cause of the tumorigenesis of breast cancer. DNA methyltransferase 1 (DNMT1) is the key enzyme involved in the regulation of DNA methylation pattern. In this research, the fragment-based drug design approach on natural products was performed to discover a novel inhibitor of the DNMT1 as a therapeutic strategy against breast cancer. About 2,601 fragments out of 168,646 compounds were obtained from the Lipinski's Rule of Three and toxicity screening. The fragments were docked into the S-Adenosyl-L-methionine (SAM) binding site of DNMT1. The potential fragments were merged with S-Adenosyl-L-homocysteine (SAH), generating nine ligands. The ligands underwent flexible docking simulation and ADME-Tox prediction by using AdmetSAR, Toxtree, SwissADME software. Three ligands show favorable characteristics as a new drug candidate for the DNMT1 inhibitor according to the interaction of the amino acid residues, RMSD, and δGbinding. MAHI1 being the best ligands in term of δGbinding -12.6300 kcal/mol, molecular interaction, and pharmacological properties. ? Int. J. of GEOMATE.",""
"Polymorphism of Apolipoprotein e (APOE) gene in head and neck cancer",2019,"One of the risk factors for head and neck cancer (HNC) is genetics. Apolipoprotein E (APOE) polymorphism is known for affecting antioxidant activity which counteracts free radicals triggering cancer pathogenesis. The primary goal is to assess any relationship between APOE polymorphism and HNC. The study is a descriptive research using analytic laboratory. Samples were obtained from Oral Biology Laboratory Faculty of Dentistry, University of Indonesia. The DNA used for evaluation consisted of 50 samples from patients with head and neck cancer and 50 controls. Polymorphism was identified using PCR-RFLP technique. As the result of the research, there are 100% polymorphisms in HNC and control groups. Fisher test results for genotype shows p=0,356 where the cancer group were 50 individuals with heterozygotes, 76% of individuals with the genotype ?2 / ?3, while 24% of individuals with the ?3 / ?4 genotype. There was no individual with homozygous genotypes wild type ?3 / ?3. In the control group, 49 individuals gained heterozygotes and 1 individual had homozygous genotypes. 80% of the control individuals had the genotype ?2 / ?3, 18% had the ?3 / ?4 genotype, and 2% with the ?4 / ?4 gene. Genotype distribution does not match Hardy-Weinberg equilibrium because the p value was less than 0.05. In conclusion, there was a relationship between APOE polymorphism and HNC as a reverse causality but there was no significant difference between APOE polymorphism and HNC. ? 2019 Author(s).",""
"Adult-onset Still's Disease as a Differential Diagnosis in Prolonged Fever: Diagnosis and Treatment Experience",2019,"Adult onset Still's disease is a rare systemic disease that may involve many organs and may mimick many disease such as infection, autoimmune disease, and also malignancy. The diagnostic approach and treatment strategies have not been well established due to its rarity; however, there are some diagnostic criteria that may help. We present a case of 36-year old man who experienced high prolonged fever which firstly thought as infection. He also had unilateral wrist and knee joint pain and maculopapular rash. Laboratory examination showed high leukocytes count with elevated polymorphonuclear neutrophil count, high platelet count, high ferritin level, and negative results of many infection markers (typhoid antibody, procalcitonin, malaria test, blood culture, urine culture, IgM pneumonia, ASTO, syphilis test, antiHIV, HBsAg, antiHCV, etc). Chest X-ray, joint X-ray, ultrasonography, and echocardiography showed normal result. The patient was then diagnosed with Adult-onset Still's disease and received intravenous methylprednisolone and the fever was disappeared in 3 days. Six months later the arthralgia appeared again, methotrexate was administered and the pain was then relieved.","methylprednisolone; adult; adult onset Still disease; case report; complication; differential diagnosis; fever; human; intravenous drug administration; male; radiography; Administration, Intravenous; Adult; Diagnosis, Differential; Fever; Humans; Male; Methylprednisolone; Radiography; Still's Disease, Adult-Onset"
