"文獻名稱.","年份","摘要","索引關鍵字"
"Molecular basis for the association between depression and circadian rhythm",2019,"Depression is a life-threatening psychiatric disorder and a major public health concern worldwide with an incidence of 5% and a lifetime prevalence of 15%-20%. It is related with the social disability, decreased quality of life, and a high incidence of suicide. Along with increased depressive cases, health care cost in treating patients suffering from depression has also surged. Previous evidence have reported that depressed patients often exhibit altered circadian rhythms. Circadian rhythm involves physical, mental, and behavioral changes in a daily cycle, and is controlled by the suprachiasmatic nucleus of the hypothalamus in responding to light and darkness in an environment. Circadian rhythm disturbance in depressive patients causes early morning waking, sleep disturbances, diurnal mood variation, changes of the mean core temperature, endocrine release, and metabolic functions. Many medical interventions have been used to treat depression; however, several adverse effects are noted. This article reviews the types, causes of depression, mechanism of circadian rhythm, and the relationship between circadian rhythm disturbance with depression. Pharmaceutical and alternative interventions used to treat depressed patients are also discussed. ? 2019 Tzu Chi Medical Journal | Published by Wolters Kluwer - Medknow.","antidepressant agent; behavior change; chronotherapy; circadian rhythm; circadian rhythm disturbance; core temperature; daily life activity; darkness; depression; disease classification; environment; genetic association; health care cost; hormone release; human; hypothalamus; light; mental health; metabolism; molecular biology; mood change; nonhuman; pathophysiology; prevalence; Review; social disability; suprachiasmatic nucleus; wakefulness"
"Vascular fibrinoid necrosis in the urinary bladder of ketamine abusers: A new finding that may provide a clue to the pathogenesis of ketamine-induced vesicopathy",2019,"Two 31-year-old women who had abused ketamine, 1 for 8 years and 1 for 5 years, presented with ketamine-induced vesicopathy with urinary frequency, decreased bladder capacity, and detrusor overactivity. An enterocystoplasty was performed in both cases. The pathology of the urinary bladders in both women showed ulcerative cystitis and fibrinoid necrosis of vessels; the latter was confirmed by Masson trichrome staining. Fibrinoid necrosis of vessels is a kind of immune complex-mediated vasculitis that induces the release of inflammatory mediators, with subsequent thrombosis, ischemic injury, and eventual tissue necrosis in localized areas, the so-called Arthus reaction. The new finding of fibrinoid necrosis in the urinary bladders of ketamine abusers may provide a new clue to the pathogenesis of ketamine-induced vesicopathy. ? 2018 John Wiley & Sons Australia, Ltd","ketamine; ketamine; adult; adventitia; Article; bladder biopsy; bladder capacity; bladder disease; bladder mucosal tearing; bladder muscle; bladder surgery; bladder wall; bladder wall thickening; case report; clinical article; computer assisted tomography; contrast enhancement; cystectomy; cystitis; cystography; cystoscopic hydrodistension; cystoscopy; disease duration; drug abuse; drug induced disease; enterocystoplasty; eosinophil; female; hematuria; human; human cell; human tissue; hypervascularization; intermittent hematuria; ketamine induced vesicopathy; lamina propria; lymphocyte; Masson trichrome staining; maximal bladder capacity; medical history; micturition; necrosis; nerve bundle hyperplasia; neuropathy; neutrophil; nocturia; onset age; overactive bladder; pathogenesis; pelvic pain; perivesical infiltration; priority journal; staining; submucosa; ulcerative cystitis; ureteral orifice; urinary frequency; urinary tract hemorrhage; urodynamics; urogenital system parameters; vascular fibrinoid necrosis; vascularization; video urodynamics; bladder; bladder disease; complication; cystitis; drug dependence; drug effect; necrosis; pathology; Adult; Cystitis; Female; Humans; Ketamine; Necrosis; Substance-Related Disorders; Urinary Bladder; Urinary Bladder Diseases"
"An objective structured teaching exercise for faculty training and assessment of teaching ability in interprofessional collaborative practice and education",2019,"Objective: Improving clinical teachers' ability to teach interprofessional collaborative practice warrants development in current faculty training programs; in particular, current education training emphasizes experiential learning and multiple teaching strategies. The purpose of this study was to establish a teaching model to apply interdisciplinary collaborative care and to improve clinical teachers' execution of interprofessional practices. Materials and Methods: Health-care faculty members were studied; this study assessed a teacher education curriculum for interprofessional education (IPE) and applied an objective structured teaching exercise (OSTE) to evaluate IPE execution by clinical teachers. Results: The OSTE improved clinical teachers' IPE execution, verifying the necessity for multistrategy teaching in faculty training programs. Conclusions: This study provides different types of interprofessional faculty training and assessments. Development of an OSTE requires long-term planning, and IPE should also be incorporated into formal programs. ? 2019 Tzu Chi Medical Journal | Published by Wolters Kluwer - Medknow.","article; curriculum; exercise; human; human experiment; teacher training; teaching"
"Higher urge severity score predicts resumption of overactive bladder (OAB) medication following discontinuation of mirabegron treatment in patients with OAB",2019,"Objectives: This study investigated factors predicting the resumption of mirabegron following its discontinuation with successful treatment of overactive bladder (OAB). Methods: In all, 374 OAB patients reporting an improvement in subjective symptoms after a minimum of 3 months treatment with mirabegron 25 mg, q.d., were screened. Those wanting to continue with the medication (n = 109) were excluded from the study. The remaining 265 patients discontinued mirabegron and their outcomes were evaluated at baseline (discontinuation) and 1, 3, 6, 9, and 12 months using the International Prostate Symptom Score (IPSS), Overactive Bladder Symptom Score (OABSS), Urgency Severity Scale (USS), Patient's Perception of Bladder Condition (PPBC), and Global Response Assessment (GRA), as well as uroflowmetry and post-void residual (PVR). Results: After mirabegron discontinuation, 203 patients completed follow-up. The mean (±SD) duration from discontinuing medication to resumption of mirabegron was 2.25 ± 1.17 months (range 1–12 months). Compared with the 111 (54.7%) patients who did not resume mirabegron, the 92 (45.3%) patients who resumed mirabegron had a higher USS at time of discontinuation (1.18 ± 1.76 vs. 0.65 ± 1.33; P = 0.017). The USS was a strong predictor of mirabegron resumption (P = 0.02; odds ratio 1.315; 95% confidence interval 1.051–1.646). Conclusions: Among OAB patients who were successfully treated with mirabegron for ?3 months, nearly half requested resumption of mirabegron after discontinuation. A higher USS was found to predict retreatment after discontinuation of mirabegron in OAB patients. ? 2018 John Wiley & Sons Australia, Ltd","alpha adrenergic receptor blocking agent; mirabegron; muscarinic receptor blocking agent; steroid 5alpha reductase inhibitor; acetanilide derivative; mirabegron; thiazole derivative; urinary tract agent; aged; Article; clinical assessment tool; clinical outcome; controlled study; disease severity; drug withdrawal; female; follow up; Global Response Assessment; human; International Prostate Symptom Score; low drug dose; major clinical study; male; outcome assessment; overactive bladder; Overactive Bladder Symptom Score; Patient Perception of Bladder Condition; postvoid residual urine volume; prediction; priority journal; rating scale; retreatment; scoring system; side effect; symptom; treatment duration; treatment response; Urgency Severity Scale; uroflowmetry; overactive bladder; pathophysiology; quality of life; recurrent disease; severity of illness index; Acetanilides; Aged; Female; Humans; Male; Quality of Life; Recurrence; Severity of Illness Index; Thiazoles; Urinary Bladder, Overactive; Urological Agents"
"Impact of concomitant dyspepsia and irritable bowel syndrome on symptom burden in patients with gastroesophageal reflux disease",2019,"Background: Patients with gastroesophageal reflux disease (GERD) frequently report symptoms like dyspepsia or/and irritable bowel syndrome (IBS). The aim of the study was to investigate the impact of symptom overlap on GERD symptom burden. We also investigate whether GERD overlapping dyspepsia or/and IBS would have different clinical and psychological features as compared with GERD alone. Methods: A total of 2752 subjects were screened from a health check-up population. We compared the clinical and psychological factors among subjects with GERD alone and with overlap of two or all three diseases. All participants underwent an evaluation with questionnaires including Reflux Disease Questionnaire score, Pittsburgh Sleep Quality Index, Taiwanese Depression Questionnaire, and State-Trait Anxiety Inventory before receiving endoscopic exam. Results: Among the GERD population, we identified 26 with IBS (GERD-IBS), 60 with dyspepsia (GERD-D), and 25 subjects with overlap of all three conditions (GERD-D-IBS). GERD-D and GERD-D-IBS subjects had more severe GERD symptoms as compared subjects with GERD alone (p < 0.001). Subjects with overlapping dyspepsia or/and IBS showed a significant increase in the severity of depression and poorer sleep quality than subjects with GERD alone. Notably, anxiety scores did not differ significantly between subjects with overlapping diseases and GERD alone. Conclusion: Our study demonstrates that disease overlap in GERD population is associated with greater symptom burden, higher depression and poorer sleep quality, but not with anxiety. This study highlights the importance of identifying overlapping conditions as a therapeutic strategy for better management of GERD. ? 2018","adult; age; Article; body mass; comparative study; depression assessment; disease burden; disease severity; drinking behavior; dyspepsia; female; gastroesophageal reflux; gastrointestinal endoscopy; human; irritable colon; lifestyle; major clinical study; male; middle aged; Pittsburgh Sleep Quality Index; psychological aspect; reflux disease questionnaire score; sleep quality; smoking; State Trait Anxiety Inventory; symptom assessment; taiwanese depression questionnaire; anxiety; case control study; complication; cross-sectional study; depression; dyspepsia; epidemiology; gastroesophageal reflux; irritable colon; prevalence; psychological rating scale; psychology; questionnaire; risk factor; statistical model; Taiwan; Adult; Anxiety; Case-Control Studies; Cross-Sectional Studies; Depression; Dyspepsia; Female; Gastroesophageal Reflux; Humans; Irritable Bowel Syndrome; Linear Models; Male; Middle Aged; Prevalence; Psychiatric Status Rating Scales; Risk Factors; Surveys and Questionnaires; Symptom Assessment; Taiwan"
"Apoptosis induction and AKT/NF-κB inactivation are associated with regroafenib-inhibited tumor progression in non-small cell lung cancer in vitro and in vivo",2019,"Non-small cell lung cancer (NSCLC)is a malignant lung cancer type with poor prognosis. NF-κB, the oncogenic transcription factor, has been recognized as an important mediator in progression of NSCLC. Regorafenib, a multikinase inhibitor, was demonstrated to inhibit tumor progression through suppression of ERK/NF-κB signaling in hepatocellular carcinoma cells in vitro and in vivo. However, whether regorafenib inhibit progression of NSCLC is ambiguous. Thus, the major purpose of present study was to evaluate anticancer efficacy and underlying mechanism of regorafenib on tumor progression in NSCLC in vitro and in vivo. CL-1-5-F4 cells were treated with regorafenib, NF-κB (QNZ)or AKT (LY294002)inhibitor for 24 or 48 h. Then, we performed cell viability assay, NF-κB reporter gene assay, transwell invasion assay and apoptosis related flow cytometry assay on cellular level to verify anti-cancer effect and mechanism of regorafenib. CL-1-5-F4 bearing animal model was treated with vehicle or regorafenib for 28 days. The therapeutic efficacy and mechanism of regorafenib in CL-1-5-F4 bearing animal model were investigated by tumor size evaluation, whole body computer tomography (CT)scan, Haemotoxylin and Eosin (H&E)stain and immunohistochemistry (IHC)stain. Our results demonstrated regorafenib significantly inhibited tumor growth and induced apoptosis through extrinsic/intrinsic pathways in NSCLC in vitro and in vivo. Furthermore, we also found the suppression of AKT/NF-κB signaling was required for regorafenib inhibited expression of progression-related and invasion-related proteins. Our finding indicated apoptosis induction and suppression of AKT/NF-κB signaling were associated with regorafenib-inhibited progression of NSCLC in vitro and in vivo. ? 2019 The Authors","immunoglobulin enhancer binding protein; protein kinase B; regorafenib; carbanilamide derivative; death receptor; immunoglobulin enhancer binding protein; protein kinase B; pyridine derivative; regorafenib; animal experiment; animal model; animal tissue; antineoplastic activity; apoptosis; Article; cancer inhibition; cancer size; cell invasion assay; cell viability assay; controlled study; drug efficacy; drug mechanism; flow cytometry; histopathology; human; human cell; immunohistochemistry; in vitro study; in vivo study; male; mouse; non small cell lung cancer; nonhuman; priority journal; reporter gene; signal transduction; whole body CT; animal; Bagg albino mouse; cell motion; cell proliferation; cell survival; disease exacerbation; DNA damage; drug effect; drug screening; lung tumor; metabolism; non small cell lung cancer; nude mouse; pathology; tumor cell line; tumor invasion; Animals; Apoptosis; Carcinoma, Non-Small-Cell Lung; Cell Line, Tumor; Cell Movement; Cell Proliferation; Cell Survival; Disease Progression; DNA Damage; Humans; Lung Neoplasms; Male; Mice, Inbred BALB C; Mice, Nude; Neoplasm Invasiveness; NF-kappa B; Phenylurea Compounds; Proto-Oncogene Proteins c-akt; Pyridines; Receptors, Death Domain; Signal Transduction; Xenograft Model Antitumor Assays"
"Association between use of Chinese herbal medicine and depression risk in patients with rheumatoid arthritis: A nationwide retrospective cohort study",2019,"Aim: Depression is a common mental disorder in rheumatoid arthritis (RA) patients and may provoke the onset of poor clinical prognoses. In view of this, whether or not the use of Chinese herbal medicines (CHMs) can alleviate the risk of depression still remains unclear. We conducted a longitudinal cohort study to evaluate the association between CHMs us and depression risk among RA patients. Method: Using claims data from the National Health Insurance of Taiwan, we identified 6609 newly diagnosed RA patients aged 20?years or older between 1998 and 2010. From this sample, we recruited 3386 CHM users and randomly selected 3223 controls using propensity scores matching from the remaining cases as the non-CHMs users. They were followed until the end of 2012 to record depression incidence. A Cox proportional hazards regression model was used to compute the hazard ratio (HR) of depression with regard to the use of CHMs. Results: During the 15-year follow-up, 249 CHM users and 314 non-CHM users developed depression, representing an incidence rate of 9.33 and 14.98, respectively, per 1000 person-years. We found that use of CHMs was associated with lower risk of depression by 38% (95% confidence interval 0.54-0.76). The most predominant effect was observed in those receiving CHMs for over 2?years (adjusted HR 0.34). Seven commonly prescribed CHMs could lessen the risk of depression: Chuan-niu-xi, Jie-geng, San-qi, Jia-wei-xia-yao-san, Dang-gui-nian-tong-tang, Zhi-gan-cao-tang, and Suan-zao-ren-tang. Conclusion: This study supports that adding CHMs into conventional therapy may prevent subsequent depression risk for RA patients. ? 2019 Asia Pacific League of Associations for Rheumatology and John Wiley & Sons Australia, Ltd","antirheumatic agent; bei mu; Chinese drug; chuan niu xi; dang gui nian tong tang; du huo ji sheng tang; ge gen; ge gen tang; herbaceous agent; huang qin; ji xue teng; jia wei xia yao san; jie geng; kan lu yin; kuei chih shao yaochih mu tang; san qi; shao yao gan cao tang; shu jing huo xue tang; suan zao ren tang; unclassified drug; wei ling xian; yan hu suo; ye jiao teng; zhi gan cao tang; antidepressant agent; herbaceous agent; adult; Article; Chinese herb; cohort analysis; comorbidity; controlled study; depression; disease association; female; follow up; human; incidence; longitudinal study; major clinical study; male; middle aged; national health insurance; prescription; priority journal; propensity score; rheumatoid arthritis; risk assessment; secondary analysis; Taiwan; administrative claims (health care); affect; aged; comparative study; depression; drug effect; factual database; psychology; retrospective study; rheumatoid arthritis; risk factor; time factor; treatment outcome; Administrative Claims, Healthcare; Adult; Affect; Aged; Antidepressive Agents; Antirheumatic Agents; Arthritis, Rheumatoid; Databases, Factual; Depression; Drugs, Chinese Herbal; Female; Humans; Incidence; Male; Middle Aged; Retrospective Studies; Risk Assessment; Risk Factors; Taiwan; Time Factors; Treatment Outcome"
"Bariatric Surgery Did Not Increase the Risk of Gallstone Disease in Obese Patients: a Comprehensive Cohort Study",2019,"Purpose: The aim of this study was to evaluate the influence of bariatric surgery on gallstone disease in obese patients. Materials and Methods: This large cohort retrospective study was conducted based on the Taiwan National Health Insurance Research Database. All patients 18–55?years of age with a diagnosis code for obesity (ICD-9-CM codes 278.00–278.02 or 278.1) between 2003 and 2010 were included. Patients with a history of gallstone disease and hepatic malignancies were excluded. The patients were divided into non-surgical and bariatric surgery groups. Obesity surgery was defined by ICD-9-OP codes. We also enrolled healthy civilians as the general population. The primary end point was defined as re-hospitalization with a diagnosis of gallstone disease after the index hospitalization. All patients were followed until the end of 2013, a biliary complication occurred, or death. Results: Two thousand three hundred seventeen patients in the bariatric surgery group, 2331 patients in the non-surgical group, and 8162 patients in the general population were included. Compared to the non-surgery group (2.79%), bariatric surgery (2.89%) did not elevate the risk of subsequent biliary events (HR = 1.075, p = 0.679). Compared to the general population (1.15%), bariatric surgery group had a significantly higher risk (HR = 4.996, p < 0.001). In the bariatric surgery group, female gender (HR = 1.774, p = 0.032) and a restrictive procedure (HR = 1.624, p = 0.048) were risk factors for gallstone disease. Conclusion: The risk for gallstone disease did not increase after bariatric surgery, although the risk was still higher than the general population. The benefit of concomitant cholecystectomy during bariatric surgery should be carefully evaluated. ? 2018, Springer Science+Business Media, LLC, part of Springer Nature.","acute cholecystitis; adult; Article; bariatric surgery; cholecystectomy; cholelithiasis; cohort analysis; common bile duct stone; comorbidity; controlled study; diabetes mellitus; female; follow up; gastroenterostomy; gastroplasty; gout; hospital readmission; human; hyperlipidemia; hypertension; laparoscopic sleeve gastrectomy; major clinical study; male; obese patient; obesity; partial gastrectomy; predictive value; priority journal; retrospective study; risk factor; Taiwan; adolescent; adverse event; complication; gallstone; middle aged; obesity; postoperative complication; young adult; Adolescent; Adult; Bariatric Surgery; Gallstones; Humans; Middle Aged; Obesity; Postoperative Complications; Retrospective Studies; Risk Factors; Taiwan; Young Adult"
"Association between acute pancreatitis and pancreatic cancer",2019,"[無可用摘要]","acute pancreatitis; adult; aged; cancer incidence; cohort analysis; controlled study; disease association; early diagnosis; female; human; Letter; major clinical study; male; pancreas cancer; priority journal; risk assessment; risk factor; Taiwan"
"Association between diuretic use and the risk of vertebral fracture after stroke: A population-based retrospective cohort study",2019,"Background: Stroke is a major risk factor for osteoporosis and fractures. No study has evaluated the association between diuretic use and risk of vertebral fracture in stroke patients, although a considerable proportion of stroke patients are prescribed diuretics for hypertension. Our study aimed to investigate whether treatment with thiazides or loop diuretics affects the risk of vertebral fracture after stroke. Methods: A population-based propensity score-matched retrospective cohort study was conducted using the Taiwan National Health Insurance Research Database. Patients with a new diagnosis of stroke between 2000 and 2011 were included. After propensity score matching, 9468 patients were included in the analysis of the effect of thiazides, of who 4734 received thiazides within 2 years after stroke. To analyze the loop diuretic effect, 4728 patients were included, of who 2364 received loop diuretics. Cox proportional hazards regression models were used to calculate hazard ratios (HRs) of vertebral fractures among patients according to thiazide or loop diuretic use within 2 years following stroke. Sensitivity analyses based on the duration of thiazide or loop diuretic use were further conducted. Results: There was no significant difference in vertebral fracture risk between thiazide users and non-users (adjusted HR [aHR] = 1.14, 95% confidence interval [CI] = 0.88-1.47, p = 0.316). Loop diuretic users had a significantly higher vertebral fracture risk than non-users (aHR = 1.45, 95% CI = 1.06-1.98, p = 0.019). However, the sensitivity analysis revealed that short-term thiazide use (exposure duration < 90 days within 2 years after stroke) significantly increased the risk of vertebral fracture versus non-use (aHR = 1.38, 95% CI = 1.02-1.88, p = 0.039). Only short-term loop diuretic users had significantly higher risk of vertebral fracture (aHR = 1.56, 95% CI = 1.11-2.20, p = 0.011). The other two subgroups with longer exposure duration in analyses for both thiazides and loop diuretics revealed no significant effect. Conclusions: Short-term thiazide or loop diuretic use was associated with an increased risk of vertebral fracture after stroke. Further prospective clinical trials are required to confirm this finding. ? 2019 The Author(s).","diuretic agent; thiazide diuretic agent; diuretic agent; adult; age distribution; aged; Article; Charlson Comorbidity Index; cohort analysis; controlled study; disease association; female; human; hypertension; major clinical study; male; outcome assessment; population research; propensity score; retrospective study; risk assessment; risk factor; sex difference; short course therapy; spine fracture; treatment duration; treatment outcome; cerebrovascular accident; chemically induced; health survey; longitudinal study; middle aged; procedures; risk factor; spine fracture; Taiwan; very elderly; Aged; Aged, 80 and over; Cohort Studies; Diuretics; Female; Humans; Longitudinal Studies; Male; Middle Aged; Population Surveillance; Retrospective Studies; Risk Factors; Spinal Fractures; Stroke; Taiwan"
"Association between selective serotonin reuptake inhibitors use and colorectal cancer in a casecontrol study",2019,"Objectives: This study’s aim was to investigate whether selective serotonin reuptake inhibitors use was associated with the risk of colorectal cancer. Methods: From the claims data of Taiwan National Health Insurance Program, a retrospective case-control study was conducted to examine 4739 aged 20-84 cases with newly diagnosed colorectal cancer in 2000-2013 and 4739 sex-matched and age-matched controls without colorectal cancer. The prescription history of selective serotonin reuptake inhibitors and other comorbidities were compared between the cases and the matched controls. Results: After adjusting for the potential confounders, the multivariable logistic regression model showed that the odds of selective serotonin reuptake inhibitors use among cases with colorectal cancer were lower than the odds of selective serotonin reuptake inhibitors use among matched controls (adjusted OR 0.77; 95% CI 0.66-0.89). Conclusion: The odds of selective serotonin reuptake inhibitors use among cases with colorectal cancer are lower than among matched controls. This finding indicates that selective serotonin reuptake inhibitors use might be a protective factor against colorectal cancer. ? 2019, Association of Pharmaceutical Teachers of India. All Rights Reserved.","antidepressant agent; serotonin uptake inhibitor; adult; aged; Article; cancer risk; case control study; chronic kidney failure; chronic obstructive lung disease; colorectal adenoma; colorectal cancer; comorbidity; controlled study; diabetes mellitus; disease association; drug exposure; female; human; hyperlipidemia; hypertension; ICD-9; inflammatory bowel disease; major clinical study; male; middle aged; prescription; prospective study"
"A survey of traditional Chinese medicine use among rheumatoid arthritis patients: a claims data–based cohort study",2019,"Introduction/objectives: Traditional Chinese medicine (TCM) is commonly used for symptom relief in patients with chronic diseases. Nevertheless, large-scale surveys focusing on the utilization of TCM among patients with rheumatoid arthritis (RA) are limited, especially in Taiwan, where TCM is highly popular. This cohort study aimed to describe the utilization of TCM and determine the factors related to TCM usage among RA patients. Method: A national health insurance database was used to identify 6532 newly diagnosed RA patients aged between 20 and 70?years, together with 12,246 subjects without RA matched by sex, age, and index year between 2000 and 2010. Incidence density of TCM use and its related factors was calculated by the Poisson regression model. Results: Findings indicated that RA patients experienced higher incidence density of TCM use than non-RA patients, with an adjusted incidence density ratio of 1.30 (95% confidence interval = 1.21–1.36). Multivariate analysis showed that RA patients who were female, were young, had high monthly income, had high Charlson-Deyo comorbidity index scores, and lived in the highly urbanized area with high TCM density were more likely to use TCM services. The top three reasons for seeking TCM services were diseases of the musculoskeletal system and connective tissue, the respiratory system, and the digestive system. Conclusions: The findings allow healthcare providers to identify the pattern of TCM use and characterize the factors that affect TCM utilization. Further research is required to fully address the efficiency and safety of TCM in treating RA patients. ? 2019, International League of Associations for Rheumatology (ILAR).","Chinese drug; prescription drug; herbaceous agent; acupuncture; adult; aged; Article; Chinese medicine; cohort analysis; comorbidity; connective tissue disease; controlled study; female; follow up; gastrointestinal disease; human; incidence; income; major clinical study; male; manipulative medicine; musculoskeletal disease; national health insurance; priority journal; residential area; respiratory tract disease; retrospective study; rheumatoid arthritis; urbanization; Chinese medicine; insurance; middle aged; multivariate analysis; musculoskeletal manipulation; Poisson distribution; questionnaire; rheumatoid arthritis; sex factor; Taiwan; young adult; Acupuncture Therapy; Adult; Aged; Arthritis, Rheumatoid; Drugs, Chinese Herbal; Female; Humans; Insurance Claim Review; Male; Medicine, Chinese Traditional; Middle Aged; Multivariate Analysis; Musculoskeletal Manipulations; Poisson Distribution; Retrospective Studies; Sex Factors; Surveys and Questionnaires; Taiwan; Young Adult"
"Anti-cancer effects of sulfasalazine and Vitamin E succinate in MDA-MB 231 triple-negative breast cancer cells",2019,"Aim: Sulfasalazine (SSZ) displayed anti-cancer activities. Vitamin E succinate (VES) could inhibit cell growth in various cancer cells. However, chemical therapies were often not useful for triple-negative breast cancer cells (TNBCs) treatment. Here, this study investigated the anti-cancer effects and the mechanisms on TNBCs under combination treatment with SSZ and VES. Methods: Cell viability was analyzed by using the MTT assay. The H2O2 levels were determined by using lucigenin-amplified chemiluminescence method. In addition, caspase and MAPs signals were studied by using western blotting. Results: Low-dose VES antagonized the SSZ-induced cytotoxicity effects while high-dose VES promoted the SSZ-induced cytotoxicity effects on TNBCs. In addition, SSZ alone treatment activated both caspase-3 and ERK signals, however, VES alone treatment only activated JNK signals. On the other hand, activation of caspase-3, JNK, and ERK were found in SSZ plus VES-treated cells. Conclusion: Combined SSZ and VES has synergistic or antagonistic cytotoxic effects depending on VES concentration. In addition, different cytotoxic signals are induced on SSZ-treated, VES-treated and SSZ plus VES-treated cells. ? Ivyspring International Publisher.","alpha tocopherol succinate; caspase 3; mitogen activated protein kinase; salazosulfapyridine; stress activated protein kinase; alpha tocopherol; antineoplastic agent; caspase 3; hydrogen peroxide; mitogen activated protein kinase; mitogen activated protein kinase kinase 4; salazosulfapyridine; antineoplastic activity; Article; cell viability; chemoluminescence; controlled study; cytotoxicity; drug efficacy; human; human cell; MDA-MB-231 cell line; MTT assay; polyacrylamide gel electrophoresis; protein cleavage; protein phosphorylation; triple negative breast cancer; Western blotting; apoptosis; cell proliferation; cell survival; dose response; drug effect; gene expression regulation; genetics; isolation and purification; pathology; signal transduction; triple negative breast cancer; tumor cell line; alpha-Tocopherol; Antineoplastic Combined Chemotherapy Protocols; Apoptosis; Caspase 3; Cell Line, Tumor; Cell Proliferation; Cell Survival; Dose-Response Relationship, Drug; Extracellular Signal-Regulated MAP Kinases; Gene Expression Regulation, Neoplastic; Humans; Hydrogen Peroxide; MAP Kinase Kinase 4; Signal Transduction; Sulfasalazine; Triple Negative Breast Neoplasms"
"Using gas chromatography and mass spectrometry to determine 25-hydroxyvitamin D levels for clinical assessment of vitamin D deficiency",2019,"Vitamin D is responsible for multiple metabolic functions in humans. Rickets are the most common disease caused by vitamin D deficiency. It is caused by poor calcium intake resulting in poor serum-ionized calcium. The purpose of this study is to develop a rapid, sensitive, and feasible method to determine the 25-hydroxy-vitamin D3 (25(OH)D3) levels in blood samples for clinical assessment. In this study, gas chromatography coupled mass spectrometry with trimethylsilyl derivatization (TMS-GC-MS) is the most suitable protocol for quantitative analyses of 25(OH)D3. Performance of method was evaluated and compared with liquid chromatography and immunoassay. Method validation has been carried out with plasma specimens. The limit of quantitation of TMS-GC-MS method is 1.5 ppb with good linear correlation. Furthermore, the dietary intake and nutritional status of vegetarian and non-vegetarians in Taiwan were assessed by our validated method. As a result, this vitamin D nutrition survey demonstrates that most Taiwanese people have insufficient vitamin D. Due to dietary habits; the male vegans may have the highest risk of vitamin D deficiency. ? 2019","25 hydroxyvitamin D; calcifediol; calcium ion; colecalciferol; trimethylsilyl derivative; Article; blood sampling; calcium blood level; calcium intake; clinical assessment; controlled study; derivatization; dietary intake; feasibility study; female; gas chromatography; high risk population; human; human experiment; immunoassay; limit of quantitation; liquid chromatography; male; mass spectrometry; multiple reaction monitoring; nutritional status; quantitative analysis; sensitivity and specificity; Taiwan; Taiwanese; vegetarian diet; vitamin D deficiency"
"Impact of varying anatomic sites on advanced stage and survival of oral cancer: 9-year prospective cohort of 27 717 cases",2019,"Background: To elucidate the impact of varying anatomic sites on advanced stage of and death from oral cancer. Methods: A total of 27 717 oral cancers mainly from a population-based visual inspection program in Taiwan from 2004 to 2009 was followed until the end of 2012. Results: Using lip cancer as reference, the odds ratios (95% confidence interval [CI]) of advanced stage of cancer were 2.20 (1.92-2.51) for tongue, 2.60 (2.28-2.97) for buccal, 2.68 (2.20-3.28) for floor of mouth, 2.96 (2.52-3.47) for hard palate, 6.04 (5.17-7.05) for gingiva, and 10.83 (9.20-12.74) for oropharynx. The estimated hazard ratios (95% CI) for oral cancer death increased from 1.48 (1.31-1.67) in buccal, 1.61 (1.43-1.82) in tongue, 1.68 (1.41-1.99) in floor of mouth, 1.79 (1.57-2.05) in gingiva, 1.97 (1.71-2.26) in hard palate, and 2.15 (1.89-2.45) in oropharynx. Conclusion: Different anatomic sites had variations in advanced stage of and death from oral cancer and need vigilant surveillance. ? 2019 Wiley Periodicals, Inc.","adult; advanced cancer; age; anatomical concepts; Article; betel quid; cancer staging; cancer survival; cigarette smoking; cohort analysis; female; follow up; gingiva; hard palate; human; lip cancer; major clinical study; male; middle aged; mouth cancer; oropharynx; oropharynx cancer; priority journal; prospective study; sex difference; Taiwan; tongue cancer"
