"文獻名稱.","年份","摘要","索引關鍵字"
"Adaptation and Preliminary Validation of the Advance Care Planning Engagement Survey for Surrogate Decision Makers","2019","Context: Although measures that assess patient engagement in the advance care planning (ACP) process exist, there are no validated tools to assess surrogate decision makers' (SDMs') role in ACP. Objectives: The objective of this study was to adapt and begin to validate a patient-oriented questionnaire for use with SDMs of patients with chronic illness. Methods: Questions from the 55-item patient-oriented ACP engagement survey were adapted for SDMs and assessed for face validity. The resultant 47-item questionnaire was administered to 65 SDMs of patients with chronic illness. Responses were assessed and items were flagged for removal based on item redundancy, nonresponses, and ceiling effects. A preliminary exploratory factor analysis was performed, internal consistency was assessed, and domains were constructed based on findings. Results: The 47-item questionnaire was administered to 65 participants (mean age 51.8; 81% female; 96% Caucasian). Seventeen items were removed owing to redundancy (r > 0.80), and 13 items lacking face validity were removed. In a preliminary exploratory factor analysis of the resultant 17-item questionnaire, a three-factor solution was deemed most statistically and conceptually sound. Items were organized into domains: 1) serving as an SDM (seven items); 2) contemplation (four items); 3) readiness (six items). Internal consistency for each domain was high (Cronbach alpha 0.90–0.91). Conclusion: The 17-item ACP engagement survey for SDMs (ACP-17-SDM) is a conceptually sound and reliable questionnaire adaptation of the original ACP engagement survey. This questionnaire may be used by researchers in parallel with the patient-oriented ACP engagement survey to more fully understand the impact of ACP interventions on SDMs. Larger studies are needed to more closely examine construct validity. ? 2019","adult; advance care planning; Article; behavior change; chronic disease; construct validity; exploratory factor analysis; face validity; female; human; internal consistency; major clinical study; male; medical decision making; middle aged; prospective study; quality of life; questionnaire; Social Cognitive Theory; validation study"
"Reply to J. David et al","2019","[無可用摘要]","brachytherapy; cancer radiotherapy; external beam radiotherapy; health care quality; high dose rate brachytherapy; human; Letter; male; monotherapy; priority journal; prostate cancer; stereotactic body radiation therapy; intensity modulated radiation therapy; prostate tumor; radiation; Humans; Male; Prostatic Neoplasms; Radiation; Radiotherapy, Intensity-Modulated"
"Corynebacterium kroppenstedtii-Associated Granulomatous Mastitis: a Report of Two Cases","2019","[無可用摘要]","agar; ceftriaxone; doxycycline; imipenem; adult; Article; breast abscess; breast biopsy; breast tissue; case report; chill; clinical article; Corynebacterium; Corynebacterium kroppenstedtii; disease association; female; fever; fine needle aspiration biopsy; Gram staining; granulomatous mastitis; histopathology; hospital care; human; human cell; human tissue; incubation time; inflammation; mastalgia; matrix assisted laser desorption ionization time of flight mass spectrometry; medical history; neutrophil; polymorphonuclear cell; smear; young adult"
"‘The disease isn't listening to the drug’: The socio-cultural context of antibiotic use for viral respiratory infections in rural Uganda","2019","To identify factors precipitating antibiotic misuse and discuss how to promote safe antibiotics use and curb antibiotic resistance. Antibiotic misuse is a significant problem globally, leading to increased antibiotic resistance. Many socio-cultural factors facilitate antibiotic misuse: patient and provider beliefs about antibiotics, inadequate regulation, poor health literacy, inadequate healthcare provider training, and sub-optimal diagnostic capability. This study investigates the influence of such factors on antibiotic use and community health in rural Uganda. Attention was paid to patient-provider dynamics, providers’ concerns, and the role of drug shops in the communities and how these situations exacerbate antibiotic misuse. Using a grounded ethnographic approach, interviews, focus groups, and observations were conducted over six weeks. Five salient themes emerged from data analysis. Based on the study results and a review of past literature on antibiotic resistance, there is need for improved health literacy and education, continued focus on efficiency and affordability in healthcare, and recognition of the role of stewardship and government in providing better healthcare. The problem of antibiotic misuse is multifactorial. Proposed solutions must target multiple contributing factors and must ultimately modify the culture and beliefs surrounding antibiotic use and encourage proper use. Such a multi-pronged approach would be most effective and would decrease rates of antibiotic resistance. ? 2018, ? 2018 Informa UK Limited, trading as Taylor & Francis Group.","antibiotic agent; antiinfective agent; antibiotic resistance; antibiotic therapy; antimicrobial stewardship; Article; community; cultural factor; data analysis; drug misuse; education; female; government; health care; health care personnel; health literacy; health promotion; human; male; priority journal; rural area; semi structured interview; social aspect; Uganda; viral respiratory tract infection; antiviral resistance; attitude to health; drug effect; help seeking behavior; information processing; interview; qualitative research; respiratory tract infection; rural population; Anti-Bacterial Agents; Antimicrobial Stewardship; Drug Resistance, Viral; Female; Focus Groups; Health Knowledge, Attitudes, Practice; Help-Seeking Behavior; Humans; Interviews as Topic; Male; Qualitative Research; Respiratory Tract Infections; Rural Population; Uganda"
"Work-focused interventions that promote the labour market transition of young adults with chronic disabling health conditions: A systematic review","2019","Objective: Young adulthood is an important transitional life phase where careers are established. Young adults with chronic disabling health conditions are underrepresented in the labour market. Our study aims to examine the effectiveness of work-focused interventions that support the labour market transition of young adults with chronic disabling health conditions; and to examine whether the effectiveness of work-focused interventions differ across work transition phase (eg, preparation, entry and sustaining work, employment advancement) and disability type. Methods: A systematic review of articles published between January 1990 and July 2018 was conducted. Medline, EMBASE and PsycInfo were searched, and titles/abstracts and full texts of articles were reviewed for eligibility. Relevant articles were appraised for methodological quality. A best evidence synthesis was applied to medium-quality/high-quality studies to develop recommendations. Results: 5816 articles were identified; 10 articles were relevant and of moderate-high methodological quality. Six intervention categories were identified which focused on young adults with mental health or intellectual/learning disabilities (n=3) and addressed employment preparation (n=10) and/or work entry (n=9). No interventions addressed at-work issues or career advancement. Strong evidence existed for tailored supported employment (SE) interventions having a positive impact on preparation and entry into competitive employment. Also, moderate evidence existed for the positive impact of SE on preparation and entry into competitive employment for young adults with mental health conditions. Conclusions: Tailored SE is recommended to foster preparation and entry into the labour market. Evidence-based interventions are needed to facilitate sustained work and career advancement of young adults living with different disabling health conditions. ? 2019 Author(s) (or their employer(s)).","adult; career; chronic disease; disability; disabled person; Embase; hearing disorder; human; intellectual impairment; job market; learning disorder; Medline; mental health; physical disease; priority journal; PsycINFO; Review; speech disorder; supported employment; systematic review; visual disorder; work; young adult; chronic disease; disabled person; procedures; randomized controlled trial (topic); vocational rehabilitation; Adult; Chronic Disease; Disabled Persons; Humans; Randomized Controlled Trials as Topic; Rehabilitation, Vocational; Young Adult"
"Exposure to antenatal corticosteroids and reduced respiratory sinus arrhythmia in adult survivors of extremely low birth weight","2019","Purpose/aim: Antenatal corticosteroid (ACS) therapy has dramatically increased survival rates among extremely low birth weight (ELBW) infants. However, the long-term effects of ACS on autonomic nervous system function have not been explored. Using the world’s oldest longitudinally followed cohort of ELBW infants we compared respiratory sinus arrhythmia (RSA) among ELBW survivors whose mothers received ACS (ELBW-S), those who did not (ELBW-NS) and normal birth weight (NBW) controls in their 20 and 30 s. Methods: Resting electrocardiogram (ECG) was recorded from ELBW-S (n=28), ELBWNS (n=36), and matched NBW controls (n=79) at 22-26 and 29-36 years. Resting RSA was compared across groups via analyses of covariance (ANCOVA), adjusting for sex, medication use, postnatal steroid exposure and the presence of chronic health conditions. RSA was also compared across assessments for each group. Results: At 29-36 years, resting RSA in ELBW-S was significantly lower than in NBW controls. RSA in the ELBW-NS group was intermediate between ELBW-S and NBW groups. Although the ELBW-S group also showed nominally reduced RSA compared to NBW controls at the 22-26-year visit, this difference was not statistically significant. Conclusions: ELBW survivors exposed to ACS had lower RSA than NBW controls during their 30 s, suggestive of a decline in parasympathetic input to heart. ELBW survivors who received ACS may be particularly vulnerable to cardiovascular problems in later life. ? 2019 Informa UK Limited, trading as Taylor & Francis Group.","betamethasone; contraceptive agent; corticosteroid derivative; psychotropic agent; corticosteroid; adult; Article; birth weight; body mass; breathing rate; comparative study; controlled study; depolarization; electrocardiogram; extremely low birth weight; female; follow up; gestational age; heart ventricle contraction; human; major clinical study; male; prenatal exposure; R wave; respiratory sinus arrhythmia; sex difference; social status; autonomic neuropathy; cholinergic system; electrocardiography; extremely low birth weight; longitudinal study; pathophysiology; physiology; pregnancy; pregnancy complication; respiratory sinus arrhythmia; young adult; Adrenal Cortex Hormones; Adult; Autonomic Nervous System Diseases; Electrocardiography; Female; Humans; Infant, Extremely Low Birth Weight; Longitudinal Studies; Male; Parasympathetic Nervous System; Pregnancy; Pregnancy Complications; Respiratory Sinus Arrhythmia; Young Adult"
"The trypan blue cellular debris assay: a novel low-cost method for the rapid quantification of cell death","2019","Cell death is a common driver of human disease and is frequently studied in a variety of in vitro settings. There currently exists a range of commercially available assays to examine cell death, however, most are costly and require assay-specific experimental conditions that may not be suitable for many cell types. Here, we show that cellular debris occurring as a result of cell death can be used to quantify cell death using trypan blue. Furthermore, we demonstrate that the data generated using this technique are comparable to the widely-used lactate dehydrogenase (LDH)assay. Overall, we describe a novel application for trypan blue, a stain found in most biology laboratories, as a novel and cost-effective method for the quantification of cell death via staining of cell debris. ? 2019 The Author(s)","lactate dehydrogenase; trypan blue; adherent cell; Article; cell assay; cell death; cells by body anatomy; cellular debris assay; controlled study; cost effectiveness analysis; Huh-7 cell line; human; human cell; in vitro study; laboratory test; limit of quantitation; liver cell; non invasive procedure; priority journal; staining"
"A survey of oncology healthcare professionals’ knowledge and attitudes toward the use of music as a therapeutic tool in healthcare","2020","Background: Music as a therapeutic tool, defined as “music care,” can help manage physical and psychological symptoms in individuals with cancer. There is further need to understand interest level and the potential role of music care among health professionals working in the field of oncology. Purpose: To investigate knowledge of and attitudes toward the use of music as a therapeutic tool in cancer and palliative care, as well as to identify barriers associated with learning to use music in care among health professionals. Methods: Participants (N = 204), mostly nurses working in oncology and palliative care, completed a survey to assess awareness, knowledge, and attitudes toward the use of music in healthcare practice. Results: In total, 55.5% of participants reported being “somewhat or very knowledgeable” about how to apply/use music therapy for the management of symptoms or on how to make a music therapy referral or for any application of music care. Participants demonstrated a high interest level in learning how to incorporate music into practice (mean = 4.05; SD = 1.045). Conclusion: While there is generally high interest and perceived value among nurses in music care interventions, knowledge level about such interventions was low. The study has implications for knowledge translation and education needed to further support uptake and use of music care in nursing practice. ? 2019, Springer-Verlag GmbH Germany, part of Springer Nature.","adult; Article; awareness; cancer palliative therapy; clinical practice; cross-sectional study; female; health care personnel; health care survey; health personnel attitude; human; learning; male; malignant neoplasm; motivation; music therapy; paramedical personnel; patient referral; physician; practical nurse; priority journal; professional knowledge; radiotherapist; social worker"
"Relevance of non-targeted effects for radiotherapy and diagnostic radiology; A historical and conceptual analysis of key players","2019","Non-targeted effects (NTE) such as bystander effects or genomic instability have been known for many years but their significance for radiotherapy or medical diagnostic radiology are far from clear. Central to the issue are reported differences in the response of normal and tumour tissues to signals from directly irradiated cells. This review will discuss possible mechanisms and implications of these different responses and will then discuss possible new therapeutic avenues suggested by the analysis. Finally, the importance of NTE for diagnostic radiology and nuclear medicine which stems from the dominance of NTE in the low-dose region of the dose-response curve will be presented. Areas such as second cancer induction and microenvironment plasticity will be discussed. ? 2019 by the authors.","protein p53; tumor protein; Article; bystander effect; cancer cell; cancer tissue; carcinogenesis; cell communication; cell plasticity; gap junction; genetics; genomic instability; human; nonhuman; protein expression; protein function; radiodiagnosis; radiotherapy; signal transduction; tumor microenvironment"
"Specificity of Acyl Chain Composition of Phosphatidylinositols","2019","Phosphatidylinositol (PI) lipids have a predominance of a single molecular species present through the organism. In healthy mammals this molecular species is 1-stearoyl-2-arachidonoyl (18:0/20:4) PI. Although the importance of PI lipids for cell physiology has long been appreciated, less is known about the biological role of enriching PI lipids with 18:0/20:4 acyl chains. In conditions with dysfunctional lipid metabolism, the predominance of 18:0/20:4 acyl chains is lost. Recently, molecular mechanisms underpinning the enrichment or alteration of these acyl chains in PI lipids have begun to emerge. In the majority of the cases a common feature is the presence of enzymes bearing substrate acyl chain specificity. However, in cancer cells, it has been shown that one (not the only) of the mechanisms responsible for the loss in this acyl chain enrichment is mutation on the transcription factor p53 gene, which is one of the most highly mutated genes in cancers. There is a compelling need for a global picture of the specificity of the acyl chain composition of PIs. This can be possible once high-resolution spatio-temporal information is gathered in a cellular context; which can ultimately lead to potential novel targets to combat conditions with altered PI acyl chain profiles. ? 2019 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim","phosphatidylinositol; protein p53; chemical composition; enzyme specificity; human; lipid metabolism; lipogenesis; mammal; nonhuman; priority journal; protein analysis; protein function; Review"
"Comorbidity Patterns of Psychiatric Conditions in Canadian Armed Forces Personnel [Mod?les de comorbidit? des affections psychiatriques chez les membres des Forces arm?es canadiennes]","2019","Objective: Posttraumatic stress disorder (PTSD) is often accompanied by other mental health conditions, including major depressive disorder (MDD), substance misuse disorders, and anxiety disorders. The objective of the current study is to delineate classes of comorbidity and investigate predictors of comorbidity classes amongst a sample of Canadian Armed Forces (CAF) Regular Force personnel. Methods: Latent class analyses (LCAs) were applied to cross-sectional data obtained between April and August 2013 from a nationally representative random sample of 6700 CAF Regular Force personnel who deployed to the mission in Afghanistan. Results: MDD was the most common diagnosis (8.0%), followed by PTSD (5.3%) and generalized anxiety disorder (4.7%). Of those with a mental health condition, LCA revealed 3 classes of comorbidity: a highly comorbid class (8.3%), a depressed-only class (4.6%), and an alcohol use–only class (3.1%). Multinomial logit regression showed that women (adjusted relative risk ratio [ARRR] = 2.77; 95% CI, 2.13 to 3.60; P < 0.01) and personnel reporting higher trauma exposure (ARRR = 4.18; 95% CI, 3.13 to 5.57; P < 0.01) were at increased risk of membership in the comorbid class compared to those without a mental health condition. When compared to those with no mental health condition, experiencing childhood abuse increased the risk of being in any comorbidity class. Conclusions: Results provide further evidence to support screening for and treatment of comorbid mental health conditions. The role of sex, childhood abuse, and combat deployment in determining class membership may also prove valuable for clinicians treating military-related mental health conditions. ? The Author(s) 2018.","alcohol; adult; alcohol consumption; army; Article; child abuse; comorbidity; cross-sectional study; descriptive research; disability; female; generalized anxiety disorder; health care utilization; human; major depression; male; marriage; mental disease; posttraumatic stress disorder; sex difference"
"Pretibial Lymphoplasmacytic Plaque in Children: Case Report and Review of the Literature","2019","An 8-year-old girl presented with a persistent 5 × 2-cm violaceous doughy plaque on the left lower leg. Histologic examination revealed hyperkeratosis, variable but mild epidermal hyperplasia, and vacuolar interface changes with melanin pigment incontinence confined to the papillary dermis. A diagnosis of pretibial lymphoplasmacytic plaque in children was made. This report outlines the clinical characteristics of this entity and a review of other cases reported in the literature.","case report; child; female; human; leg; pathology; plasma cell; pseudolymphoma; skin disease; Child; Female; Humans; Leg; Plasma Cells; Pseudolymphoma; Skin Diseases"
"Tunable degradation of low-fouling carboxybetaine-hyaluronic acid hydrogels for applications in cell encapsulation","2019","Low-fouling hydrogels with tunable degradation rates and biochemical environments have the potential to improve adoptive cell therapies for cancer immunotherapy and regenerative medicine. To this end, we developed in situ gelling hydrogels from low-fouling poly(carboxybetaine-co-maleimide) (pCBM) random copolymers and thiolated hyaluronic acid (HA-SH). pCBM-HA hydrogel enzymatic degradation rates were tuned 5 fold by altering pCBM composition (4, 11, and 16 maleimide mol%) and 2.3 fold by HA-SH concentration (1-2 wt%). pCBM-HA gels were low-fouling towards bovine serum albumin (BSA; adsorbed ?20 μg cm-2) and resisted fibroblast adhesion. To control pCBM-HA bioactivity, the cell adhesive peptide CGRGDS was immobilized on pCBM to promote fibroblast adhesion (39% decrease in circularity), which increased metabolic activity by ?50%. pCBM-HA modified with CGRGDS enhanced the metabolic activity of encapsulated T cells by ?21% compared to gels without HA, indicating their potential for immunotherapies. Low-fouling pCBM-HA hydrogels provide a vehicle with tunable degradation rates and biochemical environments for encapsulation applications in cell adoptive therapies. ? 2019 IOP Publishing Ltd.","Adhesion; Adhesives; Biodegradation; Cell culture; Degradation; Fibroblasts; Fouling; Gels; Hydrogels; Mammals; Metabolism; Organic acids; Bioactive hydrogels; Bovine serum albumins; Cancer immunotherapy; Carboxybetaine; Cell encapsulations; Enzymatic Degradation; Fibroblast adhesion; Hyaluronic acid hydrogels; Hyaluronic acid; betaine derivative; bovine serum albumin; cgrgds peptide; copolymer; hyaluronic acid; maleimide derivative; peptide; thiol derivative; unclassified drug; Article; biocompatibility; cell adhesion; cell encapsulation; cell metabolism; chemical composition; concentration (parameter); controlled study; enzymatic degradation; fibroblast; hydrogel; protein immobilization"
