"文獻名稱.","年份","摘要","索引關鍵字"
"Organic anion?transporting polypeptides contribute to the uptake of curcumin and its main metabolites by human breast cancer cells: Impact on antitumor activity",2019,"Curcumin is a natural polyphenolic compound with pronounced anticancer properties, despite its low bioavailability caused by extensive glucuronidation and sulfation. Information on the cellular uptake mechanisms and their contribution to the anticancer effects of curcumin and its biotransformation products is limited. The present study, therefore, investigated the role of organic anion-transporting polypeptides (OATPs) in the cellular uptake of curcumin and its major metabolites in OATP-expressing Chinese hamster ovary (CHO) and human ZR-75-1 breast cancer cells. The uptake rates for curcumin in OATP1B1-, OATP1B3- and OATP2B1-transfected CHO cells were 2- to 3-fold higher than wild-type cells. Curcumin sulfate was transported by all three OATPs, although to a much lesser extent, while uptake of tetrahydrocurcumin was the highest but only via OATP1B1 and OATP1B3. Notably, curcumin glucuronide did not exhibit any affinity for these OATPs. The increased mRNA levels of OATP1B1 in wild-type human breast cancer ZR-75-1 cells compared with OATP1B1 knockdown cells was associated with a higher initial uptake of curcumin and tetrahydrocurcumin leading to decreased IC 50 values. In conclusion, our data revealed that OATPs act as cellular uptake transporters for curcumin and its major metabolites, and this may also be applicable to patients undergoing cancer therapy. ? 2019 Spandidos Publications. All Rights Reserved.","curcumin; curcumin glucuronide; curcumin sulfate; immunoglobulin enhancer binding protein; messenger RNA; organic anion transporter; organic anion transporter B; solute carrier organic anion transporter 1B1; solute carrier organic anion transporter 1B3; tetrahydrocurcumin; unclassified drug; antineoplastic agent; curcumin; organic anion transporter; animal cell; antineoplastic activity; Article; breast cancer cell line; cancer therapy; cell culture; cell kinetics; cell transport; CHO cell line; controlled study; cytotoxicity; cytotoxicity assay; disease association; drug protein binding; drug uptake; enzyme inhibition; gene knockdown; genetic transfection; high performance liquid chromatography; human; human cell; IC50; luciferase assay; metabolite; nonhuman; priority journal; protein analysis; protein expression; protein expression level; quantitative analysis; reverse transcription polymerase chain reaction; wild type; ZR-75-1 cell line; animal; breast tumor; cell survival; Cricetulus; drug effect; genetics; metabolism; pathology; Animals; Antineoplastic Agents; Breast Neoplasms; Cell Survival; CHO Cells; Cricetulus; Curcumin; Gene Knockdown Techniques; Humans; Organic Anion Transporters"
"Trends of heat-related mortality and association with weather variables in the northeast, Thailand",2019,"Heat-related morbidity and mortality are recognized as public health threat. However, little evidence has been reported for cause-specific mortality from heat. The aims of this study is to explore trends in diseases of heat-related mortality in the northeast among selected specific-cause mortality, in the Northeast Thailand. We used a national database from the Strategy Planning Division, Ministry of Public Health for cause-specific mortality from heat in 4 groups including malignant neoplasm, diseases of the circulatory system, diseases of the respiratory system, diseases of the genitourinary system. Daily weather data provided by the Meteorological Department included temperature, humidity, precipitation, and wind speed for twenty provinces in the northeastern region of Thailand from 2006 to 2015. Joinpoint regression analysis and Poisson regression model was used for estimation the effect of heat on mortality. Results, the trend of annual specific-cause mortality increased with the Annual Percent Change (APC) of 7.74% of Malignant neoplasm, 9.80% for diseases of respiratory system, 12.03% for diseases of the circulatory system and 2.16% for diseases of the genitourinary system. A one-degree Celsius increase with the daily mean temperature was significantly associated with a 16% risk in all included mortalities used as an indicator for heat-related mortality (95% CI IRR= 1.11-1.21, p-value =<0.001), A one-degree Celsius increase in the daily maximum temperature was significantly associated with a 9% decreased risk in the same mortality (95% CI IRR=0.88-0.96, p-value < 0.001). In conclusion, trend analysis showed that heat-related mortality increased significantly during the period. Increased in daily temperature were positively associated with mortality in the northeast of Thailand. This suggested that there is a need to initiate any public health prevention and climate change adaptation from heat as to reduce the adverse effects of heat extremes on health. ? 2019, Thai Society of Higher Eduation Institutes on Environment. All rights reserved.","climate change; climate effect; health impact; high temperature; morbidity; mortality; public health; trend analysis; Thailand"
"Effects of Gold Nanoparticles with Different Surface Charges on Cellular Internalization and Cytokine Responses in Monocytes",2019,"Surface modification of gold nanoparticles (AuNPs) affects the interactions between the AuNPs and biological systems. To use AuNPs in biomedical applications, an investigation of how different surface charges of AuNPs affect the internalization mechanisms and functions of monocytes is needed. In this study, U937 cells were exposed to AuNPs with positive (AuNPs+ve) and negative (AuNPs-ve) surface charges. Cellular responses to the AuNPs, including cell uptake pathways, cell activation and cytokine production, were analysed. The results indicated different responses to AuNPs-ve and AuNPs+ve in outcomes including internalization pathways, cell activation and cytokine production levels. Interestingly, the results suggested that AuNPs+ve tended to enter the cells via macropinocytosis and strongly elicited a cellular response of IL-6 production via NF-kB activation, whereas the AuNPs-ve suppressed IL-6 production. Therefore, these results provide essential information for designing nanoparticles and may contribute to possible future nanomedicine applications, such as drug delivery and vaccination. [Figure not available: see fulltext.]. ? 2019, Springer Science+Business Media, LLC, part of Springer Nature.","Body fluids; Cells; Chemical activation; Cytology; Fiber optic sensors; Gold nanoparticles; Medical applications; Medical nanotechnology; Metal nanoparticles; Surface charge; Biomedical applications; Cell uptake; Cellular internalization; Cellular response; Cytokine production; Cytokine response; Immunity; Possible futures; Drug delivery; gold nanoparticle; immunoglobulin enhancer binding protein; interleukin 6; ligand; antibody detection; Article; cancer cell culture; cell function; cell level; cell uptake; coculture; controlled study; cytokine production; cytokine response; densitometry; drug distribution; drug effect; enzyme linked immunosorbent assay; human; human cell; image analysis; incubation time; inductively coupled plasma mass spectrometry; internalization; macropinocytosis; monocyte; protein analysis; transcription initiation; transmission electron microscopy; U-937 cell line; Western blotting"
"Positive expiratory pressure breathing speeds recovery of postexercise dyspnea in chronic obstructive pulmonary disease",2019,"Objectives: Faster recovery of postexertional dyspnea might enable chronic obstructive pulmonary disease (COPD) patients to undertake more physical activity. The purpose of this study was to determine whether breathing with a positive expiratory load to reduce dynamic hyperinflation (DH) would hasten recovery. Methods: Thirteen male COPD patients (59?±?7?years; Global Initiative for Obstructive Lung Disease Stages II and III) took part in a randomized cross-over trial in which they exercised by self-paced spot marching. Interventions at the end of exercise consisted of six breaths against either a 5-cm H2O expiratory load (positive expiratory pressure [PEP]) or no load (Sham), with 3-hr rest between interventions. Recovery was followed for the next 10?min. Primary outcome measures were dyspnea during recovery and inspiratory capacity (IC), measured at rest, at the end of exercise and after the intervention; oxygen saturation, end-tidal CO2, heart rate, and breathing frequency were also monitored. Results: Patients exercised for 5?min reaching a heart rate of 70% age-predicted maximum and developed dyspnea of 3–4 on the Modified Borg CR10 scale. Dyspnea recovered significantly faster after the PEP intervention in all patients, taking 2.8?±?0.4?min to return to baseline compared with 5.1?±?0.6?min for Sham (p?&lt;?0.01). IC declined at the end of exercise and was improved by PEP (+270?220–460 ml, median, interquartile range) more than Sham (+100, 40–160?ml). However, PEP was equally effective in reducing dyspnea in all patients irrespective of the degree of DH. Changes in oxygen saturation, end-tidal CO2, heart rate, and breathing frequency were similar in PEP and Sham. Conclusions: Positive expiratory pressure breathing is an effective means of reducing postexercise dyspnea and DH in COPD. The benefits were not limited to patients with high DH suggesting PEP may be used to speed recovery and increase the volume of exercise during pulmonary rehabilitation sessions and physical activity at home or work. ? 2018 John Wiley & Sons, Ltd.","aged; breathing muscle; chronic obstructive lung disease; controlled study; crossover procedure; dyspnea; exercise test; exercise tolerance; female; human; inspiratory capacity; male; middle aged; pathophysiology; physiology; positive end expiratory pressure; randomized controlled trial; work of breathing; Aged; Cross-Over Studies; Dyspnea; Exercise Test; Exercise Tolerance; Female; Humans; Inspiratory Capacity; Male; Middle Aged; Positive-Pressure Respiration; Pulmonary Disease, Chronic Obstructive; Respiratory Muscles; Work of Breathing"
"Anti-parasitic Drug Ivermectin Exhibits Potent Anticancer Activity against Gemcitabine-resistant Cholangiocarcinoma in Vitro",2019,"Background/aim: The antiparasitic drug, ivermectin (IVM), exerts anticancer activities in diverse cancer types. However, its anticancer activity against cholangiocarcinoma (CCA), especially the drug-resistant phenotype, has not yet been explored. Materials and Methods: IVM was tested for its anticancer activity against gemcitabine-sensitive (KKU214) and gemcitabine-resistant (KKU214GemR) CCA cell lines in vitro using the sulforhodamine B and clonogenic assays as well as cell-cycle analysis. Results: IVM treatment inhibited cell proliferation and colony formation of both KKU214 and KKU214GemR in a dose- and time-dependent manner. KKU214GemR cells were more sensitive than KKU214 to IVM treatment. IVM treatment caused S-phase cell-cycle arrest and also cell death as indicated by an increase of sub-G0/G1 population in KKU214GemR cells treated with IVM for 48 h. Conclusion: IVM exerts anti-CCA activities and gemcitabine-resistant KKU214GemR cells are more sensitive to IVM treatment. Thus, IVM might be useful as an alternative treatment for CCA, especially in patients who do not respond to gemcitabine. ? 2019 International Institute of Anticancer Research. All rights reserved.","gemcitabine; ivermectin; antiparasitic agent; deoxycytidine; gemcitabine; ivermectin; antineoplastic activity; Article; bile duct carcinoma; cancer cell culture; cell death; cell proliferation; cholangiocarcinoma cell line; clonogenic assay; colony formation; human; human cell; human cell culture; in vitro study; priority journal; S phase cell cycle checkpoint; apoptosis; bile duct carcinoma; cancer stem cell; cell cycle; dose response; drug effect; drug resistance; genetics; metabolism; pathology; tumor cell line; Antiparasitic Agents; Apoptosis; Cell Cycle; Cell Line, Tumor; Cell Proliferation; Cholangiocarcinoma; Deoxycytidine; Dose-Response Relationship, Drug; Drug Resistance, Neoplasm; Humans; Ivermectin; Neoplastic Stem Cells"
"Indocyanine green dye angiography as an adjunct to assess indeterminate burn wounds: A prospective, multicentered, triple-blinded study",2019,"BACKGROUND Clinical assessment of indeterminate burn wounds has been reported to yield poor accuracy, even when performed by burn experts. Indocyanine green (ICG) dye angiography has been found to be highly accurate in assessing burn depth, but there is still limited evidence of its use in indeterminate burn wounds. This study aims to compare the accuracy of ICG angiography to that of clinical assessment in assessing indeterminate burn wounds. METHODS This is a prospective, multicentered, triple-blinded, experimental study. Participants were stable patients, admitted to the hospital with burn wounds of indeterminate depth. The burn wounds were clinically assessed by an attending plastic surgeon. ICG angiography was performed and evaluated by another surgeon. Tissue biopsies were obtained and sent for histological study to be assessed as the gold standard. RESULTS In the 30 burn sites that were assessed, the accuracy of ICG angiography was 100.0%, compared with 50.0% for clinical assessment (p < 0.001). Clinical assessment yielded a sensitivity of 33.3% and specificity of 66.7%, while ICG angiography yielded both a sensitivity and specificity of 100.0%. Therefore, the number needed to treat for using ICG angiography in indeterminate burn wounds was two. CONCLUSION Indocyanine green angiography yields a significantly higher accuracy than clinical assessment in indeterminate burn wounds. This intervention can, thus, be a useful tool to aid clinical judgment. ? 2019 Wolters Kluwer Health, Inc. All rights reserved.","indocyanine green; accuracy; adult; Article; burn; clinical article; clinical assessment; experimental study; female; gold standard; histology; human; human tissue; indocyanine green angiography; intermethod comparison; male; multicenter study; priority journal; prospective study; punch biopsy; sensitivity and specificity; single drug dose"
"New p-terphenyl and benzoquinone metabolites from the bioluminescent mushroom Neonothopanus nambi",2019,"Two new p-terphenyls, neonambiterphenyls A and B (1–2), a new benzoquinone, neonambiquinone A (3), together with six known sesquiterpenes (4–9), were isolated from the bioluminescent mushroom Neonothopanus nambi PW3. The isolated compounds were identified by mass, IR and spectroscopic analyses (1D and 2D NMR). Compounds 1–3 and 5–7 showed cytotoxicity against cancer cell lines such as KB, NCI-H187 and MCF-7 with IC 50 values ranging from 1.45 to 49.31 ?g/mL. In addition, compounds 1 and 5 showed cytotoxicity against Vero cells with IC 50 values of 38.72 and 32.90 ?g/mL, respectively. ? 2019, ? 2019 Informa UK Limited, trading as Taylor & Francis Group.",""
"Impact of GP gatekeeping on quality of care, and health outcomes, use, and expenditure",2019,"GPs often act as gatekeepers, authorising patients access to specialty care. Gatekeeping is frequently perceived as lowering health service use and health expenditure. However, there is little evidence suggesting that gatekeeping is more beneficial than direct access in terms of patient- and health-related outcomes ? 2018 British Journal of General Practice.","adult; health care cost; health care utilization; human; patient referral; primary medical care; review; general practice; health care quality; procedures; Gatekeeping; General Practice; Humans; Quality of Health Care"
"Self-perceived and Actual Risk of Further Stroke in Patients with Recurrent Stroke or Recurrent Transient Ischemic Attack in Thailand",2019,"Background: The correct perception in patients of their future risk of recurrent stroke may lead to changes in behavior and to successful secondary prevention of stroke. The primary aim was to compare patients’ perceived risk with the actual risk of further stroke. Methods: This cross-sectional study was carried out in 2 tertiary hospitals in northeast Thailand. Self-perceived risk of further stroke was assessed by validated questionnaire and categorized as low, medium, or high. Actual risk was calculated using Stroke Prognosis Instrument II which classified patients into 3 risk groups: low, medium, and high. The level of agreement between perceived and actual risk was analyzed using the kappa statistic. Results: One hundred forty patients with recurrent stroke or recurrent transient ischemic attack were enrolled (age 65.6 ± 11.3 years, mean ± standard deviation). Most patients wrongly estimated their risk of further stroke: 43.6% of patients underestimated and nearly one fifth (17.1%) overestimated their risk; the kappa coefficient was.08. Patients with hypertension and diabetes were more likely to underestimate their risk of recurrent stroke. The only characteristic found to be significantly associated with perceived high risk was the level of independence in activities of daily living: patients with Barthel index less than or equal to 60 were more likely to perceive themselves as having high risk for recurrent stroke. Conclusions: Most patients underestimated their risk for further stroke. Implementation of a comprehensive care program to communicate to patients their future risk of stroke and to modify their risk factors is warranted in Thailand. ? 2018","adult; aged; Article; Barthel index; cerebrovascular accident; clinical article; cross-sectional study; daily life activity; diabetes mellitus; disease association; dyslipidemia; educational status; female; heart disease; high risk population; human; hypertension; low risk population; male; patient attitude; priority journal; recurrent disease; self concept; sex difference; Thailand; transient ischemic attack; attitude to health; cerebrovascular accident; clinical trial; comorbidity; comparative study; convalescence; middle aged; multicenter study; patient; prognosis; psychology; recurrent disease; risk assessment; risk factor; risk reduction; transient ischemic attack; very elderly; Activities of Daily Living; Adult; Aged; Aged, 80 and over; Comorbidity; Cross-Sectional Studies; Female; Health Knowledge, Attitudes, Practice; Humans; Ischemic Attack, Transient; Male; Middle Aged; Patients; Prognosis; Recovery of Function; Recurrence; Risk Assessment; Risk Factors; Risk Reduction Behavior; Self Concept; Stroke; Thailand"
"Agreement of tuberculin skin test and quantiFERON?-TB gold-in-tube for screening Mycobacterium tuberculosis infection in healthcare workers in a university hospital",2019,"Background: Healthcare workers (HCWs) have a high occupational risk for tuberculosis (TB) infection. Common methods of screening for TB infection are the tuberculin skin test (TST) and interferon-gamma release assays (IGRAs). Objective: The aim of this study was to investigate the agreement of TST and IGRA (QuantiFERON?-TB Gold-In-Tube; QFT-GIT) as applied to HCWs at a large university hospital in northeast of Thailand. Materials and Methods: The study population included the preplacement medical records of new employees who were tested with both TST and QFT-GIT, comprising 212 HCWs. Eligible for data analysis were 197 participants (calculated sample size was 196). SPSS version19.0 was used to analyze Cohen’s kappa coefficient. Results: The samples included 197 HCWs: 63 males (32.0%), 134 females (68.0%), 133 physicians (67.5%) and 64 nurses (32.5%). The mean age was 25.6 years (SD = 3.12). Thirty-eight workers (19.3%) tested positive in the TST and 19 workers (9.6%) were QFT-GIT-positive. The total agreement of TST and QFT-GIT was 88.3 (K = 0.54). Forty workers (20.3%) were positive in at least one test. Conclusion: This study showed moderate agreement of TST and QFT-GIT, which was consistent with the previous studies in high tuberculosis-burden countries (TBC). The authors suggest that pre-placement HCWs in Thailand should be screened for TB infection using the QFT-GIT method. ? JOURNAL OF THE MEDICAL ASSOCIATION OF THAILAND| 2019.","gamma interferon; adult; Article; BCG vaccination; blood sampling; cross-sectional study; enzyme linked immunosorbent assay; female; health care personnel; human; interferon gamma release assay; major clinical study; male; medical record; Mycobacterium tuberculosis; nurse; occupation; physician; prevalence; quality control; risk factor; sputum smear; thorax radiography; tuberculin test; tuberculosis; university hospital; bacterium identification; clinical article; controlled study; health care personnel; high risk population; latent tuberculosis; nonhuman; sputum culture; tuberculosis"
"Accounting for biological variation with linear mixed-effects modelling improves the quality of clinical metabolomics data",2019,"Metabolite profiles from biological samples suffer from both technical variations and subject-specific variants. To improve the quality of metabolomics data, conventional data processing methods can be employed to remove technical variations. These methods do not consider sources of subject variation as separate factors from biological factors of interest. This can be a significant issue when performing quantitative metabolomics in clinical trials or screening for a potential biomarker in early-stage disease, because changes in metabolism or a desired-metabolite signal are small compared to the total metabolite signals. As a result, inter-individual variability can interfere subsequent statistical analyses. Here, we propose an additional data processing step using linear mixed-effects modelling to readjust an individual metabolite signal prior to multivariate analyses. Published clinical metabolomics data was used to demonstrate and evaluate the proposed method. We observed a substantial reduction in variation of each metabolite signal after model fitting. A comparison with other strategies showed that our proposed method contributed to improved classification accuracy, precision, sensitivity and specificity. Moreover, we highlight the importance of patient metadata as it contains rich information of subject characteristics, which can be used to model and normalize metabolite abundances. The proposed method is available as an R package lmm2met. ? 2019 The Authors","Biomolecules; Data handling; Diagnosis; Fault tolerant computer systems; Metabolites; Metadata; Natural language processing systems; Biological factors; Linear mixed-effects model; Metabolomics; Multi variate analysis; Subject metadatas; Multivariant analysis; biological marker; adipose tissue; Article; biological variation; clinical trial (topic); colorectal cancer; data processing; female; human; male; metabolomics; metadata; multivariate analysis; priority journal; quality control; quantitative analysis; sensitivity and specificity; statistical model"
"Childhood cancer incidence and survival in Thailand: A comprehensive population-based registry analysis, 1990–2011",2019,"Background: Southeast Asia is undergoing a transition from infectious to chronic diseases, including a dramatic increase in adult cancers. Childhood cancer research in Thailand has focused predominantly on leukemias and lymphomas or only examined children for a short period of time. This comprehensive multisite study examined childhood cancer incidence and survival rates in Thailand across all International Classification of Childhood Cancer (ICCC) groups over a 20-year period. Methods: Cancer cases diagnosed in children ages 0-19?years (n?=?3574) from 1990 to 2011 were extracted from five provincial population-based Thai registries, covering approximately 10% of the population. Descriptive statistics of the quality of the registries were evaluated. Age-standardized incidence rates (ASRs) were calculated using the Segi world standard population, and relative survival was computed using the Kaplan-Meier method. Changes in incidence and survival were analyzed using Joinpoint Regression and reported as annual percent changes (APC). Results: The ASR of all childhood cancers during the study period was 98.5 per million person-years with 91.0 per million person-years in 1990–2000 and 106.2 per million person-years in 2001–2011. Incidence of all childhood cancers increased significantly (APC?=?1.2%, P?<?0.01). The top three cancer groups were leukemias, brain tumors, and lymphomas. The 5-year survival for all childhood cancers significantly improved from 39.4% in 1990–2000 to 47.2% in 2001–2011 (P?<?0.01). Conclusions: Both childhood cancer incidence and survival rates have increased, suggesting improvement in the health care system as more cases are identified and treated. Analyzing childhood cancer trends in low- and middle-income countries can improve understanding of cancer etiology and pediatric health care disparities. ? 2018 Wiley Periodicals, Inc.","acute lymphoblastic leukemia; acute myeloid leukemia; adolescent; adult; Article; bone tumor; brain tumor; Burkitt lymphoma; cancer epidemiology; cancer incidence; cancer registry; cancer survival; carcinoma; child; childhood cancer; childhood leukemia; comparative study; female; follow up; germ cell tumor; gonad tumor; Hodgkin disease; human; infant; kidney tumor; liver tumor; lymphoma; major clinical study; male; medulloblastoma; neuroblastoma; neuroectoderm tumor; newborn; nonhodgkin lymphoma; population research; preschool child; priority journal; retinoblastoma; rhabdomyosarcoma; school child; soft tissue sarcoma; spine tumor; Thailand; young adult; age; incidence; mortality; neoplasm; prognosis; register; survival rate; Adolescent; Adult; Age Factors; Child; Child, Preschool; Female; Follow-Up Studies; Humans; Incidence; Infant; Infant, Newborn; Male; Mortality; Neoplasms; Prognosis; Registries; Survival Rate; Thailand; Young Adult"
"Impact of coexisting uterine adenomyosis on the survival outcome of patients with endometrial cancer: A retrospective cohort study",2019,"Objective: To determine the effects of uterine adenomyosis on endometrial cancerrecurrence rates. Methods: This retrospective cohort study reviewed all consecutive patients diagnosed with endometrial cancerwho underwent total hysterectomy-based surgical staging at Srinagarind Hospital between January, 2010 and January, 2016. The patientswere divided into two groups:a uterine adenomyosisgroup and a non-adenomyosis group. Patient demographics, type of surgery, histopathology, stage of endometrial cancer, adjuvant treatment, and survival outcomes were compared. Results: A total 350 patients were enrolled, with 132 (37.71%) in the adenomyosis group and 218 (62.29%) in the nonadenomyosis group. Deep myometrial invasion and lymphovascular space invasion (LVSI) were more commonly found among patients who had no adenomyosis compared to those with adenomyosis(52.8% vs 39.4%, P=0.02 and 53.2% vs. 38.6%, P=0.01). There were no significant differences in terms of five-year recurrence-free survival (HR=1.47; 95%CI 0.88-2.44) and five-year overall survival (HR=0.81; 95%CI 0.43-1.53) between the two comparison groups. Conclusion: Coexisting uterine adenomyosis in endometrial cancer wasassociated withdeep myometrial invasion and LVSI but did not have significant impact on survival. ? 2019 Asian Pacific Organization for Cancer Prevention.","adenomyosis; adult; aged; complication; endometrium tumor; female; follow up; human; middle aged; mortality; multimodality cancer therapy; prognosis; retrospective study; survival rate; uterus cancer; very elderly; Adenomyosis; Adult; Aged; Aged, 80 and over; Combined Modality Therapy; Endometrial Neoplasms; Female; Follow-Up Studies; Humans; Middle Aged; Prognosis; Retrospective Studies; Survival Rate; Uterine Neoplasms"
"Cervical cancer in women with squamous cell carcinoma cytology",2019,"Objective: To determine the rate of cervical cancer among women with squamous cell carcinoma (SCCA) cytology, as well as its associated risk factors. The results were pooled with previously reported findings. Materials and Methods: The authors reviewed data regarding women with SCCA cytology that underwent colposcopy at Khon Kaen University’s Srinagarind Hospital between October 2008 and March 2016. A meta-analysis was performed to incorporate the present study and the previous studies retrieved from a bibliographic database search to provide the pooled rate of cervical cancer among women with SCCA cytology. A random-effects model was applied for meta-analysis. Results: The data of 69 patients were reviewed. After colposcopy, 64 patients underwent cervical conization and/or hysterectomy, and the five remaining patients underwent colposcopically-directed biopsy only. Thirty-six patients (52.2%; 95% CI 40.1 to 64.3) were found to have invasive lesions, all of them were cervical cancer. There were no significant associations between the patients’ age, level of education, menopausal status, parity status, infection with human immunodeficiency virus, or symptoms presented during the cervical smear and the rate of invasive cervical cancer. After combining the data from the present study with the data from six other eligible studies, which were retrieved from the search of standard bibliographic databases, the pooled rate of cervical cancer among women with SCCA cytology was 56% (95% CI 36 to 77). Conclusion: Approximately, half of women with SCCA cytology in the present study harbored cervical cancer. No significant factors predicting underlying cervical cancer were noted. By means of meta-analysis, the pooled rate of cervical cancer among women with SCCA cytology was 56%. ? JOURNAL OF THE MEDICAL ASSOCIATION OF THAILAND.","adult; aged; Article; colposcopy; female; histology; histopathology; human; Human immunodeficiency virus; human tissue; infection rate; major clinical study; meta analysis; middle aged; pelvic pain; predictive value; risk factor; squamous cell carcinoma; uterine cervicitis; uterine cervix cancer; uterine cervix carcinoma in situ; uterine cervix conization; uterine cervix cytology; vagina discharge; vagina smear"
"Validity and reliability of the wii balance board for static balance assessment in healthy young adults",2019,"Introduction: The Wii Balance Board (WBB) is a commonly used tool for balance assessment, however the inconsistency in the reported validity for the WBB when used for the assessment of healthy young adults needs to be clarified. Aim: To investigate the concurrent validity and reliability of the WBB for balance assessment in healthy young adults. Methods: Thirty-two young adults participated in this study. Their ability to balance was tested while standing on a WBB and a laboratory-grade force platform, under three conditions: feet together with eyes open, feet together with eyes closed and semi-tandem standing with eyes open. They had 10 min resting period between tests. The agreement between the WBB and the laboratory-grade force platform was investigated, and the reliability of the WBB was determined. Results: A poor agreement between the WBB and the laboratory-grade force platform was found for all standing conditions [intraclass correlation coefficient (ICC) = 0.03 to 0.07]. A moderate to high reliability was found for the WBB for balance assessment in healthy young adults (ICC = 0.66 to 0.76). Conclusion: The WBB was found to be a reliable tool for static balance assessment in healthy young adults. However, it had poor validity compared to the laboratory-grade force platform. ? Penerbit Universiti Sains Malaysia.","adult; article; clinical article; concurrent validity; correlation coefficient; eye; female; foot; human; human experiment; male; reliability; young adult"
"Early and Late Virologic Failure after Virologic Suppression in HIV-Infected Asian Children and Adolescents",2019,"Background:Virologic failure is a major threat to maintaining effective combination antiretroviral therapy, especially for children in need of lifelong treatment. With efforts to expand access to HIV viral load testing, our understanding of pediatric virologic failure is evolving.Setting:An Asian cohort in 16 pediatric HIV services across 6 countries.Methods:From 2005 to 2014, patients younger than 20 years who achieved virologic suppression and had subsequent viral load testing were included. Early virologic failure was defined as a HIV RNA ?1000 copies per milliliter within 12 months of virologic suppression, and late virologic as a HIV RNA ?1000 copies per milliliter after 12 months following virologic suppression. Characteristics at combination antiretroviral therapy initiation and virologic suppression were described, and a competing risk time-to-event analysis was used to determine cumulative incidence of virologic failure and factors at virologic suppression associated with early and late virologic failure.Results:Of 1105 included in the analysis, 182 (17.9%) experienced virologic failure. The median age at virologic suppression was 6.9 years, and the median time to virologic failure was 24.6 months after virologic suppression. The incidence rate for a first virologic failure event was 3.3 per 100 person-years. Factors at virologic suppression associated with late virologic failure included older age, mostly rural clinic setting, tuberculosis, protease inhibitor-based regimens, and early virologic failure. No risk factors were identified for early virologic failure.Conclusions:Around 1 in 5 experienced virologic failure in our cohort after achieving virologic suppression. Targeted interventions to manage complex treatment scenarios, including adolescents, tuberculosis coinfection, and those with poor virologic control are required. ? 2018 Wolters Kluwer Health, Inc.","abacavir; efavirenz; lamivudine; nevirapine; stavudine; tenofovir; zidovudine; anti human immunodeficiency virus agent; adolescent; adult; antiretroviral therapy; Article; Cambodia; child; cohort analysis; comparative study; female; human; Human immunodeficiency virus infected patient; Human immunodeficiency virus infection; India; Indonesia; major clinical study; Malaysia; male; observational study; priority journal; risk factor; Thailand; Viet Nam; viral load testing; virus load; Asian continental ancestry group; clinical trial; drug effect; Human immunodeficiency virus infection; multicenter study; treatment failure; virology; Adolescent; Anti-HIV Agents; Asian Continental Ancestry Group; Child; Female; HIV Infections; Humans; Male; Risk Factors; Treatment Failure; Viral Load"
"Reference values of the anterior cerebral artery doppler indices in normal fetuses",2019,"Objective: To establish reference values of anterior cerebral artery (ACA) Doppler indices in normal fetuses during the period between 20-and 37-weeks’ gestation. Materials and Methods: A prospective, cross-sectional study was conducted on low-risk singleton pregnancies with healthy fetuses. The ACA Doppler spectral waveforms were obtained using transabdominal Doppler sonography, just after the origin of the ACA from the internal carotid artery in the same plane as the middle cerebral artery. The putative normative data were analyzed and constructed for the median, fifth, and ninety-fifth percentiles of ACA Doppler indices for each gestational week. Results: Three hundred fetuses were measured for ACA Doppler indices. The pulsatility index (PI) and resistance index (RI) continuously increased from 20-weeks’ gestation until a period of relative stability at 28-to 32-weeks, followed by a gradual reduction thereafter. Peak systolic velocity (PSV) showed a constant increase with advancing gestational age. A quadratic analysis was performed to construct curve-fitted percentile charts for each of these variables. Conclusion: Reference values of the fetal ACA Doppler indices are constructed. This nomogram may be a useful tool for early detection of the brain-sparing effect in growth-restricted fetuses. ? JOURNAL OF THE MEDICAL ASSOCIATION OF THAILAND | 2019.","anterior cerebral artery; article; controlled study; cross-sectional study; Doppler ultrasonography; female; fetus; gestational age; human; internal carotid artery; middle cerebral artery; nomogram; peak systolic velocity; prospective study; pulsatility index; reference value; waveform"
