"文獻名稱.","年份","摘要","索引關鍵字"
"Antiproliferative and apoptotic activities of 8-prenylnaringenin against human colon cancer cells",2019,"Aims: The compound 8-prenylnaringenin (8-PN) is a prenylflavonoid that can be isolated from hops and beer and has anti-cancer properties against breast cancer. The aim of this study is to investigate the anti-proliferative and apoptotic activities of 8-PN against human colon cancer HCT-116 cells. Main methods: Colon cancer HCT-116 cells were treated with 8-PN and subjected to MTT and acridine orange/propidium iodide (AO/PI) staining to investigate the cytotoxicity of 8-PN. Arrest of the cells at different phases of cell cycle was monitored in the presence of 8-PN. Moreover, the apoptotic effects of 8-PN was assessed via annexin V and caspase activity assays and compared to the untreated cells. Key findings: The findings showed that 8-PN revealed strong inhibitory effect against HCT-116 cells with an IC50 value of 23.83 ± 2.9 μg/ml after 48 h. However, at similar concentrations and experimental time-points, the compound did not show cytotoxic effect to non-cancerous colon cells (CCD-41). Annexin-V assay indicates that 38.5% and 14.4% of HCT-116 cells had entered early and late stages of apoptosis, respectively after exposure of the cells to 8-PN for 48 h. Caspase activity assay illustrates that apoptosis is activated through both intrinsic and extrinsic pathways. Moreover, flow cytometry cell cycle results indicate that treatment with 8-PN significantly arrested the HCT-116 cells at G0/G1 phase. Significance: These findings reveal that 8-PN has anti-proliferative activity against HCT-116 colon cancer cells via induction of intrinsic and extrinsic pathway-mediated apoptosis. Further investigations should be carried out to unravel the mechanistic pathways underlying these activities. ? 2019 Elsevier Inc.","8 prenylnaringenin; acridine orange; caspase; fluorouracil; lipocortin 5; propidium iodide; 8-prenylnaringenin; antineoplastic agent; flavanone derivative; adult; antineoplastic activity; antiproliferative activity; apoptosis; Article; caspase assay; cell cycle arrest; cell cycle checkpoint; cell viability; controlled study; drug cytotoxicity; enzyme activity; flow cytometry; fluorescence microscopy; HCT 116 cell line; human; human cell; IC50; male; MTT assay; proapoptotic activity; propidium iodide assay; signal transduction; cell cycle; cell proliferation; colon tumor; drug effect; HCT 116 cell line; metabolism; mitochondrial membrane potential; mitochondrion; pathology; tumor cell line; Antineoplastic Agents; Apoptosis; Cell Cycle; Cell Line, Tumor; Cell Proliferation; Colonic Neoplasms; Flavanones; HCT116 Cells; Humans; Membrane Potential, Mitochondrial; Mitochondria"
"Provider costs of treating colorectal cancer in government hospital of Malaysia",2019,"Background: The incidence of colorectal cancer (CRC) is rapidly rising in several Asian countries, including Malaysia, but there is little data on health care provider costs in this region. The aim of this study was to estimate the cost of CRC management from the perspective of the health care provider, based on standard operating procedures. Methods: A combination of top-down approach and activity-based costing was applied. The standard operating procedure (SOP) for CRC was developed for each stage according to national data and guidelines at the University of Malaya Medical Centre (UMMC). The unit cost was calculated and incorporated into the treatment pathway in order to obtain the total cost of managing a single CRC patient according to the stage of illness. The cost data were represented by means and standard deviation and the results were demonstrated by tabulation. All cost data are presented in Malaysian Ringgit (RM). The cost difference between early stage (Stage I) and late stage (Stage II-IV) was analysed using independent t-test. Results: The cost per patient increased with stage of CRC, from RM13,672 (USD4,410.30) for stage I, to RM27,972 (USD9,023.20) for Stage IV. The early stage had statistically significant lower cost compared to late stage t(2) = -4.729, P = 0.042. The highest fraction of the cost was related to surgery for Stage I, but was superseded by oncology day care treatment for Stages II-IV. CRC is a costly illness. From a provider perspective, the highest cost was found in Stages III and IV. The early stages conserved more resources than did the advanced stages of cancer. Conclusion: Early diagnosis and management of CRC, therefore, not only affects oncologic prognosis, but has implications for health care costs. This adds further justification to develop and implement CRC screening programmes in Malaysia. ? Penerbit Universiti Sains Malaysia, 2019.","Article; cancer prognosis; cancer staging; chemoradiotherapy; colorectal cancer; cost effectiveness analysis; cost of illness; cost utility analysis; day care; device economics; drug cost; early diagnosis; economic evaluation; health care cost; health care personnel; health care utilization; hospitalization cost; length of stay; morbidity; outpatient department; practice guideline; quantitative analysis"
"Conolodinines A-D, Aspidosperma- Aspidosperma Bisindole Alkaloids with Antiproliferative Activity from Tabernaemontana corymbosa",2019,"Examination of the EtOH extract of the leaves of the Malayan Tabernaemontana corymbosa resulted in the isolation of four new (1-4) and two known bisindole alkaloids (5, 6) of the Aspidosperma-Aspidosperma type. The structures of these alkaloids were determined based on analysis of the spectroscopic data (NMR and HRESIMS). X-ray diffraction analyses of the related bisindole alkaloids conophylline (5) and conophyllinine (6) established the absolute configurations. Treatment of the bisindole alkaloid conophylline (5) with benzeneselenic anhydride gave, in addition to the known bisindole polyervinine (7) previously isolated from another Malayan Tabernaemontana, another bisindole product, 8, an isolable tautomer of 7. X-ray diffraction analyses yielded the absolute configurations of both bisindoles and in addition showed that polyervinine (7) exists primarily as the neutral dione structure. The bisindoles (1-8) and the related conophylline-type bisindoles (9-13) showed pronounced in vitro growth inhibitory activity against an array of human cancer cell lines, including KB, vincristine-resistant KB, PC-3, LNCaP, MCF7, MDA-MB-231, A549, HT-29, and HCT 116 cells, with IC50 values for the active compounds in the 0.01-5 μM range. ? 2019 American Chemical Society and American Society of Pharmacognosy.","alkaloid; antineoplastic agent; bisindole; cisplatin; conofolidine; conofoline; conofoline quinone; conolodinine a; conolodinine b; conolodinine c; conolodinine d; conophyllidine; conophyllidine quinone; conophylline; conophyllinine; polyervinine; unclassified drug; verapamil; vincristine; A-549 cell line; antiproliferative activity; Article; carbon nuclear magnetic resonance; controlled study; crystal structure; drug isolation; drug oxidation; drug structure; female; fetus; HCT 116 cell line; heteronuclear multiple bond correlation; HT-29 cell line; human; human cell; IC50; in vitro study; LNCaP cell line; male; MCF-7 cell line; MDA-MB-231 cell line; nuclear magnetic resonance spectroscopy; nuclear Overhauser effect; plant leaf; proton nuclear magnetic resonance; structure analysis; Tabernaemontana; tabernaemontana corymbosa; tautomer; vincristine-resistant cell line; X ray diffraction"
"Determinants of household catastrophic health expenditure: A systematic review",2019,"The World Health Organization estimates that annually 150 million people experience severe (catastrophic) financial difficulties as a result of healthcare payments. Therefore, a systematic review was carried out to identify the determinants of household catastrophic health expenditure (CHE) in low- to high-income countries around the world. Both electronic and manual searches were conducted. The main outcome of interest was the determinants of CHE due to healthcare payments. Thirty eight studies met the inclusion criteria for review. The analysis revealed that household economic status, incidence of hospitalisation, presence of an elderly or disabled household member in the family, and presence of a family member with a chronic illness were the common significant factors associated with household CHE. The crucial finding of the current study is that socioeconomic inequality plays an important role in the incidence of CHE all over the world, where low-income households are at high risk of financial hardship from healthcare payments. This suggests that healthcare financing policies should be revised in order to narrow the gap in socioeconomic inequality and social safety nets should be implemented and strengthened for people who have a high need for health care. ? Penerbit Universiti Sains Malaysia, 2019.","Article; catastrophic health expenditure; chronic disease; education; employment status; family size; health care cost; health care facility; health insurance; high income country; hospitalization; household; household economic status; human; incidence; lowest income group; prevalence; publication bias; quality control; residential care; systematic review; terminal disease"
"Diagnosis of severe dengue: Challenges, needs and opportunities",2020,"Background: Delayed diagnosis of dengue cases with increased risk for severe disease could lead to poor disease outcome. To date there is no specific laboratory diagnostic test for severe dengue. This qualitative study explored expert views regarding current issues in diagnosing severe dengue, rationale for severe dengue-specific diagnostics, future prospects and features of potential diagnostics for severe dengue. Methods: In-depth individual interviews with thematic saturation were conducted between May and July 2018. The data was analyzed using thematic analysis. Results: Based on expert opinion, diagnosis of severe dengue is challenging as it depends on astute clinical interpretation of non-dengue-specific clinical and laboratory findings. A specific test that detects impending manifestation of severe dengue could 1) overcome failure in identifying severe disease for referral or admission, 2) facilitate timely and appropriate management of plasma leakage and bleeding, 3) overcome the lack of clinical expertise and laboratory diagnosis in rural health settings. The most important feature of any diagnostics for severe dengue is the point-of-care (POC) format where it can be performed at or near the bedside. Conclusion: The development of diagnostics to detect impending severe dengue is warranted to reduce the morbidity and mortality rates of dengue infection and it should be prioritized. ? 2020 The Authors","immunoglobulin G antibody; immunoglobulin M antibody; nonstructural protein 1; Article; bleeding; diagnostic test; human; interview; laboratory diagnosis; nonhuman; pilot study; priority journal; qualitative research; rural health; severe dengue; thematic analysis"
"Two truncating variants in FANCC and breast cancer risk",2019,"Fanconi anemia (FA) is a genetically heterogeneous disorder with 22 disease-causing genes reported to date. In some FA genes, monoallelic mutations have been found to be associated with breast cancer risk, while the risk associations of others remain unknown. The gene for FA type C, FANCC, has been proposed as a breast cancer susceptibility gene based on epidemiological and sequencing studies. We used the Oncoarray project to genotype two truncating FANCC variants (p.R185X and p.R548X) in 64,760 breast cancer cases and 49,793 controls of European descent. FANCC mutations were observed in 25 cases (14 with p.R185X, 11 with p.R548X) and 26 controls (18 with p.R185X, 8 with p.R548X). There was no evidence of an association with the risk of breast cancer, neither overall (odds ratio 0.77, 95%CI 0.44–1.33, p = 0.4) nor by histology, hormone receptor status, age or family history. We conclude that the breast cancer risk association of these two FANCC variants, if any, is much smaller than for BRCA1, BRCA2 or PALB2 mutations. If this applies to all truncating variants in FANCC it would suggest there are differences between FA genes in their roles on breast cancer risk and demonstrates the merit of large consortia for clarifying risk associations of rare variants. ? 2019, The Author(s).",""
"A Framework for Non-contact ECG Signal Detection Device on Smart Chair and Its Implementation",2019,"Heart disease is the top cause of death in Malaysia. Arrhythmia is a sign of heart diseases that entails abnormal heart rhythm and is detected mostly by electrocardiogram (ECG) devices, which are attached to the chest, arms or legs of an individual. This mostly requires contact with the skin, which has to be routinely examined. Unfortunately, in unexpected, extreme situations of rising symptoms related to heart problems, the time it takes to examine a situation with the ECG signal device might make the difference between life and death. Non-contact ECG signal detection techniques could help assess cases of heart problems or an initial apoplectic condition without attaching ECG signal devices to people’s body. This paper aims to provide a non-contact ECG signal detection framework that could empower Malaysian community to get an access to understanding arrhythmic phase status at any time of their activities. The framework relies on one of the major activities that humans often engage in, which is sitting. As a result, a non-contact ECG signal device is conceptualized for chairs that most people can use at home, in the office chair and many other sitting situations. ? Springer Nature Singapore Pte Ltd. 2019.","Cardiology; Diseases; Electrocardiography; Heart; Arrhythmia; Detection device; Detection framework; ECG devices; ECG signals; Heart disease; Life and death; Office chair; Signal detection"
"Quantitative and qualitative comparison of low- and high-cost 3D-printed heart models",2019,"Current visualization techniques of complex congenital heart disease (CHD) are unable to provide comprehensive visualization of the anomalous cardiac anatomy as the medical datasets can essentially only be viewed from a flat, two-dimensional (2D) screen. Three-dimensional (3D) printing has therefore been used to replicate patient-specific hearts in 3D views based on medical imaging datasets. This technique has been shown to have a positive impact on the preoperative planning of corrective surgery, patient-doctor communication, and the learning experience of medical students. However, 3D printing is often costly, and this impedes the routine application of this technology in clinical practice. This technical note aims to investigate whether reducing 3D printing costs can have any impact on the clinical value of the 3D-printed heart models. Low-cost and a high-cost 3D-printed models based on a selected case of CHD were generated with materials of differing cost. Quantitative assessment of dimensional accuracy of the cardiac anatomy and pathology was compared between the 3D-printed models and the original cardiac computed tomography (CT) images with excellent correlation (r=0.99). Qualitative evaluation of model usefulness showed no difference between the two models in medical applications. ? Quantitative Imaging in Medicine and Surgery. All rights reserved.","Article; cardiac surgeon; cardiologist; clinical article; clinical practice; comparative study; computer assisted tomography; congenital heart disease; contrast enhancement; cost; diagnostic accuracy; diagnostic imaging; digital imaging and communications in medicine; doctor patient relationship; evaluation study; heart; heart surgery; human; interpersonal communication; model; preoperative evaluation; quantitative analysis; radiologist; retrospective study; scoring system; surgical anatomy; three dimensional printing; treatment planning"
"First report of extended-spectrum β-lactamases TEM-116 and OXA-10 in clinical isolates of alcaligenes species from Kuala Lumpur, Malaysia",2019,"There is an alarming increase in the prevalence of extended-spectrum β-lactamases (ESBLs) present mainly in Enterobacteriaceae and other nonfermenting gram-negative bacteria, such as Alcaligenes faecalis, which is the only species in that genus that is clinically relevant. We investigated Alcaligenes species from 7 cases (6 inpatients and one outpatient) at our tertiary-care hospital. Four patients had urinary tract infections, and one each had systemic lupus erythematosus, pulmonary stenosis, and diabetic ulcer. All 7 isolates were identified as Alcaligenes spp. based on their 16S rRNA gene sequences, and antibiotic susceptibility was determined using a Vitek 2 system with AST-GN87 cards. All the strains were resistant to cefazolin; 6 were resistant to trimethoprim/sulfamethoxazole; 5 manifested resistance to ampicillin/sulbactam, cefepime, tobramycin, ciprofloxacin, and nitrofurantoin; whereas 5 had multidrug resistance profiles. All the strains (7/7) expressed ESBL activity; PCR screening and sequencing showed evidence of genes blaTEM-116 (7/7) and blaOXA-10 (4/7), and we believe that this is the first report on the presence of TEM-116 and OXA-10 in an Alcaligenes spp. A combination of the 2 genes was present in 4 strains. All 7 strains were found to harbor at least one ESBL gene probably contributing to the drug resistance. ? 2019, National Institute of Health. All rights reserved.","amikacin; beta lactamase TEM 1; cefazolin; cefepime; ciprofloxacin; clavulanic acid; cotrimazine; extended spectrum beta lactamase; genomic DNA; imipenem; levofloxacin; meropenem; nitrofurantoin; oxacillin; piperacillin plus tazobactam; RNA 16S; sulfadoxine plus trimethoprim; sultamicillin; tobramycin; antiinfective agent; beta lactamase; beta-lactamase PSE-2; adolescent; adult; Aeromonas hydrophila; Alcaligenes; Alcaligenes faecalis; antibiotic resistance; antibiotic sensitivity; Article; bacterial gene; bacterium identification; bacterium isolate; blood culture; clinical article; controlled study; diabetic foot; disk diffusion; DNA isolation; Escherichia coli; female; gene sequence; human; Klebsiella pneumoniae; minimum inhibitory concentration; multidrug resistance; nonhuman; phylogenetic tree; polymerase chain reaction; Pseudomonas aeruginosa; pulmonary valve stenosis; systemic lupus erythematosus; urinary tract infection; urine sampling; Vibrio parahaemolyticus; zone of inhibition; biosynthesis; drug effect; genetics; Gram negative infection; isolation and purification; Malaysia; microbial sensitivity test; microbiology; middle aged; tertiary care center; young adult; Adolescent; Adult; Alcaligenes; Anti-Bacterial Agents; beta-Lactamases; Drug Resistance, Bacterial; Female; Gram-Negative Bacterial Infections; Humans; Malaysia; Microbial Sensitivity Tests; Middle Aged; RNA, Ribosomal, 16S; Tertiary Care Centers; Young Adult"
"Important Metabolites in Maintaining Folate Cycle, Homocysteine, and Polyamine Metabolism Associated with Ranibizumab Treatment in Cultured Human Tenon's Fibroblasts",2019,"The anti-fibrotic properties of ranibizumab have been well documented. As an antagonist to vascular endothelial growth factor (VEGF), ranibizumab works by binding and neutralizing all active VEGF-A, thus limiting progressive cell growth and proliferation. Ranibizumab application in ocular diseases has shown remarkable desired effects; however, to date, its antifibrotic mechanism is not well understood. In this study, we identified metabolic changes in ranibizumab-treated human Tenon's fibroblasts (HTFs). Cultured HTFs were treated for 48 h with 0.5 mg/mL of ranibizumab and 0.5 mg/mL control IgG antibody which serves as a negative control. Samples from each group were injected into Agilent 6520 Q-TOF liquid chromatography/mass spectrometer (LC/MS) system to establish the metabolite expression in both ranibizumab treated cells and control group. Data obtained was analyzed using Agilent Mass Hunter Qualitative Analysis software to identify the most regulated metabolite following ranibizumab treatment. At p-value < 0.01 with the cut off value of two-fold change, 31 identified metabolites were found to be significantly upregulated in ranibizumab-treated group, with six of the mostly upregulated having insignificant role in fibroblast cell cycle and wound healing regulations. Meanwhile, 121 identified metabolites that were downregulated, and seven of the mostly downregulated are significantly involved in cell cycle and proliferation. Our findings suggest that ranibizumab abrogates the tissue scarring and wound healing process by regulating the expression of metabolites associated with fibrotic activity. In particular, we found that vitamin Bs are important in maintaining normal folate cycle, nucleotide synthesis, and homocysteine and spermidine metabolism. This study provides an insight into ranibizumab's mechanism of action in HTFs from the perspective of metabolomics.","folic acid; homocysteine; polyamine; ranibizumab; adolescent; adult; aged; cell culture; cytology; drug effect; female; fibroblast; human; male; metabolism; metabolomics; middle aged; tendon; young adult; Adolescent; Adult; Aged; Cells, Cultured; Female; Fibroblasts; Folic Acid; Homocysteine; Humans; Male; Metabolomics; Middle Aged; Polyamines; Ranibizumab; Tendons; Young Adult"
"What will make patients use a patient decision aid? A qualitative study on patients' perspectives on implementation barriers and facilitators",2019,"Rationale, aims, and objectives: Few studies focus on patients' views on factors influencing implementation of patient decision aids (PDAs). This study aims to explore patients' views on the factors influencing implementation of an “insulin choice” PDA in a primary care setting. Methods: This study used a descriptive qualitative study design. Interviews were conducted using a semistructured interview guide developed based on the theoretical domains framework. Nine in-depth interviews and three focus group discussions were conducted with patients with type 2 diabetes who have been advised to start insulin or were currently using insulin and those who had been seeking diabetes treatment in the clinic for more than 1?year. Interviews were conducted after the participants were familiarized with the PDA. Data were analysed using a thematic approach. Results: Five themes emerged from the data analysis: (a) trust in the physician (patients preferred physicians to other health care providers in delivering the insulin PDA to them as they trusted physicians more when it comes to making decisions such as starting insulin), (b) physician's attitude (patients were more likely to trust a physician who is friendly and sympathetic hence would be more willing to use the insulin PDA), (c) physician's communication style (patients were more willing to use the insulin PDA if the physicians would take time and guide them in the PDA use), (d) conducive environment (patients preferred to read the PDA at home), and (e) cost (patients would not be willing to pay to use the insulin PDA unless they needed it). Conclusions: Patients want physicians to play a major role in the implementation of the insulin PDA; physicians' communication style and commitment may influence implementation outcomes. Health care authorities need to create a conducive environment and provide patients with free access to PDA to promote effective implementation. ? 2019 John Wiley & Sons, Ltd.",""
"Prevalence and determinants of pathological internet use among undergraduate students in a public university in Malaysia",2019,"Pathological Internet Use (PIU) affects one's physical and mental health, and university students are at risk as they are more likely to develop PIU. This study determines the prevalence of PIU and its associated factors among students in a public university in Malaysia. This cross-sectional study was conducted among 1023 undergraduate students in 2015. The questionnaire comprised of items from the Young's Diagnostic Questionnaire to assess PIU and items related to socio-demography, psychosocial, lifestyle and co-morbidities. Anonymous paper-based data collection method was adopted. Mean age of the respondents was 20.73 ± 1.49 years old. The prevalence of pathological Internet user was 28.9% mostly Chinese (31%), 22 years old and above (31.0%), in Year 1 (31.5%), and those who perceived themselves to be from family from higher socio-economic status (32.5%). The factors found statistically significant (p < 0.05) with PIU were Internet use for three or more hours for recreational purpose (OR: 3.89; 95% CI:1.33 - 11.36), past week of Internet use for pornography purpose (OR: 2.52; 95% CI:1.07 - 5.93), having gambling problem (OR: 3.65; 95% CI:1.64 - 8.12), involvement in drug use in the past 12 months (OR: 6.81; 95% CI:1.42 - 32.77) and having moderate/severe depression (OR: 4.32; 95% CI:1.83 - 10.22). University authorities need to be aware of the prevalence so that interventions can be developed to prevent adverse outcomes. Interventions should focus on screening students for PIU, creating awareness on the negative effects of PIU and promoting healthy and active lifestyle and restricting students' access to harmful websites. ? Behavioral Science Research Institute.",""
"Analysis of obesity among malaysian university students: A combination study with the application of Bayesian structural equation modelling and pearson correlation",2019,"In obesity modelling studies, researchers have been seeking to identify the effective indicators of obesity by using appropriate statistical or mathematical techniques. The main objective of the present study is addressed in three stages. First, a new framework for modelling obesity in university students is introduced. The second stage involves data analysis based on Bayesian Structural Equation Modelling (BSEM) for estimating the Body Mass Index (BMI) (representative of the obesity level) of students at three university levels: Bachelor, Master and PhD. In the third stage, the highest significant correlation is determined between the BMI and other variables in the research model that were found significant through the second phase. The data for this study were collected from students at selected Malaysian universities. The results indicate that unhealthy food intake (fast food and soft drinks), social media use and stress exhibit the highest weightage contributing to overweight and obesity issues for Malaysian university students. ? 2019 by the authors. Licensee MDPI, Basel, Switzerland.","body condition; comparative study; food intake; health risk; modeling; obesity; student; university sector; adult; Article; Bayesian structural equation modeling; body mass; controlled study; cross-sectional study; data analysis; doctoral education; fast food; female; human; major clinical study; Malaysian; male; masters education; obesity; Pearson correlation; risk factor; social media; soft drink; statistical analysis; stress; unhealthy diet; university student; Bayes theorem; body mass; carbonated beverage; diet; latent class analysis; Malaysia; mental stress; obesity; questionnaire; statistics and numerical data; student; university; young adult; Malaysia; Adult; Bayes Theorem; Body Mass Index; Carbonated Beverages; Cross-Sectional Studies; Diet; Fast Foods; Female; Humans; Latent Class Analysis; Malaysia; Male; Obesity; Overweight; Social Media; Stress, Psychological; Students; Surveys and Questionnaires; Universities; Young Adult"
"Development of a Sexually Transmitted Disease Client-friendly Unit at a Primary Care Clinic in Malaysia: Lessons Learnt",2019,"Management of sexually transmitted diseases and human immunodeficiency virus is challenging due to the social stigma attached. We describe the development of a client-friendly sexually transmitted disease service in a primary care clinic in Malaysia with a special focus on key populations. Challenges and key lessons learnt from its development and implementation are discussed. ? Copyright 2018 American Sexually Transmitted Diseases Association All rights reserved.","Article; gonorrhea; hospital subdivisions and components; human; Human immunodeficiency virus infection; Malaysia; primary medical care; sexually transmitted disease; social stigma"
"A newly developed porcine training model for transurethral piecemeal and en bloc resection of bladder tumour",2019,"Purpose: The Asian Urological Surgery Training & Education Group (AUSTEG) has been established to provide training and education to young urologists in Asia. We developed and validated a porcine bladder training model for transurethral resection of bladder tumour (TURBT). Methods: Urology residents and specialists were invited to test the training model. They were asked to complete a pre-task questionnaire, to perform piecemeal and en bloc resection of ‘bladder tumours’ within the training model, and to complete a post-task questionnaire afterwards. Their performances were assessed by faculty members of the AUSTEG. For the face validity, a pre-task questionnaire consisting of six statements on TURBT and the training model were set. For the content validity, a post-task questionnaire consisting of 14 items on the details of the training model were set. For the construct validity, a Global Rating Scale was used to assess the participants’ performances. The participants were stratified into two groups (junior surgeons and senior surgeons groups) according to their duration of urology training. Results: For the pre-task questionnaire, a mean score of ? 4.0 out of 5.0 was achieved in 5 out of 6 statements. For the post-task questionnaire, a mean score of ? 4.5 out of 5.0 was achieved in every item. For the Global Rating Scale, the senior surgeons group had higher scores than the junior surgeons group in 8 out of 11 items as well as the total score. Conclusion: A porcine TURBT training model has been developed, and its face, content and construct validity has been established. ? 2018, Springer-Verlag GmbH Germany, part of Springer Nature.","animal; bladder tumor; cystectomy; disease model; education; educational model; medical education; pig; procedures; urethra; urology; Animals; Cystectomy; Disease Models, Animal; Internship and Residency; Models, Educational; Swine; Urethra; Urinary Bladder Neoplasms; Urology"
"Number of blood pressure measurements needed to estimate long-term visit-to-visit systolic blood pressure variability for predicting cardiovascular risk: A 10-year retrospective cohort study in a primary care clinic in Malaysia",2019,"Objective To determine the reproducibility of visit-to-visit blood pressure variability (BPV) in clinical practice. We also determined the minimum number of blood pressure (BP) measurements needed to estimate long-term visit-to-visit BPV for predicting 10-year cardiovascular (CV) risk. Design Retrospective study Setting A primary care clinic in a university hospital in Malaysia. Participants Random sampling of 1403 patients aged 30 years and above without any CV event at baseline. Outcomes measures The effect of the number of BP measurement for calculation of long-term visit-to-visit BPV in predicting 10-year CV risk. CV events were defined as fatal and non-fatal coronary heart disease, fatal and non-fatal stroke, heart failure and peripheral vascular disease. Results The mean 10-year SD of systolic blood pressure (SBP) for this cohort was 13.8±3.5 mm Hg. The intraclass correlation coefficient (ICC) for the SD of SBP based on the first eight and second eight measurements was 0.38 (p<0.001). In a primary care setting, visit-to-visit BPV (SD of SBP calculated from 20 BP measurements) was significantly associated with CV events (adjusted OR 1.07, 95% CI 1.02 to 1.13, p=0.009). Using SD of SBP from 20 measurement as reference, SD of SBP from 6 measurements (median time 1.75 years) has high reliability (ICC 0.74, p<0.001), with a mean difference of 0.6 mm Hg. Hence, a minimum of six BP measurements is needed for reliably estimating intraindividual BPV for CV outcome prediction. Conclusion Long-term visit-to-visit BPV is reproducible in clinical practice. We suggest a minimum of six BP measurements for calculation of intraindividual visit-to-visit BPV. The number and duration of BP readings to derive BPV should be taken into consideration in predicting long-term CV risk. ? 2019 Author(s). Published by BMJ.","adult; aged; Article; blood pressure measurement; blood pressure variability; cardiovascular disease; cardiovascular risk; cerebrovascular accident; clinical practice; cohort analysis; diabetes mellitus; female; heart failure; heart infarction; human; ischemic heart disease; major clinical study; Malaysia; male; middle aged; peripheral vascular disease; primary medical care; retrospective study; systolic blood pressure; university hospital"
"Creativity in Measuring Trust in Human-Robot Interaction Using Interactive Dialogs",2019,"The measurement of human trust in humanoid robots in human-robot interaction requires novel approaches that can predict trust effectively. We present a method that mapped subjective measures (i.e. general trust, psychological) to objective measures (i.e. physiological) to predict trust. We designed interactive dialogs that represent real world service scenarios of Business, Disaster, and Healthcare. The dialogs embedded fifteen trust attributes of Ability, Benevolence and Integrity (ABI) in the communication dialogs. The ABI measures were mapped to physiological measures of facial expressions, voiced speech and camera-based heart rate. Forty-eight subjects comprising 24 males and 24 females aged between 18 to 36 years participated in the experiment. Half of the subjects were Malays and half were Chinese. Three humanoid robots represented full bodied, partial bodied and virtual agents. The experimental design was a within-subjects design. Each subject was tested on all robots in all scenarios. Subjects scored trust on an online scale that ranged from 0 to 7 points. The subjective data was analyzed using Univariate and Oneway MANOVA. The results found the humanoids to be trustworthy in different service tasks. The attributes of ‘Integrity’ and ‘Ability’ trust components are important in Business and Disaster scenarios. The estimation of trust was about 83% accurate when using this creative approach. In conclusion, humanoid robots can interact with humans using dialogs that are representative of real world communication. ? 2019, Springer Nature Switzerland AG.","Anthropomorphic robots; Disasters; Ergonomics; Human computer interaction; Machine design; Man machine systems; Physiology; Dialog design; Different services; Disaster scenario; Facial Expressions; Interactive dialogs; Objective measure; Physiological measures; Trust; Human robot interaction"
"Association between Soft Drink Consumption and Mortality in 10 European Countries",2019,"Importance: Soft drinks are frequently consumed, but whether this consumption is associated with mortality risk is unknown and has been understudied in European populations to date. Objective: To examine the association between total, sugar-sweetened, and artificially sweetened soft drink consumption and subsequent total and cause-specific mortality. Design, Setting, and Participants: This population-based cohort study involved participants (n = 451743 of the full cohort) in the European Prospective Investigation into Cancer and Nutrition (EPIC), an ongoing, large multinational cohort of people from 10 European countries (Denmark, France, Germany, Greece, Italy, the Netherlands, Norway, Spain, Sweden, and the United Kingdom), with participants recruited between January 1, 1992, and December 31, 2000. Excluded participants were those who reported cancer, heart disease, stroke, or diabetes at baseline; those with implausible dietary intake data; and those with missing soft drink consumption or follow-up information. Data analyses were performed from February 1, 2018, to October 1, 2018. Exposure: Consumption of total, sugar-sweetened, and artificially sweetened soft drinks. Main Outcomes and Measures: Total mortality and cause-specific mortality. Hazard ratios (HRs) and 95% CIs were estimated using multivariable Cox proportional hazards regression models adjusted for other mortality risk factors. Results: In total, 521 330 individuals were enrolled. Of this total, 451743 (86.7%) were included in the study, with a mean (SD) age of 50.8 (9.8) years and with 321081 women (71.1%). During a mean (range) follow-up of 16.4 (11.1 in Greece to 19.2 in France) years, 41693 deaths occurred. Higher all-cause mortality was found among participants who consumed 2 or more glasses per day (vs consumers of <1 glass per month) of total soft drinks (hazard ratio [HR], 1.17; 95% CI, 1.11-1.22; P <.001), sugar-sweetened soft drinks (HR, 1.08; 95% CI, 1.01-1.16; P =.004), and artificially sweetened soft drinks (HR, 1.26; 95% CI, 1.16-1.35; P <.001). Positive associations were also observed between artificially sweetened soft drinks and deaths from circulatory diseases (?2 glasses per day vs <1 glass per month; HR, 1.52; 95% CI, 1.30-1.78; P <.001) and between sugar-sweetened soft drinks and deaths from digestive diseases (?1 glass per day vs <1 glass per month; HR, 1.59; 95% CI, 1.24-2.05; P <.001). Conclusions and Relevance: This study found that consumption of total, sugar-sweetened, and artificially sweetened soft drinks was positively associated with all-cause deaths in this large European cohort; the results are supportive of public health campaigns aimed at limiting the consumption of soft drinks. ? 2019 American Medical Association. All rights reserved.","adult; alcohol consumption; all cause mortality; Alzheimer disease; Article; artificially sweetened beverage; breast cancer; cause specific survival; cerebrovascular disease; coffee; cohort analysis; colorectal cancer; degenerative disease; Denmark; European; female; fluid intake; follow up; food frequency questionnaire; France; fruit and vegetable juice; gastrointestinal disease; Germany; Greece; human; ischemic heart disease; Italy; major clinical study; male; malignant neoplasm; microangiopathy; mortality; mortality risk; Netherlands; Norway; Parkinson disease; population research; priority journal; prostate cancer; soft drink; Spain; sugar-sweetened beverage; Sweden; United Kingdom"
