作者,作者身分,"文獻名稱	",年份,連結,摘要,作者,索引關鍵字,EID
"Ma G.C., Worthing K.A., Ward M.P., Norris J.M.",57208652059;55354354600;57205475522;7401776731;,"Commensal Staphylococci Including Methicillin-Resistant Staphylococcus aureus from Dogs and Cats in Remote New South Wales, Australia",2020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065426334&doi=10.1007%2fs00248-019-01382-y&partnerID=40&md5=3892bf811589c03582bca125fe0ff9b9,"Staphylococci are important opportunistic pathogens in human and veterinary medicine in addition to being part of the normal flora of the skin and mucous membranes of mammals and birds. The rise of antimicrobial resistance amongst staphylococci warrants closer investigation of the diversity of skin commensal organisms—including coagulase-negative staphylococci (CoNS)—due to their potential as a source of resistance genes. This study is aimed at characterising the commensal staphylococci—including methicillin-resistant Staphylococcus species (spp.)—from mucocutaneous sites of dogs and cats from remote New South Wales (NSW), Australia. Pet dogs and cats were recruited from participants in a community companion animal health programme in six communities in western NSW. Three swabs were collected from each animal (anterior nares, oropharynx, and perineum) and from skin lesions or wounds if present and cultured on selective media for Staphylococcus spp. In total, 383 pets (303 dogs, 80 cats) were enrolled. Staphylococcus spp. were isolated from 67.3% of dogs and 73.8% of cats (494 isolates). The diversity of CoNS was high (20 species) whilst only three coagulase-positive spp. were isolated (S. pseudintermedius, S. aureus, S. intermedius). The prevalence of methicillin-resistant Staphylococcus aureus (MRSA) carriage in dogs was high (2.6%) relative to other studies but was only a small proportion of overall commensal staphylococci. No cats carried MRSA and no MRSP was isolated from either species. Dogs were significantly more likely to carry coagulase-positive staphylococci than cats (P < 0.001). Amongst dogs, males and those with skin lesions were more likely to carry S. pseudintermedius. This study highlights important differences in the diversity and patterns of carriage of commensal staphylococci between dogs and cats in remote NSW, Australia. ? 2019, Springer Science+Business Media, LLC, part of Springer Nature.",Cat; Commensal; Dog; MRSA; Staphylococcus,,2-s2.0-85065426334
"Duffy A.M., Halaki M., Spigelman A., Chin V., Gallagher R.M., Flood V.M.",57208599897;14041582600;7004949734;55648670100;57208596470;6507672607;,Nutritional parameters associated with hospital admissions in patients being treated for head and neck cancer,2020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065253006&doi=10.1007%2fs00520-019-04826-w&partnerID=40&md5=4b491fff0d323f0ff4bcf4d026d1ff5e,"Purpose: This study analysed nutritional parameters (baseline body mass index (BMI), weight changes and enteral nutrition (EN) use, and their association with hospital admissions during radiotherapy in patients with head and neck cancer (HNC)). Methods: A retrospective review of patients diagnosed with HNC and treated with radiotherapy between October 2012 and April 2014 was conducted. Data on each subject’s diagnosis, age, sex, chemotherapy, previous surgery, EN use, weight changes, and BMI were examined for their association with hospital admissions during treatment. Results: Eighty-three patients were included, mean age (±standard deviation) = 61 (± 11?years). Thirty-four percent had self-reported weight loss at diagnosis, and mean BMI was 26.2 ± 5.3?kg/m2. Mean weight change during treatment was ? 5.1 ± 6.2%. Ten patients used EN, with mean weight stabilisation during EN use (0.3 ± 5.1%). Higher presenting BMI, younger age, and definitive radiotherapy ± chemotherapy predicted greater weight loss (p &lt; 0.05). Critical weight loss ? 5% was associated with a higher number of hospital admissions for nutrition reasons (n = 10) (p = 0.011) compared with those without critical weight loss (n = 2). EN use was associated with a higher number of nutrition-related admissions; however, it did not predict length of stay among those admitted. Conclusion: Critical weight loss during radiotherapy was associated with unplanned nutrition-related hospital admissions. Higher BMI was associated with greater weight loss during radiotherapy, whilst EN use assisted in weight preservation. Further research around patient selection for nutritional interventions aimed at preventing critical weight loss and unplanned hospital admissions is needed. ? 2019, Springer-Verlag GmbH Germany, part of Springer Nature.",BMI; Enteral nutrition; Head and neck; Hospital admissions; Weight loss,carboplatin; cetuximab; cisplatin; docetaxel; fluorouracil; adult; Article; aspiration pneumonia; association; bacterial endocarditis; body mass; body weight change; body weight loss; cancer chemotherapy; cancer patient; cancer radiotherapy; cellulitis; enteric feeding; female; head and neck cancer; hospital admission; hospital patient; human; intensity modulated radiation therapy; length of stay; major clinical study; male; multimodality cancer therapy; multiple cycle treatment; neoadjuvant chemotherapy; nutritional deficiency; nutritional parameters; patient history of surgery; patient selection; priority journal; retrospective study; self report,2-s2.0-85065253006
"Rajesh B., Zarranz-Ventura J., Fung A.T., Busch C., Sahoo N.K., Rodriguez-Valdes P.J., Sarao V., Mishra S.K., Saatci A.O., Udaondo Mirete P., Querques G., Farah M.E., Lanzetta P., Arevalo J.F., Kodjikian L., Chhablani J., International Ozurdex Study Group",56602578400;24725877200;24075835100;36175339100;57204455110;26039455900;36553352500;55463274500;7005998004;23135963200;57208265856;7103335791;57202570679;7005869730;7004202093;6504018359;,Safety of 6000 intravitreal dexamethasone implants,2020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065248393&doi=10.1136%2fbjophthalmol-2019-313991&partnerID=40&md5=3123e4fe078810d25e0f5edeb1d840a1,"Purpose: To evaluate the real-life safety profile of intravitreal dexamethasone implant injection for various retinal conditions. Methods: Retrospective multicenter analysis of intravitreal dexamethasone implant injections (700 μg) due to various retinal conditions including central retinal venous occlusion (1861 injections), diabetic macular oedema (3104 injections), post-surgical cystoid macular oedema (305 injections) and uveitis (381 injections). The eyes were evaluated mainly for the occurrence of adverse events such as glaucoma, cataract, retinal detachment and endophthalmitis along during the follow-up period. Results: A total of 6015 injections in 2736 eyes of 1441 patients (mean age of 65.7±12.9 years) were in total analysed over an average period of 18 months (range 6 months to 102 months). A total of 576 eyes (32.5% of the phakic eyes) developed cataract requiring surgical intervention. However, visually insignificant cataract progression was observed in another 259 phakic eyes (14.6%) which did not require surgical removal. A total of 727 eyes (26.5%) experienced an intraocular pressure (IOP) rise of >25 mm Hg, with 155 eyes (5.67%) having a prior history of glaucoma and 572 eyes (20.9%) having new onset IOP rise. Overall, more than 90% of eyes with IOP rise were managed medically, and 0.5% eyes required filtering surgery. Endophthalmitis (0.07%), retinal detachment (0.03%) and vitreous haemorrhage (0.03%) were rare. There was no significant change in visual acuity (p=0.87) and central macular thickness (p=0.12) at the last follow-up. Conclusion: This is the largest real-life study assessing the safety of intravitreal dexamethasone implant injections in various retinal conditions. Cataract progression and intraocular pressure rise are the most common side effects, but are often rather easily manageable. ? Author(s) (or their employer(s)) 2020.",drugs; treatment medical; vision; vitreous,dexamethasone; adult; adverse outcome; aged; aphakia; Article; branch retinal vein occlusion; cataract; cataract extraction; central macular thickness; central retina vein occlusion; cohort analysis; controlled study; diabetic macular edema; disease course; drug safety; endophthalmitis; female; follow up; glaucoma; human; intraocular pressure abnormality; major clinical study; male; medical history; middle aged; postoperative complication; priority journal; retina detachment; retina macula cystoid edema; retrospective study; uveitis; visual acuity; vitreous hemorrhage,2-s2.0-85065248393
Davies J.,55239077700;,Alexander Technique classes improve pain and performance factors in tertiary music students,2020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065142470&doi=10.1016%2fj.jbmt.2019.04.006&partnerID=40&md5=6848bbb21138b893b4292fa54ac8e807,"Background: Professional and student instrumental musicians experience high rates of playing-related pain (PR pain) and other playing-related musculoskeletal disorders (PRMDs). This significant occupational health risk signals an urgent need for preventive education at the college level. During tertiary studies however, music students may be more focused on musical skill development than health outcomes. Alexander Technique (AT) is reputed to be beneficial for factors relating to both PR pain and the improvement of performance quality in musicians, therefore AT training for music students could be relevant for prevention. Objectives: To examine the effects of AT classes for tertiary music students on PR pain, associated risk factors for PR pain, and factors associated with improvements in music performance quality. Methods: Responses were collected from 23 volunteer music performance students at an Australian University who undertook weekly AT classes for one semester using a curriculum specifically designed for music students. Results: The majority of participants rated AT classes as beneficial for all factors, particularly reduction of PR pain, posture, ability to release excess muscle tension, improvements in instrumental technique, and improvements in performance level. Benefits to practice effectiveness and a reduction in non-playing-related pain, stress levels and performance anxiety were also reported. Conclusions: Purpose-designed AT classes may contribute to the management of PR pain and pertinent risk factors in music students, thus further investigation of the potential role of AT classes in pain prevention programs is warranted. Reports of benefit across a range of performance-related skills strengthen relevance to music practice and performance. ? 2019",Alexander Technique; Muscle tension; Music performance; Music students' PRMDs; Musicians' posture; Prevention of playing-related pain,adolescent; adult; Alexander technique; analgesia; anxiety; Article; Australia; body position; education program; female; human; human experiment; male; mental stress; muscle tone; musculoskeletal disease; music student; musical instrument; normal human; pain; physical performance; risk factor; stress management; student; volunteer; wind instrument; young adult,2-s2.0-85065142470
"Fradgley E.A., Byrnes E., McCarter K., Rankin N., Britton B., Clover K., Carter G., Bellamy D., Paul C.L.",40461261800;57204122171;56845404900;7003669554;36766762400;6603637709;7402525423;55887630400;7202166071;,A cross-sectional audit of current practices and areas for improvement of distress screening and management in Australian cancer services: is there a will and a way to improve?,2020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065018205&doi=10.1007%2fs00520-019-04801-5&partnerID=40&md5=bbdcd9fc30c1c01186e73daa8b014aca,"Background: It is unknown how many distressed patients receive the additional supportive care recommended by Australian evidence-based distress management guidelines. The study identifies the (1) distress screening practices of Australian cancer services; (2) barriers to improving practices; and (3) implementation strategies which are acceptable to service representatives interested in improving screening practices. Method: Clinic leads from 220 cancer services were asked to nominate an individual involved in daily patient care to complete a cross-sectional survey on behalf of the service. Questions related to service characteristics; screening and management processes; and implementation barriers. Respondents indicated which implementation strategies were suitable for their health service. Results: A total of 122 representatives participated from 83 services (51%). The majority of respondents were specialist nurses or unit managers (60%). Approximately 38% of representatives’ services never or rarely screen; 52% who screen do so for all patients; 55% use clinical interviewing only; and 34% follow referral protocols. The most common perceived barriers were resources to action screening results (74%); lack of time (67%); and lack of staff training (66%). Approximately 65% of representatives were interested in improving practices. Of the 8 implementation strategies, workshops (85%) and educational materials (69%) were commonly selected. Over half (59%) indicated a multicomponent implementation program was preferable. Conclusions: Although critical gaps across all guideline components were reported, there is a broad support for screening and willingness to improve. Potential improvements include additional services to manage problems identified by screening, more staff time for screening, additional staff training, and use of patient-report measures. ? 2019, Springer-Verlag GmbH Germany, part of Springer Nature.",Background; Cancer; Implementation; Psycho-oncology; Psychological distress,Article; Australia; clinical audit; clinical practice; cross-sectional study; distress syndrome; human; malignant neoplasm; manager; nurse; patient referral; priority journal; screening; staff training; stress management; time; workshop,2-s2.0-85065018205
"King M.T., Agar M., Currow D.C., Hardy J., Fazekas B., McCaffrey N.",7403886770;24528499800;26643618900;7403003946;7003877379;26635407500;,"Assessing quality of life in palliative care settings: head-to-head comparison of four patient-reported outcome measures (EORTC QLQ-C15-PAL, FACT-Pal, FACT-Pal-14, FACT-G7)",2020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064655677&doi=10.1007%2fs00520-019-04754-9&partnerID=40&md5=5bea6e574882675e4fd86425db8a2293,"Purpose: Head-to-head comparison of reliability, validity and responsiveness of four patient-reported outcome measures (PROMS) suitable for assessing health-related quality of life (HRQOL) in palliative care settings: EORTC QLQ-C15-PAL, FACT-G7, FACIT-Pal and short-form FACIT-Pal-14. Methods: Secondary analysis of two phase III randomised trials: ketamine for chronic cancer pain, octreotide for vomiting in inoperable malignant bowel obstruction. Sub-groups were defined by Australia-modified Karnofsky performance status (AKPS) and participants’ global impression of change (GIC). Two aspects of reliability were assessed: internal consistency (Cronbach alpha, α); test–retest reliability (intra-class correlation coefficient (ICC)) of patients with stable AKPS and those who self-reported ‘no change’ on GIC. Construct validity was assessed via pre-determined hypotheses about sensitivity of PROM scores to AKPS groups and responsiveness of PROM change scores to GIC groups using analysis of variance. Results: FACIT-Pal had better internal consistency (α ranged 0.59–0.80, 15/18 ? 0.70) than QLQ-C15-PAL (0.51–0.85, 4/8 ? 0.70) and FACT-G7 (0.54–0.64, 0/2 ? 0.70). FACIT scales had better test–retest reliability (FACIT-Pal 11/27 ICCs ? 0.70, FACT-G7 2/3 ICCs ? 0.70) than QLQ-C15-PAL (2/30 ICCs ? 0.70, 18/30 ? 0.5). Four scales demonstrated sensitivity to AKPS: QLQ-PAL-15 Physical Functioning and Global QOL, FACT-G Functional Wellbeing and FACIT-Pal Trial Outcome Index (TOI). Nine scales demonstrated responsiveness: three in the ketamine trial population (QLQ-C15-PAL Pain, FACIT-Pal-14, FACT-G7), six in the octreotide trial population (QLQ-C15-PAL Fatigue; FACIT-Pal PalCare, TOI, Total; FACT-G Physical Wellbeing and Total). Conclusions: No PROM was clearly superior, confirming that choosing the best PROM requires careful consideration of the research goals, patient population and the domains of HRQOL targeted by the intervention being investigated. ? 2019, Springer-Verlag GmbH Germany, part of Springer Nature.",EORTC QLQ-C15-PAL; FACIT-Pal; FACIT-Pal-14; FACT-G7; Patient-reported outcome measures; Quality of life,ketamine; octreotide; adult; Article; cancer pain; chronic pain; construct validity; European Organization for Research and Treatment of Cancer Quality of Life Questionnaire Core 30; FACIT Pal; FACT G7; female; human; internal consistency; intestine obstruction; Karnofsky Performance Status; male; middle aged; palliative therapy; patient-reported outcome; physical well-being; priority journal; psychological well-being; psychometry; QLQ C15 PAL; quality of life; quality of life assessment; secondary analysis; self report; short form FACIT Pal 14; social support; test retest reliability; vomiting,2-s2.0-85064655677
"Wai A., Salib M., Aran S., Edwards J., Patanwala A.E.",57207944354;57207948465;56995953800;55387603900;14032233300;,Accuracy of patient self-administered medication history forms in the emergency department,2020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064323076&doi=10.1016%2fj.ajem.2019.04.016&partnerID=40&md5=c8ad90daaae0cc7bccce6d79793150a6,"Objectives: The primary objective of this study was to determine the proportion of patients with medication discrepancies when using a self-administered medication history form in the emergency department (ED). The secondary objectives were to identify predictors of medication discrepancies and determine the proportion of patients with a high-risk medication discrepancy. Methods: This was a cross-sectional study conducted in an urban ED in Australia. Patients completed a self-administered medication history form while waiting to be seen by a physician. Subsequently, a best possible medication history was taken by a pharmacist to determine accuracy of the self-reported medication lists for patients with planned admissions. Discrepancies between the two medication lists were reported descriptively. A Poisson regression analysis was conducted to identify predictors of the rate of discrepancies. Associations were reported as incident rate ratios (IRR). Results: A total of 138 patients were included in the study. The total number of discrepancies was as follows: 0 (25%, n = 34), 1 (34%, n = 47), 2 (11%, n = 15), and ?3 (30%, n = 42). The number of medications (IRR 1.11, 95% CI 1.09 to 1.14, p < 0.001), female (IRR 1.51, 95% CI 1.18 to 1.92, p = 0.001), and missing community pharmacy information (IRR 2.10, 95% CI 1.64 to 2.68, p < 0.001) were significantly associated with rate of discrepancies. Overall, 20% (n = 28) of patients had one or more high-risk medication discrepancies. Conclusion: Patient self-administered medication history forms have a high rate of discrepancies and should be verified by a best possible medication history. ? 2019 Elsevier Inc.",Emergency service hospital; Medication errors; Medication history taking; Medication reconciliation,adult; anamnesis; article; Australia; controlled study; cross-sectional study; drug self administration; emergency health service; emergency ward; female; human; major clinical study; medication error; medication therapy management; pharmacist; pharmacy (shop); physician; regression analysis,2-s2.0-85064323076
"Bondonno N.P., Lewis J.R., Blekkenhorst L.C., Bondonno C.P., Shin J.H., Croft K.D., Woodman R.J., Wong G., Lim W.H., Gopinath B., Flood V.M., Russell J., Mitchell P., Hodgson J.M.",57063260600;36490037800;56669822900;54388113500;57205623467;7006668263;7102408842;23974794800;8043216300;15829811000;6507672607;55327593500;57214371626;55431137900;,Association of flavonoids and flavonoid-rich foods with all-cause mortality: The Blue Mountains Eye Study,2020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060846872&doi=10.1016%2fj.clnu.2019.01.004&partnerID=40&md5=5007b11c127250ccb5dd9d3603959f7a,"Background: Higher intakes of flavonoids provide health benefits, however, the importance of each flavonoid class and which population groups may receive the greatest protection from higher flavonoid intake warrants further investigation. Objective: To explore the associations of flavonoid and flavonoid-rich wholefood intakes with all-cause mortality and the moderating effects of early mortality risk factors. Design: The study included 2349 participants of The Blue Mountains Eye Study, with a mean ± SD age at baseline of 64.7 ± 9.2 years. Flavonoid intake was calculated from baseline food frequency questionnaires using US Department of Agriculture food composition databases. Associations were examined using adjusted Cox proportional hazards models. Results: After 14 years of follow-up, 677 participants died. There was a flavonoid threshold effect with the greatest risk reduction seen between low and moderate intakes of total flavonoids, flavonoid classes and flavonoid-rich foods. Amongst the whole cohort, participants in the highest tertile of anthocyanidin intake had a significantly lower risk of all-cause mortality [multivariable adjusted HR (95%CI): 0.76 (0.61, 0.94)] when compared to those in the lowest tertile. Amongst participants with at least one early mortality risk factor (smoking, high alcohol consumption, no regular exercise or obesity), risk of all-cause mortality was lower in those in the highest intake tertile for total flavonoids [adjusted HR: 0.77 (0.59, 1.00)], flavan-3-ols [0.75 (0.58, 0.98)], anthocyanidins [0.70 (0.54, 0.92)], and proanthocyanidins [0.69 (0.52, 0.92)], compared to those in the lowest tertile. No similar associations were observed among those without any risk factors. Similarly, consumption of apples, tea and the individual flavonoid compounds, quercetin and epicatechin, were associated with a lower risk of all-cause mortality among participants with at least one risk factor, but not amongst other participants. Conclusion: Moderate to high intakes of flavonoids and certain flavonoid subclasses may provide health benefits, particularly for individuals with at least one early mortality risk factor. ? 2019 Elsevier Ltd and European Society for Clinical Nutrition and Metabolism",All-cause mortality; Flavonoid-rich foods; Flavonoids; Prospective cohort study,anthocyanidin; anthocyanin; epicatechin; flavan 3 ol; flavan derivative; flavonoid; proanthocyanidin; quercetin; unclassified drug; adult; aged; alcohol consumption; all cause mortality; apple; Article; Australian; beverage; cardiovascular mortality; cohort analysis; controlled study; female; follow up; food composition; food frequency questionnaire; food intake; government; human; low risk population; major clinical study; male; mortality risk; nonhuman; obesity; prospective study; risk factor; risk reduction; smoking; tea,2-s2.0-85060846872
"Morley K.C., Lagopoulos J., Logge W., Baillie A., Adams C., Haber P.S.",7004388779;6603270871;36489706500;8068153800;57205130000;7004422180;,Brain GABA levels are reduced in alcoholic liver disease: A proton magnetic resonance spectroscopy study,2020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058684787&doi=10.1111%2fadb.12702&partnerID=40&md5=cb4f14a117a4f374824c66974153d729,"Background and aims: Baclofen, a selective γ-aminobutyric acid (GABA)B receptor agonist, has emerged as a potential treatment for alcohol use disorder with much unexplained variation in response to treatment efficacy and dose regimen. Several positive studies include patients with alcoholic liver disease (ALD) and/or history of heavy drinking. The aim of this paper was to examine the association of cortical GABA+ concentration with severity of liver disease (including markers of liver injury) and other clinical characteristics in alcohol patients. Methods: Proton magnetic resonance spectroscopy (1H-MRS), from the parietal lobe, was analyzed to yield absolute concentration of GABA in 24 alcohol-dependent individuals. Diagnosis of ALD, markers of liver injury, severity of liver disease (Model for End-Stage Liver Disease [MELD]), and alcohol history were assessed. Covariates included concurrent medication, age, and recent alcohol consumption. Results: Multiple linear regression revealed that GABA+ concentration was significantly predicted by MELD scores (F?=?5.02, R2?=?0.59, P?=?0.01; MELD: B?=??0.63, P?=?0.02), when controlling for covariates concurrent medication, age, and recent alcohol consumption. Conclusion: Severity of ALD is associated with lower cortical concentrations of GABA+. These results may explain variations in response to the GABAB agonist, baclofen, in the alcohol-dependent population. ? 2018 Society for the Study of Addiction",alcohol dependence; alcohol liver disease; baclofen; GABA,4 aminobutyric acid; alcohol; adult; age; alcohol consumption; alcohol liver disease; alcoholism; Article; brain level; clinical article; controlled study; female; human; male; medical history; Model For End Stage Liver Disease Score; parietal lobe; prediction; priority journal; proton nuclear magnetic resonance,2-s2.0-85058684787
"Kemmler G., Gamper E., Nerich V., Norman R., Viney R., Holzner B., King M., the European Organisation for Research and Treatment of Cancer (EORTC) Quality of Life Group",7005402430;28367631200;23061186600;24833636500;56265064700;7003943960;7403886770;,"German value sets for the EORTC QLU-C10D, a cancer-specific utility instrument based on the EORTC QLQ-C30",2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072231324&doi=10.1007%2fs11136-019-02283-w&partnerID=40&md5=6240ef7ef744f74ec011d0700f334cb4,"Purpose: The EORTC QLU-C10D is a new multi-attribute utility instrument derived from the EORTC QLQ-C30, a widely used cancer-specific quality of life questionnaire. It covers ten dimensions: physical, role, social, emotional functioning, pain, fatigue, sleep, appetite, nausea, and bowel problems. To allow national health attitudes to be reflected, country-specific valuations are being performed by collaboration of the Multi-Attribute Utility Cancer (MAUCa) Consortium and the EORTC. The purpose of this paper is to provide German value sets (utility weights) for the QLU-C10D. Methods: Valuations were run in a web-based setting in two general population samples of approximately 2000 adults in total. As the German version of the QLQ-C30 is presently undergoing a revision of the wording of one response category, valuations for both the current and the new version were performed (Germany 1 and 2). Utilities were elicited using a discrete choice experiment (DCE). Data were analyzed by conditional logistic regression and mixed logits. Results: Completion rates were 88.3% (1002/1135) and 90.4% (1016/1124) for Germany 1 and Germany 2 valuations, respectively. Dimensions with the largest impact on utility weights were, in this order: physical functioning, pain, role functioning, social functioning and nausea (same ordering for both German versions). Several violations of the logical ordering of levels were observed for Germany 1; this was largely improved for Germany 2. Conclusion: This study established German utility weights for the cancer-specific utility instrument QLU-C10D. ? 2019, The Author(s).",Discrete choice experiment; EORTC; Germany; QLQ-C30; QLU-C10D; Utility weights,"adult; aged; Article; cancer pain; discrete element analysis; European Organization for Research and Treatment of Cancer Quality of Life Questionnaire Core 10D; European Organization for Research and Treatment of Cancer Quality of Life Questionnaire Core 30; female; Germany; human; major clinical study; male; malignant neoplasm; nausea; physical performance; priority journal; questionnaire; reference value; social interaction; very elderly; adolescent; fatigue; middle aged; neoplasm; pain; psychology; quality of life; questionnaire; statistical model; young adult; Adolescent; Adult; Aged; Aged, 80 and over; Fatigue; Female; Germany; Humans; Logistic Models; Male; Middle Aged; Nausea; Neoplasms; Pain; Quality of Life; Surveys and Questionnaires; Young Adult",2-s2.0-85072231324
"Chen Y., Wang E., Wei Z., Zheng Y., Yan R., Ma X.",56861618700;55673560400;56399839600;57195295591;14041010200;55441206500;,"Phytochemical analysis, cellular antioxidant, α-glucosidase inhibitory activities of various herb plant organs",2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072165267&doi=10.1016%2fj.indcrop.2019.111771&partnerID=40&md5=33c4e23b2c63ae744ceba1ff6c5de891,"Herb plant organs are aboundant in phytochemicals and possess multiple bioactivities. Investigation in the phytochemicals of herb plants organs and associated functionalities essential to explore the potential and deepened the understanding of herb plants. In this study, phytochemicals, antioxidant activity, and α-glucosidase inhibitory activity of leaf, flower, peel, root and seed herb plant organ extracts were investigated. A combination of colorimetric assays and high performance liquid chromatography were applied, and the cellular antioxidant activity was evaluated in the HepG2 model. Results show that leaf and flower organs had the highest total phenolics, flavonoids, flavonols and proanthocyanidins contents. Flower organ possessed the highest 2,2-diphenyl-1-picrylhydrazyl, 2,2′-azino-bis(3-ethylbenzothiazoline-6-sulphonic acid) radical scavenging activity, cellular antioxidant activity and α-glucosidase inhibitory activity. Leaf organ had the strongest oxygen radical absorbance capacity and glucose consumption. Ferulic acid, salicylic acid, chlorogenic acid and epigallocatechin gallate were the common phytochemical compounds in plant organs. Phytochemical contents showed significant positive correlations (p < 0.05) with antioxidant and hypoglycemic effects. Results revealed that compared with other plant organs in this study, flower organ possessed excellent antioxidant and glucose regulating activities and could provide basis for the development of related health food and products for the diabetes patients. ? 2019 Elsevier B.V.",Antioxidant activity; Glucose consumption; Herb plant organs; Phytochemicals; α-Glucosidase inhibitory activity,Antioxidants; Bioactivity; Flavonoids; Glucose; High performance liquid chromatography; Salicylic acid; Seed; Anti-oxidant activities; Glucose consumption; Inhibitory activity; Phytochemicals; Plant organs; Plants (botany); antioxidant; bioactivity; diabetes; enzyme activity; glucose; herb; inhibition; liquid chromatography; phenolic compound; phytochemistry; plant extract; secondary metabolite; Phyllanthus (angiosperm),2-s2.0-85072165267
"Lu M., Li F., Liao Y., Shen J.-J., Xu J.-M., Chen Y.-Z., Li J.-H., Holmes E.C., Zhang Y.-Z.",57211847623;57210979828;57191034502;57201550423;57210982702;55625420600;57210979899;57193301494;56116316900;,"Epidemiology and Diversity of Rickettsiales Bacteria in Humans and Animals in Jiangsu and Jiangxi provinces, China",2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072113462&doi=10.1038%2fs41598-019-49059-3&partnerID=40&md5=8d8de988d460a0a007bfcff8c17d7258,"Diseases caused by Rickettsiales bacteria are a global public health problem. To better understand the diversity and origins of Rickettsiales infection in humans and animals, we sampled 134 febrile patients, 173 rodents and 43 shrews, as well as 358 ticks, from two cities in Jiangsu and Jiangxi provinces, China. Our data revealed a relatively high prevalence of scrub typhus cases in both localities. In addition, both serological tests and genetic analysis identified three patients infected with Anaplasma bovis, Rickettsia monacensis, and Orientia tsutsugamushi bacteria. Molecular epidemiological investigation revealed the co-circulation of multiple species of Rickettsiales bacteria in small mammals and ticks in both provinces, potentially including novel bacterial species. In sum, these data demonstrate the ongoing importance of Rickettsiales infection in China and highlight the need for the regular surveillance of local arthropods, mammals and humans. ? 2019, The Author(s).",,,2-s2.0-85072113462
"Man R.E.K., Gan A.T.L., Gupta P., Fenwick E.K., Sabanayagam C., Tan N.Y.Q., Mitchell P., Wong T.Y., Cheng C.-Y., Lamoureux E.L.",55222332700;57192941316;57192954968;34971016000;22136294700;57195493939;7402933815;7403147159;55539712500;7003839871;,Is Myopia Associated with the Incidence and Progression of Diabetic Retinopathy?,2019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071993617&doi=10.1016%2fj.ajo.2019.05.012&partnerID=40&md5=9c7585f9a59260cc0848889afe33465c,"Purpose: We sought to determine the association of refractive error and its associated determinants (axial length [AL], anterior chamber depth, and corneal curvature) with the incidence and progression of diabetic retinopathy (DR). Design: Population-based cohort study. Methods: A total of 1562 eyes of 840 individuals with diabetes and gradable retinal photographs (mean age [SD], 57.0 [8.3] years, 48.2% female) from the Singapore Malay and Indian Eye Studies at baseline (2004–2009) and follow-up (2011–2015) examinations were included in the analyses. Refractive error was calculated as sphere plus half negative cylinder, while AL, anterior chamber depth, and corneal curvature were assessed using optical biometry. Incident DR was defined as having no baseline DR and any DR at follow-up; incident vision-threatening DR as no baseline vision-threatening DR but present at follow-up; and DR progression as an increase in severity at follow-up from at least minimal baseline DR. Eye-specific data and generalized estimating equation models were used to account for between-eye correlation to determine the relationships between the exposures and outcomes, adjusted for traditional DR risk factors. Results: At follow-up, 164 of 1273 (12.9%) eyes had incident DR, 17 of 1542 (1.1%) eyes had incident vision-threatening DR, and 75 of 269 (27.9%) eyes with baseline DR experienced progression. A longer AL (per millimeter increase) (risk ratio 0.58 [95% confidence interval 0.38–0.88) was associated with a lower risk of incident DR. No other associations were found. Conclusion: Our findings show that a longer AL is protective of incident DR. ? 2019 Elsevier Inc.",,adult; age distribution; anterior eye chamber depth; Article; biometry; cohort analysis; controlled study; cornea curvature; correlation coefficient; diabetes mellitus; diabetic retinopathy; disease association; disease exacerbation; disease severity; exposure; eye axis length; eye photography; female; follow up; human; incidence; Indian; major clinical study; Malay (people); male; middle aged; myopia; outcome assessment; population research; priority journal; refraction error; risk assessment; sex ratio; Singapore,2-s2.0-85071993617
